"genes","cluster"
"K03910",10
"K03929",10
"K03953",10
"K03954",10
"K03984",10
"K04033",10
"K04037",10
"K04077",10
"K04079",10
"K04096",10
"K04114",10
"K04352",10
"K04467",10
"K04480",10
"K04497",10
"K04506",10
"K04532",10
"K04618",10
"K04706",10
"K04709",10
"K04718",10
"K04755",10
"K04758",10
"K04759",10
"K04773",10
"K04890",10
"K04933",10
"K05135",10
"K05284",10
"K05286",10
"K05302",10
"K05308",10
"K05394",10
"K05522",10
"K05530",10
"K05536",10
"K05537",10
"K05568",10
"K05571",10
"K05596",10
"K05606",10
"K05613",10
"K05616",10
"K05702",10
"K05787",10
"K05851",10
"K05877",10
"K05919",10
"K05928",10
"K05955",10
"K05994",10
"K06041",10
"K06063",10
"K06074",10
"K06087",10
"K06089",10
"K06100",10
"K06110",10
"K06126",10
"K06174",10
"K06176",10
"K06178",10
"K06197",10
"K06200",10
"K06295",10
"K06311",10
"K06328",10
"K06334",10
"K06397",10
"K06400",10
"K06410",10
"K06411",10
"K06423",10
"K06492",10
"K06634",10
"K06648",10
"K06652",10
"K06655",10
"K06659",10
"K06661",10
"K06662",10
"K06665",10
"K06671",10
"K06673",10
"K06674",10
"K06678",10
"K06689",10
"K06752",10
"K06765",10
"K06894",10
"K06899",10
"K06916",10
"K06921",10
"K06979",10
"K06994",10
"K07012",10
"K07014",10
"K07055",10
"K07154",10
"K07189",10
"K07192",10
"K07208",10
"K07213",10
"K07214",10
"K07218",10
"K07252",10
"K07270",10
"K07342",10
"K07432",10
"K07455",10
"K07457",10
"K07509",10
"K07541",10
"K07561",10
"K07575",10
"K07583",10
"K07702",10
"K07726",10
"K07760",10
"K07766",10
"K07836",10
"K07862",10
"K07968",10
"K07975",10
"K08066",10
"K08086",10
"K08094",10
"K08098",10
"K08138",10
"K08139",10
"K08158",10
"K08162",10
"K08190",10
"K08219",10
"K08223",10
"K08225",10
"K08239",10
"K08284",10
"K08289",10
"K08308",10
"K08343",10
"K08465",10
"K08497",10
"K08511",10
"K08513",10
"K08515",10
"K08539",10
"K08574",10
"K08653",10
"K08734",10
"K08736",10
"K08739",10
"K08762",10
"K08803",10
"K08850",10
"K08870",10
"K08876",10
"K08992",10
"K09043",10
"K09132",10
"K09137",10
"K09141",10
"K09187",10
"K09202",10
"K09242",10
"K09246",10
"K09247",10
"K09251",10
"K09265",10
"K09275",10
"K09285",10
"K09287",10
"K09444",10
"K09466",10
"K09477",10
"K09486",10
"K09494",10
"K09496",10
"K09500",10
"K09506",10
"K09518",10
"K09539",10
"K09540",10
"K09549",10
"K09553",10
"K09554",10
"K09584",10
"K09648",10
"K09798",10
"K09810",10
"K09824",10
"K09829",10
"K09834",10
"K09861",10
"K09885",10
"K09912",10
"K09933",10
"K09960",10
"K09961",10
"K09975",10
"K10025",10
"K10054",10
"K10060",10
"K10089",10
"K10206",10
"K10254",10
"K10259",10
"K10407",10
"K10579",10
"K10598",10
"K10601",10
"K10643",10
"K10646",10
"K10684",10
"K10699",10
"K10734",10
"K10739",10
"K10750",10
"K10753",10
"K10837",10
"K10842",10
"K10843",10
"K10864",10
"K10868",10
"K10877",10
"K10902",10
"K10908",10
"K10949",10
"K10992",10
"K10999",10
"K11065",10
"K11088",10
"K11092",10
"K11123",10
"K11129",10
"K11130",10
"K11132",10
"K11141",10
"K11168",10
"K11173",10
"K11188",10
"K11201",10
"K11204",10
"K11210",10
"K11217",10
"K11228",10
"K11233",10
"K11237",10
"K11241",10
"K11264",10
"K11267",10
"K11268",10
"K11322",10
"K11344",10
"K11360",10
"K11361",10
"K11375",10
"K11378",10
"K11401",10
"K11446",10
"K11457",10
"K11518",10
"K11530",10
"K11535",10
"K11548",10
"K11562",10
"K11567",10
"K11569",10
"K11570",10
"K11575",10
"K11578",10
"K11583",10
"K11626",10
"K11662",10
"K11663",10
"K11683",10
"K11685",10
"K11756",10
"K11763",10
"K11772",10
"K11776",10
"K11805",10
"K11838",10
"K11870",10
"K11873",10
"K11874",10
"K11882",10
"K11884",10
"K11887",10
"K11908",10
"K11921",10
"K11933",10
"K11953",10
"K12080",10
"K12149",10
"K12175",10
"K12191",10
"K12193",10
"K12238",10
"K12240",10
"K12245",10
"K12251",10
"K12262",10
"K12288",10
"K12323",10
"K12355",10
"K12386",10
"K12392",10
"K12393",10
"K12396",10
"K12397",10
"K12414",10
"K12428",10
"K12481",10
"K12524",10
"K12580",10
"K12586",10
"K12587",10
"K12589",10
"K12591",10
"K12602",10
"K12608",10
"K12624",10
"K12683",10
"K12688",10
"K12691",10
"K12732",10
"K12767",10
"K12782",10
"K12826",10
"K12828",10
"K12836",10
"K12844",10
"K12847",10
"K12856",10
"K12869",10
"K12904",10
"K12947",10
"K12957",10
"K12982",10
"K12986",10
"K13014",10
"K13067",10
"K13072",10
"K13102",10
"K13126",10
"K13148",10
"K13172",10
"K13199",10
"K13205",10
"K13216",10
"K13224",10
"K13237",10
"K13306",10
"K13319",10
"K13327",10
"K13339",10
"K13341",10
"K13343",10
"K13346",10
"K13357",10
"K13379",10
"K13479",10
"K13480",10
"K13531",10
"K13577",10
"K13582",10
"K13626",10
"K13667",10
"K13682",10
"K13781",10
"K13783",10
"K13800",10
"K13899",10
"K13915",10
"K13930",10
"K13938",10
"K13962",10
"K13965",10
"K14007",10
"K14012",10
"K14017",10
"K14022",10
"K14023",10
"K14055",10
"K14153",10
"K14168",10
"K14169",10
"K14209",10
"K14267",10
"K14284",10
"K14298",10
"K14299",10
"K14306",10
"K14308",10
"K14313",10
"K14404",10
"K14430",10
"K14442",10
"K14443",10
"K14445",10
"K14447",10
"K14454",10
"K14465",10
"K14492",10
"K14515",10
"K14524",10
"K14528",10
"K14541",10
"K14543",10
"K14544",10
"K14547",10
"K14550",10
"K14556",10
"K14559",10
"K14560",10
"K14573",10
"K14621",10
"K14647",10
"K14655",10
"K14657",10
"K14665",10
"K14677",10
"K14681",10
"K14708",10
"K14755",10
"K14765",10
"K14767",10
"K14773",10
"K14784",10
"K14807",10
"K14815",10
"K14819",10
"K14821",10
"K14823",10
"K14826",10
"K14828",10
"K14830",10
"K14837",10
"K14838",10
"K14842",10
"K14854",10
"K14861",10
"K14863",10
"K14864",10
"K14967",10
"K14969",10
"K14997",10
"K15027",10
"K15053",10
"K15081",10
"K15103",10
"K15116",10
"K15117",10
"K15118",10
"K15134",10
"K15147",10
"K15156",10
"K15165",10
"K15174",10
"K15193",10
"K15198",10
"K15217",10
"K15223",10
"K15255",10
"K15262",10
"K15263",10
"K15265",10
"K15280",10
"K15289",10
"K15318",10
"K15338",10
"K15378",10
"K15429",10
"K15435",10
"K15437",10
"K15440",10
"K15443",10
"K15447",10
"K15453",10
"K15518",10
"K15524",10
"K15531",10
"K15539",10
"K15542",10
"K15544",10
"K15551",10
"K15627",10
"K15633",10
"K15665",10
"K15680",10
"K15732",10
"K15831",10
"K15865",10
"K15918",10
"K15921",10
"K16002",10
"K16011",10
"K16060",10
"K16185",10
"K16212",10
"K16214",10
"K16294",10
"K16306",10
"K16314",10
"K16363",10
"K16569",10
"K16578",10
"K16652",10
"K16794",10
"K16817",10
"K16833",10
"K16932",10
"K16944",10
"K16948",10
"K17050",10
"K17069",10
"K17080",10
"K17108",10
"K17231",10
"K17260",10
"K17262",10
"K17284",10
"K17363",10
"K17424",10
"K17469",10
"K17508",10
"K17583",10
"K17606",10
"K17617",10
"K17656",10
"K17676",10
"K17677",10
"K17679",10
"K17680",10
"K17707",10
"K17751",10
"K17765",10
"K17777",10
"K17778",10
"K17788",10
"K17789",10
"K17793",10
"K17800",10
"K17806",10
"K17846",10
"K17881",10
"K17906",10
"K17944",10
"K17948",10
"K17971",10
"K17976",10
"K17983",10
"K17988",10
"K18118",10
"K18127",10
"K18131",10
"K18133",10
"K18172",10
"K18176",10
"K18179",10
"K18183",10
"K18202",10
"K18203",10
"K18328",10
"K18400",10
"K18466",10
"K18469",10
"K18567",10
"K18610",10
"K18649",10
"K18655",10
"K18671",10
"K18707",10
"K18717",10
"K18749",10
"K18757",10
"K18792",10
"K18852",10
"K18853",10
"K18946",10
"K19202",10
"K19224",10
"K19266",10
"K19307",10
"K19323",10
"K19366",10
"K19543",10
"K19548",10
"K19559",10
"K19589",10
"K19690",10
"K19745",10
"K19783",10
"K19785",10
"K19788",10
"K19789",10
"K19801",10
"K19803",10
"K19816",10
"K19825",10
"K19829",10
"K19836",10
"K19838",10
"K19841",10
"K19845",10
"K19860",10
"K19880",10
"K19932",10
"K19996",10
"K19998",10
"K20060",10
"K20064",10
"K20095",10
"K20181",10
"K20221",10
"K20224",10
"K20290",10
"K20295",10
"K20299",10
"K20301",10
"K20305",10
"K20311",10
"K20312",10
"K20362",10
"K20371",10
"K20372",10
"K20406",10
"K20410",10
"K20449",10
"K20456",10
"K20463",10
"K20475",10
"K20526",10
"K20625",10
"K20656",10
"K20679",10
"K20717",10
"K20810",10
"K20815",10
"K20907",10
"K20938",10
"K20941",10
"K20960",10
"K20964",10
"K21055",10
"K21217",10
"K21308",10
"K21313",10
"K21348",10
"K21456",10
"K21494",10
"K21511",10
"K21525",10
"K21527",10
"K21566",10
"K21572",10
"K21573",10
"K21611",10
"K21618",10
"K21619",10
"K21631",10
"K21637",10
"K21641",10
"K21644",10
"K21686",10
"K21767",10
"K21826",10
"K21848",10
"K21864",10
"K21919",10
"K21971",10
"K21988",10
"K22009",10
"K22066",10
"K22071",10
"K22110",10
"K22116",10
"K22133",10
"K22138",10
"K22146",10
"K22186",10
"K22210",10
"K22214",10
"K22240",10
"K22311",10
"K22315",10
"K22346",10
"K22372",10
"K22386",10
"K22415",10
"K22430",10
"K22432",10
"K22438",10
"K22443",10
"K22444",10
"K22524",10
"K22540",10
"K22656",10
"K22685",10
"K22696",10
"K22698",10
"K22721",10
"K22832",10
"K22856",10
"K23107",10
"K23164",10
"K23170",10
"K23309",10
"K23362",10
"K23385",10
"K23387",10
"K23460",10
"K23563",10
"K23714",10
"K23829",10
"K23894",10
"K23905",10
"K24069",10
"K24083",10
"K24116",10
"K24147",10
"K24213",10
"K24366",10
"K24526",10
"K24550",10
"K24672",10
"K24687",10
"K24696",10
"K24700",10
"K24736",10
"K24755",10
"K24810",10
"K24871",10
"K24872",10
"K24915",10
"K24927",10
"K24946",10
"K24974",10
"K24995",10
"K24998",10
"K25028",10
"K25109",10
"K25136",10
"K25141",10
"K25142",10
"K25203",10
"K25379",10
"K25399",10
"K25669",10
"K25689",10
"K25747",10
"K25878",10
"K26029",10
"K26036",10
"K26040",10
"K26124",10
"K26240",10
"K26244",10
"K26245",10
"K26255",10
"K26318",10
"K26678",10
"K26730",10
"K26753",10
"K26768",10
"K26797",10
"K26935",10
"K26940",10
"K26963",10
"K27321",10
"K27398",10
"K27413",10
"K27502",10
