"genes","cluster"
"K01405",1
"K01408",1
"K01409",1
"K01420",1
"K01428",1
"K01442",1
"K01443",1
"K01456",1
"K01469",1
"K01490",1
"K01491",1
"K01494",1
"K01496",1
"K01497",1
"K01515",1
"K01520",1
"K01525",1
"K01526",1
"K01527",1
"K01530",1
"K01535",1
"K01536",1
"K01568",1
"K01571",1
"K01577",1
"K01613",1
"K01616",1
"K01620",1
"K01623",1
"K01625",1
"K01626",1
"K01634",1
"K01641",1
"K01656",1
"K01686",1
"K01694",1
"K01698",1
"K01702",1
"K01713",1
"K01715",1
"K01754",1
"K01758",1
"K01764",1
"K01766",1
"K01772",1
"K01788",1
"K01802",1
"K01814",1
"K01836",1
"K01845",1
"K01852",1
"K01867",1
"K01880",1
"K01883",1
"K01900",1
"K01904",1
"K01905",1
"K01922",1
"K01926",1
"K01934",1
"K01942",1
"K01950",1
"K01975",1
"K01998",1
"K02003",1
"K02004",1
"K02006",1
"K02010",1
"K02027",1
"K02036",1
"K02072",1
"K02110",1
"K02111",1
"K02126",1
"K02127",1
"K02128",1
"K02132",1
"K02133",1
"K02134",1
"K02135",1
"K02136",1
"K02137",1
"K02138",1
"K02139",1
"K02141",1
"K02142",1
"K02144",1
"K02145",1
"K02146",1
"K02148",1
"K02150",1
"K02153",1
"K02154",1
"K02155",1
"K02173",1
"K02183",1
"K02198",1
"K02207",1
"K02210",1
"K02212",1
"K02218",1
"K02245",1
"K02256",1
"K02258",1
"K02262",1
"K02263",1
"K02264",1
"K02266",1
"K02267",1
"K02269",1
"K02272",1
"K02283",1
"K02302",1
"K02309",1
"K02325",1
"K02331",1
"K02332",1
"K02430",1
"K02441",1
"K02444",1
"K02468",1
"K02492",1
"K02501",1
"K02502",1
"K02515",1
"K02516",1
"K02520",1
"K02526",1
"K02528",1
"K02530",1
"K02540",1
"K02541",1
"K02543",1
"K02555",1
"K02558",1
"K02567",1
"K02603",1
"K02608",1
"K02614",1
"K02646",1
"K02677",1
"K02684",1
"K02685",1
"K02725",1
"K02726",1
"K02727",1
"K02728",1
"K02730",1
"K02732",1
"K02736",1
"K02737",1
"K02738",1
"K02739",1
"K02750",1
"K02757",1
"K02761",1
"K02782",1
"K02786",1
"K02788",1
"K02794",1
"K02795",1
"K02796",1
"K02800",1
"K02805",1
"K02810",1
"K02819",1
"K02821",1
"K02823",1
"K02824",1
"K02834",1
"K02865",1
"K02866",1
"K02868",1
"K02870",1
"K02872",1
"K02873",1
"K02875",1
"K02877",1
"K02880",1
"K02882",1
"K02883",1
"K02885",1
"K02889",1
"K02891",1
"K02893",1
"K02894",1
"K02896",1
"K02900",1
"K02901",1
"K02905",1
"K02908",1
"K02910",1
"K02912",1
"K02915",1
"K02917",1
"K02918",1
"K02920",1
"K02921",1
"K02922",1
"K02923",1
"K02925",1
"K02927",1
"K02929",1
"K02930",1
"K02932",1
"K02934",1
"K02936",1
"K02937",1
"K02938",1
"K02940",1
"K02941",1
"K02942",1
"K02943",1
"K02947",1
"K02949",1
"K02951",1
"K02953",1
"K02955",1
"K02957",1
"K02958",1
"K02960",1
"K02962",1
"K02964",1
"K02966",1
"K02969",1
"K02971",1
"K02973",1
"K02974",1
"K02975",1
"K02976",1
"K02977",1
"K02978",1
"K02979",1
"K02980",1
"K02981",1
"K02983",1
"K02984",1
"K02985",1
"K02987",1
"K02989",1
"K02991",1
"K02993",1
"K02995",1
"K02997",1
"K02998",1
"K02999",1
"K03002",1
"K03003",1
"K03005",1
"K03006",1
"K03007",1
"K03009",1
"K03010",1
"K03011",1
"K03015",1
"K03017",1
"K03028",1
"K03030",1
"K03031",1
"K03032",1
"K03033",1
"K03034",1
"K03035",1
"K03038",1
"K03039",1
"K03062",1
"K03063",1
"K03064",1
"K03065",1
"K03066",1
"K03085",1
"K03086",1
"K03097",1
"K03099",1
"K03100",1
"K03115",1
"K03120",1
"K03124",1
"K03128",1
"K03130",1
"K03131",1
"K03136",1
"K03139",1
"K03141",1
"K03143",1
"K03144",1
"K03163",1
"K03178",1
"K03189",1
"K03195",1
"K03196",1
"K03199",1
"K03215",1
"K03231",1
"K03232",1
"K03234",1
"K03238",1
"K03240",1
"K03242",1
"K03243",1
"K03252",1
"K03253",1
"K03255",1
"K03256",1
"K03257",1
"K03258",1
"K03259",1
"K03261",1
"K03262",1
"K03263",1
"K03264",1
"K03265",1
"K03272",1
"K03273",1
"K03275",1
"K03282",1
"K03283",1
"K03284",1
"K03298",1
"K03327",1
"K03329",1
"K03335",1
"K03347",1
"K03353",1
"K03355",1
"K03360",1
"K03361",1
"K03364",1
"K03386",1
"K03409",1
"K03436",1
"K03438",1
"K03441",1
"K03442",1
"K03448",1
"K03456",1
"K03482",1
"K03483",1
"K03491",1
"K03492",1
"K03500",1
"K03509",1
"K03514",1
"K03515",1
"K03521",1
"K03522",1
"K03545",1
"K03547",1
"K03564",1
"K03568",1
"K03576",1
"K03589",1
"K03592",1
"K03613",1
"K03617",1
"K03626",1
"K03627",1
"K03631",1
"K03635",1
"K03638",1
"K03655",1
"K03671",1
"K03680",1
"K03681",1
"K03695",1
"K03700",1
"K03712",1
"K03716",1
"K03737",1
"K03782",1
"K03802",1
"K03809",1
"K03843",1
"K03844",1
"K03845",1
"K03846",1
"K03848",1
"K03850",1
"K03854",1
"K03856",1
"K03859",1
"K03869",1
"K03931",1
"K03969",1
"K03978",1
"K03984",1
"K04013",1
"K04068",1
"K04085",1
"K04095",1
"K04345",1
"K04348",1
"K04354",1
"K04382",1
"K04409",1
"K04460",1
"K04464",1
"K04513",1
"K04523",1
"K04555",1
"K04569",1
"K04627",1
"K04630",1
"K04646",1
"K04708",1
"K04711",1
"K04713",1
"K04718",1
"K04739",1
"K04759",1
"K04794",1
"K04835",1
"K05012",1
"K05236",1
"K05285",1
"K05288",1
"K05289",1
"K05291",1
"K05292",1
"K05293",1
"K05294",1
"K05304",1
"K05389",1
"K05528",1
"K05529",1
"K05532",1
"K05544",1
"K05565",1
"K05601",1
"K05656",1
"K05665",1
"K05667",1
"K05681",1
"K05685",1
"K05687",1
"K05756",1
"K05757",1
"K05758",1
"K05759",1
"K05765",1
"K05798",1
"K05822",1
"K05857",1
"K05863",1
"K05864",1
"K05878",1
"K05887",1
"K05917",1
"K05992",1
"K06009",1
"K06018",1
"K06027",1
"K06030",1
"K06041",1
"K06100",1
"K06116",1
"K06123",1
"K06127",1
"K06148",1
"K06174",1
"K06179",1
"K06180",1
"K06185",1
"K06189",1
"K06213",1
"K06240",1
"K06276",1
"K06324",1
"K06384",1
"K06391",1
"K06394",1
"K06396",1
"K06397",1
"K06413",1
"K06436",1
"K06558",1
"K06595",1
"K06628",1
"K06630",1
"K06634",1
"K06636",1
"K06646",1
"K06653",1
"K06654",1
"K06655",1
"K06657",1
"K06661",1
"K06666",1
"K06673",1
"K06675",1
"K06676",1
"K06681",1
"K06682",1
"K06685",1
"K06686",1
"K06693",1
"K06699",1
"K06874",1
"K06902",1
"K06907",1
"K06924",1
"K06925",1
"K06939",1
"K06943",1
"K06950",1
"K06974",1
"K06990",1
"K06997",1
"K07003",1
"K07005",1
"K07009",1
"K07010",1
"K07014",1
"K07034",1
"K07048",1
"K07050",1
"K07095",1
"K07096",1
"K07106",1
"K07117",1
"K07126",1
"K07137",1
"K07151",1
"K07166",1
"K07180",1
"K07195",1
"K07200",1
"K07203",1
"K07232",1
"K07260",1
"K07266",1
"K07273",1
"K07284",1
"K07297",1
"K07300",1
"K07305",1
"K07332",1
"K07374",1
"K07375",1
"K07393",1
"K07450",1
"K07451",1
"K07455",1
"K07466",1
"K07481",1
"K07483",1
"K07486",1
"K07508",1
"K07512",1
"K07541",1
"K07552",1
"K07562",1
"K07565",1
"K07575",1
"K07638",1
"K07646",1
"K07650",1
"K07665",1
"K07748",1
"K07749",1
"K07750",1
"K07756",1
"K07770",1
"K07777",1
"K07827",1
"K07862",1
"K07893",1
"K07897",1
"K07905",1
"K07936",1
"K07937",1
"K07953",1
"K07964",1
"K08086",1
"K08093",1
"K08139",1
"K08150",1
"K08158",1
"K08163",1
"K08168",1
"K08170",1
"K08176",1
"K08179",1
"K08192",1
"K08222",1
"K08257",1
"K08266",1
"K08267",1
"K08286",1
"K08287",1
"K08288",1
"K08314",1
"K08330",1
"K08333",1
"K08337",1
"K08339",1
"K08348",1
"K08351",1
"K08483",1
"K08486",1
"K08492",1
"K08501",1
"K08518",1
"K08600",1
"K08675",1
"K08711",1
"K08712",1
"K08724",1
"K08734",1
"K08735",1
"K08738",1
"K08787",1
"K08832",1
"K08852",1
"K08870",1
"K08874",1
"K08963",1
"K08967",1
"K08991",1
"K09013",1
"K09014",1
"K09043",1
"K09121",1
"K09142",1
"K09173",1
"K09184",1
"K09240",1
"K09247",1
"K09249",1
"K09250",1
"K09272",1
"K09313",1
"K09426",1
"K09464",1
"K09467",1
"K09474",1
"K09481",1
"K09485",1
"K09490",1
"K09493",1
"K09494",1
"K09496",1
"K09497",1
"K09498",1
"K09499",1
"K09500",1
"K09503",1
"K09510",1
"K09522",1
"K09523",1
"K09540",1
"K09549",1
"K09554",1
"K09562",1
"K09580",1
"K09595",1
"K09613",1
"K09775",1
"K09786",1
"K09827",1
"K09831",1
"K09834",1
"K09861",1
"K09862",1
"K09907",1
"K09935",1
"K09963",1
"K10088",1
"K10108",1
"K10206",1
"K10238",1
"K10245",1
"K10246",1
"K10251",1
"K10258",1
"K10259",1
"K10355",1
"K10356",1
"K10357",1
"K10364",1
"K10389",1
"K10398",1
"K10407",1
"K10435",1
"K10436",1
"K10520",1
"K10563",1
"K10573",1
"K10576",1
"K10589",1
"K10590",1
"K10591",1
"K10592",1
"K10597",1
"K10601",1
"K10625",1
"K10632",1
"K10682",1
"K10689",1
"K10696",1
"K10699",1
"K10703",1
"K10704",1
"K10705",1
"K10739",1
"K10743",1
"K10753",1
"K10755",1
"K10756",1
"K10773",1
"K10777",1
"K10808",1
"K10838",1
"K10862",1
"K10865",1
"K10866",1
"K10885",1
"K10907",1
"K10908",1
"K10956",1
"K10961",1
"K10967",1
"K10969",1
"K10976",1
"K10984",1
"K10998",1
"K11069",1
"K11074",1
"K11087",1
"K11098",1
"K11103",1
"K11104",1
"K11121",1
"K11122",1
"K11126",1
"K11129",1
"K11131",1
"K11132",1
"K11137",1
"K11144",1
"K11204",1
"K11226",1
"K11227",1
"K11229",1
"K11236",1
"K11237",1
"K11238",1
"K11240",1
"K11244",1
"K11245",1
"K11251",1
"K11252",1
"K11253",1
"K11254",1
"K11262",1
"K11269",1
"K11274",1
"K11275",1
"K11292",1
"K11294",1
"K11303",1
"K11304",1
"K11314",1
"K11322",1
"K11338",1
"K11341",1
"K11361",1
"K11367",1
"K11370",1
"K11374",1
"K11376",1
"K11380",1
"K11398",1
"K11407",1
"K11482",1
"K11483",1
"K11493",1
"K11532",1
"K11560",1
"K11578",1
"K11584",1
"K11593",1
"K11599",1
"K11600",1
"K11621",1
"K11635",1
"K11644",1
"K11648",1
"K11654",1
"K11661",1
"K11665",1
"K11673",1
"K11682",1
"K11684",1
"K11693",1
"K11694",1
"K11718",1
"K11741",1
"K11746",1
"K11768",1
"K11770",1
"K11771",1
"K11775",1
"K11778",1
"K11786",1
"K11811",1
"K11824",1
"K11826",1
"K11835",1
"K11836",1
"K11838",1
"K11841",1
"K11849",1
"K11872",1
"K11873",1
"K11874",1
"K11880",1
"K11882",1
"K11884",1
"K11886",1
"K11887",1
"K11921",1
"K11968",1
"K11979",1
"K12041",1
"K12077",1
"K12132",1
"K12184",1
"K12195",1
"K12261",1
"K12264",1
"K12267",1
"K12275",1
"K12297",1
"K12346",1
"K12372",1
"K12386",1
"K12389",1
"K12391",1
"K12392",1
"K12393",1
"K12394",1
"K12396",1
"K12397",1
"K12404",1
"K12409",1
"K12410",1
"K12411",1
"K12412",1
"K12414",1
"K12462",1
"K12471",1
"K12472",1
"K12479",1
"K12481",1
"K12488",1
"K12492",1
"K12493",1
"K12562",1
"K12571",1
"K12573",1
"K12575",1
"K12578",1
"K12580",1
"K12581",1
"K12584",1
"K12597",1
"K12598",1
"K12599",1
"K12601",1
"K12603",1
"K12604",1
"K12605",1
"K12606",1
"K12608",1
"K12609",1
"K12614",1
"K12615",1
"K12617",1
"K12618",1
"K12626",1
"K12659",1
"K12666",1
"K12668",1
"K12669",1
"K12670",1
"K12684",1
"K12732",1
"K12761",1
"K12762",1
"K12767",1
"K12771",1
"K12779",1
"K12780",1
"K12812",1
"K12814",1
"K12815",1
"K12820",1
"K12821",1
"K12826",1
"K12828",1
"K12830",1
"K12845",1
"K12851",1
"K12854",1
"K12867",1
"K12869",1
"K12881",1
"K12882",1
"K12940",1
"K12946",1
"K12952",1
"K12960",1
"K13024",1
"K13026",1
"K13051",1
"K13126",1
"K13179",1
"K13181",1
"K13201",1
"K13289",1
"K13303",1
"K13333",1
"K13342",1
"K13352",1
"K13367",1
"K13507",1
"K13519",1
"K13525",1
"K13526",1
"K13531",1
"K13581",1
"K13617",1
"K13652",1
"K13653",1
"K13730",1
"K13770",1
"K13830",1
"K13849",1
"K13886",1
"K13929",1
"K13989",1
"K13996",1
"K14001",1
"K14003",1
"K14004",1
"K14005",1
"K14006",1
"K14007",1
"K14012",1
"K14013",1
"K14015",1
"K14016",1
"K14018",1
"K14023",1
"K14024",1
"K14050",1
"K14055",1
"K14136",1
"K14152",1
"K14169",1
"K14171",1
"K14261",1
"K14264",1
"K14289",1
"K14290",1
"K14300",1
"K14303",1
"K14306",1
"K14307",1
"K14308",1
"K14309",1
"K14310",1
"K14312",1
"K14319",1
"K14389",1
"K14394",1
"K14400",1
"K14401",1
"K14402",1
"K14404",1
"K14411",1
"K14414",1
"K14416",1
"K14441",1
"K14457",1
"K14465",1
"K14533",1
"K14536",1
"K14538",1
"K14543",1
"K14544",1
"K14555",1
"K14561",1
"K14563",1
"K14564",1
"K14565",1
"K14568",1
"K14569",1
"K14575",1
"K14642",1
"K14650",1
"K14651",1
"K14665",1
"K14674",1
"K14675",1
"K14676",1
"K14679",1
"K14682",1
"K14686",1
"K14709",1
"K14753",1
"K14758",1
"K14764",1
"K14771",1
"K14772",1
"K14776",1
"K14782",1
"K14786",1
"K14787",1
"K14789",1
"K14791",1
"K14792",1
"K14794",1
"K14799",1
"K14801",1
"K14802",1
"K14803",1
"K14811",1
"K14812",1
"K14815",1
"K14820",1
"K14825",1
"K14826",1
"K14832",1
"K14833",1
"K14834",1
"K14835",1
"K14845",1
"K14855",1
"K14950",1
"K14960",1
"K14963",1
"K14981",1
"K14998",1
"K15014",1
"K15015",1
"K15026",1
"K15040",1
"K15042",1
"K15072",1
"K15075",1
"K15082",1
"K15100",1
"K15102",1
"K15105",1
"K15109",1
"K15113",1
"K15114",1
"K15115",1
"K15153",1
"K15156",1
"K15158",1
"K15171",1
"K15172",1
"K15174",1
"K15175",1
"K15176",1
"K15178",1
"K15192",1
"K15193",1
"K15204",1
"K15205",1
"K15206",1
"K15216",1
"K15219",1
"K15283",1
"K15289",1
"K15292",1
"K15296",1
"K15305",1
"K15322",1
"K15331",1
"K15342",1
"K15371",1
"K15414",1
"K15429",1
"K15436",1
"K15437",1
"K15441",1
"K15442",1
"K15448",1
"K15449",1
"K15453",1
"K15455",1
"K15456",1
"K15458",1
"K15463",1
"K15524",1
"K15541",1
"K15543",1
"K15559",1
"K15560",1
"K15561",1
"K15562",1
"K15563",1
"K15564",1
"K15620",1
"K15628",1
"K15633",1
"K15634",1
"K15665",1
"K15710",1
"K15728",1
"K15738",1
"K15739",1
"K15780",1
"K15835",1
"K15859",1
"K15865",1
"K15908",1
"K15918",1
"K16073",1
"K16185",1
"K16213",1
"K16230",1
"K16261",1
"K16315",1
"K16326",1
"K16365",1
"K16367",1
"K16368",1
"K16833",1
"K16920",1
"K16944",1
"K16946",1
"K16962",1
"K17053",1
"K17064",1
"K17065",1
"K17069",1
"K17077",1
"K17086",1
"K17216",1
"K17255",1
"K17260",1
"K17261",1
"K17267",1
"K17268",1
"K17275",1
"K17301",1
"K17302",1
"K17411",1
"K17424",1
"K17428",1
"K17437",1
"K17496",1
"K17498",1
"K17553",1
"K17582",1
"K17600",1
"K17605",1
"K17606",1
"K17607",1
"K17615",1
"K17656",1
"K17669",1
"K17671",1
"K17714",1
"K17741",1
"K17743",1
"K17751",1
"K17757",1
"K17770",1
"K17777",1
"K17784",1
"K17785",1
"K17787",1
"K17795",1
"K17800",1
"K17804",1
"K17828",1
"K17868",1
"K17887",1
"K17891",1
"K17919",1
"K17944",1
"K17967",1
"K17970",1
"K17973",1
"K17974",1
"K17978",1
"K18044",1
"K18097",1
"K18126",1
"K18158",1
"K18168",1
"K18182",1
"K18187",1
"K18191",1
"K18203",1
"K18208",1
"K18231",1
"K18333",1
"K18423",1
"K18442",1
"K18443",1
"K18468",1
"K18479",1
"K18550",1
"K18573",1
"K18584",1
"K18586",1
"K18624",1
"K18637",1
"K18655",1
"K18664",1
"K18670",1
"K18693",1
"K18715",1
"K18719",1
"K18722",1
"K18723",1
"K18725",1
"K18737",1
"K18738",1
"K18748",1
"K18749",1
"K18752",1
"K18757",1
"K18778",1
"K18803",1
"K18828",1
"K18887",1
"K18888",1
"K18932",1
"K18968",1
"K19030",1
"K19054",1
"K19115",1
"K19158",1
"K19177",1
"K19202",1
"K19327",1
"K19487",1
"K19525",1
"K19564",1
"K19578",1
"K19703",1
"K19704",1
"K19709",1
"K19717",1
"K19718",1
"K19745",1
"K19792",1
"K19799",1
"K19800",1
"K19802",1
"K19806",1
"K19839",1
"K19840",1
"K19842",1
"K19844",1
"K19851",1
"K19852",1
"K19860",1
"K19870",1
"K19877",1
"K19951",1
"K19955",1
"K19956",1
"K19983",1
"K19984",1
"K19985",1
"K19986",1
"K20026",1
"K20040",1
"K20042",1
"K20044",1
"K20046",1
"K20059",1
"K20060",1
"K20061",1
"K20062",1
"K20063",1
"K20102",1
"K20120",1
"K20121",1
"K20168",1
"K20170",1
"K20178",1
"K20179",1
"K20222",1
"K20223",1
"K20241",1
"K20242",1
"K20265",1
"K20276",1
"K20279",1
"K20286",1
"K20303",1
"K20304",1
"K20306",1
"K20318",1
"K20346",1
"K20353",1
"K20360",1
"K20362",1
"K20366",1
"K20367",1
"K20369",1
"K20406",1
"K20407",1
"K20408",1
"K20409",1
"K20452",1
"K20465",1
"K20471",1
"K20520",1
"K20521",1
"K20522",1
"K20524",1
"K20615",1
"K20643",1
"K20724",1
"K20792",1
"K20823",1
"K20826",1
"K20941",1
"K21053",1
"K21071",1
"K21141",1
"K21156",1
"K21157",1
"K21239",1
"K21394",1
"K21460",1
"K21465",1
"K21478",1
"K21494",1
"K21528",1
"K21572",1
"K21591",1
"K21592",1
"K21627",1
"K21642",1
"K21646",1
"K21671",1
"K21752",1
"K21755",1
"K21797",1
"K21804",1
"K21842",1
"K21845",1
"K21850",1
"K21864",1
"K21960",1
"K21961",1
"K21962",1
"K21989",1
"K22007",1
"K22009",1
"K22013",1
"K22071",1
"K22115",1
"K22139",1
"K22140",1
"K22211",1
"K22223",1
"K22230",1
"K22232",1
"K22264",1
"K22285",1
"K22305",1
"K22337",1
"K22346",1
"K22372",1
"K22373",1
"K22381",1
"K22397",1
"K22441",1
"K22483",1
"K22496",1
"K22503",1
"K22522",1
"K22530",1
"K22605",1
"K22646",1
"K22698",1
"K22722",1
"K22723",1
"K22724",1
"K22725",1
"K22766",1
"K22825",1
"K22832",1
"K22836",1
"K22842",1
"K22855",1
"K22940",1
"K22943",1
"K23039",1
"K23144",1
"K23181",1
"K23184",1
"K23188",1
"K23237",1
"K23327",1
"K23333",1
"K23334",1
"K23335",1
"K23338",1
"K23358",1
"K23388",1
"K23412",1
"K23421",1
"K23451",1
"K23481",1
"K23486",1
"K23490",1
"K23503",1
"K23566",1
"K23643",1
"K23678",1
"K23679",1
"K23684",1
"K23719",1
"K23735",1
"K23741",1
"K23785",1
"K23787",1
"K23802",1
"K24029",1
"K24041",1
"K24104",1
"K24114",1
"K24139",1
"K24155",1
"K24160",1
"K24200",1
"K24205",1
"K24348",1
"K24364",1
"K24366",1
"K24394",1
"K24657",1
"K24696",1
"K24708",1
"K24758",1
"K24810",1
"K24814",1
"K24871",1
"K24915",1
"K24962",1
"K24965",1
"K24976",1
"K25072",1
"K25130",1
"K25162",1
"K25201",1
"K25227",1
"K25232",1
"K25288",1
"K25289",1
"K25290",1
"K25308",1
"K25517",1
"K25557",1
"K25576",1
"K25579",1
"K25589",1
"K25639",1
"K25706",1
"K25814",1
"K25817",1
"K25861",1
"K26113",1
"K26114",1
"K26115",1
"K26171",1
"K26216",1
"K26245",1
"K26246",1
"K26318",1
"K26404",1
"K26544",1
"K26550",1
"K26709",1
"K26750",1
"K26753",1
"K26905",1
"K26979",1
"K27043",1
"K27163",1
"K27165",1
"K27246",1
"K27290",1
"K27383",1
"K27384",1
"K27385",1
"K27386",1
"K27388",1
"K27389",1
"K27536",1
"K27537",1
"K27540",1
"K27658",1
"K27690",1
"K27691",1
"K27692",1
