column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	13624414	2	40	515457546	37.83	40	40	40	0	40	40	1254748	4410942	6969245	943082	46397	13624414
2	13624414	2	40	496276394	36.43	40	40	40	0	40	40	1387125	3714189	3968485	4476156	78459	13624414
3	13624414	2	40	493479086	36.22	40	40	40	0	40	40	1908794	4988007	3278994	3402222	46397	13624414
4	13624414	2	40	500203086	36.71	40	40	40	0	40	40	2681049	3969126	3823933	3103909	46397	13624414
5	13624414	2	40	500385262	36.73	40	40	40	0	40	40	3157453	3012898	3928472	3479194	46397	13624414
6	13624414	2	40	505881702	37.13	40	40	40	0	40	40	3639938	2862094	3472043	3603942	46397	13624414
7	13624414	2	40	506129898	37.15	40	40	40	0	40	40	2836554	2300775	2583428	5857260	46397	13624414
8	13624414	2	40	510434278	37.46	40	40	40	0	40	40	2981483	3189556	2722521	4684457	46397	13624414
9	13624414	2	40	511342234	37.53	40	40	40	0	40	40	2638184	3177723	2724578	5037532	46397	13624414
10	13624414	2	40	511244946	37.52	40	40	40	0	40	40	4317916	2436327	2984507	3839267	46397	13624414
11	13624414	2	40	512443006	37.61	40	40	40	0	40	40	3336627	3319748	3490190	3395098	82751	13624414
12	13624414	2	40	514313226	37.75	40	40	40	0	40	40	2888795	3445499	3341322	3902401	46397	13624414
13	13624414	2	40	515191862	37.81	40	40	40	0	40	40	3228988	3005393	3290458	4053178	46397	13624414
14	13624414	2	40	514975518	37.80	40	40	40	0	40	40	3232935	3014901	3142150	4188031	46397	13624414
15	13624414	2	40	515322038	37.82	40	40	40	0	40	40	3147166	3262503	3137129	4031219	46397	13624414
16	13624414	2	40	516522630	37.91	40	40	40	0	40	40	3187124	3247325	3307223	3836345	46397	13624414
17	13624414	2	40	516134882	37.88	40	40	40	0	40	40	3242711	3311699	3209523	3814084	46397	13624414
18	13624414	2	40	516180586	37.89	40	40	40	0	40	40	3167125	3426483	3271569	3712840	46397	13624414
19	13624414	2	40	516832454	37.93	40	40	40	0	40	40	3184246	3387873	3394098	3611800	46397	13624414
20	13624414	2	40	516500738	37.91	40	40	40	0	40	40	3281997	3272282	3267696	3756042	46397	13624414
21	13624414	2	40	516611266	37.92	40	40	40	0	40	40	3154294	3428634	3237446	3757643	46397	13624414
22	13624414	2	40	516878278	37.94	40	40	40	0	40	40	3273700	3290557	3343122	3670638	46397	13624414
23	13624414	2	40	517123062	37.96	40	40	40	0	40	40	3264276	3203364	3334318	3776031	46425	13624414
24	13624414	2	40	516883580	37.94	40	40	40	0	40	40	3140624	3388265	3345349	3703642	46534	13624414
25	13624414	2	40	516933612	37.94	40	40	40	0	40	40	3216734	3315560	3382838	3662706	46576	13624414
26	13624414	2	40	516520716	37.91	40	40	40	0	40	40	3278621	3298727	3240631	3759811	46624	13624414
27	13624414	2	40	516317272	37.90	40	40	40	0	40	40	3142425	3484427	3175941	3774933	46688	13624414
28	13624414	2	40	516311386	37.90	40	40	40	0	40	40	3119165	3368724	3259688	3830068	46769	13624414
29	13624414	2	40	516379110	37.90	40	40	40	0	40	40	3139178	3261063	3150589	4026707	46877	13624414
30	13624414	2	40	515922742	37.87	40	40	40	0	40	40	3026842	3469788	3126879	3953910	46995	13624414
31	13624414	2	40	516153324	37.88	40	40	40	0	40	40	3170556	3317826	3269537	3819341	47154	13624414
32	13624414	2	40	515295466	37.82	40	40	40	0	40	40	3152460	3411787	3135175	3877685	47307	13624414
33	13624414	2	40	510352312	37.46	40	40	40	0	40	40	3039249	3500164	3126963	3779638	178400	13624414
34	13624414	2	40	515049630	37.80	40	40	40	0	40	40	3140109	3452960	3284771	3698549	48025	13624414
35	13624414	2	40	515551700	37.84	40	40	40	0	40	40	3183299	3363668	3250603	3778276	48568	13624414
36	13575343	12	40	514193972	37.88	40	40	40	0	40	40	3122601	3473068	3296265	3683409	0	13624414
37	13574706	12	40	514452564	37.90	40	40	40	0	40	40	3313627	3335370	3298669	3627040	0	13624414
38	13574186	12	40	514208140	37.88	40	40	40	0	40	40	3320636	3297225	3217617	3738708	0	13624414
39	13573436	12	40	513666980	37.84	40	40	40	0	40	40	3148455	3532711	3196825	3695445	0	13624414
40	13572754	12	40	513724944	37.85	40	40	40	0	40	40	3171254	3491277	3306596	3603627	0	13624414
41	13572068	12	40	513394244	37.83	40	40	40	0	40	40	3162702	3406257	3210602	3792507	0	13624414
