column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	11660275	2	40	439232238	37.67	40	40	40	0	40	40	1259551	3473958	6175803	712190	38773	11660275
2	11660275	2	40	420766288	36.09	40	40	40	0	40	40	1411471	3643709	2603770	3936335	64990	11660275
3	11660275	2	40	418040570	35.85	40	40	40	0	40	40	2076205	3793683	2353648	3397966	38773	11660275
4	11660275	2	40	424452938	36.40	40	40	40	0	40	40	2797622	2989211	2905970	2928699	38773	11660275
5	11660275	2	40	423994586	36.36	40	40	40	0	40	40	3177779	2594913	2880675	2968135	38773	11660275
6	11660275	2	40	431514294	37.01	40	40	40	0	40	40	3514190	2424857	2621052	3061403	38773	11660275
7	11660275	2	40	432828018	37.12	40	40	40	0	40	40	2423806	2078523	1897634	5221539	38773	11660275
8	11660275	2	40	437613262	37.53	40	40	40	0	40	40	2624277	2832909	2267036	3897280	38773	11660275
9	11660275	2	40	437812362	37.55	40	40	40	0	40	40	2322024	2870905	2226013	4202560	38773	11660275
10	11660275	2	40	437239546	37.50	40	40	40	0	40	40	3972374	1992386	2315935	3340807	38773	11660275
11	11660275	2	40	438624266	37.62	40	40	40	0	40	40	2962298	2878623	2964452	2786797	68105	11660275
12	11660275	2	40	440692490	37.79	40	40	40	0	40	40	2486706	3058261	2648840	3427695	38773	11660275
13	11660275	2	40	441442070	37.86	40	40	40	0	40	40	2989451	2489085	2473396	3669570	38773	11660275
14	11660275	2	40	441267330	37.84	40	40	40	0	40	40	2889610	2569255	2401547	3761090	38773	11660275
15	11660275	2	40	441633198	37.88	40	40	40	0	40	40	2886247	2828714	2402359	3504182	38773	11660275
16	11660275	2	40	442872238	37.98	40	40	40	0	40	40	2890520	2751813	2580950	3398219	38773	11660275
17	11660275	2	40	442382702	37.94	40	40	40	0	40	40	2937282	2816494	2438208	3429518	38773	11660275
18	11660275	2	40	442628210	37.96	40	40	40	0	40	40	2916119	2847075	2618447	3239861	38773	11660275
19	11660275	2	40	443241986	38.01	40	40	40	0	40	40	2894971	2786716	2669876	3269939	38773	11660275
20	11660275	2	40	443097202	38.00	40	40	40	0	40	40	3068093	2672819	2535275	3345315	38773	11660275
21	11660275	2	40	443458050	38.03	40	40	40	0	40	40	2895276	2767063	2518635	3440528	38773	11660275
22	11660275	2	40	443512906	38.04	40	40	40	0	40	40	3002647	2642134	2711759	3264962	38773	11660275
23	11660275	2	40	443526104	38.04	40	40	40	0	40	40	2949642	2683842	2641330	3346573	38888	11660275
24	11660275	2	40	443362306	38.02	40	40	40	0	40	40	2805501	2852055	2615229	3348435	39055	11660275
25	11660275	2	40	443466036	38.03	40	40	40	0	40	40	2898888	2770522	2620763	3330852	39250	11660275
26	11660275	2	40	442984968	37.99	40	40	40	0	40	40	2928166	2829497	2477720	3385468	39424	11660275
27	11660275	2	40	442950282	37.99	40	40	40	0	40	40	2835093	2858697	2460119	3466755	39611	11660275
28	11660275	2	40	442876532	37.98	40	40	40	0	40	40	2873716	2778318	2495927	3472450	39864	11660275
29	11660275	2	40	442956084	37.99	40	40	40	0	40	40	2849424	2704951	2511490	3554290	40120	11660275
30	11660275	2	40	442402794	37.94	40	40	40	0	40	40	2767539	2997188	2404146	3450967	40435	11660275
31	11660275	2	40	442813616	37.98	40	40	40	0	40	40	2955294	2786356	2557103	3320690	40832	11660275
32	11660275	2	40	442385570	37.94	40	40	40	0	40	40	2836887	2841888	2506540	3433527	41433	11660275
33	11660275	2	40	438146628	37.58	40	40	40	0	40	40	2809458	2843391	2434024	3414336	159066	11660275
34	11660275	2	40	442197948	37.92	40	40	40	0	40	40	2952027	2860158	2613620	3190124	44346	11660275
35	11660275	2	40	442247552	37.93	40	40	40	0	40	40	2920633	2841923	2552855	3298680	46184	11660275
36	11612715	12	40	441252316	38.00	40	40	40	0	40	40	2949460	2834248	2574601	3254406	0	11660275
37	11610892	12	40	441413400	38.02	40	40	40	0	40	40	2970269	2779699	2578824	3282100	0	11660275
38	11608934	12	40	441324076	38.02	40	40	40	0	40	40	2845999	2785991	2630474	3346470	0	11660275
39	11606848	12	40	440852688	37.98	40	40	40	0	40	40	2810917	2960233	2527326	3308372	0	11660275
40	11604908	12	40	440824464	37.99	40	40	40	0	40	40	2877006	2881774	2592227	3253901	0	11660275
41	11603000	12	40	440675104	37.98	40	40	40	0	40	40	2836077	2752806	2596003	3418114	0	11660275
42	11600918	12	40	440374476	37.96	40	40	40	0	40	40	2868021	2864890	2567274	3300733	0	11660275
43	11598609	12	40	440431252	37.97	40	40	40	0	40	40	2924161	2817860	2569793	3286795	0	11660275
44	11595961	12	40	439935548	37.94	40	40	40	0	40	40	2883416	2839885	2523161	3349499	0	11660275
45	11593372	12	40	439766524	37.93	40	40	40	0	40	40	2793957	2941185	2449426	3408804	0	11660275
46	11591024	12	40	439082952	37.88	40	40	40	0	40	40	2982690	2959545	2512458	3136331	0	11660275
47	11588528	12	40	438983932	37.88	40	40	40	0	40	40	2903291	2777945	2535986	3371306	0	11660275
48	11585999	12	40	438637908	37.86	40	40	40	0	40	40	2840722	2973841	2476369	3295067	0	11660275
49	11583110	2	40	437191054	37.74	40	40	40	0	40	40	2925166	2890913	2479733	3252217	35081	11660275
50	11579707	12	40	438516932	37.87	40	40	40	0	40	40	2866846	2888850	2636941	3187070	0	11660275
51	11576038	12	40	438649052	37.89	40	40	40	0	40	40	2886042	2991176	2467307	3231513	0	11660275
52	11571731	12	40	438470936	37.89	40	40	40	0	40	40	2866447	2827205	2588144	3289935	0	11660275
53	11568106	12	40	438024988	37.86	40	40	40	0	40	40	2798404	2830625	2498356	3440721	0	11660275
54	11564773	12	40	437240916	37.81	40	40	40	0	40	40	2769591	3011165	2560109	3223908	0	11660275
55	11561507	12	40	437722500	37.86	40	40	40	0	40	40	2841375	2889279	2643963	3186890	0	11660275
56	11558332	12	40	437545888	37.86	40	40	40	0	40	40	2814854	2941759	2530071	3271648	0	11660275
57	11555282	12	40	436927552	37.81	40	40	40	0	40	40	2784017	3036292	2464730	3270243	0	11660275
58	11552559	12	40	436824204	37.81	40	40	40	0	40	40	2900992	2926395	2503181	3221991	0	11660275
59	11549528	12	40	436923748	37.83	40	40	40	0	40	40	2837352	2841348	2512826	3358002	0	11660275
60	11546218	12	40	436742348	37.83	40	40	40	0	40	40	2817323	2929567	2476484	3322844	0	11660275
61	11542911	12	40	436529120	37.82	40	40	40	0	40	40	2964431	2776913	2571131	3230436	0	11660275
62	11539159	12	40	436308996	37.81	40	40	40	0	40	40	2892197	2812451	2500129	3334382	0	11660275
63	11535162	12	40	436315416	37.82	40	40	40	0	40	40	2780773	2835303	2506119	3412967	0	11660275
64	11530888	12	40	436084644	37.82	40	40	40	0	40	40	2843637	2872722	2554740	3259789	0	11660275
65	11526272	12	40	435907480	37.82	40	40	40	0	40	40	2826049	2896022	2476249	3327952	0	11660275
66	11521837	12	40	435333432	37.78	40	40	40	0	40	40	2824740	2937358	2500239	3259500	0	11660275
67	11517024	12	40	435289816	37.80	40	40	40	0	40	40	2919066	2812562	2545170	3240226	0	11660275
68	11512079	12	40	435308144	37.81	40	40	40	0	40	40	2806955	2798978	2515599	3390547	0	11660275
69	11506904	12	40	434925264	37.80	40	40	40	0	40	40	2731034	2976813	2516393	3282664	0	11660275
