column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	13428870	2	40	509784560	37.96	40	40	40	0	40	40	1520174	4253339	6766567	864500	24290	13428870
2	13428870	2	40	487874360	36.33	40	40	40	0	40	40	1752822	3922827	3168436	4529695	55090	13428870
3	13428870	2	40	485206404	36.13	40	40	40	0	40	40	2400990	4539746	2784445	3679399	24290	13428870
4	13428870	2	40	491611772	36.61	40	40	40	0	40	40	3096904	3544422	3518968	3244286	24290	13428870
5	13428870	2	40	491643580	36.61	40	40	40	0	40	40	3531682	2824818	3518201	3529879	24290	13428870
6	13428870	2	40	498639576	37.13	40	40	40	0	40	40	3924781	2764647	3169449	3545703	24290	13428870
7	13428870	2	40	501058528	37.31	40	40	40	0	40	40	2877735	2413821	2356553	5756471	24290	13428870
8	13428870	2	40	504514060	37.57	40	40	40	0	40	40	2990135	3483806	2570798	4359841	24290	13428870
9	13428870	2	40	506104664	37.69	40	40	40	0	40	40	2604764	3378570	2621848	4799398	24290	13428870
10	13428870	2	40	504221996	37.55	40	40	40	0	40	40	4610292	2397197	2735772	3661319	24290	13428870
11	13428870	2	40	505507776	37.64	40	40	40	0	40	40	3324492	3391727	3493405	3159992	59254	13428870
12	13428870	2	40	507546324	37.80	40	40	40	0	40	40	2860347	3590947	3052670	3900616	24290	13428870
13	13428870	2	40	508722560	37.88	40	40	40	0	40	40	3137444	2982746	3019127	4265263	24290	13428870
14	13428870	2	40	508345552	37.85	40	40	40	0	40	40	3148508	3182541	2974409	4099122	24290	13428870
15	13428870	2	40	508642804	37.88	40	40	40	0	40	40	3186469	3273538	2918814	4025759	24290	13428870
16	13428870	2	40	509692528	37.95	40	40	40	0	40	40	3176264	3309722	2980615	3937979	24290	13428870
17	13428870	2	40	509483060	37.94	40	40	40	0	40	40	3253920	3337524	2930801	3882335	24290	13428870
18	13428870	2	40	509763096	37.96	40	40	40	0	40	40	3031923	3391684	3137606	3843367	24290	13428870
19	13428870	2	40	510320256	38.00	40	40	40	0	40	40	3169649	3326476	3159470	3748985	24290	13428870
20	13428870	2	40	510120084	37.99	40	40	40	0	40	40	3177143	3260207	3015943	3951287	24290	13428870
21	13428870	2	40	510026100	37.98	40	40	40	0	40	40	3151768	3457798	2987340	3807674	24290	13428870
22	13428870	2	40	510050912	37.98	40	40	40	0	40	40	3367096	3279965	3062628	3694891	24290	13428870
23	13428870	2	40	510101140	37.99	40	40	40	0	40	40	3234972	3259286	3016760	3893522	24330	13428870
24	13428870	2	40	510121724	37.99	40	40	40	0	40	40	3041145	3566301	2983488	3813524	24412	13428870
25	13428870	2	40	510456130	38.01	40	40	40	0	40	40	3232163	3207639	3300363	3664224	24481	13428870
26	13428870	2	40	509674152	37.95	40	40	40	0	40	40	3207728	3367797	2930863	3897930	24552	13428870
27	13428870	2	40	509812700	37.96	40	40	40	0	40	40	3087549	3412098	3038937	3865652	24634	13428870
28	13428870	2	40	509378702	37.93	40	40	40	0	40	40	3204477	3438101	3018826	3742715	24751	13428870
29	13428870	2	40	509315240	37.93	40	40	40	0	40	40	3241256	3299952	2941942	3920866	24854	13428870
30	13428870	2	40	509344960	37.93	40	40	40	0	40	40	3071373	3452958	2943961	3935566	25012	13428870
31	13428870	2	40	509829016	37.97	40	40	40	0	40	40	3184564	3303075	3163842	3752155	25234	13428870
32	13428870	2	40	509300442	37.93	40	40	40	0	40	40	3182750	3372489	3089533	3758577	25521	13428870
33	13428870	2	40	504405054	37.56	40	40	40	0	40	40	3093935	3429042	2920650	3828810	156433	13428870
34	13428870	2	40	508785280	37.89	40	40	40	0	40	40	3283604	3357158	3120937	3640569	26602	13428870
35	13428870	2	40	509087556	37.91	40	40	40	0	40	40	3178921	3349869	3240546	3632236	27298	13428870
36	13400950	12	40	507330636	37.86	40	40	40	0	40	40	3049449	3794310	3015937	3541254	0	13428870
37	13400129	12	40	507671000	37.89	40	40	40	0	40	40	3374963	3326007	3136972	3562187	0	13428870
38	13399361	12	40	507528216	37.88	40	40	40	0	40	40	3153529	3422973	3151090	3671769	0	13428870
39	13398453	12	40	506996692	37.84	40	40	40	0	40	40	2985949	3641217	3049034	3722253	0	13428870
40	13397476	12	40	506957808	37.84	40	40	40	0	40	40	3098755	3617667	3144576	3536478	0	13428870
41	13396550	12	40	506640256	37.82	40	40	40	0	40	40	3077633	3523772	3147446	3647699	0	13428870
42	13395569	12	40	505844536	37.76	40	40	40	0	40	40	3215245	3518708	3135711	3525905	0	13428870
43	13394513	12	40	505902944	37.77	40	40	40	0	40	40	3135708	3463497	3157586	3637722	0	13428870
44	13393370	12	40	505543516	37.75	40	40	40	0	40	40	3078389	3378918	3157709	3778354	0	13428870
45	13392217	12	40	505498232	37.75	40	40	40	0	40	40	3053813	3548302	3159582	3630520	0	13428870
46	13391113	12	40	504438020	37.67	40	40	40	0	40	40	3182004	3603977	3023257	3581875	0	13428870
47	13389999	12	40	504088644	37.65	40	40	40	0	40	40	3108582	3482227	3170998	3628192	0	13428870
48	13388815	12	40	504303044	37.67	40	40	40	0	40	40	3160505	3584820	3052838	3590652	0	13428870
49	13387508	2	40	501668364	37.47	40	40	40	0	40	40	3134218	3491658	3152340	3567586	41706	13428870
50	13385957	12	40	504147180	37.66	40	40	40	0	40	40	3031054	3519390	3157933	3677580	0	13428870
51	13384208	12	40	504403708	37.69	40	40	40	0	40	40	2974300	3614208	3152883	3642817	0	13428870
52	13382090	12	40	503734096	37.64	40	40	40	0	40	40	3163616	3619463	3050627	3548384	0	13428870
53	13380058	12	40	502861968	37.58	40	40	40	0	40	40	3145741	3524570	3049686	3660061	0	13428870
54	13377937	12	40	502838532	37.59	40	40	40	0	40	40	3083598	3566523	3112098	3615718	0	13428870
55	13375776	12	40	503247312	37.62	40	40	40	0	40	40	3139967	3519843	3259646	3456320	0	13428870
56	13373545	12	40	503320600	37.64	40	40	40	0	40	40	3070694	3555684	3214821	3532346	0	13428870
57	13371149	12	40	502600252	37.59	40	40	40	0	40	40	3126958	3654985	2998207	3590999	0	13428870
58	13368937	12	40	501892676	37.54	40	40	40	0	40	40	3156747	3640874	3194366	3376950	0	13428870
