column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	11287145	2	40	427276214	37.86	40	40	40	0	40	40	1071785	3961345	5392832	801550	59633	11287145
2	11287145	2	40	409246052	36.26	40	40	40	0	40	40	1308925	3568555	2585744	3738099	85822	11287145
3	11287145	2	40	405013746	35.88	40	40	40	0	40	40	1764170	4102412	2427959	2932971	59633	11287145
4	11287145	2	40	411232910	36.43	40	40	40	0	40	40	2483239	3171530	2962668	2610075	59633	11287145
5	11287145	2	40	412308430	36.53	40	40	40	0	40	40	2970266	2477348	2929838	2850060	59633	11287145
6	11287145	2	40	418009630	37.03	40	40	40	0	40	40	3290725	2354415	2545625	3036747	59633	11287145
7	11287145	2	40	418928446	37.12	40	40	40	0	40	40	2403754	1954933	1912627	4956198	59633	11287145
8	11287145	2	40	423473454	37.52	40	40	40	0	40	40	2531852	2701700	2188567	3805393	59633	11287145
9	11287145	2	40	423453206	37.52	40	40	40	0	40	40	2361682	2579138	2197624	4089068	59633	11287145
10	11287145	2	40	423279750	37.50	40	40	40	0	40	40	3916167	1950869	2249424	3111052	59633	11287145
11	11287145	2	40	424460024	37.61	40	40	40	0	40	40	2949800	2727568	2760973	2759038	89766	11287145
12	11287145	2	40	426186742	37.76	40	40	40	0	40	40	2473857	2774555	2627568	3351532	59633	11287145
13	11287145	2	40	426925174	37.82	40	40	40	0	40	40	2843721	2435548	2518756	3429487	59633	11287145
14	11287145	2	40	426744902	37.81	40	40	40	0	40	40	2888302	2482268	2410282	3446660	59633	11287145
15	11287145	2	40	427026430	37.83	40	40	40	0	40	40	2800666	2619640	2455041	3352165	59633	11287145
16	11287145	2	40	428098974	37.93	40	40	40	0	40	40	2848481	2622640	2556697	3199694	59633	11287145
17	11287145	2	40	427791530	37.90	40	40	40	0	40	40	2869266	2668905	2477099	3212242	59633	11287145
18	11287145	2	40	427944318	37.91	40	40	40	0	40	40	2808987	2763236	2525092	3130197	59633	11287145
19	11287145	2	40	428453870	37.96	40	40	40	0	40	40	2841336	2660839	2639547	3085790	59633	11287145
20	11287145	2	40	428294042	37.95	40	40	40	0	40	40	2860372	2613261	2535853	3218026	59633	11287145
21	11287145	2	40	428405854	37.96	40	40	40	0	40	40	2799988	2746482	2522465	3158577	59633	11287145
22	11287145	2	40	428765954	37.99	40	40	40	0	40	40	2887955	2616057	2631779	3091721	59633	11287145
23	11287145	2	40	428766318	37.99	40	40	40	0	40	40	2839430	2611660	2577310	3199010	59735	11287145
24	11287145	2	40	428526664	37.97	40	40	40	0	40	40	2761768	2758530	2567959	3138984	59904	11287145
25	11287145	2	40	428626174	37.97	40	40	40	0	40	40	2842407	2670347	2582208	3132090	60093	11287145
26	11287145	2	40	428274868	37.94	40	40	40	0	40	40	2872077	2689127	2516979	3148720	60242	11287145
27	11287145	2	40	428055812	37.92	40	40	40	0	40	40	2778040	2799048	2506146	3143495	60416	11287145
28	11287145	2	40	428020904	37.92	40	40	40	0	40	40	2800265	2723598	2525765	3176773	60744	11287145
