column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	10382128	2	40	388118858	37.38	40	40	40	0	40	40	1225470	2632271	5894938	548806	80643	10382128
2	10382128	2	40	373455192	35.97	40	40	40	0	40	40	1315201	3054435	2583498	3325382	103612	10382128
3	10382128	2	40	371185114	35.75	40	40	40	0	40	40	1891178	3345273	2227868	2837166	80643	10382128
4	10382128	2	40	376393682	36.25	40	40	40	0	40	40	2468996	2620421	2770000	2442068	80643	10382128
5	10382128	2	40	377855662	36.39	40	40	40	0	40	40	2721313	2118445	2817582	2644145	80643	10382128
6	10382128	2	40	383409922	36.93	40	40	40	0	40	40	3025861	2156862	2529077	2589685	80643	10382128
7	10382128	2	40	385529690	37.13	40	40	40	0	40	40	2241549	1966831	1823150	4269955	80643	10382128
8	10382128	2	40	388595210	37.43	40	40	40	0	40	40	2262658	2727724	1911503	3399600	80643	10382128
9	10382128	2	40	388965302	37.46	40	40	40	0	40	40	1936129	2718203	2008899	3638254	80643	10382128
10	10382128	2	40	387966874	37.37	40	40	40	0	40	40	3599353	1833998	2103434	2764700	80643	10382128
11	10382128	2	40	388874106	37.46	40	40	40	0	40	40	2481526	2557399	2834821	2401795	106587	10382128
12	10382128	2	40	390660498	37.63	40	40	40	0	40	40	2163551	2767227	2470463	2900244	80643	10382128
13	10382128	2	40	391567122	37.72	40	40	40	0	40	40	2418856	2299420	2377722	3205487	80643	10382128
14	10382128	2	40	391519710	37.71	40	40	40	0	40	40	2309089	2483637	2416987	3091772	80643	10382128
15	10382128	2	40	391678138	37.73	40	40	40	0	40	40	2374923	2505623	2324112	3096827	80643	10382128
16	10382128	2	40	392611054	37.82	40	40	40	0	40	40	2520533	2548731	2257338	2974883	80643	10382128
17	10382128	2	40	392114158	37.77	40	40	40	0	40	40	2490134	2648463	2200731	2962157	80643	10382128
18	10382128	2	40	392465126	37.80	40	40	40	0	40	40	2290124	2656941	2512443	2841977	80643	10382128
19	10382128	2	40	392842214	37.84	40	40	40	0	40	40	2413957	2613757	2504472	2769299	80643	10382128
20	10382128	2	40	392397946	37.80	40	40	40	0	40	40	2377956	2575665	2324577	3023287	80643	10382128
21	10382128	2	40	392474942	37.80	40	40	40	0	40	40	2379346	2766122	2442508	2713509	80643	10382128
22	10382128	2	40	392458146	37.80	40	40	40	0	40	40	2652984	2616500	2410725	2621276	80643	10382128
23	10382128	2	40	392738890	37.83	40	40	40	0	40	40	2539830	2493728	2456076	2811801	80693	10382128
24	10382128	2	40	392852654	37.84	40	40	40	0	40	40	2321723	2754065	2437037	2788556	80747	10382128
25	10382128	2	40	392909918	37.84	40	40	40	0	40	40	2549922	2469713	2725108	2556544	80841	10382128
26	10382128	2	40	392434754	37.80	40	40	40	0	40	40	2462983	2683009	2333938	2821295	80903	10382128
27	10382128	2	40	392374428	37.79	40	40	40	0	40	40	2333357	2720633	2396924	2850234	80980	10382128
28	10382128	2	40	392052890	37.76	40	40	40	0	40	40	2460542	2711770	2277060	2851665	81091	10382128
