column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	13470284	2	40	504216064	37.43	40	40	40	0	40	40	1374949	3980561	7339505	730655	44614	13470284
2	13470284	2	40	485569732	36.05	40	40	40	0	40	40	1582480	3970380	3728641	4114475	74308	13470284
3	13470284	2	40	480189208	35.65	40	40	40	0	40	40	2226425	4712186	3008177	3478882	44614	13470284
4	13470284	2	40	488614596	36.27	40	40	40	0	40	40	3248268	3623880	3544569	3008953	44614	13470284
5	13470284	2	40	489842304	36.36	40	40	40	0	40	40	3372855	3056840	3723534	3272441	44614	13470284
6	13470284	2	40	498867580	37.03	40	40	40	0	40	40	3888773	2937953	3340209	3258735	44614	13470284
7	13470284	2	40	500227680	37.14	40	40	40	0	40	40	2694579	2906883	2372998	5451210	44614	13470284
8	13470284	2	40	505353404	37.52	40	40	40	0	40	40	3014260	3519072	2551322	4341016	44614	13470284
9	13470284	2	40	506621908	37.61	40	40	40	0	40	40	2526574	3363240	2628273	4907583	44614	13470284
10	13470284	2	40	504908056	37.48	40	40	40	0	40	40	4370526	2418351	2931776	3705017	44614	13470284
11	13470284	2	40	506685878	37.62	40	40	40	0	40	40	3067587	3341370	3627045	3356055	78227	13470284
12	13470284	2	40	508896428	37.78	40	40	40	0	40	40	2681914	3511628	3426500	3805628	44614	13470284
13	13470284	2	40	509974760	37.86	40	40	40	0	40	40	3213164	2907219	3163884	4141403	44614	13470284
14	13470284	2	40	509943132	37.86	40	40	40	0	40	40	3007994	3038369	3008206	4371101	44614	13470284
15	13470284	2	40	510208800	37.88	40	40	40	0	40	40	2931727	3199182	2963616	4331145	44614	13470284
16	13470284	2	40	511468872	37.97	40	40	40	0	40	40	3177613	3316941	3025107	3906009	44614	13470284
17	13470284	2	40	510999112	37.94	40	40	40	0	40	40	3059756	3410680	2996377	3958857	44614	13470284
18	13470284	2	40	511096152	37.94	40	40	40	0	40	40	2932817	3644511	3238133	3610209	44614	13470284
19	13470284	2	40	511470316	37.97	40	40	40	0	40	40	2941090	3475556	3557106	3451918	44614	13470284
20	13470284	2	40	510241556	37.88	40	40	40	0	40	40	2991256	3583869	3121152	3729393	44614	13470284
21	13470284	2	40	510474644	37.90	40	40	40	0	40	40	2913294	3697804	3271718	3542854	44614	13470284
22	13470284	2	40	511115284	37.94	40	40	40	0	40	40	3292032	3435848	3255060	3442730	44614	13470284
23	13470284	2	40	511978580	38.01	40	40	40	0	40	40	3123527	3232481	3548939	3520653	44684	13470284
24	13470284	2	40	512295478	38.03	40	40	40	0	40	40	2908841	3365130	3647881	3503609	44823	13470284
25	13470284	2	40	511726700	37.99	40	40	40	0	40	40	3190930	3353997	3441059	3439338	44960	13470284
26	13470284	2	40	511325186	37.96	40	40	40	0	40	40	3107514	3413108	3280758	3623787	45117	13470284
27	13470284	2	40	511054832	37.94	40	40	40	0	40	40	2825479	3688553	3135498	3775448	45306	13470284
28	13470284	2	40	510654996	37.91	40	40	40	0	40	40	2806166	3536790	3054071	4027673	45584	13470284
29	13470284	2	40	510588236	37.90	40	40	40	0	40	40	2949289	3290904	2920731	4263502	45858	13470284
30	13470284	2	40	510059108	37.87	40	40	40	0	40	40	2733454	3567269	2977459	4145874	46228	13470284
31	13470284	2	40	510071208	37.87	40	40	40	0	40	40	2942358	3287707	3217234	3976211	46774	13470284
32	13470284	2	40	507335352	37.66	40	40	40	0	40	40	2837979	3741085	3058941	3784847	47432	13470284
33	13470284	2	40	503304100	37.36	40	40	40	0	40	40	2760854	3776572	3025286	3721874	185698	13470284
34	13470284	2	40	508017394	37.71	40	40	40	0	40	40	2944705	3581642	3245241	3648455	50241	13470284
35	13470284	2	40	508910046	37.78	40	40	40	0	40	40	2966174	3425399	3557490	3469342	51879	13470284
36	13416877	12	40	505825160	37.70	40	40	40	0	40	40	2914745	3672751	3510069	3319312	0	13470284
37	13415074	12	40	506464392	37.75	40	40	40	0	40	40	3459616	3329799	3283905	3341754	0	13470284
38	13413057	12	40	505241212	37.67	40	40	40	0	40	40	3298043	3436387	3164410	3514217	0	13470284
39	13410900	12	40	504020656	37.58	40	40	40	0	40	40	2944611	3719153	3293826	3453310	0	13470284
40	13408840	12	40	503554180	37.55	40	40	40	0	40	40	2860318	3952355	3206660	3389507	0	13470284
41	13406732	12	40	503599432	37.56	40	40	40	0	40	40	2829453	3689435	3199475	3688369	0	13470284
42	13404460	12	40	503906492	37.59	40	40	40	0	40	40	2927552	3655745	3323934	3497229	0	13470284
43	13402031	12	40	503847568	37.59	40	40	40	0	40	40	2927666	3585861	3457230	3431274	0	13470284
44	13399548	12	40	504013384	37.61	40	40	40	0	40	40	2855436	3663334	3125641	3755137	0	13470284
45	13397165	12	40	503599636	37.59	40	40	40	0	40	40	3167930	3723051	2950101	3556083	0	13470284
46	13394632	12	40	502759776	37.53	40	40	40	0	40	40	2972460	3594653	3037040	3790479	0	13470284
47	13392230	12	40	501999144	37.48	40	40	40	0	40	40	2864978	3639592	3282352	3605308	0	13470284
48	13389674	12	40	501871632	37.48	40	40	40	0	40	40	2885120	3699633	3420200	3384721	0	13470284
49	13386970	2	40	500400490	37.38	40	40	40	0	40	40	2795427	3459965	3696680	3394323	40575	13470284
50	13384044	12	40	502577196	37.55	40	40	40	0	40	40	3039983	3505849	3362434	3475778	0	13470284
51	13380632	12	40	501973572	37.51	40	40	40	0	40	40	2812524	3750111	3332668	3485329	0	13470284
52	13376807	12	40	500875068	37.44	40	40	40	0	40	40	2781786	3518597	3536066	3540358	0	13470284
53	13372935	12	40	499638700	37.36	40	40	40	0	40	40	2744723	3774497	3232022	3621693	0	13470284
54	13368928	12	40	499740176	37.38	40	40	40	0	40	40	2712258	3748357	3105708	3802605	0	13470284
55	13364936	12	40	500531112	37.45	40	40	40	0	40	40	2823858	3697212	3179956	3663910	0	13470284
56	13360796	12	40	499819140	37.41	40	40	40	0	40	40	2801653	3998680	3084649	3475814	0	13470284
57	13356625	12	40	498874036	37.35	40	40	40	0	40	40	3031548	3960584	2935408	3429085	0	13470284
58	13352574	12	40	497428388	37.25	40	40	40	0	40	40	3042910	3835533	3154768	3319363	0	13470284
59	13347876	12	40	498552688	37.35	40	40	40	0	40	40	2863401	3757009	3039054	3688412	0	13470284
60	13343291	12	40	498541488	37.36	40	40	40	0	40	40	3105099	3698670	2930889	3608633	0	13470284
61	13338048	12	40	498224276	37.35	40	40	40	0	40	40	3111404	3723005	3110823	3392816	0	13470284
62	13331996	12	40	498741572	37.41	40	40	40	0	40	40	2877304	3604409	2970997	3879286	0	13470284
63	13325069	12	40	497909396	37.37	40	40	40	0	40	40	2792862	3630329	3202905	3698973	0	13470284
64	13317372	12	40	497258312	37.34	40	40	40	0	40	40	2910011	3481567	3090441	3835353	0	13470284
65	13309045	12	40	496790904	37.33	40	40	40	0	40	40	3039042	3428946	3082260	3758797	0	13470284
66	13300349	12	40	496070192	37.30	40	40	40	0	40	40	2923799	3523167	3022659	3830724	0	13470284
67	13291597	12	40	496042864	37.32	40	40	40	0	40	40	2895071	3434250	3097676	3864600	0	13470284
68	13282558	12	40	495586784	37.31	40	40	40	0	40	40	2887828	3430914	3078150	3885666	0	13470284
69	13272313	12	40	495108500	37.30	40	40	40	0	40	40	2846322	3945119	2972965	3507907	0	13470284
70	13261159	12	40	494667768	37.30	40	40	40	0	40	40	2883240	3483684	3487588	3406647	0	13470284
71	13247042	12	40	493208524	37.23	40	40	40	0	40	40	2810349	3798508	3145183	3493002	0	13470284
72	13230654	12	40	493200388	37.28	40	40	40	0	40	40	2848407	3589360	3077887	3715000	0	13470284
73	13215010	12	40	492520376	37.27	40	40	40	0	40	40	2815509	3475327	3168777	3755397	0	13470284
74	13197702	12	40	491091736	37.21	40	40	40	0	40	40	3090888	3439322	3248603	3418889	0	13470284
75	13178407	12	40	490579208	37.23	40	40	40	0	40	40	2851272	3841328	3098120	3387687	0	13470284
76	13158026	12	40	490032572	37.24	40	40	40	0	40	40	2793378	3962935	3085866	3315847	0	13470284
77	13135831	2	40	487037174	37.08	40	40	40	0	40	40	2672167	4012944	2984485	3432426	33809	13470284
78	13111465	12	40	487590648	37.19	40	40	40	0	40	40	2795669	3681108	3116235	3518453	0	13470284
79	13084647	12	40	487017736	37.22	40	40	40	0	40	40	2833140	3562594	3055897	3633016	0	13470284
80	13058056	12	40	485762644	37.20	40	40	40	0	40	40	2878977	3730842	2963789	3484448	0	13470284
81	13029196	12	40	484379256	37.18	40	40	40	0	40	40	3079001	3743067	2869583	3337545	0	13470284
82	12998290	2	40	482161208	37.09	40	40	40	0	40	40	3068000	3663959	2962117	3304212	2	13470284
83	12964073	12	40	481993436	37.18	40	40	40	0	40	40	2756409	3511240	3258791	3437633	0	13470284
84	12925324	12	40	480153676	37.15	40	40	40	0	40	40	2668692	3885361	2975357	3395914	0	13470284
85	12885723	12	40	478720904	37.15	40	40	40	0	40	40	2821245	3442690	3033382	3588406	0	13470284
