column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	9606869	2	40	365007192	37.99	40	40	40	0	40	40	923017	3723927	4154704	763331	41890	9606869
2	9606869	2	40	349532426	36.38	40	40	40	0	40	40	1191213	2672578	2365697	3313184	64197	9606869
3	9606869	2	40	348572916	36.28	40	40	40	0	40	40	1488883	3468901	2092473	2514722	41890	9606869
4	9606869	2	40	353190632	36.76	40	40	40	0	40	40	2115173	2670093	2500070	2279643	41890	9606869
5	9606869	2	40	352503612	36.69	40	40	40	0	40	40	2481200	2021469	2477459	2584851	41890	9606869
6	9606869	2	40	356220616	37.08	40	40	40	0	40	40	2828546	1889218	2124476	2722739	41890	9606869
7	9606869	2	40	356513088	37.11	40	40	40	0	40	40	2015949	1522499	1656388	4370143	41890	9606869
8	9606869	2	40	360305208	37.50	40	40	40	0	40	40	2182031	2160482	1880622	3341844	41890	9606869
9	9606869	2	40	360187084	37.49	40	40	40	0	40	40	2010634	2110845	1826526	3616974	41890	9606869
10	9606869	2	40	359433576	37.41	40	40	40	0	40	40	3342463	1638844	1932008	2651664	41890	9606869
11	9606869	2	40	360456848	37.52	40	40	40	0	40	40	2554186	2226829	2340132	2418294	67428	9606869
12	9606869	2	40	362041136	37.69	40	40	40	0	40	40	2143459	2300356	2249701	2871463	41890	9606869
13	9606869	2	40	362717264	37.76	40	40	40	0	40	40	2408503	2034913	2172187	2949376	41890	9606869
14	9606869	2	40	362458308	37.73	40	40	40	0	40	40	2461067	2038857	2079617	2985438	41890	9606869
15	9606869	2	40	362703784	37.75	40	40	40	0	40	40	2398339	2180439	2102223	2883978	41890	9606869
16	9606869	2	40	363675192	37.86	40	40	40	0	40	40	2404804	2169088	2216127	2774960	41890	9606869
17	9606869	2	40	363332456	37.82	40	40	40	0	40	40	2445253	2203622	2156867	2759237	41890	9606869
18	9606869	2	40	363414840	37.83	40	40	40	0	40	40	2423422	2276280	2157510	2707767	41890	9606869
19	9606869	2	40	363910132	37.88	40	40	40	0	40	40	2435849	2209563	2227659	2691908	41890	9606869
20	9606869	2	40	363761456	37.86	40	40	40	0	40	40	2481198	2153817	2195439	2734525	41890	9606869
