column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	6700884	2	40	252646024	37.70	40	40	40	0	40	40	737198	2331133	3144414	435389	52750	6700884
2	6700884	2	40	242820220	36.24	40	40	40	0	40	40	848183	1837260	1594538	2352497	68406	6700884
3	6700884	2	40	241978844	36.11	40	40	40	0	40	40	1104418	2350891	1337769	1855056	52750	6700884
4	6700884	2	40	244585216	36.50	40	40	40	0	40	40	1477400	1830143	1727207	1613384	52750	6700884
5	6700884	2	40	244970988	36.56	40	40	40	0	40	40	1720260	1412765	1732831	1782278	52750	6700884
6	6700884	2	40	248129212	37.03	40	40	40	0	40	40	1914056	1400959	1508055	1825064	52750	6700884
7	6700884	2	40	248929936	37.15	40	40	40	0	40	40	1376525	1152580	1179961	2939068	52750	6700884
8	6700884	2	40	250834348	37.43	40	40	40	0	40	40	1445515	1652619	1240905	2309095	52750	6700884
9	6700884	2	40	251343944	37.51	40	40	40	0	40	40	1302620	1639623	1274646	2431245	52750	6700884
10	6700884	2	40	250531328	37.39	40	40	40	0	40	40	2245739	1209975	1381314	1811106	52750	6700884
11	6700884	2	40	251021172	37.46	40	40	40	0	40	40	1673896	1656987	1692096	1607339	70566	6700884
12	6700884	2	40	252007944	37.61	40	40	40	0	40	40	1421512	1766262	1534700	1925660	52750	6700884
13	6700884	2	40	252427360	37.67	40	40	40	0	40	40	1602424	1529621	1513036	2003053	52750	6700884
14	6700884	2	40	252287596	37.65	40	40	40	0	40	40	1601349	1543187	1487991	2015607	52750	6700884
15	6700884	2	40	252471156	37.68	40	40	40	0	40	40	1581592	1635638	1467560	1963344	52750	6700884
16	6700884	2	40	253083844	37.77	40	40	40	0	40	40	1586704	1627070	1542535	1891825	52750	6700884
17	6700884	2	40	252842400	37.73	40	40	40	0	40	40	1621031	1640189	1488739	1898175	52750	6700884
18	6700884	2	40	252948320	37.75	40	40	40	0	40	40	1549766	1666838	1545607	1885923	52750	6700884
19	6700884	2	40	253216576	37.79	40	40	40	0	40	40	1607397	1662954	1569945	1807838	52750	6700884
20	6700884	2	40	253184944	37.78	40	40	40	0	40	40	1656447	1585830	1499170	1906687	52750	6700884
21	6700884	2	40	253230864	37.79	40	40	40	0	40	40	1616238	1676782	1493796	1861318	52750	6700884
22	6700884	2	40	253281952	37.80	40	40	40	0	40	40	1688578	1617289	1539753	1802514	52750	6700884
23	6700884	2	40	253294582	37.80	40	40	40	0	40	40	1668882	1564050	1509652	1905523	52777	6700884
24	6700884	2	40	253134624	37.78	40	40	40	0	40	40	1561588	1706060	1518110	1862298	52828	6700884
25	6700884	2	40	253294110	37.80	40	40	40	0	40	40	1666381	1620006	1588324	1773314	52859	6700884
26	6700884	2	40	253026092	37.76	40	40	40	0	40	40	1641628	1638787	1495226	1872343	52900	6700884
27	6700884	2	40	253017888	37.76	40	40	40	0	40	40	1603136	1678890	1500091	1865811	52956	6700884
28	6700884	2	40	252925050	37.75	40	40	40	0	40	40	1616373	1661940	1513992	1855566	53013	6700884
29	6700884	2	40	252981574	37.75	40	40	40	0	40	40	1622811	1604053	1512079	1908854	53087	6700884
30	6700884	2	40	252848608	37.73	40	40	40	0	40	40	1582159	1681926	1493653	1889974	53172	6700884
31	6700884	2	40	253004430	37.76	40	40	40	0	40	40	1636713	1629264	1559251	1822385	53271	6700884
32	6700884	2	40	252864240	37.74	40	40	40	0	40	40	1658712	1622222	1499542	1867008	53400	6700884
33	6700884	2	40	250463072	37.38	40	40	40	0	40	40	1563275	1679237	1457043	1885491	115838	6700884
34	6700884	2	40	252696652	37.71	40	40	40	0	40	40	1626687	1662586	1566471	1791094	54046	6700884
35	6700884	2	40	252804880	37.73	40	40	40	0	40	40	1617926	1633682	1550070	1844796	54410	6700884
36	6646131	12	40	252123304	37.94	40	40	40	0	40	40	1558676	1800012	1474971	1812472	0	6700884
37	6645687	12	40	252251024	37.96	40	40	40	0	40	40	1671548	1618967	1542087	1813085	0	6700884
38	6645267	12	40	252229468	37.96	40	40	40	0	40	40	1617666	1611674	1541676	1874251	0	6700884
39	6644791	12	40	251940628	37.92	40	40	40	0	40	40	1527995	1757445	1506472	1852879	0	6700884
40	6644337	12	40	251957664	37.92	40	40	40	0	40	40	1584703	1732040	1576505	1751089	0	6700884
41	6643924	12	40	251954488	37.92	40	40	40	0	40	40	1608798	1690778	1522853	1821495	0	6700884
42	6643492	12	40	251650264	37.88	40	40	40	0	40	40	1613550	1692060	1550675	1787207	0	6700884
43	6642996	12	40	251808136	37.91	40	40	40	0	40	40	1608574	1686975	1593192	1754255	0	6700884
44	6642513	12	40	251685452	37.89	40	40	40	0	40	40	1582909	1625534	1557301	1876769	0	6700884
45	6642039	12	40	251658060	37.89	40	40	40	0	40	40	1560850	1749020	1511767	1820402	0	6700884
46	6641532	12	40	251523248	37.87	40	40	40	0	40	40	1586195	1733621	1536371	1785345	0	6700884
47	6641005	12	40	251535300	37.88	40	40	40	0	40	40	1590642	1648676	1546734	1854953	0	6700884
48	6640450	12	40	251438200	37.86	40	40	40	0	40	40	1555542	1748122	1503681	1833105	0	6700884
49	6639854	2	40	250375746	37.71	40	40	40	0	40	40	1579915	1695205	1536364	1806943	21427	6700884
50	6639069	12	40	251286996	37.85	40	40	40	0	40	40	1551699	1684477	1588815	1814078	0	6700884
51	6638239	12	40	251412912	37.87	40	40	40	0	40	40	1530492	1764516	1519872	1823359	0	6700884
52	6637278	12	40	251217536	37.85	40	40	40	0	40	40	1587969	1730595	1535871	1782843	0	6700884
53	6636358	12	40	250986476	37.82	40	40	40	0	40	40	1596792	1695313	1473213	1871040	0	6700884
54	6635376	12	40	250755212	37.79	40	40	40	0	40	40	1561697	1744801	1485680	1843198	0	6700884
55	6634330	12	40	250938992	37.82	40	40	40	0	40	40	1608168	1668799	1602276	1755087	0	6700884
56	6633207	12	40	250930160	37.83	40	40	40	0	40	40	1596959	1684623	1539458	1812167	0	6700884
57	6632077	12	40	250837200	37.82	40	40	40	0	40	40	1571060	1738688	1493044	1829285	0	6700884
58	6630975	12	40	250789180	37.82	40	40	40	0	40	40	1598096	1742888	1554877	1735114	0	6700884
59	6629710	12	40	250803048	37.83	40	40	40	0	40	40	1574959	1689223	1536682	1828846	0	6700884
60	6628315	12	40	250676996	37.82	40	40	40	0	40	40	1533147	1772020	1465241	1857907	0	6700884
61	6626719	12	40	250594148	37.82	40	40	40	0	40	40	1620560	1699980	1542290	1763889	0	6700884
62	6624884	12	40	250457032	37.81	40	40	40	0	40	40	1612732	1683591	1470667	1857894	0	6700884
63	6622917	12	40	250467092	37.82	40	40	40	0	40	40	1509115	1735417	1509576	1868809	0	6700884
64	6620753	12	40	250380352	37.82	40	40	40	0	40	40	1591630	1688537	1545948	1794638	0	6700884
65	6618535	12	40	250264292	37.81	40	40	40	0	40	40	1582584	1722808	1465400	1847743	0	6700884
66	6616235	12	40	249923724	37.77	40	40	40	0	40	40	1540316	1791546	1516577	1767796	0	6700884
67	6613763	12	40	250013968	37.80	40	40	40	0	40	40	1595964	1663831	1575075	1778893	0	6700884
68	6611100	12	40	249843464	37.79	40	40	40	0	40	40	1586310	1662085	1509522	1853183	0	6700884
69	6608132	12	40	249647524	37.78	40	40	40	0	40	40	1563201	1771441	1449077	1824413	0	6700884
70	6604937	12	40	249605268	37.79	40	40	40	0	40	40	1620327	1643542	1585797	1755271	0	6700884
71	6601256	12	40	249434448	37.79	40	40	40	0	40	40	1590353	1659210	1535709	1815984	0	6700884
72	6596789	12	40	249319144	37.79	40	40	40	0	40	40	1555134	1730386	1520000	1791269	0	6700884
73	6592444	12	40	249070024	37.78	40	40	40	0	40	40	1592952	1682349	1557913	1759230	0	6700884
74	6587717	12	40	248956212	37.79	40	40	40	0	40	40	1585033	1643851	1569119	1789714	0	6700884
75	6582422	12	40	248617428	37.77	40	40	40	0	40	40	1557294	1740038	1543378	1741712	0	6700884
76	6576730	12	40	248640304	37.81	40	40	40	0	40	40	1598645	1659597	1533947	1784541	0	6700884
77	6570783	2	40	247103990	37.61	40	40	40	0	40	40	1553692	1672713	1537151	1791862	15365	6700884
78	6564344	12	40	247728572	37.74	40	40	40	0	40	40	1607434	1693632	1455221	1808057	0	6700884
79	6557282	12	40	247584548	37.76	40	40	40	0	40	40	1583014	1665377	1540138	1768753	0	6700884
80	6549950	12	40	247184812	37.74	40	40	40	0	40	40	1597749	1661031	1525586	1765584	0	6700884
81	6541612	12	40	246925472	37.75	40	40	40	0	40	40	1568896	1734895	1470524	1767297	0	6700884
82	6532694	12	40	246610508	37.75	40	40	40	0	40	40	1565004	1655837	1547762	1764091	0	6700884
83	6522866	12	40	246356416	37.77	40	40	40	0	40	40	1548432	1673184	1476449	1824801	0	6700884
84	6511929	12	40	245624576	37.72	40	40	40	0	40	40	1530934	1734720	1485094	1761181	0	6700884
85	6500415	12	40	245352192	37.74	40	40	40	0	40	40	1559379	1634582	1549201	1757253	0	6700884
86	6488151	12	40	244782748	37.73	40	40	40	0	40	40	1533427	1678690	1537784	1738250	0	6700884
87	6475044	12	40	244285508	37.73	40	40	40	0	40	40	1499336	1732644	1496484	1746580	0	6700884
88	6461444	12	40	243696028	37.72	40	40	40	0	40	40	1544816	1665489	1542924	1708215	0	6700884
89	6446372	2	40	242363986	37.60	40	40	40	0	40	40	1559816	1631791	1459953	1777641	17171	6700884
90	6430426	12	40	242417272	37.70	40	40	40	0	40	40	1496489	1696856	1459213	1777868	0	6700884
91	6413618	12	40	241941260	37.72	40	40	40	0	40	40	1512523	1657020	1527057	1717018	0	6700884
92	6395332	12	40	241220472	37.72	40	40	40	0	40	40	1539519	1613484	1436797	1805532	0	6700884
93	6375108	12	40	240291852	37.69	40	40	40	0	40	40	1510045	1662531	1445789	1756743	0	6700884
94	6354056	12	40	239383544	37.67	40	40	40	0	40	40	1542330	1559462	1469047	1783217	0	6700884
95	6331013	12	40	238599000	37.69	40	40	40	0	40	40	1509982	1591682	1475745	1753604	0	6700884
96	6306579	12	40	237520588	37.66	40	40	40	0	40	40	1514518	1664832	1413623	1713606	0	6700884
97	6281620	12	40	236651676	37.67	40	40	40	0	40	40	1512996	1578063	1489111	1701450	0	6700884
98	6255037	12	40	235476164	37.65	40	40	40	0	40	40	1544678	1541831	1439065	1729463	0	6700884
99	6226460	12	40	234217540	37.62	40	40	40	0	40	40	1450409	1650043	1421226	1704782	0	6700884
100	6197744	12	40	233111312	37.61	40	40	40	0	40	40	1500298	1606426	1481289	1609731	0	6700884
101	6167649	12	40	232035044	37.62	40	40	40	0	40	40	1486365	1541891	1449049	1690344	0	6700884
102	6134711	12	40	230557080	37.58	40	40	40	0	40	40	1413137	1607725	1412519	1701330	0	6700884
103	6100749	12	40	229387000	37.60	40	40	40	0	40	40	1470474	1604485	1396990	1628800	0	6700884
104	6065441	12	40	227986044	37.59	40	40	40	0	40	40	1511431	1527153	1360584	1666273	0	6700884
105	6027002	12	40	225999536	37.50	40	40	40	0	40	40	1460981	1571142	1348896	1645983	0	6700884
106	5987705	12	40	224747928	37.53	40	40	40	0	40	40	1470586	1531268	1394125	1591726	0	6700884
107	5946381	2	40	223253836	37.54	40	40	40	0	40	40	1486655	1505114	1332158	1622450	4	6700884
108	5904243	12	40	221563948	37.53	40	40	40	0	40	40	1415207	1548899	1314538	1625599	0	6700884
109	5862219	2	40	220054366	37.54	40	40	40	0	40	40	1504186	1470737	1345173	1542122	1	6700884
110	5817875	12	40	218053460	37.48	40	40	40	0	40	40	1465260	1442371	1312020	1598224	0	6700884
111	5774795	2	40	215355318	37.29	40	40	40	0	40	40	1386339	1454880	1354295	1545770	33511	6700884
112	5731673	12	40	214998636	37.51	40	40	40	0	40	40	1454304	1458685	1341091	1477593	0	6700884
113	5686583	2	40	208933582	36.74	40	40	40	0	40	40	1395048	1421610	1267247	1490165	112513	6700884
114	5639700	2	40	209602588	37.17	40	40	40	0	40	40	1381150	1471212	1260962	1482206	44170	6700884
115	5592126	12	40	209160472	37.40	40	40	40	0	40	40	1380731	1477768	1299968	1433659	0	6700884
116	5544561	12	40	207676628	37.46	40	40	40	0	40	40	1375211	1378372	1275938	1515040	0	6700884
117	5495097	12	40	205801736	37.45	40	40	40	0	40	40	1338816	1409267	1264733	1482281	0	6700884
118	5447301	12	40	203903316	37.43	40	40	40	0	40	40	1330865	1363276	1292598	1460562	0	6700884
119	5400707	12	40	202100176	37.42	40	40	40	0	40	40	1337079	1334418	1251606	1477604	0	6700884
120	5353157	12	40	200144872	37.39	40	40	40	0	40	40	1316876	1369006	1203874	1463401	0	6700884
121	5305609	12	40	198413860	37.40	40	40	40	0	40	40	1354277	1351837	1202888	1396607	0	6700884
122	5258061	12	40	196589464	37.39	40	40	40	0	40	40	1329034	1280719	1216388	1431920	0	6700884
123	5207536	2	40	194737226	37.40	40	40	40	0	40	40	1273635	1330265	1176721	1426914	1	6700884
124	5157545	2	40	192686022	37.36	40	40	40	0	40	40	1331641	1252854	1203681	1369368	1	6700884
125	5107852	12	40	190958500	37.39	40	40	40	0	40	40	1303298	1211797	1156658	1436099	0	6700884
126	5057031	12	40	188853400	37.34	40	40	40	0	40	40	1239352	1295208	1118506	1403965	0	6700884
127	5006726	12	40	186821728	37.31	40	40	40	0	40	40	1258683	1250590	1148646	1348807	0	6700884
128	4954419	12	40	185023164	37.35	40	40	40	0	40	40	1258701	1167563	1126950	1401205	0	6700884
129	4901984	12	40	182799228	37.29	40	40	40	0	40	40	1161572	1274397	1097494	1368521	0	6700884
130	4852080	12	40	181055832	37.32	40	40	40	0	40	40	1187252	1253241	1111474	1300113	0	6700884
131	4802643	12	40	179177596	37.31	40	40	40	0	40	40	1204643	1196117	1115703	1286180	0	6700884
132	4751878	12	40	177152948	37.28	40	40	40	0	40	40	1148608	1244562	1067694	1291014	0	6700884
133	4702143	12	40	175297724	37.28	40	40	40	0	40	40	1190880	1172813	1090761	1247689	0	6700884
134	4651137	12	40	173358120	37.27	40	40	40	0	40	40	1172937	1147061	1022434	1308705	0	6700884
135	4600036	12	40	171407220	37.26	40	40	40	0	40	40	1136608	1186199	1039639	1237590	0	6700884
136	4549140	12	40	169533128	37.27	40	40	40	0	40	40	1152523	1134123	1064094	1198400	0	6700884
137	4498042	12	40	167602652	37.26	40	40	40	0	40	40	1164317	1093269	1017675	1222781	0	6700884
138	4447663	2	40	164994914	37.10	40	40	40	0	40	40	1081626	1136726	994861	1222423	12027	6700884
139	4398381	12	40	163769792	37.23	40	40	40	0	40	40	1104476	1095126	1033169	1165610	0	6700884
140	4348866	12	40	161857320	37.22	40	40	40	0	40	40	1068597	1067921	988076	1224272	0	6700884
141	4300864	12	40	159994172	37.20	40	40	40	0	40	40	1066845	1123882	956283	1153854	0	6700884
142	4254015	12	40	158204128	37.19	40	40	40	0	40	40	1096996	1048441	989725	1118853	0	6700884
143	4209983	12	40	156524952	37.18	40	40	40	0	40	40	1048486	1018208	956594	1186695	0	6700884
144	4166694	2	40	153838782	36.92	40	40	40	0	40	40	1025635	1063372	933962	1119620	24105	6700884
145	4121393	12	40	153073100	37.14	40	40	40	0	40	40	1028304	1033650	964935	1094504	0	6700884
146	4073556	12	40	151208916	37.12	40	40	40	0	40	40	1002829	1007446	933505	1129776	0	6700884
147	4022847	12	40	149275560	37.11	40	40	40	0	40	40	993092	1047382	930918	1051455	0	6700884
148	3959285	12	40	146977344	37.12	40	40	40	0	40	40	998873	949079	955775	1055558	0	6700884
149	3843184	12	40	142613816	37.11	40	40	40	0	40	40	977837	863150	948337	1053860	0	6700884
150	3543924	12	40	131409272	37.08	40	40	40	0	40	40	957320	755204	865902	965498	0	6700884
151	2570643	12	40	94720812	36.85	40	40	40	0	40	40	942238	0	865470	762935	0	6700884
