column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	13598523	2	40	512185326	37.66	40	40	40	0	40	40	1710015	4054966	6831987	918134	83421	13598523
2	13598523	2	40	487443614	35.85	40	40	40	0	40	40	1871900	4216201	3046860	4348825	114737	13598523
3	13598523	2	40	484673598	35.64	40	40	40	0	40	40	2657442	4190950	2701831	3964879	83421	13598523
4	13598523	2	40	492767742	36.24	40	40	40	0	40	40	3416344	3481183	3255561	3362014	83421	13598523
5	13598523	2	40	492627278	36.23	40	40	40	0	40	40	3851847	2981656	3319974	3361625	83421	13598523
6	13598523	2	40	501795694	36.90	40	40	40	0	40	40	4208572	2838998	3075453	3392079	83421	13598523
7	13598523	2	40	503754750	37.04	40	40	40	0	40	40	2911557	2650661	2178950	5773934	83421	13598523
8	13598523	2	40	509211518	37.45	40	40	40	0	40	40	3033851	3517602	2677668	4285981	83421	13598523
9	13598523	2	40	509702626	37.48	40	40	40	0	40	40	2787370	3411315	2710227	4606190	83421	13598523
10	13598523	2	40	508767938	37.41	40	40	40	0	40	40	4784183	2518490	2672366	3540063	83421	13598523
11	13598523	2	40	510238426	37.52	40	40	40	0	40	40	3383359	3605385	3411500	3079542	118737	13598523
12	13598523	2	40	512479334	37.69	40	40	40	0	40	40	2903316	3718471	3091976	3801339	83421	13598523
13	13598523	2	40	513639198	37.77	40	40	40	0	40	40	3418264	3177007	2805158	4114673	83421	13598523
14	13598523	2	40	513271114	37.74	40	40	40	0	40	40	3351076	3405125	2892892	3866009	83421	13598523
15	13598523	2	40	513427690	37.76	40	40	40	0	40	40	3354893	3487461	2846260	3826488	83421	13598523
16	13598523	2	40	515198774	37.89	40	40	40	0	40	40	3463039	3369046	2950305	3732712	83421	13598523
17	13598523	2	40	514694114	37.85	40	40	40	0	40	40	3404364	3549595	2843281	3717862	83421	13598523
18	13598523	2	40	514897134	37.86	40	40	40	0	40	40	3321289	3539520	3014438	3639855	83421	13598523
19	13598523	2	40	515574838	37.91	40	40	40	0	40	40	3408039	3301296	3166100	3639667	83421	13598523
20	13598523	2	40	515557110	37.91	40	40	40	0	40	40	3469016	3302674	2979778	3763634	83421	13598523
21	13598523	2	40	515780682	37.93	40	40	40	0	40	40	3389678	3418762	3046978	3659684	83421	13598523
22	13598523	2	40	516096926	37.95	40	40	40	0	40	40	3598073	3275351	3050600	3591078	83421	13598523
23	13598523	2	40	515969040	37.94	40	40	40	0	40	40	3407761	3333222	3043645	3730401	83494	13598523
24	13598523	2	40	515699870	37.92	40	40	40	0	40	40	3276242	3696341	2881279	3660988	83673	13598523
25	13598523	2	40	515984656	37.94	40	40	40	0	40	40	3516347	3272375	3106438	3619517	83846	13598523
26	13598523	2	40	515535388	37.91	40	40	40	0	40	40	3370886	3520718	2865049	3757816	84054	13598523
27	13598523	2	40	515662194	37.92	40	40	40	0	40	40	3363212	3536925	2916291	3697840	84255	13598523
28	13598523	2	40	515446720	37.90	40	40	40	0	40	40	3513348	3420138	2896864	3683631	84542	13598523
29	13598523	2	40	515474318	37.91	40	40	40	0	40	40	3410820	3317284	3006688	3778934	84797	13598523
30	13598523	2	40	515190548	37.89	40	40	40	0	40	40	3259307	3629336	2845442	3779254	85184	13598523
31	13598523	2	40	515747714	37.93	40	40	40	0	40	40	3381381	3402063	3032203	3697227	85649	13598523
32	13598523	2	40	515144142	37.88	40	40	40	0	40	40	3356531	3480994	2934968	3739755	86275	13598523
33	13598523	2	40	510342528	37.53	40	40	40	0	40	40	3236945	3574488	2866789	3700481	219820	13598523
34	13598523	2	40	514612186	37.84	40	40	40	0	40	40	3472271	3486102	2982780	3568139	89231	13598523
35	13598523	2	40	515004534	37.87	40	40	40	0	40	40	3313090	3386679	3194467	3613186	91101	13598523
36	13505874	12	40	513779776	38.04	40	40	40	0	40	40	3239715	3667112	3033055	3565992	0	13598523
37	13503966	12	40	513841856	38.05	40	40	40	0	40	40	3492867	3435647	3048850	3526602	0	13598523
38	13501704	12	40	513717436	38.05	40	40	40	0	40	40	3332856	3456019	3038692	3674137	0	13598523
39	13499458	12	40	513072072	38.01	40	40	40	0	40	40	3299236	3499560	3057601	3643061	0	13598523
40	13497473	12	40	513244320	38.03	40	40	40	0	40	40	3398287	3461435	3102532	3535219	0	13598523
