column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	11032141	2	40	417711976	37.86	40	40	40	0	40	40	892220	3827583	5621651	659143	31544	11032141
2	11032141	2	40	401122828	36.36	40	40	40	0	40	40	1063782	3470852	2968693	3469194	59620	11032141
3	11032141	2	40	397904436	36.07	40	40	40	0	40	40	1376123	4416459	2611044	2596971	31544	11032141
4	11032141	2	40	403103240	36.54	40	40	40	0	40	40	2196975	3327257	3108230	2368135	31544	11032141
5	11032141	2	40	404164036	36.64	40	40	40	0	40	40	2406643	2559363	3257479	2777112	31544	11032141
6	11032141	2	40	408553716	37.03	40	40	40	0	40	40	2959485	2455053	2760581	2825478	31544	11032141
7	11032141	2	40	411189436	37.27	40	40	40	0	40	40	2263581	2089655	2065807	4581554	31544	11032141
8	11032141	2	40	412634516	37.40	40	40	40	0	40	40	2569847	2698737	2087926	3644087	31544	11032141
9	11032141	2	40	414726668	37.59	40	40	40	0	40	40	2131587	2549507	2121389	4198114	31544	11032141
10	11032141	2	40	413165496	37.45	40	40	40	0	40	40	3606332	1869823	2284454	3239988	31544	11032141
11	11032141	2	40	414183544	37.54	40	40	40	0	40	40	2665548	2535805	2783206	2984344	63238	11032141
12	11032141	2	40	416081368	37.72	40	40	40	0	40	40	2298989	2557397	2805962	3338249	31544	11032141
13	11032141	2	40	416825136	37.78	40	40	40	0	40	40	2514326	2227308	2659056	3599907	31544	11032141
14	11032141	2	40	416671056	37.77	40	40	40	0	40	40	2402786	2337302	2517094	3743415	31544	11032141
15	11032141	2	40	417051252	37.80	40	40	40	0	40	40	2435365	2395641	2441067	3728524	31544	11032141
16	11032141	2	40	418080832	37.90	40	40	40	0	40	40	2555322	2488274	2557349	3399652	31544	11032141
17	11032141	2	40	417906820	37.88	40	40	40	0	40	40	2545901	2576242	2494012	3384442	31544	11032141
18	11032141	2	40	417833400	37.87	40	40	40	0	40	40	2286921	2874227	2624756	3214693	31544	11032141
19	11032141	2	40	418357852	37.92	40	40	40	0	40	40	2299621	2751525	2914492	3034959	31544	11032141
20	11032141	2	40	417264908	37.82	40	40	40	0	40	40	2260877	2859696	2671371	3208653	31544	11032141
21	11032141	2	40	417085012	37.81	40	40	40	0	40	40	2319087	2905192	2733217	3043101	31544	11032141
22	11032141	2	40	417624172	37.86	40	40	40	0	40	40	2708396	2684398	2727256	2880547	31544	11032141
23	11032141	2	40	418346264	37.92	40	40	40	0	40	40	2511077	2501053	2911738	3076609	31664	11032141
24	11032141	2	40	418345670	37.92	40	40	40	0	40	40	2425968	2725249	2938270	2910855	31799	11032141
25	11032141	2	40	418334964	37.92	40	40	40	0	40	40	2610819	2585507	2884698	2919151	31966	11032141
26	11032141	2	40	417771302	37.87	40	40	40	0	40	40	2449272	2681956	2782986	3085744	32183	11032141
27	11032141	2	40	417785682	37.87	40	40	40	0	40	40	2273896	2916297	2667571	3141836	32541	11032141
28	11032141	2	40	416908748	37.79	40	40	40	0	40	40	2346510	2772958	2595977	3283710	32986	11032141
29	11032141	2	40	416817322	37.78	40	40	40	0	40	40	2412734	2549118	2414273	3622539	33477	11032141
30	11032141	2	40	416584034	37.76	40	40	40	0	40	40	2216499	2671038	2464891	3645682	34031	11032141
31	11032141	2	40	416533314	37.76	40	40	40	0	40	40	2382058	2604609	2572585	3438250	34639	11032141
32	11032141	2	40	413806168	37.51	40	40	40	0	40	40	2425280	2893762	2458390	3219299	35410	11032141
33	11032141	2	40	410554244	37.21	40	40	40	0	40	40	2272947	2922001	2452814	3248043	136336	11032141
34	11032141	2	40	414014176	37.53	40	40	40	0	40	40	2418612	2787718	2563457	3224294	38060	11032141
35	11032141	2	40	414848188	37.60	40	40	40	0	40	40	2411887	2650876	2905597	3023909	39872	11032141
36	10990371	12	40	413004416	37.58	40	40	40	0	40	40	2365845	2960249	2816049	2848228	0	11032141
37	10988019	12	40	412865204	37.57	40	40	40	0	40	40	2887282	2640788	2671393	2788556	0	11032141
38	10986099	12	40	412199492	37.52	40	40	40	0	40	40	2796912	2806419	2474932	2907836	0	11032141
