column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	10352400	2	40	390161256	37.69	40	40	40	0	40	40	1420649	2985707	5163376	739142	43526	10352400
2	10352400	2	40	371505056	35.89	40	40	40	0	40	40	1460873	3059879	2113732	3649188	68728	10352400
3	10352400	2	40	371409992	35.88	40	40	40	0	40	40	2066199	2955893	1812805	3473977	43526	10352400
4	10352400	2	40	376741488	36.39	40	40	40	0	40	40	2723966	2679306	2075857	2829745	43526	10352400
5	10352400	2	40	377703692	36.48	40	40	40	0	40	40	3030728	2379374	2162034	2736738	43526	10352400
6	10352400	2	40	383704468	37.06	40	40	40	0	40	40	3432072	1927164	1989062	2960576	43526	10352400
7	10352400	2	40	383905140	37.08	40	40	40	0	40	40	2282846	1671958	1397225	4956845	43526	10352400
8	10352400	2	40	387416108	37.42	40	40	40	0	40	40	2481231	2377198	1897522	3552923	43526	10352400
9	10352400	2	40	388566744	37.53	40	40	40	0	40	40	2323053	2188981	1764392	4032448	43526	10352400
10	10352400	2	40	388562852	37.53	40	40	40	0	40	40	3797600	1617059	1803720	3090495	43526	10352400
11	10352400	2	40	389602134	37.63	40	40	40	0	40	40	3086407	2342926	2211577	2638707	72783	10352400
12	10352400	2	40	391025972	37.77	40	40	40	0	40	40	2540946	2450337	2073508	3244083	43526	10352400
13	10352400	2	40	391894280	37.86	40	40	40	0	40	40	2996666	1957248	1825711	3529249	43526	10352400
14	10352400	2	40	391747700	37.84	40	40	40	0	40	40	2845491	2153878	1911833	3397672	43526	10352400
15	10352400	2	40	391831556	37.85	40	40	40	0	40	40	2903557	2145666	1939184	3320467	43526	10352400
16	10352400	2	40	392873164	37.95	40	40	40	0	40	40	3017483	2092436	2024176	3174779	43526	10352400
17	10352400	2	40	392807740	37.94	40	40	40	0	40	40	2861907	2343341	1901098	3202528	43526	10352400
18	10352400	2	40	393151840	37.98	40	40	40	0	40	40	3051165	2249996	1919477	3088236	43526	10352400
19	10352400	2	40	393531992	38.01	40	40	40	0	40	40	2884962	2121385	2102414	3200113	43526	10352400
20	10352400	2	40	393440840	38.00	40	40	40	0	40	40	3057277	2126754	1925878	3198965	43526	10352400
21	10352400	2	40	393884240	38.05	40	40	40	0	40	40	2901303	2221850	2006917	3178804	43526	10352400
22	10352400	2	40	393909420	38.05	40	40	40	0	40	40	3105627	2096291	1926219	3180737	43526	10352400
23	10352400	2	40	394043368	38.06	40	40	40	0	40	40	2986665	2216825	1941061	3164287	43562	10352400
24	10352400	2	40	394123908	38.07	40	40	40	0	40	40	2770381	2381361	1924810	3232202	43646	10352400
25	10352400	2	40	394200598	38.08	40	40	40	0	40	40	2852582	2077367	1946858	3431876	43717	10352400
26	10352400	2	40	393958948	38.05	40	40	40	0	40	40	2749762	2228521	1941444	3388885	43788	10352400
27	10352400	2	40	393908370	38.05	40	40	40	0	40	40	2978820	2192032	1903102	3234553	43893	10352400
28	10352400	2	40	393784258	38.04	40	40	40	0	40	40	2927889	2302638	1801677	3276157	44039	10352400
29	10352400	2	40	393796862	38.04	40	40	40	0	40	40	2835088	2280195	1896421	3296515	44181	10352400
30	10352400	2	40	393450532	38.01	40	40	40	0	40	40	2798055	2330341	1881314	3298346	44344	10352400
31	10352400	2	40	393722162	38.03	40	40	40	0	40	40	2804018	2203126	2024819	3275910	44527	10352400
32	10352400	2	40	393414790	38.00	40	40	40	0	40	40	2699127	2340913	1982257	3285316	44787	10352400
33	10352400	2	40	389994888	37.67	40	40	40	0	40	40	2677839	2292075	1889515	3351851	141120	10352400
34	10352400	2	40	393134398	37.98	40	40	40	0	40	40	2928210	2301721	1820778	3255990	45701	10352400
35	10352400	2	40	393297232	37.99	40	40	40	0	40	40	2788707	2278255	1885174	3353922	46342	10352400
36	10305519	12	40	392467784	38.08	40	40	40	0	40	40	2824073	2356460	1950198	3174788	0	10352400
37	10304841	12	40	392868604	38.12	40	40	40	0	40	40	2736807	2341217	1967616	3259201	0	10352400
38	10304139	12	40	392615704	38.10	40	40	40	0	40	40	2830632	2337753	1883725	3252029	0	10352400
39	10303333	12	40	392296220	38.07	40	40	40	0	40	40	2756724	2268309	1968179	3310121	0	10352400
40	10302535	12	40	392417780	38.09	40	40	40	0	40	40	2780056	2206406	1962282	3353791	0	10352400
41	10301894	12	40	392302020	38.08	40	40	40	0	40	40	2713375	2250267	1884861	3453391	0	10352400
42	10301153	12	40	391819748	38.04	40	40	40	0	40	40	2940380	2288463	1755517	3316793	0	10352400
43	10300382	12	40	392118100	38.07	40	40	40	0	40	40	2942356	2390101	1844196	3123729	0	10352400
44	10299538	12	40	391614116	38.02	40	40	40	0	40	40	2865333	2409093	1812355	3212757	0	10352400
45	10298728	12	40	391503472	38.01	40	40	40	0	40	40	2773281	2484859	1874888	3165700	0	10352400
46	10297945	12	40	391322856	38.00	40	40	40	0	40	40	2781799	2332861	2050184	3133101	0	10352400
47	10297089	12	40	391301304	38.00	40	40	40	0	40	40	2849799	2372707	1930650	3143933	0	10352400
48	10296266	12	40	391490472	38.02	40	40	40	0	40	40	2790316	2263355	1762699	3479896	0	10352400
49	10295330	2	40	389720038	37.85	40	40	40	0	40	40	2913550	2244913	1871276	3230910	34681	10352400
50	10294277	12	40	391145524	38.00	40	40	40	0	40	40	2833241	2399368	1893143	3168525	0	10352400
51	10293106	12	40	391173724	38.00	40	40	40	0	40	40	2864993	2323575	1866275	3238263	0	10352400
52	10291614	12	40	391187672	38.01	40	40	40	0	40	40	2758513	2307390	2062810	3162901	0	10352400
53	10290171	12	40	391015708	38.00	40	40	40	0	40	40	2840982	2290491	1997693	3161005	0	10352400
54	10288709	12	40	389613192	37.87	40	40	40	0	40	40	2841854	2463071	1898597	3085187	0	10352400
55	10287257	12	40	390430112	37.95	40	40	40	0	40	40	2807505	2470233	1857105	3152414	0	10352400
56	10285733	12	40	390543244	37.97	40	40	40	0	40	40	2753899	2332432	1832724	3366678	0	10352400
57	10284185	12	40	390238428	37.95	40	40	40	0	40	40	2882901	2373153	1793052	3235079	0	10352400
58	10282607	12	40	390274108	37.95	40	40	40	0	40	40	2858093	2352148	1844745	3227621	0	10352400
59	10280814	12	40	390418224	37.98	40	40	40	0	40	40	2702781	2516375	1843628	3218030	0	10352400
60	10278871	12	40	389967048	37.94	40	40	40	0	40	40	2992532	2351865	1829409	3105065	0	10352400
61	10276671	12	40	389203272	37.87	40	40	40	0	40	40	2820768	2485191	1857961	3112751	0	10352400
62	10274115	12	40	390049612	37.96	40	40	40	0	40	40	2688436	2385993	1899871	3299815	0	10352400
63	10271222	12	40	390000592	37.97	40	40	40	0	40	40	2793715	2283783	1882388	3311336	0	10352400
64	10268178	12	40	390044192	37.99	40	40	40	0	40	40	2736712	2255370	1917369	3358727	0	10352400
65	10264860	12	40	389724592	37.97	40	40	40	0	40	40	2678658	2498722	1914841	3172639	0	10352400
66	10261377	12	40	389417032	37.95	40	40	40	0	40	40	2784850	2370302	1788531	3317694	0	10352400
67	10257599	12	40	388746552	37.90	40	40	40	0	40	40	3017971	2283322	1876752	3079554	0	10352400
68	10253409	12	40	389250480	37.96	40	40	40	0	40	40	2677714	2421741	2023495	3130459	0	10352400
69	10248872	12	40	388938432	37.95	40	40	40	0	40	40	2737712	2426458	1965879	3118823	0	10352400
70	10243745	12	40	388683140	37.94	40	40	40	0	40	40	2851683	2189895	1919278	3282889	0	10352400
71	10237585	12	40	388469120	37.95	40	40	40	0	40	40	2683375	2252043	1887959	3414208	0	10352400
72	10230516	12	40	388288588	37.95	40	40	40	0	40	40	2690720	2306084	1813814	3419898	0	10352400
73	10222370	12	40	388117428	37.97	40	40	40	0	40	40	2664453	2307125	1954538	3296254	0	10352400
