column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	13181921	2	40	501749908	38.06	40	40	40	0	40	40	1189110	5057959	5743962	1141510	49380	13181921
2	13181921	2	40	476498910	36.15	40	40	40	0	40	40	1454733	4234362	2870819	4541194	80813	13181921
3	13181921	2	40	472388176	35.84	40	40	40	0	40	40	1852819	4904076	2885268	3490378	49380	13181921
4	13181921	2	40	477704736	36.24	40	40	40	0	40	40	2741488	3935474	3348663	3106916	49380	13181921
5	13181921	2	40	479190492	36.35	40	40	40	0	40	40	3293436	2990589	3450424	3398092	49380	13181921
6	13181921	2	40	488813588	37.08	40	40	40	0	40	40	3880205	2637361	2987382	3627593	49380	13181921
7	13181921	2	40	489160424	37.11	40	40	40	0	40	40	2907640	2119035	2177605	5928261	49380	13181921
8	13181921	2	40	494885856	37.54	40	40	40	0	40	40	3025176	2885481	2752305	4469579	49380	13181921
9	13181921	2	40	495562248	37.59	40	40	40	0	40	40	2814646	2791811	2605316	4920768	49380	13181921
10	13181921	2	40	494618424	37.52	40	40	40	0	40	40	4654430	2222661	2512383	3743067	49380	13181921
11	13181921	2	40	496136466	37.64	40	40	40	0	40	40	3580970	3046987	3035380	3433653	84931	13181921
12	13181921	2	40	498764984	37.84	40	40	40	0	40	40	2931851	3164102	3084507	3952081	49380	13181921
13	13181921	2	40	499771312	37.91	40	40	40	0	40	40	3303382	2891074	2874958	4063127	49380	13181921
14	13181921	2	40	499389096	37.88	40	40	40	0	40	40	3415530	2968691	2746864	4001456	49380	13181921
15	13181921	2	40	499753476	37.91	40	40	40	0	40	40	3319669	3104604	2784812	3923456	49380	13181921
16	13181921	2	40	501058136	38.01	40	40	40	0	40	40	3389581	3048748	2977076	3717136	49380	13181921
17	13181921	2	40	500793264	37.99	40	40	40	0	40	40	3352073	3219837	2797292	3763339	49380	13181921
18	13181921	2	40	500818000	37.99	40	40	40	0	40	40	3446324	3330596	2769570	3586051	49380	13181921
19	13181921	2	40	501571968	38.05	40	40	40	0	40	40	3401013	3105862	2960263	3665403	49380	13181921
20	13181921	2	40	501411608	38.04	40	40	40	0	40	40	3504265	3016116	2969798	3642362	49380	13181921
21	13181921	2	40	501816508	38.07	40	40	40	0	40	40	3387459	3137082	2946002	3661998	49380	13181921
22	13181921	2	40	501925792	38.08	40	40	40	0	40	40	3540776	3057523	2905187	3629055	49380	13181921
23	13181921	2	40	501985696	38.08	40	40	40	0	40	40	3408507	3053090	2947184	3723712	49428	13181921
24	13181921	2	40	501723624	38.06	40	40	40	0	40	40	3274985	3291105	2838053	3728276	49502	13181921
25	13181921	2	40	502016586	38.08	40	40	40	0	40	40	3385777	3032552	2942910	3771127	49555	13181921
26	13181921	2	40	501645972	38.06	40	40	40	0	40	40	3396223	3135000	2780116	3820970	49612	13181921
27	13181921	2	40	501748682	38.06	40	40	40	0	40	40	3375019	3165040	2894771	3697424	49667	13181921
28	13181921	2	40	501483250	38.04	40	40	40	0	40	40	3452531	3165664	2800455	3713522	49749	13181921
