column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	10851882	2	40	411403196	37.91	40	40	40	0	40	40	1221139	3199253	5696818	695442	39230	10851882
2	10851882	2	40	394080362	36.31	40	40	40	0	40	40	1390094	3187725	2664107	3543085	66871	10851882
3	10851882	2	40	393867068	36.29	40	40	40	0	40	40	1906349	3574402	2352030	2979871	39230	10851882
4	10851882	2	40	398258680	36.70	40	40	40	0	40	40	2641343	2721416	2859109	2590784	39230	10851882
5	10851882	2	40	399299060	36.80	40	40	40	0	40	40	2835042	2242993	2936762	2797855	39230	10851882
6	10851882	2	40	402984824	37.14	40	40	40	0	40	40	3189905	2202713	2581411	2838623	39230	10851882
7	10851882	2	40	404357376	37.26	40	40	40	0	40	40	2251352	2051087	1858380	4651833	39230	10851882
8	10851882	2	40	408198960	37.62	40	40	40	0	40	40	2417738	2828253	2024963	3541698	39230	10851882
9	10851882	2	40	407739168	37.57	40	40	40	0	40	40	2082591	2708092	2066864	3955105	39230	10851882
10	10851882	2	40	407520200	37.55	40	40	40	0	40	40	3752110	1850883	2221195	2988464	39230	10851882
11	10851882	2	40	407889492	37.59	40	40	40	0	40	40	2608375	2644387	2901484	2626556	71080	10851882
12	10851882	2	40	409912036	37.77	40	40	40	0	40	40	2287079	2759658	2602803	3163112	39230	10851882
13	10851882	2	40	410805700	37.86	40	40	40	0	40	40	2552682	2267587	2465936	3526447	39230	10851882
14	10851882	2	40	410628072	37.84	40	40	40	0	40	40	2439225	2487021	2433567	3452839	39230	10851882
15	10851882	2	40	410931528	37.87	40	40	40	0	40	40	2483209	2526887	2384832	3417724	39230	10851882
16	10851882	2	40	411773340	37.94	40	40	40	0	40	40	2619955	2578947	2395849	3217901	39230	10851882
17	10851882	2	40	411448056	37.91	40	40	40	0	40	40	2614125	2637053	2346564	3214910	39230	10851882
18	10851882	2	40	411517532	37.92	40	40	40	0	40	40	2372975	2738775	2599606	3101296	39230	10851882
19	10851882	2	40	411836168	37.95	40	40	40	0	40	40	2489709	2664312	2668024	2990607	39230	10851882
20	10851882	2	40	411289892	37.90	40	40	40	0	40	40	2456077	2686770	2433444	3236361	39230	10851882
21	10851882	2	40	411208916	37.89	40	40	40	0	40	40	2480003	2811603	2557412	2963634	39230	10851882
22	10851882	2	40	411523464	37.92	40	40	40	0	40	40	2787705	2639145	2512489	2873313	39230	10851882
23	10851882	2	40	411823654	37.95	40	40	40	0	40	40	2608961	2539242	2604419	3059969	39291	10851882
24	10851882	2	40	411851194	37.95	40	40	40	0	40	40	2415264	2823152	2614447	2959640	39379	10851882
25	10851882	2	40	411960036	37.96	40	40	40	0	40	40	2637263	2584133	2776678	2814312	39496	10851882
26	10851882	2	40	411453022	37.92	40	40	40	0	40	40	2536053	2684031	2494443	3097688	39667	10851882
27	10851882	2	40	411581972	37.93	40	40	40	0	40	40	2400679	2759016	2472054	3180293	39840	10851882
28	10851882	2	40	411051178	37.88	40	40	40	0	40	40	2534938	2708917	2389778	3178170	40079	10851882
29	10851882	2	40	410973732	37.87	40	40	40	0	40	40	2554525	2551427	2357248	3348354	40328	10851882
30	10851882	2	40	410737948	37.85	40	40	40	0	40	40	2386516	2724232	2390008	3310422	40704	10851882
31	10851882	2	40	410929654	37.87	40	40	40	0	40	40	2535636	2598573	2569971	3106489	41213	10851882
32	10851882	2	40	409518374	37.74	40	40	40	0	40	40	2520984	2803460	2465009	3020616	41813	10851882
33	10851882	2	40	406404302	37.45	40	40	40	0	40	40	2392069	2849919	2376361	3092606	140927	10851882
34	10851882	2	40	409577634	37.74	40	40	40	0	40	40	2582217	2700591	2546431	2977928	44715	10851882
35	10851882	2	40	409996098	37.78	40	40	40	0	40	40	2518191	2664097	2754609	2868600	46385	10851882
36	10804005	12	40	407962692	37.76	40	40	40	0	40	40	2430220	3052386	2547893	2773506	0	10851882
37	10802200	12	40	408142976	37.78	40	40	40	0	40	40	2849260	2628602	2550414	2773924	0	10851882
38	10800610	12	40	407639324	37.74	40	40	40	0	40	40	2644225	2733851	2549792	2872742	0	10851882
39	10798598	12	40	406638476	37.66	40	40	40	0	40	40	2380473	2951175	2557621	2909329	0	10851882
40	10796741	12	40	406516616	37.65	40	40	40	0	40	40	2389829	3095885	2545813	2765214	0	10851882
41	10794997	12	40	406373828	37.64	40	40	40	0	40	40	2402711	2911238	2559917	2921131	0	10851882
42	10793212	12	40	406118528	37.63	40	40	40	0	40	40	2528579	2846575	2587953	2830105	0	10851882
43	10791280	12	40	406087140	37.63	40	40	40	0	40	40	2455026	2869121	2625612	2841521	0	10851882
44	10789445	12	40	406268240	37.65	40	40	40	0	40	40	2392723	2760220	2556092	3080410	0	10851882
45	10787545	12	40	406042292	37.64	40	40	40	0	40	40	2542238	2884576	2515292	2845439	0	10851882
46	10785785	12	40	405432888	37.59	40	40	40	0	40	40	2502319	2866647	2382830	3033989	0	10851882
47	10784040	12	40	405127864	37.57	40	40	40	0	40	40	2393581	2863451	2613588	2913420	0	10851882
48	10782345	12	40	405329000	37.59	40	40	40	0	40	40	2491043	2901213	2590313	2799776	0	10851882
49	10780549	2	40	402514970	37.34	40	40	40	0	40	40	2394677	2800223	2726835	2821487	37327	10851882
50	10778564	12	40	405190356	37.59	40	40	40	0	40	40	2420584	2830454	2617741	2909785	0	10851882
51	10776409	12	40	405226048	37.60	40	40	40	0	40	40	2291510	2922357	2642360	2920182	0	10851882
52	10773764	12	40	404369036	37.53	40	40	40	0	40	40	2472708	2858866	2559759	2882431	0	10851882
53	10771625	12	40	403615460	37.47	40	40	40	0	40	40	2405942	2932579	2492924	2940180	0	10851882
54	10769481	12	40	403824036	37.50	40	40	40	0	40	40	2403796	2857803	2481976	3025906	0	10851882
55	10767298	12	40	404182304	37.54	40	40	40	0	40	40	2451635	2817075	2642723	2855865	0	10851882
56	10765239	12	40	403816164	37.51	40	40	40	0	40	40	2353050	3043494	2571549	2797146	0	10851882
57	10763092	12	40	403633068	37.50	40	40	40	0	40	40	2518448	3010039	2344701	2889904	0	10851882
58	10761253	12	40	402748932	37.43	40	40	40	0	40	40	2502395	3036197	2527616	2695045	0	10851882
59	10759025	12	40	403577220	37.51	40	40	40	0	40	40	2353315	2987217	2489969	2928524	0	10851882
60	10756735	12	40	403413572	37.50	40	40	40	0	40	40	2459494	2935569	2343618	3018054	0	10851882
61	10754343	12	40	403114916	37.48	40	40	40	0	40	40	2573756	2823487	2516763	2840337	0	10851882
62	10751710	12	40	403100420	37.49	40	40	40	0	40	40	2467683	2909258	2315448	3059321	0	10851882
63	10748745	12	40	402903796	37.48	40	40	40	0	40	40	2321896	2968563	2531478	2926808	0	10851882
64	10745446	12	40	402447332	37.45	40	40	40	0	40	40	2558457	2750600	2485235	2951154	0	10851882
65	10741814	12	40	402365032	37.46	40	40	40	0	40	40	2463431	2869963	2440905	2967515	0	10851882
66	10738169	12	40	401984968	37.44	40	40	40	0	40	40	2410496	2875487	2544466	2907720	0	10851882
67	10734217	12	40	402132244	37.46	40	40	40	0	40	40	2475332	2664711	2603801	2990373	0	10851882
68	10730287	12	40	401762984	37.44	40	40	40	0	40	40	2466446	2739025	2511336	3013480	0	10851882
69	10725983	12	40	401444416	37.43	40	40	40	0	40	40	2480315	3070676	2333584	2841408	0	10851882
70	10721339	12	40	401435652	37.44	40	40	40	0	40	40	2422814	2726822	2756219	2815484	0	10851882
71	10715755	12	40	400850436	37.41	40	40	40	0	40	40	2384016	2947980	2471124	2912635	0	10851882
72	10709327	12	40	400853960	37.43	40	40	40	0	40	40	2381282	2937841	2476303	2913901	0	10851882
73	10702623	12	40	400235216	37.40	40	40	40	0	40	40	2403205	2793355	2477646	3028417	0	10851882
74	10695028	12	40	399874984	37.39	40	40	40	0	40	40	2537438	2725858	2591341	2840391	0	10851882
75	10686410	12	40	399410920	37.38	40	40	40	0	40	40	2384693	2963122	2528777	2809818	0	10851882
76	10677292	12	40	399495116	37.42	40	40	40	0	40	40	2393517	2938966	2449820	2894989	0	10851882
77	10667735	2	40	397269468	37.24	40	40	40	0	40	40	2305858	2986350	2516003	2835172	24352	10851882
78	10657245	12	40	397926580	37.34	40	40	40	0	40	40	2433708	2925128	2423546	2874863	0	10851882
79	10645725	12	40	397830876	37.37	40	40	40	0	40	40	2443832	2804763	2497617	2899513	0	10851882
80	10633943	12	40	397190388	37.35	40	40	40	0	40	40	2403199	2863355	2477641	2889748	0	10851882
81	10620749	12	40	396631648	37.34	40	40	40	0	40	40	2551778	2864931	2391473	2812567	0	10851882
82	10606699	12	40	395607684	37.30	40	40	40	0	40	40	2559078	2788711	2495837	2763073	0	10851882
83	10590846	12	40	395776948	37.37	40	40	40	0	40	40	2299373	2893660	2545109	2852704	0	10851882
84	10572366	12	40	394342096	37.30	40	40	40	0	40	40	2396555	2977377	2436895	2761539	0	10851882
85	10552747	12	40	393878740	37.32	40	40	40	0	40	40	2406149	2761554	2476402	2908642	0	10851882
86	10530528	12	40	393012748	37.32	40	40	40	0	40	40	2335827	2814911	2440595	2939195	0	10851882
87	10507604	12	40	392406596	37.35	40	40	40	0	40	40	2264721	2833275	2462592	2947016	0	10851882
88	10483995	12	40	391109724	37.31	40	40	40	0	40	40	2406520	2734993	2555857	2786625	0	10851882
89	10458268	2	40	388777676	37.17	40	40	40	0	40	40	2562239	2676263	2283125	2908691	27950	10851882
90	10431342	12	40	389047204	37.30	40	40	40	0	40	40	2300691	2761511	2425881	2943259	0	10851882
91	10402395	12	40	388182748	37.32	40	40	40	0	40	40	2259216	2775374	2492741	2875064	0	10851882
92	10370382	12	40	387008108	37.32	40	40	40	0	40	40	2416657	2621006	2326357	3006362	0	10851882
93	10333809	12	40	385232192	37.28	40	40	40	0	40	40	2315901	2769625	2375382	2872901	0	10851882
94	10296297	12	40	383608444	37.26	40	40	40	0	40	40	2341292	2628374	2331138	2995493	0	10851882
95	10254268	12	40	381936812	37.25	40	40	40	0	40	40	2340951	2618352	2547001	2747964	0	10851882
96	10208050	12	40	379939324	37.22	40	40	40	0	40	40	2326810	2742114	2387074	2752052	0	10851882
97	10159695	12	40	378719652	37.28	40	40	40	0	40	40	2214856	2594603	2532139	2818097	0	10851882
98	10111176	12	40	376484708	37.23	40	40	40	0	40	40	2372011	2544760	2449093	2745312	0	10851882
99	10059950	12	40	374136060	37.19	40	40	40	0	40	40	2169320	2844676	2399159	2646795	0	10851882
100	10011561	12	40	372233144	37.18	40	40	40	0	40	40	2361231	2681765	2482683	2485882	0	10851882
101	9961843	12	40	370895440	37.23	40	40	40	0	40	40	2292626	2523128	2426704	2719385	0	10851882
102	9906125	12	40	368058292	37.15	40	40	40	0	40	40	2132040	2752551	2309541	2711993	0	10851882
103	9848844	12	40	366338644	37.20	40	40	40	0	40	40	2384307	2693477	2160386	2610674	0	10851882
104	9784753	12	40	363759268	37.18	40	40	40	0	40	40	2391947	2507206	2161480	2724120	0	10851882
105	9717323	12	40	360515788	37.10	40	40	40	0	40	40	2316112	2465861	2187001	2748349	0	10851882
106	9644272	12	40	358053676	37.13	40	40	40	0	40	40	2324609	2486204	2165541	2667918	0	10851882
107	9571592	2	40	355450676	37.14	40	40	40	0	40	40	2299936	2491382	2236607	2543663	4	10851882
108	9494056	12	40	352308416	37.11	40	40	40	0	40	40	2284920	2580863	2081041	2547232	0	10851882
109	9415443	12	40	349032972	37.07	40	40	40	0	40	40	2446033	2452572	2132376	2384462	0	10851882
110	9344213	2	40	346155976	37.04	40	40	40	0	40	40	2294765	2411963	2084487	2552996	2	10851882
111	9267836	2	40	341300012	36.83	40	40	40	0	40	40	2152451	2488462	2223255	2349238	54430	10851882
112	9191545	12	40	340690004	37.07	40	40	40	0	40	40	2229897	2455234	2185486	2320928	0	10851882
113	9112207	2	40	329726162	36.19	40	40	40	0	40	40	2147802	2448484	2038501	2290021	187399	10851882
114	9030875	2	40	331231438	36.68	40	40	40	0	40	40	2167601	2472316	2028009	2290634	72315	10851882
115	8949508	12	40	329745216	36.85	40	40	40	0	40	40	2122082	2604681	1981913	2240832	0	10851882
116	8864431	2	40	327514880	36.95	40	40	40	0	40	40	2119082	2371559	1958788	2415000	2	10851882
117	8775180	12	40	324525464	36.98	40	40	40	0	40	40	2033040	2348199	2090315	2303626	0	10851882
118	8689647	12	40	320667104	36.90	40	40	40	0	40	40	2095154	2288224	2016233	2290036	0	10851882
119	8605298	2	40	317999108	36.95	40	40	40	0	40	40	2055764	2198368	1957137	2394027	2	10851882
120	8524180	12	40	314650572	36.91	40	40	40	0	40	40	2043993	2256787	1957335	2266065	0	10851882
121	8442594	12	40	311614908	36.91	40	40	40	0	40	40	2110346	2289039	1818094	2225115	0	10851882
122	8357336	12	40	308407764	36.90	40	40	40	0	40	40	2089254	2113875	1948430	2205777	0	10851882
123	8265153	2	40	305011512	36.90	40	40	40	0	40	40	1975247	2191500	1845653	2252751	2	10851882
124	8176335	2	40	301682460	36.90	40	40	40	0	40	40	2028632	1967395	2042744	2137562	2	10851882
125	8082496	2	40	298292016	36.91	40	40	40	0	40	40	1953229	2069073	1823426	2236766	2	10851882
126	7980266	12	40	294095712	36.85	40	40	40	0	40	40	1861505	2170215	1817106	2131440	0	10851882
127	7880581	12	40	290170040	36.82	40	40	40	0	40	40	1896123	2100252	1803122	2081084	0	10851882
128	7773780	12	40	286289428	36.83	40	40	40	0	40	40	1965611	1881663	1733868	2192638	0	10851882
129	7671685	12	40	282112920	36.77	40	40	40	0	40	40	1694956	2056461	1732200	2188068	0	10851882
130	7569479	12	40	278539760	36.80	40	40	40	0	40	40	1816676	1965771	1801689	1985343	0	10851882
131	7475690	12	40	275104768	36.80	40	40	40	0	40	40	1827121	1970706	1790332	1887531	0	10851882
132	7380766	12	40	271346720	36.76	40	40	40	0	40	40	1677936	2073827	1731447	1897556	0	10851882
133	7285635	12	40	267722768	36.75	40	40	40	0	40	40	1735945	1994648	1665528	1889514	0	10851882
134	7183928	12	40	263864324	36.73	40	40	40	0	40	40	1768648	1944870	1539140	1931270	0	10851882
135	7080975	12	40	259831416	36.69	40	40	40	0	40	40	1696370	1949587	1623046	1811972	0	10851882
136	6976008	12	40	256170080	36.72	40	40	40	0	40	40	1718871	1773006	1672526	1811605	0	10851882
137	6873718	12	40	252190400	36.69	40	40	40	0	40	40	1754496	1780569	1551343	1787310	0	10851882
138	6773305	2	40	247237338	36.50	40	40	40	0	40	40	1663898	1820873	1479688	1788185	20661	10851882
139	6676582	12	40	244638272	36.64	40	40	40	0	40	40	1624017	1706246	1539196	1807123	0	10851882
140	6579409	12	40	240800604	36.60	40	40	40	0	40	40	1521888	1754049	1466071	1837401	0	10851882
141	6488230	12	40	237407088	36.59	40	40	40	0	40	40	1523574	1850711	1437854	1676091	0	10851882
142	6401422	12	40	234308248	36.60	40	40	40	0	40	40	1639374	1564306	1525265	1672477	0	10851882
143	6319535	12	40	231233696	36.59	40	40	40	0	40	40	1531628	1508707	1511244	1767956	0	10851882
144	6237629	2	40	226439866	36.30	40	40	40	0	40	40	1543214	1605101	1386243	1666042	37029	10851882
145	6151544	12	40	224673388	36.52	40	40	40	0	40	40	1557294	1512156	1482481	1599613	0	10851882
146	6056058	12	40	220902776	36.48	40	40	40	0	40	40	1509682	1525327	1382273	1638776	0	10851882
147	5953359	12	40	216983048	36.45	40	40	40	0	40	40	1456433	1581236	1454934	1460756	0	10851882
148	5832179	12	40	212555148	36.45	40	40	40	0	40	40	1452073	1420311	1441339	1518456	0	10851882
149	5643011	12	40	205562440	36.43	40	40	40	0	40	40	1400571	1279775	1521279	1441386	0	10851882
150	5173061	12	40	188163244	36.37	40	40	40	0	40	40	1428281	1064612	1337974	1342194	0	10851882
151	3702070	12	40	133899740	36.17	40	40	40	0	40	40	1348494	0	1300010	1053566	0	10851882
