column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	11138910	2	40	421928248	37.88	40	40	40	0	40	40	1249154	4036700	5083596	755762	13698	11138910
2	11138910	2	40	401819448	36.07	40	40	40	0	40	40	1450933	3070530	2567568	4010031	39848	11138910
3	11138910	2	40	400883584	35.99	40	40	40	0	40	40	1882405	3870372	2113301	3259134	13698	11138910
4	11138910	2	40	406659524	36.51	40	40	40	0	40	40	2613059	3127105	2708702	2676346	13698	11138910
5	11138910	2	40	406909092	36.53	40	40	40	0	40	40	2927394	2602532	2702746	2892540	13698	11138910
6	11138910	2	40	413212596	37.10	40	40	40	0	40	40	3316426	2378528	2395580	3034678	13698	11138910
7	11138910	2	40	414684300	37.23	40	40	40	0	40	40	2316505	1939743	1786695	5082269	13698	11138910
8	11138910	2	40	418992972	37.62	40	40	40	0	40	40	2535195	2658173	2224935	3706909	13698	11138910
9	11138910	2	40	420145740	37.72	40	40	40	0	40	40	2222166	2570199	2066303	4266544	13698	11138910
10	11138910	2	40	418899160	37.61	40	40	40	0	40	40	3789901	1929416	2270203	3135692	13698	11138910
11	11138910	2	40	419722214	37.68	40	40	40	0	40	40	2989578	2798751	2648135	2659073	43373	11138910
12	11138910	2	40	421632944	37.85	40	40	40	0	40	40	2509977	2922704	2488403	3204128	13698	11138910
13	11138910	2	40	422501972	37.93	40	40	40	0	40	40	2856756	2394110	2304820	3569526	13698	11138910
14	11138910	2	40	422406172	37.92	40	40	40	0	40	40	2802190	2548554	2328842	3445626	13698	11138910
15	11138910	2	40	422511928	37.93	40	40	40	0	40	40	2862119	2622564	2386754	3253775	13698	11138910
16	11138910	2	40	423753812	38.04	40	40	40	0	40	40	2849978	2606380	2515491	3153363	13698	11138910
17	11138910	2	40	423416336	38.01	40	40	40	0	40	40	2800424	2704561	2421043	3199184	13698	11138910
18	11138910	2	40	423426976	38.01	40	40	40	0	40	40	2938151	2721404	2426378	3039279	13698	11138910
19	11138910	2	40	424272264	38.09	40	40	40	0	40	40	2783087	2660113	2561605	3120407	13698	11138910
20	11138910	2	40	423931152	38.06	40	40	40	0	40	40	3022499	2636059	2349836	3116818	13698	11138910
21	11138910	2	40	424319620	38.09	40	40	40	0	40	40	2792818	2704040	2455089	3173265	13698	11138910
22	11138910	2	40	424380444	38.10	40	40	40	0	40	40	2998513	2550686	2429335	3146678	13698	11138910
23	11138910	2	40	424453552	38.11	40	40	40	0	40	40	2902153	2621399	2441654	3159954	13750	11138910
24	11138910	2	40	424285720	38.09	40	40	40	0	40	40	2726338	2866644	2432416	3099714	13798	11138910
25	11138910	2	40	424394970	38.10	40	40	40	0	40	40	2898119	2585846	2403394	3237678	13873	11138910
26	11138910	2	40	424053186	38.07	40	40	40	0	40	40	2832729	2640378	2344415	3307429	13959	11138910
27	11138910	2	40	424061466	38.07	40	40	40	0	40	40	2887427	2671757	2415070	3150613	14043	11138910
28	11138910	2	40	423974778	38.06	40	40	40	0	40	40	2794889	2745780	2397101	3186967	14173	11138910
29	11138910	2	40	423920130	38.06	40	40	40	0	40	40	2859454	2638157	2422715	3204213	14371	11138910
30	11138910	2	40	423506482	38.02	40	40	40	0	40	40	2664748	2996073	2244828	3218672	14589	11138910
31	11138910	2	40	423907958	38.06	40	40	40	0	40	40	2809349	2680572	2512316	3121766	14907	11138910
32	11138910	2	40	423566972	38.03	40	40	40	0	40	40	2723397	2642212	2411998	3345999	15304	11138910
33	11138910	2	40	419647334	37.67	40	40	40	0	40	40	2616671	2761924	2292031	3345693	122591	11138910
34	11138910	2	40	423192510	37.99	40	40	40	0	40	40	2932000	2700979	2373147	3115401	17383	11138910
35	11138910	2	40	423302492	38.00	40	40	40	0	40	40	2711949	2710675	2387804	3309970	18512	11138910
36	11119309	12	40	422453144	37.99	40	40	40	0	40	40	2751614	2820633	2457424	3089638	0	11138910
37	11117939	12	40	422539160	38.01	40	40	40	0	40	40	2789356	2896150	2356604	3075829	0	11138910
38	11116470	12	40	422554428	38.01	40	40	40	0	40	40	2716333	2698755	2458681	3242701	0	11138910
39	11114815	12	40	422089376	37.98	40	40	40	0	40	40	2748109	2750194	2422562	3193950	0	11138910
40	11113058	12	40	421707088	37.95	40	40	40	0	40	40	2735373	2756681	2439605	3181399	0	11138910
41	11111371	12	40	422060148	37.98	40	40	40	0	40	40	2735399	2685476	2383781	3306715	0	11138910
42	11109697	12	40	421540408	37.94	40	40	40	0	40	40	2883635	2673497	2330791	3221774	0	11138910
43	11107812	12	40	421746296	37.97	40	40	40	0	40	40	2947070	2731289	2386622	3042831	0	11138910
44	11105821	12	40	421376036	37.94	40	40	40	0	40	40	2807847	2812615	2345889	3139470	0	11138910
45	11103809	12	40	421346760	37.95	40	40	40	0	40	40	2677371	2870011	2352565	3203862	0	11138910
46	11101831	12	40	420878520	37.91	40	40	40	0	40	40	2831382	2794930	2420470	3055049	0	11138910
47	11099781	12	40	420771100	37.91	40	40	40	0	40	40	2826253	2652774	2533235	3087519	0	11138910
48	11097682	12	40	420804140	37.92	40	40	40	0	40	40	2677980	2834085	2302979	3282638	0	11138910
49	11095147	2	40	418964840	37.76	40	40	40	0	40	40	2850440	2719309	2325132	3164856	35410	11138910
50	11092230	12	40	420294936	37.89	40	40	40	0	40	40	2852806	2822277	2376584	3040563	0	11138910
51	11088962	12	40	420326324	37.90	40	40	40	0	40	40	2861141	2762207	2332156	3133458	0	11138910
52	11085149	12	40	420243100	37.91	40	40	40	0	40	40	2714402	2774669	2468378	3127700	0	11138910
53	11081368	12	40	419824816	37.89	40	40	40	0	40	40	2809759	2655450	2479576	3136583	0	11138910
54	11077594	12	40	418099900	37.74	40	40	40	0	40	40	2731430	2992274	2307496	3046394	0	11138910
55	11073802	12	40	419261804	37.86	40	40	40	0	40	40	2776836	2856921	2347167	3092878	0	11138910
56	11069978	12	40	419176476	37.87	40	40	40	0	40	40	2738012	2779538	2323596	3228832	0	11138910
57	11066015	12	40	418761828	37.84	40	40	40	0	40	40	2763128	2924257	2249936	3128694	0	11138910
58	11061908	12	40	418762980	37.86	40	40	40	0	40	40	2716687	2825340	2418404	3101477	0	11138910
59	11057471	12	40	418834720	37.88	40	40	40	0	40	40	2689510	2858606	2343078	3166277	0	11138910
60	11052428	12	40	418151164	37.83	40	40	40	0	40	40	2854072	2751017	2367324	3080015	0	11138910
61	11046824	12	40	417093624	37.76	40	40	40	0	40	40	2762933	2890579	2432128	2961184	0	11138910
62	11040476	12	40	417941160	37.86	40	40	40	0	40	40	2689565	2791387	2420939	3138585	0	11138910
63	11033558	12	40	417764144	37.86	40	40	40	0	40	40	2701265	2723217	2398222	3210854	0	11138910
64	11026316	12	40	417604376	37.87	40	40	40	0	40	40	2706076	2766724	2362747	3190769	0	11138910
65	11018889	12	40	417020708	37.85	40	40	40	0	40	40	2666073	2919564	2300997	3132255	0	11138910
66	11011737	12	40	416520788	37.83	40	40	40	0	40	40	2754615	2797045	2246950	3213127	0	11138910
67	11003881	12	40	416152692	37.82	40	40	40	0	40	40	2904301	2679605	2351584	3068391	0	11138910
68	10995528	12	40	416184208	37.85	40	40	40	0	40	40	2695395	2831966	2401896	3066271	0	11138910
69	10986392	12	40	415776500	37.84	40	40	40	0	40	40	2635793	2924928	2388625	3037046	0	11138910
70	10976631	12	40	415134080	37.82	40	40	40	0	40	40	2876389	2724711	2355626	3019905	0	11138910
71	10965189	12	40	414910212	37.84	40	40	40	0	40	40	2813949	2625363	2292050	3233827	0	11138910
72	10952003	12	40	414451364	37.84	40	40	40	0	40	40	2697704	2706249	2222741	3325309	0	11138910
73	10938798	12	40	413947632	37.84	40	40	40	0	40	40	2772790	2721695	2344246	3100067	0	11138910
74	10923745	12	40	413082472	37.82	40	40	40	0	40	40	2800106	2651267	2457401	3014971	0	11138910
75	10907976	12	40	412352084	37.80	40	40	40	0	40	40	2750914	2830122	2371091	2955849	0	11138910
76	10890282	12	40	411991068	37.83	40	40	40	0	40	40	2772477	2777553	2397244	2943008	0	11138910
77	10871611	2	40	409217382	37.64	40	40	40	0	40	40	2709320	2749615	2270168	3117035	25473	11138910
78	10852124	12	40	409869856	37.77	40	40	40	0	40	40	2692054	2761676	2163495	3234899	0	11138910
79	10830344	12	40	409290492	37.79	40	40	40	0	40	40	2849030	2644657	2224813	3111844	0	11138910
80	10808461	12	40	408343688	37.78	40	40	40	0	40	40	2765900	2745277	2317643	2979641	0	11138910
81	10783638	12	40	407259644	37.77	40	40	40	0	40	40	2655327	2962816	2143730	3021765	0	11138910
82	10757112	12	40	406188632	37.76	40	40	40	0	40	40	2817041	2620626	2227085	3092360	0	11138910
83	10728540	12	40	405460040	37.79	40	40	40	0	40	40	2763534	2660293	2194117	3110596	0	11138910
84	10696664	12	40	403809304	37.75	40	40	40	0	40	40	2624081	2878797	2167840	3025946	0	11138910
85	10664261	12	40	402827436	37.77	40	40	40	0	40	40	2685950	2714998	2216142	3047171	0	11138910
86	10628501	12	40	401161744	37.74	40	40	40	0	40	40	2716165	2653742	2374950	2883644	0	11138910
87	10591255	12	40	399780780	37.75	40	40	40	0	40	40	2688631	2749915	2181189	2971520	0	11138910
88	10552855	12	40	398249552	37.74	40	40	40	0	40	40	2619524	2629320	2242148	3061863	0	11138910
89	10512619	2	40	395350190	37.61	40	40	40	0	40	40	2617610	2623649	2241379	3001296	28685	11138910
90	10469132	12	40	394724408	37.70	40	40	40	0	40	40	2563207	2787542	2160498	2957885	0	11138910
91	10425711	12	40	393102468	37.71	40	40	40	0	40	40	2547698	2691253	2303873	2882887	0	11138910
92	10379993	12	40	391350116	37.70	40	40	40	0	40	40	2685580	2548018	2146761	2999634	0	11138910
93	10330867	12	40	389542244	37.71	40	40	40	0	40	40	2524383	2539429	2311782	2955273	0	11138910
94	10278760	12	40	387437584	37.69	40	40	40	0	40	40	2592159	2452984	2138863	3094754	0	11138910
95	10223270	12	40	385538568	37.71	40	40	40	0	40	40	2581528	2428274	2136693	3076775	0	11138910
96	10167147	2	40	382868838	37.66	40	40	40	0	40	40	2561953	2638780	2104132	2862281	1	11138910
97	10109690	12	40	380894968	37.68	40	40	40	0	40	40	2748066	2407541	2155144	2798939	0	11138910
98	10050635	12	40	378321348	37.64	40	40	40	0	40	40	2707518	2327505	2208038	2807574	0	11138910
99	9987435	12	40	375812176	37.63	40	40	40	0	40	40	2513269	2548330	2052021	2873815	0	11138910
100	9924585	12	40	373460004	37.63	40	40	40	0	40	40	2576246	2355767	2296122	2696450	0	11138910
101	9859512	12	40	370736548	37.60	40	40	40	0	40	40	2604927	2484080	2037491	2733014	0	11138910
102	9790587	12	40	368104616	37.60	40	40	40	0	40	40	2525252	2344526	2004908	2915901	0	11138910
103	9719853	12	40	365655284	37.62	40	40	40	0	40	40	2447058	2325539	2156258	2790998	0	11138910
104	9644354	12	40	362704392	37.61	40	40	40	0	40	40	2652860	2262546	1979401	2749547	0	11138910
105	9562653	12	40	358559636	37.50	40	40	40	0	40	40	2483811	2328341	1929391	2821110	0	11138910
106	9480455	12	40	356063976	37.56	40	40	40	0	40	40	2402307	2321702	2050974	2705472	0	11138910
107	9395905	2	40	352747124	37.54	40	40	40	0	40	40	2663553	2171575	1908645	2652128	4	11138910
108	9309708	12	40	349347980	37.53	40	40	40	0	40	40	2469683	2269356	1857686	2712983	0	11138910
