column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	12116412	2	40	453475360	37.43	40	40	40	0	40	40	1495456	3401109	6343655	791376	84816	12116412
2	12116412	2	40	434412014	35.85	40	40	40	0	40	40	1676433	3637772	2865861	3823997	112349	12116412
3	12116412	2	40	431644568	35.62	40	40	40	0	40	40	2373209	3565330	2424174	3668883	84816	12116412
4	12116412	2	40	439237456	36.25	40	40	40	0	40	40	3104542	2945211	2847587	3134256	84816	12116412
5	12116412	2	40	439392192	36.26	40	40	40	0	40	40	3455005	2565531	2947490	3063570	84816	12116412
6	12116412	2	40	447415548	36.93	40	40	40	0	40	40	3737983	2402469	2823861	3067283	84816	12116412
7	12116412	2	40	447843944	36.96	40	40	40	0	40	40	2513279	2241910	2010958	5265449	84816	12116412
8	12116412	2	40	452377332	37.34	40	40	40	0	40	40	2602882	3018101	2483857	3926756	84816	12116412
9	12116412	2	40	453703236	37.45	40	40	40	0	40	40	2461629	2880396	2607888	4081683	84816	12116412
10	12116412	2	40	451940784	37.30	40	40	40	0	40	40	4118653	2174373	2564343	3174227	84816	12116412
11	12116412	2	40	453619388	37.44	40	40	40	0	40	40	2939085	3140252	3081271	2839816	115988	12116412
12	12116412	2	40	455556468	37.60	40	40	40	0	40	40	2526893	3170056	2982271	3352376	84816	12116412
13	12116412	2	40	456640836	37.69	40	40	40	0	40	40	3032144	2704967	2717571	3576914	84816	12116412
14	12116412	2	40	456072620	37.64	40	40	40	0	40	40	2991470	2911349	2650225	3478552	84816	12116412
15	12116412	2	40	456542424	37.68	40	40	40	0	40	40	2952263	3083274	2595915	3400144	84816	12116412
16	12116412	2	40	457918640	37.79	40	40	40	0	40	40	3091585	2876254	2772170	3291587	84816	12116412
17	12116412	2	40	457721800	37.78	40	40	40	0	40	40	2942333	3150722	2642272	3296269	84816	12116412
18	12116412	2	40	457772616	37.78	40	40	40	0	40	40	3003442	3165863	2711456	3150835	84816	12116412
19	12116412	2	40	458086924	37.81	40	40	40	0	40	40	3073002	2819406	2912011	3227177	84816	12116412
20	12116412	2	40	458267240	37.82	40	40	40	0	40	40	3086207	2808039	2910965	3226385	84816	12116412
21	12116412	2	40	458558084	37.85	40	40	40	0	40	40	3018997	2882384	2916235	3213980	84816	12116412
22	12116412	2	40	458858936	37.87	40	40	40	0	40	40	3151516	2765936	2882712	3231432	84816	12116412
23	12116412	2	40	458724100	37.86	40	40	40	0	40	40	2937391	2941410	2866273	3286216	85122	12116412
24	12116412	2	40	458291266	37.82	40	40	40	0	40	40	2948504	3198270	2668067	3215932	85639	12116412
25	12116412	2	40	458666242	37.85	40	40	40	0	40	40	3047478	2850079	2826786	3305788	86281	12116412
26	12116412	2	40	458190020	37.82	40	40	40	0	40	40	3009772	3015888	2653202	3350668	86882	12116412
27	12116412	2	40	458225790	37.82	40	40	40	0	40	40	2991600	3032320	2743475	3261388	87629	12116412
28	12116412	2	40	457844608	37.79	40	40	40	0	40	40	3166749	2908346	2624129	3328480	88708	12116412
29	12116412	2	40	458070922	37.81	40	40	40	0	40	40	2985126	2902111	2790237	3349245	89693	12116412
