column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	11354466	2	40	429196740	37.80	40	40	40	0	40	40	1228643	3445545	5769218	858848	52212	11354466
2	11354466	2	40	409212058	36.04	40	40	40	0	40	40	1371235	3513141	2598702	3793867	77521	11354466
3	11354466	2	40	406061456	35.76	40	40	40	0	40	40	1975592	3658741	2401689	3266232	52212	11354466
4	11354466	2	40	411825592	36.27	40	40	40	0	40	40	2686922	2969873	2783683	2861776	52212	11354466
5	11354466	2	40	412650356	36.34	40	40	40	0	40	40	3045054	2492109	2861511	2903580	52212	11354466
6	11354466	2	40	420042660	36.99	40	40	40	0	40	40	3448031	2267305	2598178	2988740	52212	11354466
7	11354466	2	40	421610240	37.13	40	40	40	0	40	40	2453518	1997543	1875615	4975578	52212	11354466
8	11354466	2	40	424356660	37.37	40	40	40	0	40	40	2624741	2710764	2335145	3631604	52212	11354466
9	11354466	2	40	426470576	37.56	40	40	40	0	40	40	2355934	2634986	2273799	4037535	52212	11354466
10	11354466	2	40	424689080	37.40	40	40	40	0	40	40	3902129	2040701	2283128	3076296	52212	11354466
11	11354466	2	40	426613470	37.57	40	40	40	0	40	40	2902668	2870491	2710758	2789404	81145	11354466
12	11354466	2	40	427929564	37.69	40	40	40	0	40	40	2429056	2959000	2675074	3239124	52212	11354466
13	11354466	2	40	428947144	37.78	40	40	40	0	40	40	2842425	2565626	2473126	3421077	52212	11354466
14	11354466	2	40	428567648	37.74	40	40	40	0	40	40	2804854	2692489	2411336	3393575	52212	11354466
15	11354466	2	40	428917400	37.78	40	40	40	0	40	40	2780114	2816945	2396711	3308484	52212	11354466
16	11354466	2	40	430170316	37.89	40	40	40	0	40	40	2885369	2706842	2559391	3150652	52212	11354466
17	11354466	2	40	429878980	37.86	40	40	40	0	40	40	2821556	2875665	2421002	3184031	52212	11354466
18	11354466	2	40	429932580	37.86	40	40	40	0	40	40	2914173	2878369	2434714	3074998	52212	11354466
19	11354466	2	40	430586816	37.92	40	40	40	0	40	40	2904087	2638121	2654668	3105378	52212	11354466
20	11354466	2	40	430563392	37.92	40	40	40	0	40	40	2959649	2663228	2526761	3152616	52212	11354466
21	11354466	2	40	430881436	37.95	40	40	40	0	40	40	2878490	2708723	2539531	3175510	52212	11354466
22	11354466	2	40	431070460	37.96	40	40	40	0	40	40	2979696	2652258	2558115	3112185	52212	11354466
23	11354466	2	40	431144460	37.97	40	40	40	0	40	40	2818860	2727064	2518207	3238077	52258	11354466
24	11354466	2	40	430777692	37.94	40	40	40	0	40	40	2782854	2946086	2387303	3185877	52346	11354466
25	11354466	2	40	431043778	37.96	40	40	40	0	40	40	2884088	2658375	2533630	3225944	52429	11354466
26	11354466	2	40	430574058	37.92	40	40	40	0	40	40	2863995	2783267	2413320	3241383	52501	11354466
27	11354466	2	40	430721734	37.93	40	40	40	0	40	40	2843756	2824119	2491656	3142364	52571	11354466
28	11354466	2	40	430606334	37.92	40	40	40	0	40	40	2918248	2727263	2455655	3200611	52689	11354466
29	11354466	2	40	430767862	37.94	40	40	40	0	40	40	2804194	2694667	2550645	3252177	52783	11354466
30	11354466	2	40	430442698	37.91	40	40	40	0	40	40	2717764	2954734	2393811	3235236	52921	11354466
31	11354466	2	40	430746942	37.94	40	40	40	0	40	40	2784711	2742196	2543584	3230912	53063	11354466
32	11354466	2	40	430422120	37.91	40	40	40	0	40	40	2797435	2816726	2373564	3313469	53272	11354466
33	11354466	2	40	426145032	37.53	40	40	40	0	40	40	2706646	2866043	2403283	3212262	166232	11354466
34	11354466	2	40	429799764	37.85	40	40	40	0	40	40	2867731	2840726	2457747	3134078	54184	11354466
35	11354466	2	40	430209528	37.89	40	40	40	0	40	40	2810193	2694319	2567694	3227266	54994	11354466
36	11298881	12	40	429337436	38.00	40	40	40	0	40	40	2776557	2791152	2546590	3184582	0	11354466
37	11298062	12	40	429538976	38.02	40	40	40	0	40	40	2844342	2802582	2542320	3108818	0	11354466
38	11297173	12	40	429266540	38.00	40	40	40	0	40	40	2831191	2839429	2415122	3211431	0	11354466
39	11296291	12	40	428962260	37.97	40	40	40	0	40	40	2810545	2762547	2570641	3152558	0	11354466
40	11295469	12	40	429164924	37.99	40	40	40	0	40	40	2878980	2664170	2637720	3114599	0	11354466
41	11294766	12	40	428955516	37.98	40	40	40	0	40	40	2869810	2605777	2615593	3203586	0	11354466
42	11293848	12	40	428705136	37.96	40	40	40	0	40	40	2900850	2771412	2499917	3121669	0	11354466
43	11292953	12	40	428872796	37.98	40	40	40	0	40	40	2920360	2745118	2555396	3072079	0	11354466
44	11291885	12	40	428561588	37.95	40	40	40	0	40	40	2846039	2774049	2528712	3143085	0	11354466
45	11290809	12	40	428415276	37.94	40	40	40	0	40	40	2766692	2937511	2439326	3147280	0	11354466
46	11289816	12	40	427942844	37.91	40	40	40	0	40	40	2877048	2809383	2527520	3075865	0	11354466
47	11288792	12	40	428025572	37.92	40	40	40	0	40	40	2874141	2798583	2473925	3142143	0	11354466
48	11287760	12	40	427867188	37.91	40	40	40	0	40	40	2792951	2826340	2407884	3260585	0	11354466
49	11286646	2	40	426101650	37.75	40	40	40	0	40	40	2934113	2759771	2426449	3132072	34241	11354466
50	11285220	12	40	427453184	37.88	40	40	40	0	40	40	2860252	2886092	2391114	3147762	0	11354466
51	11283749	12	40	427791992	37.91	40	40	40	0	40	40	2870871	2839345	2411844	3161689	0	11354466
52	11282064	12	40	427810228	37.92	40	40	40	0	40	40	2939261	2763745	2508620	3070438	0	11354466
53	11280401	12	40	427367828	37.89	40	40	40	0	40	40	2871025	2820827	2444158	3144391	0	11354466
54	11278706	12	40	426835064	37.84	40	40	40	0	40	40	2758354	2955757	2441566	3123029	0	11354466
55	11277047	12	40	427241220	37.89	40	40	40	0	40	40	2857798	2912120	2393868	3113261	0	11354466
56	11275323	12	40	426929716	37.86	40	40	40	0	40	40	2841582	2855747	2366388	3211606	0	11354466
57	11273520	12	40	426673232	37.85	40	40	40	0	40	40	2783150	2931179	2431791	3127400	0	11354466
58	11271772	12	40	426692248	37.85	40	40	40	0	40	40	2864220	2766067	2433440	3208045	0	11354466
59	11269789	12	40	426629280	37.86	40	40	40	0	40	40	2809265	2764443	2508958	3187123	0	11354466
60	11267464	12	40	426377800	37.84	40	40	40	0	40	40	2847730	2859246	2503629	3056859	0	11354466
61	11264817	12	40	426124224	37.83	40	40	40	0	40	40	2895506	2773236	2543681	3052394	0	11354466
62	11261899	12	40	425962476	37.82	40	40	40	0	40	40	2816405	2847973	2398903	3198618	0	11354466
63	11258591	12	40	426079136	37.84	40	40	40	0	40	40	2775706	2846746	2470150	3165989	0	11354466
64	11255032	12	40	426225760	37.87	40	40	40	0	40	40	2813996	2714473	2526146	3200417	0	11354466
65	11251181	12	40	425883820	37.85	40	40	40	0	40	40	2819903	2729949	2439820	3261509	0	11354466
66	11247186	12	40	425288644	37.81	40	40	40	0	40	40	2885166	2834634	2357786	3169600	0	11354466
67	11242789	12	40	425216064	37.82	40	40	40	0	40	40	2918436	2716589	2514590	3093174	0	11354466
68	11238063	12	40	425266488	37.84	40	40	40	0	40	40	2841398	2729145	2499651	3167869	0	11354466
69	11232515	12	40	424941680	37.83	40	40	40	0	40	40	2716706	2828119	2559035	3128655	0	11354466
70	11226284	12	40	424892020	37.85	40	40	40	0	40	40	2860379	2655926	2577047	3132932	0	11354466
71	11218829	12	40	424331252	37.82	40	40	40	0	40	40	2832267	2777834	2376686	3232042	0	11354466
72	11210324	12	40	424038972	37.83	40	40	40	0	40	40	2787928	2780171	2342074	3300151	0	11354466
73	11200831	12	40	423810612	37.84	40	40	40	0	40	40	2841496	2710843	2552554	3095938	0	11354466
74	11189730	12	40	423274336	37.83	40	40	40	0	40	40	2808726	2685198	2578272	3117534	0	11354466
75	11177719	12	40	422602092	37.81	40	40	40	0	40	40	2801308	2870553	2451220	3054638	0	11354466
76	11163879	12	40	422290252	37.83	40	40	40	0	40	40	2872719	2717035	2572338	3001787	0	11354466
77	11148789	2	40	419652360	37.64	40	40	40	0	40	40	2764200	2790457	2422571	3143953	27608	11354466
78	11132469	12	40	420624520	37.78	40	40	40	0	40	40	2788353	2803650	2336265	3204201	0	11354466
79	11114099	12	40	420106556	37.80	40	40	40	0	40	40	2800044	2739600	2434486	3139969	0	11354466
80	11094466	12	40	419261192	37.79	40	40	40	0	40	40	2776631	2756267	2449575	3111993	0	11354466
81	11070806	12	40	418148304	37.77	40	40	40	0	40	40	2700629	3003744	2291769	3074664	0	11354466
82	11045264	12	40	416890336	37.74	40	40	40	0	40	40	2829424	2823129	2338260	3054451	0	11354466
83	11015568	12	40	415990876	37.76	40	40	40	0	40	40	2791192	2855247	2279338	3089791	0	11354466
84	10981461	12	40	414678384	37.76	40	40	40	0	40	40	2634516	2898857	2378214	3069874	0	11354466
85	10945139	12	40	413467276	37.78	40	40	40	0	40	40	2767347	2763522	2333514	3080756	0	11354466
86	10901427	12	40	411447412	37.74	40	40	40	0	40	40	2755138	2704772	2338149	3103368	0	11354466
