column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	13886110	2	40	523312308	37.69	40	40	40	0	40	40	1440023	4884275	6565051	962119	34642	13886110
2	13886110	2	40	496442564	35.75	40	40	40	0	40	40	1625696	3960117	3597550	4637721	65026	13886110
3	13886110	2	40	491746008	35.41	24	40	40	16	2	40	2103877	5063116	2887914	3796561	34642	13886110
4	13886110	2	40	501915848	36.15	40	40	40	0	40	40	2905213	3982100	3531118	3433037	34642	13886110
5	13886110	2	40	503143348	36.23	40	40	40	0	40	40	3426487	3098827	3638054	3688100	34642	13886110
6	13886110	2	40	513995836	37.02	40	40	40	0	40	40	3854093	2937793	3295439	3764143	34642	13886110
7	13886110	2	40	515086436	37.09	40	40	40	0	40	40	2905907	2398778	2513536	6033247	34642	13886110
8	13886110	2	40	521276784	37.54	40	40	40	0	40	40	3068175	3384069	2750675	4648549	34642	13886110
9	13886110	2	40	522887452	37.66	40	40	40	0	40	40	2720633	3299817	2717433	5113585	34642	13886110
10	13886110	2	40	520674220	37.50	40	40	40	0	40	40	4529305	2531659	2954026	3836478	34642	13886110
11	13886110	2	40	523085070	37.67	40	40	40	0	40	40	3451420	3439999	3550261	3375979	68451	13886110
12	13886110	2	40	525488772	37.84	40	40	40	0	40	40	2931346	3630607	3333161	3956354	34642	13886110
13	13886110	2	40	526609812	37.92	40	40	40	0	40	40	3341118	3114875	3270207	4125268	34642	13886110
14	13886110	2	40	526328488	37.90	40	40	40	0	40	40	3368455	3153498	3127249	4202266	34642	13886110
15	13886110	2	40	526747428	37.93	40	40	40	0	40	40	3272975	3419490	3122569	4036434	34642	13886110
16	13886110	2	40	528204756	38.04	40	40	40	0	40	40	3322553	3391578	3275187	3862150	34642	13886110
17	13886110	2	40	527855968	38.01	40	40	40	0	40	40	3411523	3409714	3157111	3873120	34642	13886110
18	13886110	2	40	528036476	38.03	40	40	40	0	40	40	3345949	3505522	3201030	3798967	34642	13886110
19	13886110	2	40	528637368	38.07	40	40	40	0	40	40	3366938	3433113	3307379	3744038	34642	13886110
20	13886110	2	40	528546088	38.06	40	40	40	0	40	40	3486512	3316681	3234200	3814075	34642	13886110
21	13886110	2	40	528884664	38.09	40	40	40	0	40	40	3308374	3466688	3209957	3866449	34642	13886110
22	13886110	2	40	528969612	38.09	40	40	40	0	40	40	3418649	3365921	3330365	3736533	34642	13886110
23	13886110	2	40	529030456	38.10	40	40	40	0	40	40	3414790	3284441	3283917	3868276	34686	13886110
24	13886110	2	40	528875806	38.09	40	40	40	0	40	40	3261380	3515891	3233676	3840394	34769	13886110
25	13886110	2	40	528915828	38.09	40	40	40	0	40	40	3341454	3397268	3315903	3796615	34870	13886110
26	13886110	2	40	528494768	38.06	40	40	40	0	40	40	3406479	3395466	3186577	3862616	34972	13886110
27	13886110	2	40	528206220	38.04	40	40	40	0	40	40	3269621	3524972	3170491	3885940	35086	13886110
28	13886110	2	40	528084216	38.03	40	40	40	0	40	40	3323004	3477181	3214746	3835909	35270	13886110
29	13886110	2	40	528103602	38.03	40	40	40	0	40	40	3325919	3352450	3199112	3973170	35459	13886110
30	13886110	2	40	527669584	38.00	40	40	40	0	40	40	3204300	3587009	3117136	3941961	35704	13886110
31	13886110	2	40	527928670	38.02	40	40	40	0	40	40	3325693	3453489	3278379	3792568	35981	13886110
32	13886110	2	40	527525762	37.99	40	40	40	0	40	40	3314766	3449947	3170198	3914870	36329	13886110
33	13886110	2	40	522083274	37.60	40	40	40	0	40	40	3223174	3527336	3103603	3853192	178805	13886110
34	13886110	2	40	527053962	37.96	40	40	40	0	40	40	3319587	3521285	3272549	3735000	37689	13886110
35	13886110	2	40	527333000	37.98	40	40	40	0	40	40	3349751	3452670	3201681	3843332	38676	13886110
36	13846469	12	40	526127032	38.00	40	40	40	0	40	40	3268549	3586753	3196545	3794622	0	13886110
37	13845134	12	40	526318164	38.01	40	40	40	0	40	40	3411195	3470917	3222064	3740958	0	13886110
38	13843868	12	40	526053088	38.00	40	40	40	0	40	40	3405270	3411816	3181603	3845179	0	13886110
39	13842410	12	40	525519332	37.96	40	40	40	0	40	40	3274146	3608312	3157459	3802493	0	13886110
40	13841019	12	40	525614924	37.98	40	40	40	0	40	40	3346213	3546365	3251926	3696515	0	13886110
41	13839788	12	40	525269068	37.95	40	40	40	0	40	40	3353028	3410862	3231518	3844380	0	13886110
42	13838554	12	40	524851264	37.93	40	40	40	0	40	40	3282517	3571126	3182609	3802302	0	13886110
43	13837189	12	40	524863092	37.93	40	40	40	0	40	40	3329413	3522255	3251070	3734451	0	13886110
44	13835723	12	40	524357648	37.90	40	40	40	0	40	40	3319516	3448746	3220490	3846971	0	13886110
45	13834276	12	40	524185024	37.89	40	40	40	0	40	40	3235863	3660151	3088226	3850036	0	13886110
46	13832845	12	40	523420100	37.84	40	40	40	0	40	40	3355624	3620419	3159956	3696846	0	13886110
47	13831239	12	40	523047156	37.82	40	40	40	0	40	40	3351920	3468673	3163673	3846973	0	13886110
48	13829672	12	40	522790024	37.80	40	40	40	0	40	40	3266137	3609766	3133143	3820626	0	13886110
49	13827964	2	40	521339184	37.70	40	40	40	0	40	40	3321358	3569437	3169567	3726878	40724	13886110
50	13825870	12	40	522817944	37.81	40	40	40	0	40	40	3297424	3525020	3206050	3797376	0	13886110
51	13823587	12	40	522863280	37.82	40	40	40	0	40	40	3276136	3666689	3080132	3800630	0	13886110
52	13820953	12	40	522643548	37.82	40	40	40	0	40	40	3310536	3564372	3243400	3702645	0	13886110
53	13818347	12	40	522031656	37.78	40	40	40	0	40	40	3320268	3500795	3143399	3853885	0	13886110
54	13815635	12	40	521535464	37.75	40	40	40	0	40	40	3224179	3680224	3110291	3800941	0	13886110
55	13812952	12	40	522002728	37.79	40	40	40	0	40	40	3304336	3603208	3224640	3680768	0	13886110
56	13810206	12	40	522003984	37.80	40	40	40	0	40	40	3336702	3549388	3151807	3772309	0	13886110
57	13807370	12	40	521225968	37.75	40	40	40	0	40	40	3218279	3705378	3120212	3763501	0	13886110
58	13804371	12	40	520995944	37.74	40	40	40	0	40	40	3353850	3587192	3167167	3696162	0	13886110
59	13800981	12	40	521016188	37.75	40	40	40	0	40	40	3342470	3462746	3149227	3846538	0	13886110
60	13797171	12	40	520678920	37.74	40	40	40	0	40	40	3260569	3653691	3094758	3788153	0	13886110
61	13793135	12	40	520749220	37.75	40	40	40	0	40	40	3355293	3536913	3213240	3687689	0	13886110
62	13788553	12	40	520422208	37.74	40	40	40	0	40	40	3338520	3469573	3138042	3842418	0	13886110
63	13783351	12	40	520045600	37.73	40	40	40	0	40	40	3198472	3585975	3128577	3870327	0	13886110
64	13777896	12	40	519808820	37.73	40	40	40	0	40	40	3279598	3533443	3223335	3741520	0	13886110
65	13771790	12	40	519431672	37.72	40	40	40	0	40	40	3309434	3464273	3158780	3839303	0	13886110
66	13765637	12	40	518788016	37.69	40	40	40	0	40	40	3236536	3629467	3120366	3779268	0	13886110
67	13759215	12	40	518740976	37.70	40	40	40	0	40	40	3335146	3478276	3244201	3701592	0	13886110
68	13752067	12	40	518587024	37.71	40	40	40	0	40	40	3302869	3414347	3200937	3833914	0	13886110
69	13744313	12	40	518174440	37.70	40	40	40	0	40	40	3209728	3628985	3131549	3774051	0	13886110
70	13735668	12	40	517718072	37.69	40	40	40	0	40	40	3344109	3480416	3216727	3694416	0	13886110
71	13725453	12	40	517159016	37.68	40	40	40	0	40	40	3314576	3445132	3150719	3815026	0	13886110
72	13713587	12	40	516720176	37.68	40	40	40	0	40	40	3244427	3534522	3100864	3833774	0	13886110
73	13701836	12	40	516159604	37.67	40	40	40	0	40	40	3288615	3455825	3241565	3715831	0	13886110
74	13688596	12	40	515374476	37.65	40	40	40	0	40	40	3312822	3387580	3234612	3753582	0	13886110
75	13674130	12	40	514575884	37.63	40	40	40	0	40	40	3248992	3581698	3145604	3697836	0	13886110
76	13658792	12	40	514292336	37.65	40	40	40	0	40	40	3298100	3471290	3261603	3627799	0	13886110
