column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	14198758	2	40	539943260	38.03	40	40	40	0	40	40	1695284	4411956	7021457	1036777	33284	14198758
2	14198758	2	40	515592348	36.31	40	40	40	0	40	40	1912478	4134154	3214554	4871954	65618	14198758
3	14198758	2	40	513932444	36.20	40	40	40	0	40	40	2754601	4338728	2788222	4283923	33284	14198758
4	14198758	2	40	521164216	36.70	40	40	40	0	40	40	3609267	3636594	3292276	3627337	33284	14198758
5	14198758	2	40	520381576	36.65	40	40	40	0	40	40	4021106	3204706	3305060	3634602	33284	14198758
6	14198758	2	40	527361508	37.14	40	40	40	0	40	40	4433331	2782301	3133534	3816308	33284	14198758
7	14198758	2	40	529531364	37.29	40	40	40	0	40	40	2982485	2490531	2173568	6518890	33284	14198758
8	14198758	2	40	533418768	37.57	40	40	40	0	40	40	3272791	3409992	2850564	4632127	33284	14198758
9	14198758	2	40	533469084	37.57	40	40	40	0	40	40	2927400	3383431	2691648	5162995	33284	14198758
10	14198758	2	40	532257108	37.49	40	40	40	0	40	40	4904245	2450903	2812470	3997856	33284	14198758
11	14198758	2	40	533821386	37.60	40	40	40	0	40	40	3723130	3584676	3429840	3392493	68619	14198758
12	14198758	2	40	536225964	37.77	40	40	40	0	40	40	3109625	3714490	3176334	4165025	33284	14198758
13	14198758	2	40	537213620	37.84	40	40	40	0	40	40	3720743	3027148	2902076	4515507	33284	14198758
14	14198758	2	40	536727064	37.80	40	40	40	0	40	40	3556319	3206530	2927462	4475163	33284	14198758
15	14198758	2	40	537026720	37.82	40	40	40	0	40	40	3628341	3404063	2920867	4212203	33284	14198758
16	14198758	2	40	538617468	37.93	40	40	40	0	40	40	3657686	3341248	3084358	4082182	33284	14198758
17	14198758	2	40	538176072	37.90	40	40	40	0	40	40	3571176	3511766	2956892	4125640	33284	14198758
18	14198758	2	40	538207452	37.91	40	40	40	0	40	40	3773370	3434691	3043679	3913734	33284	14198758
19	14198758	2	40	539014436	37.96	40	40	40	0	40	40	3602297	3331325	3193236	4038616	33284	14198758
20	14198758	2	40	538743288	37.94	40	40	40	0	40	40	3890291	3258076	2964494	4052613	33284	14198758
21	14198758	2	40	539266608	37.98	40	40	40	0	40	40	3631206	3348402	3060375	4125491	33284	14198758
22	14198758	2	40	539378444	37.99	40	40	40	0	40	40	3797974	3196304	3125266	4045930	33284	14198758
23	14198758	2	40	539334186	37.98	40	40	40	0	40	40	3649081	3329746	3099190	4087400	33341	14198758
24	14198758	2	40	538993390	37.96	40	40	40	0	40	40	3544567	3573471	3010609	4036686	33425	14198758
25	14198758	2	40	539285460	37.98	40	40	40	0	40	40	3693807	3313726	3039885	4117830	33510	14198758
26	14198758	2	40	538647270	37.94	40	40	40	0	40	40	3638389	3412621	2902055	4212098	33595	14198758
27	14198758	2	40	538722740	37.94	40	40	40	0	40	40	3683328	3435921	2917673	4128140	33696	14198758
28	14198758	2	40	538713472	37.94	40	40	40	0	40	40	3631246	3397664	2911323	4224677	33848	14198758
29	14198758	2	40	538771092	37.94	40	40	40	0	40	40	3596722	3303045	3024906	4240105	33980	14198758
30	14198758	2	40	538228502	37.91	40	40	40	0	40	40	3423186	3742041	2823980	4175366	34185	14198758
31	14198758	2	40	538763082	37.94	40	40	40	0	40	40	3652417	3364505	3040300	4107059	34477	14198758
32	14198758	2	40	538085518	37.90	40	40	40	0	40	40	3503518	3471776	2945437	4243186	34841	14198758
33	14198758	2	40	533084402	37.54	40	40	40	0	40	40	3427813	3483643	2881338	4230201	175763	14198758
34	14198758	2	40	537715874	37.87	40	40	40	0	40	40	3664267	3502002	2989006	4006770	36713	14198758
35	14198758	2	40	538127882	37.90	40	40	40	0	40	40	3532295	3434111	3007098	4187509	37745	14198758
36	14160100	12	40	536890160	37.92	40	40	40	0	40	40	3637392	3432707	3077873	4012128	0	14198758
37	14158944	12	40	537220152	37.94	40	40	40	0	40	40	3603915	3481882	3024339	4048808	0	14198758
38	14157313	12	40	537071568	37.94	40	40	40	0	40	40	3519521	3426195	3108669	4102928	0	14198758
39	14155960	12	40	536484244	37.90	40	40	40	0	40	40	3519221	3469285	3069642	4097812	0	14198758
40	14154648	12	40	536519988	37.90	40	40	40	0	40	40	3578436	3399182	3096253	4080777	0	14198758
41	14153401	12	40	536450692	37.90	40	40	40	0	40	40	3553597	3273260	3078400	4248144	0	14198758
42	14152008	12	40	536072976	37.88	40	40	40	0	40	40	3655615	3388932	3018398	4089063	0	14198758
43	14150457	12	40	536328152	37.90	40	40	40	0	40	40	3701777	3444131	3022199	3982350	0	14198758
44	14148811	12	40	535864332	37.87	40	40	40	0	40	40	3607291	3482833	2973425	4085262	0	14198758
45	14147049	12	40	535644508	37.86	40	40	40	0	40	40	3471410	3618802	2935196	4121641	0	14198758
46	14145433	12	40	535198736	37.84	40	40	40	0	40	40	3608309	3523131	3047460	3966533	0	14198758
47	14143725	12	40	535161956	37.84	40	40	40	0	40	40	3617264	3409117	3042100	4075244	0	14198758
48	14142028	12	40	534904072	37.82	40	40	40	0	40	40	3504276	3543979	2867876	4225897	0	14198758
49	14140142	2	40	532817050	37.68	40	40	40	0	40	40	3689609	3441967	2900927	4063424	44215	14198758
50	14137969	12	40	534541344	37.81	40	40	40	0	40	40	3625596	3570372	3023141	3918860	0	14198758
51	14135373	12	40	534839212	37.84	40	40	40	0	40	40	3649267	3546170	2929442	4010494	0	14198758
52	14132350	12	40	534849860	37.85	40	40	40	0	40	40	3597119	3463730	3044750	4026751	0	14198758
53	14129674	12	40	534352048	37.82	40	40	40	0	40	40	3618856	3413364	2980954	4116500	0	14198758
54	14126735	12	40	532938072	37.73	40	40	40	0	40	40	3545428	3659423	2970196	3951688	0	14198758
55	14123979	12	40	533885640	37.80	40	40	40	0	40	40	3570541	3567293	3004070	3982075	0	14198758
56	14121148	12	40	533782552	37.80	40	40	40	0	40	40	3555014	3543827	2906281	4116026	0	14198758
