column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	7357028	2	40	279205970	37.95	40	40	40	0	40	40	830851	2312447	3691750	498287	23693	7357028
2	7357028	2	40	266378844	36.21	40	40	40	0	40	40	962012	2279318	1669307	2404585	41806	7357028
3	7357028	2	40	264826870	36.00	40	40	40	0	40	40	1374335	2408863	1434927	2115210	23693	7357028
4	7357028	2	40	269092922	36.58	40	40	40	0	40	40	1847399	1936264	1745512	1804160	23693	7357028
5	7357028	2	40	268979630	36.56	40	40	40	0	40	40	2013192	1743962	1790689	1785492	23693	7357028
6	7357028	2	40	272436386	37.03	40	40	40	0	40	40	2210393	1583969	1707505	1831468	23693	7357028
7	7357028	2	40	273759478	37.21	40	40	40	0	40	40	1488339	1435270	1186220	3223506	23693	7357028
8	7357028	2	40	275364042	37.43	40	40	40	0	40	40	1611908	1870864	1482774	2367789	23693	7357028
9	7357028	2	40	275828190	37.49	40	40	40	0	40	40	1436197	1889340	1460458	2547340	23693	7357028
10	7357028	2	40	275523062	37.45	40	40	40	0	40	40	2451487	1324753	1506408	2050687	23693	7357028
11	7357028	2	40	276294150	37.56	40	40	40	0	40	40	1777913	1939918	1908598	1685854	44745	7357028
12	7357028	2	40	277635742	37.74	40	40	40	0	40	40	1504782	2048033	1706684	2073836	23693	7357028
13	7357028	2	40	278106490	37.80	40	40	40	0	40	40	1863109	1672938	1556365	2240923	23693	7357028
14	7357028	2	40	277982266	37.78	40	40	40	0	40	40	1756663	1728237	1545305	2303130	23693	7357028
15	7357028	2	40	278048022	37.79	40	40	40	0	40	40	1774943	1905556	1533291	2119545	23693	7357028
16	7357028	2	40	278923226	37.91	40	40	40	0	40	40	1791850	1867198	1618448	2055839	23693	7357028
17	7357028	2	40	278673638	37.88	40	40	40	0	40	40	1793622	1897986	1567129	2074598	23693	7357028
18	7357028	2	40	278660846	37.88	40	40	40	0	40	40	1827346	1862100	1706642	1937247	23693	7357028
19	7357028	2	40	279035670	37.93	40	40	40	0	40	40	1776526	1872761	1711341	1972707	23693	7357028
20	7357028	2	40	279048882	37.93	40	40	40	0	40	40	1954205	1744359	1606645	2028126	23693	7357028
21	7357028	2	40	279287154	37.96	40	40	40	0	40	40	1801050	1793487	1616541	2122257	23693	7357028
22	7357028	2	40	279334486	37.97	40	40	40	0	40	40	1867422	1717887	1732912	2015114	23693	7357028
23	7357028	2	40	279323626	37.97	40	40	40	0	40	40	1801939	1765078	1718388	2047904	23719	7357028
24	7357028	2	40	279204708	37.95	40	40	40	0	40	40	1744872	1893959	1671379	2023058	23760	7357028
25	7357028	2	40	279305840	37.96	40	40	40	0	40	40	1797195	1820860	1651750	2063431	23792	7357028
26	7357028	2	40	278966692	37.92	40	40	40	0	40	40	1821627	1863251	1542929	2105389	23832	7357028
27	7357028	2	40	279016076	37.93	40	40	40	0	40	40	1743752	1877066	1569106	2143224	23880	7357028
28	7357028	2	40	278996128	37.92	40	40	40	0	40	40	1782907	1803505	1570562	2176078	23976	7357028
29	7357028	2	40	279071598	37.93	40	40	40	0	40	40	1765058	1742209	1617003	2208737	24021	7357028
30	7357028	2	40	278639676	37.87	40	40	40	0	40	40	1669112	1997036	1539712	2127058	24110	7357028
31	7357028	2	40	278999800	37.92	40	40	40	0	40	40	1838905	1822328	1611843	2059728	24224	7357028
