column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	10374340	2	40	390617234	37.65	40	40	40	0	40	40	1096469	3573820	5094026	563082	46943	10374340
2	10374340	2	40	373977084	36.05	40	40	40	0	40	40	1158003	3470792	2340835	3333694	71016	10374340
3	10374340	2	40	370022030	35.67	40	40	40	0	40	40	1591083	3836265	2028252	2871797	46943	10374340
4	10374340	2	40	375055426	36.15	40	40	40	0	40	40	2325717	3191664	2341690	2468326	46943	10374340
5	10374340	2	40	375914662	36.24	40	40	40	0	40	40	2706271	2583837	2433199	2604090	46943	10374340
6	10374340	2	40	382474902	36.87	40	40	40	0	40	40	2831303	2550222	2409116	2536756	46943	10374340
7	10374340	2	40	384264510	37.04	40	40	40	0	40	40	1851433	2250718	1755754	4469492	46943	10374340
8	10374340	2	40	387673966	37.37	40	40	40	0	40	40	2072603	2963368	1881921	3409505	46943	10374340
9	10374340	2	40	388796190	37.48	40	40	40	0	40	40	1897790	2857302	1991882	3580423	46943	10374340
10	10374340	2	40	387856986	37.39	40	40	40	0	40	40	3153852	2291636	2169817	2712092	46943	10374340
11	10374340	2	40	389534958	37.55	40	40	40	0	40	40	2188705	3160564	2629048	2321822	74201	10374340
12	10374340	2	40	390815590	37.67	40	40	40	0	40	40	1972673	2946680	2576785	2831259	46943	10374340
13	10374340	2	40	391603510	37.75	40	40	40	0	40	40	2300927	2562142	2362615	3101713	46943	10374340
14	10374340	2	40	391321186	37.72	40	40	40	0	40	40	2271201	2755792	2257133	3043271	46943	10374340
15	10374340	2	40	391570922	37.74	40	40	40	0	40	40	2260615	2826962	2315902	2923918	46943	10374340
16	10374340	2	40	392622642	37.85	40	40	40	0	40	40	2298684	2951783	2319704	2757226	46943	10374340
17	10374340	2	40	392395538	37.82	40	40	40	0	40	40	2328001	2849759	2388517	2761120	46943	10374340
18	10374340	2	40	392717398	37.85	40	40	40	0	40	40	2214143	2898749	2504250	2710255	46943	10374340
19	10374340	2	40	393045598	37.89	40	40	40	0	40	40	2276020	2906293	2523509	2621575	46943	10374340
20	10374340	2	40	392795630	37.86	40	40	40	0	40	40	2484975	2787801	2447916	2606705	46943	10374340
21	10374340	2	40	393045870	37.89	40	40	40	0	40	40	2205961	2898273	2525034	2698129	46943	10374340
22	10374340	2	40	393371962	37.92	40	40	40	0	40	40	2393993	2710861	2502592	2719951	46943	10374340
23	10374340	2	40	393496770	37.93	40	40	40	0	40	40	2288464	2697061	2527935	2813919	46961	10374340
24	10374340	2	40	393163508	37.90	40	40	40	0	40	40	2283889	2831467	2542548	2669424	47012	10374340
25	10374340	2	40	393339658	37.91	40	40	40	0	40	40	2420577	2741462	2397414	2767840	47047	10374340
26	10374340	2	40	392780470	37.86	40	40	40	0	40	40	2333228	2834807	2383604	2775610	47091	10374340
27	10374340	2	40	392682884	37.85	40	40	40	0	40	40	2208245	2946085	2377929	2794957	47124	10374340
28	10374340	2	40	392589036	37.84	40	40	40	0	40	40	2287100	2816941	2406421	2816706	47172	10374340
29	10374340	2	40	392311620	37.82	40	40	40	0	40	40	2283847	2796513	2368927	2877829	47224	10374340
30	10374340	2	40	392244986	37.81	40	40	40	0	40	40	2256277	2821775	2317889	2931096	47303	10374340
31	10374340	2	40	392750674	37.86	40	40	40	0	40	40	2233476	2776847	2448648	2867988	47381	10374340
32	10374340	2	40	391433734	37.73	40	40	40	0	40	40	2190486	3020226	2338425	2777694	47509	10374340
33	10374340	2	40	388534046	37.45	40	40	40	0	40	40	2130311	2921744	2242973	2931501	147811	10374340
34	10374340	2	40	392219886	37.81	40	40	40	0	40	40	2240427	2889368	2300405	2896045	48095	10374340
35	10374340	2	40	392342046	37.82	40	40	40	0	40	40	2278419	2868938	2374296	2804214	48473	10374340
36	10325538	12	40	391399128	37.91	40	40	40	0	40	40	2275258	2841863	2365521	2842896	0	10374340
37	10325107	12	40	391530448	37.92	40	40	40	0	40	40	2345213	2940813	2270685	2768396	0	10374340
38	10324562	12	40	391005172	37.87	40	40	40	0	40	40	2374307	2894175	2254217	2801863	0	10374340
39	10324009	12	40	390361224	37.81	40	40	40	0	40	40	2293856	3008865	2307951	2713337	0	10374340
40	10323468	12	40	390412556	37.82	40	40	40	0	40	40	2301767	3029664	2243219	2748818	0	10374340
41	10322912	12	40	390755872	37.85	40	40	40	0	40	40	2210034	2803507	2362454	2946917	0	10374340
42	10322215	12	40	390477632	37.83	40	40	40	0	40	40	2211000	2960410	2420616	2730189	0	10374340
43	10321474	12	40	391079180	37.89	40	40	40	0	40	40	2211349	2918143	2502842	2689140	0	10374340
44	10320681	12	40	390485664	37.84	40	40	40	0	40	40	2097140	3008080	2363389	2852072	0	10374340
45	10319898	12	40	390417776	37.83	40	40	40	0	40	40	2333824	3069173	2231575	2685326	0	10374340
46	10319050	12	40	390337072	37.83	40	40	40	0	40	40	2309780	2987220	2271023	2751027	0	10374340
47	10318152	12	40	390107248	37.81	40	40	40	0	40	40	2261240	2946030	2284958	2825924	0	10374340
48	10317166	12	40	390097504	37.81	40	40	40	0	40	40	2204182	2918043	2414152	2780789	0	10374340
49	10316159	2	40	388862488	37.69	40	40	40	0	40	40	2208248	2957557	2353445	2764027	32882	10374340
50	10314881	12	40	390031392	37.81	40	40	40	0	40	40	2213828	2905997	2345643	2849413	0	10374340
51	10313383	12	40	390043816	37.82	40	40	40	0	40	40	2242434	2922286	2361140	2787523	0	10374340
52	10311676	12	40	389822616	37.80	40	40	40	0	40	40	2129495	2862960	2457761	2861460	0	10374340
53	10309995	12	40	389635460	37.79	40	40	40	0	40	40	2115834	2921279	2353774	2919108	0	10374340
54	10308166	12	40	389145952	37.75	40	40	40	0	40	40	2131026	2934997	2400898	2841245	0	10374340
55	10306251	12	40	389392180	37.78	40	40	40	0	40	40	2156384	2942840	2370274	2836753	0	10374340
56	10304329	12	40	389182636	37.77	40	40	40	0	40	40	2185592	2948822	2344640	2825275	0	10374340
57	10302348	12	40	388660476	37.73	40	40	40	0	40	40	2181831	3047921	2263969	2808627	0	10374340
58	10300267	12	40	388511984	37.72	40	40	40	0	40	40	2247057	2972652	2254507	2826051	0	10374340
59	10297799	12	40	388703548	37.75	40	40	40	0	40	40	2186023	2852464	2384710	2874602	0	10374340
60	10295123	12	40	388431504	37.73	40	40	40	0	40	40	2221367	2904613	2322157	2846986	0	10374340
