column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	10001085	2	40	379665078	37.96	40	40	40	0	40	40	1107761	3267665	4946522	648492	30645	10001085
2	10001085	2	40	361949498	36.19	40	40	40	0	40	40	1265779	2715780	2543285	3421694	54547	10001085
3	10001085	2	40	360129790	36.01	40	40	40	0	40	40	1713022	3393883	2034414	2829121	30645	10001085
4	10001085	2	40	364680302	36.46	40	40	40	0	40	40	2295695	2692139	2475945	2506661	30645	10001085
5	10001085	2	40	365136282	36.51	40	40	40	0	40	40	2642558	2145668	2508875	2673339	30645	10001085
6	10001085	2	40	370245102	37.02	40	40	40	0	40	40	2928453	2062337	2224015	2755635	30645	10001085
7	10001085	2	40	371634890	37.16	40	40	40	0	40	40	2087899	1722125	1696372	4464044	30645	10001085
8	10001085	2	40	374762526	37.47	40	40	40	0	40	40	2247650	2440304	1865233	3417253	30645	10001085
9	10001085	2	40	375606210	37.56	40	40	40	0	40	40	1991945	2363991	1901691	3712813	30645	10001085
10	10001085	2	40	375099534	37.51	40	40	40	0	40	40	3335245	1794812	2079052	2761331	30645	10001085
11	10001085	2	40	376150202	37.61	40	40	40	0	40	40	2508973	2476202	2509031	2448606	58273	10001085
12	10001085	2	40	378074938	37.80	40	40	40	0	40	40	2143728	2577598	2345595	2903519	30645	10001085
13	10001085	2	40	378755454	37.87	40	40	40	0	40	40	2453917	2206316	2265397	3044810	30645	10001085
14	10001085	2	40	378539046	37.85	40	40	40	0	40	40	2478032	2230619	2149941	3111848	30645	10001085
15	10001085	2	40	378704346	37.87	40	40	40	0	40	40	2413261	2423316	2165059	2968804	30645	10001085
16	10001085	2	40	379782550	37.97	40	40	40	0	40	40	2464390	2376377	2283825	2845848	30645	10001085
17	10001085	2	40	379533138	37.95	40	40	40	0	40	40	2490609	2414831	2192003	2872997	30645	10001085
18	10001085	2	40	379565534	37.95	40	40	40	0	40	40	2470331	2495878	2220393	2783838	30645	10001085
19	10001085	2	40	380061254	38.00	40	40	40	0	40	40	2489829	2386869	2325857	2767885	30645	10001085
20	10001085	2	40	379930966	37.99	40	40	40	0	40	40	2545329	2342221	2244126	2838764	30645	10001085
