column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	11090965	2	40	422257224	38.07	40	40	40	0	40	40	1029547	4669481	4541139	820724	30074	11090965
2	11090965	2	40	402106028	36.26	40	40	40	0	40	40	1246688	3370001	2615523	3802893	55860	11090965
3	11090965	2	40	398688400	35.95	40	40	40	0	40	40	1487784	4397770	2179231	2996106	30074	11090965
4	11090965	2	40	403593452	36.39	40	40	40	0	40	40	2189830	3446117	2710505	2714439	30074	11090965
5	11090965	2	40	404451516	36.47	40	40	40	0	40	40	2654270	2627743	2813913	2964965	30074	11090965
6	11090965	2	40	409907292	36.96	40	40	40	0	40	40	3070082	2468816	2477098	3044895	30074	11090965
7	11090965	2	40	410526760	37.01	40	40	40	0	40	40	2336281	1919505	1901029	4904076	30074	11090965
8	11090965	2	40	414453072	37.37	40	40	40	0	40	40	2513644	2637157	2151593	3758497	30074	11090965
9	11090965	2	40	416604792	37.56	40	40	40	0	40	40	2213251	2534378	2083732	4229530	30074	11090965
10	11090965	2	40	415449520	37.46	40	40	40	0	40	40	3737260	1972822	2192879	3157930	30074	11090965
11	11090965	2	40	416821414	37.58	40	40	40	0	40	40	2878524	2660956	2622937	2868839	59709	11090965
12	11090965	2	40	418329992	37.72	40	40	40	0	40	40	2363067	2835712	2549684	3312428	30074	11090965
13	11090965	2	40	419085396	37.79	40	40	40	0	40	40	2709667	2521409	2435027	3394788	30074	11090965
14	11090965	2	40	418868736	37.77	40	40	40	0	40	40	2778041	2529944	2317067	3435839	30074	11090965
15	11090965	2	40	419054728	37.78	40	40	40	0	40	40	2671468	2761531	2316512	3311380	30074	11090965
16	11090965	2	40	420328800	37.90	40	40	40	0	40	40	2715424	2700608	2505877	3138982	30074	11090965
17	11090965	2	40	419968040	37.87	40	40	40	0	40	40	2761201	2761762	2392747	3145181	30074	11090965
18	11090965	2	40	420053092	37.87	40	40	40	0	40	40	2751343	2854944	2403460	3051144	30074	11090965
19	11090965	2	40	420700660	37.93	40	40	40	0	40	40	2730629	2721059	2539357	3069846	30074	11090965
20	11090965	2	40	420529208	37.92	40	40	40	0	40	40	2867798	2639792	2486239	3067062	30074	11090965
21	11090965	2	40	420864924	37.95	40	40	40	0	40	40	2755042	2687552	2466648	3151649	30074	11090965
22	11090965	2	40	420897660	37.95	40	40	40	0	40	40	2823178	2678336	2539806	3019571	30074	11090965
23	11090965	2	40	421112366	37.97	40	40	40	0	40	40	2776357	2554373	2569119	3160961	30155	11090965
24	11090965	2	40	420851344	37.95	40	40	40	0	40	40	2644190	2787960	2481392	3147169	30254	11090965
25	11090965	2	40	420945468	37.95	40	40	40	0	40	40	2699674	2679198	2552143	3129594	30356	11090965
26	11090965	2	40	420587682	37.92	40	40	40	0	40	40	2757898	2688091	2411636	3202915	30425	11090965
27	11090965	2	40	420560520	37.92	40	40	40	0	40	40	2660930	2764663	2453810	3181008	30554	11090965
28	11090965	2	40	420327182	37.90	40	40	40	0	40	40	2723982	2762734	2419183	3154363	30703	11090965
29	11090965	2	40	420423546	37.91	40	40	40	0	40	40	2722190	2590486	2513508	3233900	30881	11090965
30	11090965	2	40	419983178	37.87	40	40	40	0	40	40	2604248	2877522	2378933	3199173	31089	11090965
31	11090965	2	40	420115628	37.88	40	40	40	0	40	40	2689701	2790526	2472467	3106925	31346	11090965
32	11090965	2	40	419884794	37.86	40	40	40	0	40	40	2708299	2705001	2406498	3239504	31663	11090965
33	11090965	2	40	415706762	37.48	40	40	40	0	40	40	2614791	2818186	2366847	3152108	139033	11090965
34	11090965	2	40	419360314	37.81	40	40	40	0	40	40	2689998	2833056	2467828	3066946	33137	11090965
35	11090965	2	40	419650936	37.84	40	40	40	0	40	40	2745852	2665170	2465749	3180112	34082	11090965
36	11056091	12	40	418614548	37.86	40	40	40	0	40	40	2672760	2787364	2461967	3134000	0	11090965
37	11054809	12	40	418749108	37.88	40	40	40	0	40	40	2768152	2784685	2474820	3027152	0	11090965
38	11053836	12	40	418620516	37.87	40	40	40	0	40	40	2769713	2705538	2428131	3150454	0	11090965
39	11052656	12	40	418008564	37.82	40	40	40	0	40	40	2678649	2817038	2463871	3093098	0	11090965
40	11051530	12	40	418208644	37.84	40	40	40	0	40	40	2759583	2729957	2544396	3017594	0	11090965
41	11050384	12	40	418027088	37.83	40	40	40	0	40	40	2723549	2642341	2538257	3146237	0	11090965
42	11049170	12	40	417812636	37.81	40	40	40	0	40	40	2730506	2739281	2462461	3116922	0	11090965
43	11047855	12	40	417872256	37.82	40	40	40	0	40	40	2777331	2720184	2518061	3032279	0	11090965
44	11046344	12	40	417533800	37.80	40	40	40	0	40	40	2755711	2688452	2508801	3093380	0	11090965
45	11044772	12	40	417393720	37.79	40	40	40	0	40	40	2661307	2862044	2377870	3143551	0	11090965
46	11043274	12	40	416876708	37.75	40	40	40	0	40	40	2778112	2852293	2383877	3028992	0	11090965
47	11041712	12	40	416977328	37.76	40	40	40	0	40	40	2780834	2723026	2417239	3120613	0	11090965
48	11040105	12	40	416720248	37.75	40	40	40	0	40	40	2639235	2841607	2370622	3188641	0	11090965
