column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	9289068	2	40	353199034	38.02	40	40	40	0	40	40	895512	3536765	4104473	729171	23147	9289068
2	9289068	2	40	335649012	36.13	40	40	40	0	40	40	1055449	2615775	2335434	3238848	43562	9289068
3	9289068	2	40	332472746	35.79	40	40	40	0	40	40	1294031	3530714	2025157	2416019	23147	9289068
4	9289068	2	40	337957322	36.38	40	40	40	0	40	40	1809027	2727969	2557120	2171805	23147	9289068
5	9289068	2	40	339028054	36.50	40	40	40	0	40	40	2136379	2014827	2616271	2498444	23147	9289068
6	9289068	2	40	344107134	37.04	40	40	40	0	40	40	2540551	1898975	2212443	2613952	23147	9289068
7	9289068	2	40	346274826	37.28	40	40	40	0	40	40	1950943	1494082	1731963	4088933	23147	9289068
8	9289068	2	40	348502678	37.52	40	40	40	0	40	40	2038993	2184513	1808211	3234204	23147	9289068
9	9289068	2	40	350055950	37.68	40	40	40	0	40	40	1818050	2118551	1841019	3488301	23147	9289068
10	9289068	2	40	348751850	37.54	40	40	40	0	40	40	3104169	1632061	1908684	2621007	23147	9289068
11	9289068	2	40	349869888	37.66	40	40	40	0	40	40	2366127	2203554	2311990	2361035	46362	9289068
12	9289068	2	40	351280330	37.82	40	40	40	0	40	40	2046465	2254552	2176850	2788054	23147	9289068
13	9289068	2	40	352019550	37.90	40	40	40	0	40	40	2159986	2037484	2174828	2893623	23147	9289068
14	9289068	2	40	351940994	37.89	40	40	40	0	40	40	2201162	2082087	2122327	2860345	23147	9289068
15	9289068	2	40	352216166	37.92	40	40	40	0	40	40	2210863	2169204	2086425	2799429	23147	9289068
16	9289068	2	40	352874074	37.99	40	40	40	0	40	40	2173957	2232745	2173682	2685537	23147	9289068
17	9289068	2	40	352769774	37.98	40	40	40	0	40	40	2270145	2204275	2115628	2675873	23147	9289068
18	9289068	2	40	352839046	37.98	40	40	40	0	40	40	2124466	2298649	2166217	2676589	23147	9289068
19	9289068	2	40	353251678	38.03	40	40	40	0	40	40	2169157	2268716	2212886	2615162	23147	9289068
20	9289068	2	40	353184478	38.02	40	40	40	0	40	40	2190105	2193310	2166137	2716369	23147	9289068
21	9289068	2	40	353233702	38.03	40	40	40	0	40	40	2161208	2310871	2127923	2665919	23147	9289068
22	9289068	2	40	353303374	38.03	40	40	40	0	40	40	2292581	2217037	2186333	2569970	23147	9289068
23	9289068	2	40	353356472	38.04	40	40	40	0	40	40	2244029	2177905	2133678	2710270	23186	9289068
24	9289068	2	40	353201888	38.02	40	40	40	0	40	40	2151356	2377511	2108556	2628397	23248	9289068
25	9289068	2	40	353402196	38.04	40	40	40	0	40	40	2252971	2218075	2253258	2541472	23292	9289068
26	9289068	2	40	353031160	38.01	40	40	40	0	40	40	2215919	2264009	2128406	2657382	23352	9289068
27	9289068	2	40	353057772	38.01	40	40	40	0	40	40	2177735	2305917	2139951	2642037	23428	9289068
28	9289068	2	40	352806998	37.98	40	40	40	0	40	40	2204423	2308278	2141242	2611586	23539	9289068
