column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	10218416	2	40	386844474	37.86	40	40	40	0	40	40	1093458	3096645	5350364	657498	20451	10218416
2	10218416	2	40	370919294	36.30	40	40	40	0	40	40	1215012	2618211	2891597	3449995	43601	10218416
3	10218416	2	40	370281198	36.24	40	40	40	0	40	40	1687767	3430828	2190794	2888576	20451	10218416
4	10218416	2	40	375405846	36.74	40	40	40	0	40	40	2249316	2726262	2642768	2579619	20451	10218416
5	10218416	2	40	375998474	36.80	40	40	40	0	40	40	2610684	2111153	2721014	2755114	20451	10218416
6	10218416	2	40	380848110	37.27	40	40	40	0	40	40	2894719	2106666	2355972	2840608	20451	10218416
7	10218416	2	40	382185686	37.40	40	40	40	0	40	40	2091999	1695143	1786423	4624400	20451	10218416
8	10218416	2	40	384529486	37.63	40	40	40	0	40	40	2193362	2489036	1857351	3658216	20451	10218416
9	10218416	2	40	385715950	37.75	40	40	40	0	40	40	1943862	2416988	1942490	3894625	20451	10218416
10	10218416	2	40	384393586	37.62	40	40	40	0	40	40	3329669	1801783	2158876	2907637	20451	10218416
11	10218416	2	40	385390878	37.72	40	40	40	0	40	40	2503175	2508982	2604361	2554615	47283	10218416
12	10218416	2	40	386880382	37.86	40	40	40	0	40	40	2154083	2564573	2453769	3025540	20451	10218416
13	10218416	2	40	387673218	37.94	40	40	40	0	40	40	2411601	2170545	2396810	3219009	20451	10218416
14	10218416	2	40	387466426	37.92	40	40	40	0	40	40	2404661	2207149	2266727	3319428	20451	10218416
15	10218416	2	40	387641094	37.94	40	40	40	0	40	40	2367083	2405833	2264632	3160417	20451	10218416
16	10218416	2	40	388414178	38.01	40	40	40	0	40	40	2388937	2388661	2371590	3048777	20451	10218416
17	10218416	2	40	388246930	37.99	40	40	40	0	40	40	2452268	2409457	2311338	3024902	20451	10218416
18	10218416	2	40	388247430	37.99	40	40	40	0	40	40	2410454	2509267	2335504	2942740	20451	10218416
19	10218416	2	40	388707110	38.04	40	40	40	0	40	40	2436733	2456638	2405807	2898787	20451	10218416
20	10218416	2	40	388478510	38.02	40	40	40	0	40	40	2456861	2382750	2366572	2991782	20451	10218416
21	10218416	2	40	388545382	38.02	40	40	40	0	40	40	2373927	2513717	2336746	2973575	20451	10218416
22	10218416	2	40	388772810	38.05	40	40	40	0	40	40	2529005	2418180	2393579	2857201	20451	10218416
23	10218416	2	40	389019542	38.07	40	40	40	0	40	40	2444939	2376627	2431166	2945217	20467	10218416
24	10218416	2	40	388713864	38.04	40	40	40	0	40	40	2393810	2518155	2381759	2904112	20580	10218416
25	10218416	2	40	388897564	38.06	40	40	40	0	40	40	2454544	2410983	2428887	2903356	20646	10218416
26	10218416	2	40	388566338	38.03	40	40	40	0	40	40	2423509	2420577	2345406	3008189	20735	10218416
27	10218416	2	40	388456704	38.02	40	40	40	0	40	40	2379029	2558699	2282757	2977117	20814	10218416
28	10218416	2	40	388426434	38.01	40	40	40	0	40	40	2379099	2488272	2318356	3011796	20893	10218416
29	10218416	2	40	388422970	38.01	40	40	40	0	40	40	2363780	2414413	2260970	3158238	21015	10218416
30	10218416	2	40	388206352	37.99	40	40	40	0	40	40	2274230	2541252	2270125	3111653	21156	10218416
31	10218416	2	40	388319794	38.00	40	40	40	0	40	40	2364733	2469442	2346060	3016840	21341	10218416
32	10218416	2	40	387740092	37.95	40	40	40	0	40	40	2362457	2538449	2282892	3013008	21610	10218416
33	10218416	2	40	384059600	37.59	40	40	40	0	40	40	2272311	2604681	2246536	2974578	120310	10218416
34	10218416	2	40	387623404	37.93	40	40	40	0	40	40	2384880	2521576	2372730	2916628	22602	10218416
35	10218416	2	40	387787872	37.95	40	40	40	0	40	40	2399033	2466700	2376834	2952679	23170	10218416
36	10194705	12	40	386794752	37.94	40	40	40	0	40	40	2348193	2555241	2399657	2891614	0	10218416
37	10194072	12	40	386981644	37.96	40	40	40	0	40	40	2511351	2429543	2386442	2866736	0	10218416
38	10193422	12	40	386659208	37.93	40	40	40	0	40	40	2498839	2467942	2325564	2901077	0	10218416
39	10192725	12	40	386360772	37.91	40	40	40	0	40	40	2411659	2565179	2301373	2914514	0	10218416
40	10192056	12	40	386438472	37.92	40	40	40	0	40	40	2406335	2544209	2383842	2857670	0	10218416
41	10191441	12	40	386226024	37.90	40	40	40	0	40	40	2377750	2508030	2328611	2977050	0	10218416
42	10190805	12	40	385949276	37.87	40	40	40	0	40	40	2299428	2628114	2328425	2934838	0	10218416
43	10190149	12	40	386023804	37.88	40	40	40	0	40	40	2419303	2487774	2402197	2880875	0	10218416
44	10189377	12	40	385759248	37.86	40	40	40	0	40	40	2378457	2486529	2330997	2993394	0	10218416
45	10188624	12	40	385673144	37.85	40	40	40	0	40	40	2357061	2628344	2269918	2933301	0	10218416
46	10187895	12	40	385547752	37.84	40	40	40	0	40	40	2389762	2545403	2302117	2950613	0	10218416
47	10187099	12	40	385456472	37.84	40	40	40	0	40	40	2334490	2485375	2394741	2972493	0	10218416
48	10186357	12	40	385272436	37.82	40	40	40	0	40	40	2359198	2561846	2333820	2931493	0	10218416
49	10185534	2	40	384341196	37.73	40	40	40	0	40	40	2320253	2478738	2461487	2893472	31584	10218416
50	10184540	12	40	385407424	37.84	40	40	40	0	40	40	2361512	2494459	2368755	2959814	0	10218416
51	10183435	12	40	385230064	37.83	40	40	40	0	40	40	2332655	2647691	2285097	2917992	0	10218416
52	10182171	12	40	385061968	37.82	40	40	40	0	40	40	2366293	2527230	2424969	2863679	0	10218416
53	10181007	12	40	384704068	37.79	40	40	40	0	40	40	2351490	2506052	2341804	2981661	0	10218416
54	10179788	12	40	384358728	37.76	40	40	40	0	40	40	2288569	2612497	2310731	2967991	0	10218416
55	10178519	12	40	384640308	37.79	40	40	40	0	40	40	2347294	2619139	2354539	2857547	0	10218416
56	10177256	12	40	384475524	37.78	40	40	40	0	40	40	2356224	2570694	2342513	2907825	0	10218416
57	10175942	12	40	384038720	37.74	40	40	40	0	40	40	2325242	2702326	2257574	2890800	0	10218416
58	10174666	12	40	383931796	37.73	40	40	40	0	40	40	2390608	2587636	2343130	2853292	0	10218416
59	10173150	12	40	383958432	37.74	40	40	40	0	40	40	2373380	2532062	2328966	2938742	0	10218416
60	10171533	12	40	383914720	37.74	40	40	40	0	40	40	2360453	2653779	2221633	2935668	0	10218416
61	10169754	12	40	383963780	37.76	40	40	40	0	40	40	2393397	2537982	2354230	2884145	0	10218416
62	10167794	12	40	383888292	37.76	40	40	40	0	40	40	2399451	2487770	2278541	3002032	0	10218416
63	10165458	12	40	383760780	37.75	40	40	40	0	40	40	2315161	2571787	2292537	2985973	0	10218416
64	10163017	12	40	383567852	37.74	40	40	40	0	40	40	2382826	2485469	2363598	2931124	0	10218416
65	10160356	12	40	383590408	37.75	40	40	40	0	40	40	2384662	2424862	2341724	3009108	0	10218416
66	10157520	12	40	383102144	37.72	40	40	40	0	40	40	2327629	2576819	2297277	2955795	0	10218416
67	10154578	12	40	383276168	37.74	40	40	40	0	40	40	2375461	2470087	2373286	2935744	0	10218416
68	10151359	12	40	383111960	37.74	40	40	40	0	40	40	2347120	2434528	2333318	3036393	0	10218416
69	10147876	12	40	382908840	37.73	40	40	40	0	40	40	2287019	2670892	2302771	2887194	0	10218416
70	10143955	12	40	382689308	37.73	40	40	40	0	40	40	2379627	2503294	2420777	2840257	0	10218416
71	10139562	12	40	382208592	37.69	40	40	40	0	40	40	2345716	2568480	2355215	2870151	0	10218416
72	10134618	12	40	382049992	37.70	40	40	40	0	40	40	2290760	2546730	2342055	2955073	0	10218416
73	10129540	12	40	381695012	37.68	40	40	40	0	40	40	2364481	2445950	2413377	2905732	0	10218416
74	10123886	12	40	381289432	37.66	40	40	40	0	40	40	2370596	2489130	2389726	2874434	0	10218416
75	10118050	12	40	380899120	37.65	40	40	40	0	40	40	2344697	2560740	2345842	2866771	0	10218416
76	10111680	12	40	381006680	37.68	40	40	40	0	40	40	2334834	2587943	2377032	2811871	0	10218416
77	10104843	2	40	378833410	37.49	40	40	40	0	40	40	2344107	2535171	2290221	2911445	23899	10218416
78	10096819	12	40	380058000	37.64	40	40	40	0	40	40	2318153	2550640	2256070	2971956	0	10218416
79	10088415	12	40	379951688	37.66	40	40	40	0	40	40	2359157	2473422	2327238	2928598	0	10218416
80	10079157	12	40	379446024	37.65	40	40	40	0	40	40	2389048	2477899	2268862	2943348	0	10218416
81	10069058	12	40	378742532	37.61	40	40	40	0	40	40	2349479	2641125	2233287	2845167	0	10218416
82	10058117	12	40	377963972	37.58	40	40	40	0	40	40	2431768	2533853	2329796	2762700	0	10218416
83	10046193	12	40	377965408	37.62	40	40	40	0	40	40	2318378	2458254	2347576	2921985	0	10218416
84	10032906	12	40	377235212	37.60	40	40	40	0	40	40	2271802	2615168	2298985	2846951	0	10218416
85	10018593	12	40	376620776	37.59	40	40	40	0	40	40	2371673	2446375	2335564	2864981	0	10218416
86	10002691	12	40	375896468	37.58	40	40	40	0	40	40	2308916	2482011	2290826	2920938	0	10218416
87	9986029	12	40	375512480	37.60	40	40	40	0	40	40	2284341	2545427	2282994	2873267	0	10218416
88	9968356	12	40	374870444	37.61	40	40	40	0	40	40	2330216	2419554	2465739	2752847	0	10218416
89	9949246	2	40	372636142	37.45	40	40	40	0	40	40	2386101	2411942	2286986	2837408	26809	10218416
90	9928686	12	40	372866104	37.55	40	40	40	0	40	40	2263165	2535150	2226772	2903599	0	10218416
91	9906342	12	40	372154592	37.57	40	40	40	0	40	40	2294587	2461661	2331861	2818233	0	10218416
92	9881954	12	40	371311168	37.57	40	40	40	0	40	40	2275923	2421784	2239779	2944468	0	10218416
93	9854781	12	40	370125660	37.56	40	40	40	0	40	40	2247301	2474237	2250025	2883218	0	10218416
94	9825988	12	40	368639428	37.52	40	40	40	0	40	40	2303697	2431511	2283231	2807549	0	10218416
95	9794494	12	40	367533520	37.52	40	40	40	0	40	40	2322332	2386037	2234706	2851419	0	10218416
96	9760437	12	40	365883376	37.49	40	40	40	0	40	40	2263310	2468131	2203301	2825695	0	10218416
97	9723325	12	40	364808144	37.52	40	40	40	0	40	40	2272888	2403385	2286246	2760806	0	10218416
98	9684503	12	40	362973128	37.48	40	40	40	0	40	40	2313538	2361055	2237903	2772007	0	10218416
99	9641763	12	40	361411120	37.48	40	40	40	0	40	40	2201876	2489733	2225300	2724854	0	10218416
