column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	12700309	2	40	477962124	37.63	40	40	40	0	40	40	1387382	3971426	6519726	768343	53432	12700309
2	12700309	2	40	456864368	35.97	40	40	40	0	40	40	1549761	3885788	2967575	4215491	81694	12700309
3	12700309	2	40	454063908	35.75	40	40	40	0	40	40	2156742	4317659	2517628	3654848	53432	12700309
4	12700309	2	40	461301956	36.32	40	40	40	0	40	40	2930371	3416815	3102590	3197101	53432	12700309
5	12700309	2	40	462253024	36.40	40	40	40	0	40	40	3423891	2768415	3174428	3280143	53432	12700309
6	12700309	2	40	469392584	36.96	40	40	40	0	40	40	3778891	2558995	2908611	3400380	53432	12700309
7	12700309	2	40	472241220	37.18	40	40	40	0	40	40	2701817	2183733	2101429	5659898	53432	12700309
8	12700309	2	40	476435960	37.51	40	40	40	0	40	40	2847102	3067649	2412306	4319820	53432	12700309
9	12700309	2	40	477588428	37.60	40	40	40	0	40	40	2633378	2952659	2463486	4597354	53432	12700309
10	12700309	2	40	476041988	37.48	40	40	40	0	40	40	4383033	2199061	2546371	3518412	53432	12700309
11	12700309	2	40	477677518	37.61	40	40	40	0	40	40	3290643	3130681	3127790	3065248	85947	12700309
12	12700309	2	40	479552784	37.76	40	40	40	0	40	40	2821760	3186268	2902219	3736630	53432	12700309
13	12700309	2	40	480571044	37.84	40	40	40	0	40	40	3268290	2710054	2770421	3898112	53432	12700309
14	12700309	2	40	480449300	37.83	40	40	40	0	40	40	3261685	2817064	2696654	3871474	53432	12700309
15	12700309	2	40	480688052	37.85	40	40	40	0	40	40	3174722	3007981	2710235	3753939	53432	12700309
16	12700309	2	40	481900880	37.94	40	40	40	0	40	40	3215178	2974237	2838546	3618916	53432	12700309
17	12700309	2	40	481654320	37.92	40	40	40	0	40	40	3229270	3042078	2734688	3640841	53432	12700309
18	12700309	2	40	481826348	37.94	40	40	40	0	40	40	3190155	3112721	2806418	3537583	53432	12700309
19	12700309	2	40	482336584	37.98	40	40	40	0	40	40	3242598	2974415	2898368	3531496	53432	12700309
20	12700309	2	40	482289208	37.97	40	40	40	0	40	40	3277368	2912406	2806796	3650307	53432	12700309
21	12700309	2	40	482510776	37.99	40	40	40	0	40	40	3186242	3055607	2790438	3614590	53432	12700309
22	12700309	2	40	482816800	38.02	40	40	40	0	40	40	3274185	2929580	2920570	3522542	53432	12700309
23	12700309	2	40	482783218	38.01	40	40	40	0	40	40	3221275	2960034	2836196	3629317	53487	12700309
24	12700309	2	40	482466516	37.99	40	40	40	0	40	40	3124751	3153556	2809214	3559210	53578	12700309
25	12700309	2	40	482675230	38.00	40	40	40	0	40	40	3223039	2977782	2877978	3567851	53659	12700309
26	12700309	2	40	482247496	37.97	40	40	40	0	40	40	3243418	3028508	2773231	3601376	53776	12700309
27	12700309	2	40	482178686	37.97	40	40	40	0	40	40	3164513	3131762	2763598	3586569	53867	12700309
28	12700309	2	40	482087378	37.96	40	40	40	0	40	40	3234277	3019844	2780037	3612130	54021	12700309
29	12700309	2	40	482223290	37.97	40	40	40	0	40	40	3177479	2988121	2805218	3675312	54179	12700309
30	12700309	2	40	481819148	37.94	40	40	40	0	40	40	3099475	3170983	2738672	3636835	54344	12700309
31	12700309	2	40	482081784	37.96	40	40	40	0	40	40	3202598	3061197	2840000	3541952	54562	12700309
32	12700309	2	40	481711144	37.93	40	40	40	0	40	40	3176330	3097737	2746965	3624441	54836	12700309
33	12700309	2	40	476999730	37.56	40	40	40	0	40	40	3091449	3146057	2714914	3567848	180041	12700309
34	12700309	2	40	481293700	37.90	40	40	40	0	40	40	3212785	3129828	2839793	3461699	56204	12700309
35	12700309	2	40	481643700	37.92	40	40	40	0	40	40	3194809	3069508	2827301	3551631	57060	12700309
36	12642609	12	40	480643496	38.02	40	40	40	0	40	40	3152032	3124974	2811124	3554479	0	12700309
37	12641746	12	40	480904488	38.04	40	40	40	0	40	40	3254419	3042907	2831986	3512434	0	12700309
38	12640608	12	40	480612840	38.02	40	40	40	0	40	40	3237575	3045608	2776535	3580890	0	12700309
39	12639688	12	40	480255508	38.00	40	40	40	0	40	40	3161499	3138966	2780285	3558938	0	12700309
40	12638822	12	40	480411084	38.01	40	40	40	0	40	40	3215662	3064773	2858095	3500292	0	12700309
41	12637980	12	40	480224864	38.00	40	40	40	0	40	40	3207162	2995522	2848919	3586377	0	12700309
42	12637046	12	40	479982668	37.98	40	40	40	0	40	40	3180558	3109385	2811846	3535257	0	12700309
43	12636015	12	40	480302876	38.01	40	40	40	0	40	40	3235309	3025414	2868601	3506691	0	12700309
44	12634870	12	40	479916836	37.98	40	40	40	0	40	40	3174861	3051843	2816127	3592039	0	12700309
45	12633750	12	40	479716232	37.97	40	40	40	0	40	40	3153404	3180405	2754921	3545020	0	12700309
46	12632692	12	40	479459188	37.95	40	40	40	0	40	40	3224370	3098375	2847992	3461955	0	12700309
47	12631525	12	40	479454768	37.96	40	40	40	0	40	40	3193613	3048446	2784570	3604896	0	12700309
48	12630440	12	40	479322272	37.95	40	40	40	0	40	40	3127357	3142787	2776633	3583663	0	12700309
49	12629200	2	40	477700780	37.83	40	40	40	0	40	40	3198301	3071469	2818604	3502626	38200	12700309
50	12627673	12	40	479094164	37.94	40	40	40	0	40	40	3164897	3085197	2829289	3548290	0	12700309
51	12626005	12	40	479229232	37.96	40	40	40	0	40	40	3153116	3167488	2779494	3525907	0	12700309
52	12624046	12	40	479154464	37.96	40	40	40	0	40	40	3221419	3051076	2867541	3484010	0	12700309
53	12622194	12	40	478761264	37.93	40	40	40	0	40	40	3175158	3083941	2768184	3594911	0	12700309
54	12620277	12	40	478217240	37.89	40	40	40	0	40	40	3105758	3197236	2787478	3529805	0	12700309
