column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	11808259	2	40	447395576	37.89	40	40	40	0	40	40	1424357	3412305	6174415	766688	30494	11808259
2	11808259	2	40	426832100	36.15	40	40	40	0	40	40	1583893	3506181	2814897	3844100	59188	11808259
3	11808259	2	40	424541848	35.95	40	40	40	0	40	40	2278762	3700189	2270142	3528672	30494	11808259
4	11808259	2	40	430949820	36.50	40	40	40	0	40	40	2923326	2976783	2835856	3041800	30494	11808259
5	11808259	2	40	431023032	36.50	40	40	40	0	40	40	3361417	2455792	2908682	3051874	30494	11808259
6	11808259	2	40	437522936	37.05	40	40	40	0	40	40	3752375	2378713	2576460	3070217	30494	11808259
7	11808259	2	40	439020196	37.18	40	40	40	0	40	40	2567513	2092220	1962591	5155441	30494	11808259
8	11808259	2	40	443208468	37.53	40	40	40	0	40	40	2710033	2901440	2405169	3761123	30494	11808259
9	11808259	2	40	444434268	37.64	40	40	40	0	40	40	2423116	2788319	2296921	4269409	30494	11808259
10	11808259	2	40	442744456	37.49	40	40	40	0	40	40	3990440	2112717	2490534	3184074	30494	11808259
11	11808259	2	40	444241994	37.62	40	40	40	0	40	40	2909340	2972661	2934650	2927493	64115	11808259
12	11808259	2	40	446152896	37.78	40	40	40	0	40	40	2505576	3065470	2778915	3427804	30494	11808259
13	11808259	2	40	447013304	37.86	40	40	40	0	40	40	2956340	2639954	2512877	3668594	30494	11808259
14	11808259	2	40	446646636	37.82	40	40	40	0	40	40	2971249	2696833	2457083	3652600	30494	11808259
15	11808259	2	40	446963736	37.85	40	40	40	0	40	40	2879252	2839951	2540854	3517708	30494	11808259
16	11808259	2	40	448312448	37.97	40	40	40	0	40	40	2999358	2770194	2653680	3354533	30494	11808259
17	11808259	2	40	448031416	37.94	40	40	40	0	40	40	2988932	2886229	2582216	3320388	30494	11808259
18	11808259	2	40	448151352	37.95	40	40	40	0	40	40	2962881	3019230	2476850	3318804	30494	11808259
19	11808259	2	40	448577160	37.99	40	40	40	0	40	40	3067864	2757258	2641524	3311119	30494	11808259
20	11808259	2	40	448676884	38.00	40	40	40	0	40	40	3139886	2747108	2595534	3295237	30494	11808259
21	11808259	2	40	448789508	38.01	40	40	40	0	40	40	3051447	2793979	2610665	3321674	30494	11808259
22	11808259	2	40	448985820	38.02	40	40	40	0	40	40	3258575	2738988	2618745	3161457	30494	11808259
23	11808259	2	40	449066296	38.03	40	40	40	0	40	40	3090513	2792777	2588770	3305685	30514	11808259
24	11808259	2	40	448849458	38.01	40	40	40	0	40	40	2882510	3006765	2559710	3328679	30595	11808259
25	11808259	2	40	449009634	38.03	40	40	40	0	40	40	2945368	2870256	2593300	3368692	30643	11808259
26	11808259	2	40	448737292	38.00	40	40	40	0	40	40	2933315	2840786	2450685	3552763	30710	11808259
27	11808259	2	40	448739118	38.00	40	40	40	0	40	40	2889460	2904538	2480825	3502677	30759	11808259
28	11808259	2	40	448577084	37.99	40	40	40	0	40	40	3009995	2849026	2497624	3420770	30844	11808259
29	11808259	2	40	448498810	37.98	40	40	40	0	40	40	2961733	2800289	2564337	3450977	30923	11808259
30	11808259	2	40	447818024	37.92	40	40	40	0	40	40	2867382	3156588	2438114	3315159	31016	11808259
31	11808259	2	40	448481410	37.98	40	40	40	0	40	40	2963227	2946900	2550172	3316841	31119	11808259
32	11808259	2	40	448377876	37.97	40	40	40	0	40	40	2911350	2854689	2552785	3458155	31280	11808259
33	11808259	2	40	444160722	37.61	40	40	40	0	40	40	2880791	2925699	2605704	3254626	141439	11808259
34	11808259	2	40	447849974	37.93	40	40	40	0	40	40	3052562	2852796	2673861	3197063	31977	11808259
35	11808259	2	40	448209700	37.96	40	40	40	0	40	40	3100716	2794688	2596596	3283789	32470	11808259
36	11775427	12	40	447265716	37.98	40	40	40	0	40	40	3017219	2868583	2604339	3285286	0	11808259
37	11774960	12	40	447616608	38.01	40	40	40	0	40	40	2994509	2881523	2717913	3181015	0	11808259
38	11774371	12	40	447357240	37.99	40	40	40	0	40	40	2972391	2988454	2487109	3326417	0	11808259
39	11773891	12	40	447002824	37.97	40	40	40	0	40	40	2870641	2973714	2565707	3363829	0	11808259
40	11773381	12	40	447287616	37.99	40	40	40	0	40	40	3004823	2786027	2685193	3297338	0	11808259
41	11772901	12	40	447161024	37.98	40	40	40	0	40	40	2904627	2757600	2729927	3380747	0	11808259
42	11772319	12	40	446944460	37.97	40	40	40	0	40	40	2937928	2932825	2534554	3367012	0	11808259
43	11771755	12	40	447155296	37.99	40	40	40	0	40	40	2997282	2883229	2591353	3299891	0	11808259
44	11771112	12	40	446849400	37.96	40	40	40	0	40	40	2951356	2943189	2530124	3346443	0	11808259
45	11770496	12	40	446726344	37.95	40	40	40	0	40	40	2882611	3049108	2444010	3394767	0	11808259
46	11769872	12	40	446390948	37.93	40	40	40	0	40	40	3013696	3007011	2579103	3170062	0	11808259
