column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	10572433	2	40	401319130	37.96	40	40	40	0	40	40	1133103	3623766	4926568	833031	55965	10572433
2	10572433	2	40	383426634	36.27	40	40	40	0	40	40	1329661	3102576	2494478	3564665	81053	10572433
3	10572433	2	40	381553906	36.09	40	40	40	0	40	40	1863964	3472001	2242588	2937915	55965	10572433
4	10572433	2	40	386963430	36.60	40	40	40	0	40	40	2508552	2768384	2661806	2577726	55965	10572433
5	10572433	2	40	387025522	36.61	40	40	40	0	40	40	2875895	2251443	2658926	2730204	55965	10572433
6	10572433	2	40	392675086	37.14	40	40	40	0	40	40	3239327	2061204	2368103	2847834	55965	10572433
7	10572433	2	40	393511254	37.22	40	40	40	0	40	40	2284827	1777135	1738220	4716286	55965	10572433
8	10572433	2	40	395557806	37.41	40	40	40	0	40	40	2437512	2492183	2162533	3424240	55965	10572433
9	10572433	2	40	396262322	37.48	40	40	40	0	40	40	2200723	2421257	2057992	3836496	55965	10572433
10	10572433	2	40	395747970	37.43	40	40	40	0	40	40	3667180	1856164	2119121	2874003	55965	10572433
11	10572433	2	40	396909488	37.54	40	40	40	0	40	40	2728136	2621991	2535722	2601242	85342	10572433
12	10572433	2	40	398307142	37.67	40	40	40	0	40	40	2306764	2716875	2451681	3041148	55965	10572433
13	10572433	2	40	399136146	37.75	40	40	40	0	40	40	2648156	2361129	2285882	3221301	55965	10572433
14	10572433	2	40	398764326	37.72	40	40	40	0	40	40	2673203	2421369	2217460	3204436	55965	10572433
15	10572433	2	40	399059222	37.75	40	40	40	0	40	40	2618688	2563688	2233197	3100895	55965	10572433
16	10572433	2	40	400008666	37.84	40	40	40	0	40	40	2672871	2488478	2375229	2979890	55965	10572433
17	10572433	2	40	399783042	37.81	40	40	40	0	40	40	2644498	2600915	2277969	2993086	55965	10572433
18	10572433	2	40	399805854	37.82	40	40	40	0	40	40	2684292	2626068	2284462	2921646	55965	10572433
19	10572433	2	40	400428534	37.87	40	40	40	0	40	40	2672547	2482614	2420694	2940613	55965	10572433
20	10572433	2	40	400206274	37.85	40	40	40	0	40	40	2769187	2453124	2343094	2951063	55965	10572433
21	10572433	2	40	400503002	37.88	40	40	40	0	40	40	2653454	2539241	2337649	2986124	55965	10572433
22	10572433	2	40	400643930	37.90	40	40	40	0	40	40	2777531	2466036	2363335	2909566	55965	10572433
23	10572433	2	40	400682070	37.90	40	40	40	0	40	40	2675855	2484531	2360807	2995251	55989	10572433
24	10572433	2	40	400335892	37.87	40	40	40	0	40	40	2612273	2668842	2281874	2953372	56072	10572433
25	10572433	2	40	400541452	37.89	40	40	40	0	40	40	2672431	2504798	2385398	2953690	56116	10572433
26	10572433	2	40	400223290	37.86	40	40	40	0	40	40	2688681	2540754	2257303	3029522	56173	10572433
27	10572433	2	40	400224492	37.86	40	40	40	0	40	40	2675361	2593475	2271320	2976029	56248	10572433
28	10572433	2	40	400111544	37.84	40	40	40	0	40	40	2726702	2538877	2271959	2978553	56342	10572433
29	10572433	2	40	400290940	37.86	40	40	40	0	40	40	2653098	2456282	2352191	3054398	56464	10572433
30	10572433	2	40	399857254	37.82	40	40	40	0	40	40	2560148	2720486	2227085	3008101	56613	10572433
31	10572433	2	40	400238144	37.86	40	40	40	0	40	40	2662543	2532400	2328518	2992192	56780	10572433
32	10572433	2	40	399899166	37.82	40	40	40	0	40	40	2645095	2559545	2244588	3066206	56999	10572433
33	10572433	2	40	396194804	37.47	40	40	40	0	40	40	2546311	2630501	2262488	2978483	154650	10572433
34	10572433	2	40	399572004	37.79	40	40	40	0	40	40	2661683	2610853	2327128	2914703	58066	10572433
35	10572433	2	40	399845660	37.82	40	40	40	0	40	40	2638485	2486305	2354184	3034711	58748	10572433
36	10513092	12	40	398871508	37.94	40	40	40	0	40	40	2603734	2579958	2357767	2971633	0	10572433
