column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	9681345	2	40	363275614	37.52	40	40	40	0	40	40	927718	2884167	5126556	651787	91117	9681345
2	9681345	2	40	351533154	36.31	40	40	40	0	40	40	1101012	2798575	2630292	3037941	113525	9681345
3	9681345	2	40	349833434	36.13	40	40	40	0	40	40	1571576	3327194	2277209	2414249	91117	9681345
4	9681345	2	40	354763406	36.64	40	40	40	0	40	40	2193979	2595596	2576692	2223961	91117	9681345
5	9681345	2	40	353681526	36.53	40	40	40	0	40	40	2426079	2149568	2651911	2362670	91117	9681345
6	9681345	2	40	358416514	37.02	40	40	40	0	40	40	2781548	2068577	2327261	2412842	91117	9681345
7	9681345	2	40	359597842	37.14	40	40	40	0	40	40	1932674	1898579	1684583	4074392	91117	9681345
8	9681345	2	40	361794130	37.37	40	40	40	0	40	40	2202552	2468743	1860355	3058578	91117	9681345
9	9681345	2	40	361643158	37.35	40	40	40	0	40	40	1849534	2381768	1887668	3471258	91117	9681345
10	9681345	2	40	361125246	37.30	40	40	40	0	40	40	3126921	1732315	2054256	2676736	91117	9681345
11	9681345	2	40	361955712	37.39	40	40	40	0	40	40	2220005	2480068	2504459	2360285	116528	9681345
12	9681345	2	40	363488406	37.55	40	40	40	0	40	40	2000384	2441320	2424647	2723877	91117	9681345
13	9681345	2	40	364213206	37.62	40	40	40	0	40	40	2287032	2066244	2274963	2961989	91117	9681345
14	9681345	2	40	363950906	37.59	40	40	40	0	40	40	2204174	2177653	2124886	3083515	91117	9681345
15	9681345	2	40	364157270	37.61	40	40	40	0	40	40	2180754	2264719	2137172	3007583	91117	9681345
16	9681345	2	40	364819766	37.68	40	40	40	0	40	40	2256795	2301325	2261835	2770273	91117	9681345
17	9681345	2	40	364737142	37.67	40	40	40	0	40	40	2226261	2402143	2155057	2806767	91117	9681345
18	9681345	2	40	364697750	37.67	40	40	40	0	40	40	2185716	2498173	2306274	2600065	91117	9681345
19	9681345	2	40	365083350	37.71	40	40	40	0	40	40	2181134	2419427	2447976	2541691	91117	9681345
20	9681345	2	40	364461438	37.65	40	40	40	0	40	40	2226990	2408641	2267328	2687269	91117	9681345
21	9681345	2	40	364643014	37.66	40	40	40	0	40	40	2144101	2534729	2273739	2637659	91117	9681345
22	9681345	2	40	365130978	37.71	40	40	40	0	40	40	2341778	2348019	2355164	2545267	91117	9681345
23	9681345	2	40	365507150	37.75	40	40	40	0	40	40	2200874	2302104	2457059	2630143	91165	9681345
24	9681345	2	40	365295676	37.73	40	40	40	0	40	40	2179718	2395930	2416559	2597758	91380	9681345
25	9681345	2	40	365320770	37.73	40	40	40	0	40	40	2257829	2342734	2369025	2620248	91509	9681345
26	9681345	2	40	364924224	37.69	40	40	40	0	40	40	2199460	2388101	2305044	2697062	91678	9681345
27	9681345	2	40	364807584	37.68	40	40	40	0	40	40	2120229	2567785	2193683	2707806	91842	9681345
28	9681345	2	40	364786866	37.68	40	40	40	0	40	40	2081146	2425604	2249859	2832675	92061	9681345
29	9681345	2	40	364742428	37.67	40	40	40	0	40	40	2106523	2347851	2111901	3022780	92290	9681345
30	9681345	2	40	364372690	37.64	40	40	40	0	40	40	1995678	2464517	2164997	2963574	92579	9681345
31	9681345	2	40	364561400	37.66	40	40	40	0	40	40	2103577	2368596	2252685	2863531	92956	9681345
