column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	10215924	2	40	386872754	37.87	40	40	40	0	40	40	895276	3361722	5249880	653761	55285	10215924
2	10215924	2	40	371655254	36.38	40	40	40	0	40	40	1102435	3100962	2663223	3269151	80153	10215924
3	10215924	2	40	369940758	36.21	40	40	40	0	40	40	1491398	3734247	2389140	2545854	55285	10215924
4	10215924	2	40	373605918	36.57	40	40	40	0	40	40	2192587	2823630	2847866	2296556	55285	10215924
5	10215924	2	40	373764326	36.59	40	40	40	0	40	40	2502211	2258085	2825594	2574749	55285	10215924
6	10215924	2	40	378785854	37.08	40	40	40	0	40	40	2870054	2174715	2420317	2695553	55285	10215924
7	10215924	2	40	380383454	37.23	40	40	40	0	40	40	2033829	1866839	1804017	4455954	55285	10215924
8	10215924	2	40	382314126	37.42	40	40	40	0	40	40	2235754	2496552	1972356	3455977	55285	10215924
9	10215924	2	40	383765910	37.57	40	40	40	0	40	40	1974207	2410447	2023263	3752722	55285	10215924
10	10215924	2	40	382301878	37.42	40	40	40	0	40	40	3352209	1801965	2175121	2831344	55285	10215924
11	10215924	2	40	383318814	37.52	40	40	40	0	40	40	2492774	2454333	2649098	2535990	83729	10215924
12	10215924	2	40	384974670	37.68	40	40	40	0	40	40	2132641	2514205	2601236	2912557	55285	10215924
13	10215924	2	40	385603982	37.75	40	40	40	0	40	40	2443877	2181378	2456127	3079257	55285	10215924
14	10215924	2	40	385328618	37.72	40	40	40	0	40	40	2417321	2227325	2313005	3202988	55285	10215924
15	10215924	2	40	385719002	37.76	40	40	40	0	40	40	2370270	2364935	2312242	3113192	55285	10215924
16	10215924	2	40	386800718	37.86	40	40	40	0	40	40	2452406	2406630	2431991	2869612	55285	10215924
17	10215924	2	40	386312318	37.81	40	40	40	0	40	40	2433126	2505792	2324653	2897068	55285	10215924
18	10215924	2	40	386322206	37.82	40	40	40	0	40	40	2371513	2628750	2412761	2747615	55285	10215924
19	10215924	2	40	386796346	37.86	40	40	40	0	40	40	2370406	2499934	2607886	2682413	55285	10215924
20	10215924	2	40	386238626	37.81	40	40	40	0	40	40	2413467	2512227	2415312	2819633	55285	10215924
21	10215924	2	40	386448626	37.83	40	40	40	0	40	40	2334763	2604289	2474183	2747404	55285	10215924
22	10215924	2	40	386754706	37.86	40	40	40	0	40	40	2505539	2456726	2523553	2674821	55285	10215924
23	10215924	2	40	387033870	37.89	40	40	40	0	40	40	2456818	2375106	2557795	2770836	55369	10215924
24	10215924	2	40	386901874	37.87	40	40	40	0	40	40	2365708	2517920	2567733	2709084	55479	10215924
25	10215924	2	40	386912500	37.87	40	40	40	0	40	40	2474621	2474411	2510411	2700883	55598	10215924
26	10215924	2	40	386569144	37.84	40	40	40	0	40	40	2453187	2519464	2422521	2765044	55708	10215924
27	10215924	2	40	386332902	37.82	40	40	40	0	40	40	2335812	2658168	2349798	2816303	55843	10215924
28	10215924	2	40	386301302	37.81	40	40	40	0	40	40	2342087	2521541	2385553	2910668	56075	10215924
29	10215924	2	40	386360374	37.82	40	40	40	0	40	40	2340146	2433410	2332522	3053573	56273	10215924
30	10215924	2	40	386081444	37.79	40	40	40	0	40	40	2248970	2591550	2323990	2994904	56510	10215924
31	10215924	2	40	386125100	37.80	40	40	40	0	40	40	2373855	2481783	2412517	2890889	56880	10215924
32	10215924	2	40	385073522	37.69	40	40	40	0	40	40	2343344	2629370	2309828	2876033	57349	10215924
33	10215924	2	40	382044996	37.40	40	40	40	0	40	40	2250397	2648501	2323716	2840540	152770	10215924
34	10215924	2	40	385238108	37.71	40	40	40	0	40	40	2362876	2606249	2426357	2760794	59648	10215924
35	10215924	2	40	385556150	37.74	40	40	40	0	40	40	2398122	2508966	2515805	2731568	61463	10215924
36	10153171	12	40	384254644	37.85	40	40	40	0	40	40	2337811	2637904	2505676	2671780	0	10215924
37	10151334	12	40	384369488	37.86	40	40	40	0	40	40	2589408	2503898	2408093	2649935	0	10215924
38	10149924	12	40	383990692	37.83	40	40	40	0	40	40	2538416	2520909	2339899	2750700	0	10215924
39	10147954	12	40	383413928	37.78	40	40	40	0	40	40	2369199	2670360	2427717	2680678	0	10215924
40	10146043	12	40	383249480	37.77	40	40	40	0	40	40	2372347	2701233	2436356	2636107	0	10215924
41	10144274	12	40	383117216	37.77	40	40	40	0	40	40	2343520	2596278	2406536	2797940	0	10215924
42	10142392	12	40	383090628	37.77	40	40	40	0	40	40	2322625	2648119	2437995	2733653	0	10215924
43	10140335	12	40	383134508	37.78	40	40	40	0	40	40	2338733	2592917	2536783	2671902	0	10215924
44	10137938	12	40	383042052	37.78	40	40	40	0	40	40	2317100	2630974	2386311	2803553	0	10215924
45	10135406	12	40	382681616	37.76	40	40	40	0	40	40	2415492	2669686	2304059	2746169	0	10215924
46	10133179	12	40	382524856	37.75	40	40	40	0	40	40	2376327	2589754	2355417	2811681	0	10215924
47	10130836	12	40	382273880	37.73	40	40	40	0	40	40	2323437	2565950	2417819	2823630	0	10215924
48	10128455	12	40	382084604	37.72	40	40	40	0	40	40	2312253	2629838	2461757	2724607	0	10215924
49	10125817	2	40	380716982	37.60	40	40	40	0	40	40	2309673	2541425	2572237	2669397	33085	10215924
50	10122829	12	40	381929588	37.73	40	40	40	0	40	40	2385399	2582773	2466579	2688078	0	10215924
51	10119544	12	40	381890948	37.74	40	40	40	0	40	40	2299214	2710176	2431751	2678403	0	10215924
52	10115898	12	40	381507200	37.71	40	40	40	0	40	40	2299029	2576333	2557165	2683371	0	10215924
53	10112548	12	40	381047320	37.68	40	40	40	0	40	40	2289703	2666275	2394333	2762237	0	10215924
54	10109457	12	40	380463772	37.63	40	40	40	0	40	40	2245392	2720981	2357460	2785624	0	10215924
55	10106473	12	40	380786712	37.68	40	40	40	0	40	40	2317280	2682164	2389327	2717702	0	10215924
56	10103581	12	40	380384936	37.65	40	40	40	0	40	40	2322367	2770987	2323419	2686808	0	10215924
57	10100600	12	40	380000576	37.62	40	40	40	0	40	40	2342227	2818987	2274772	2664614	0	10215924
58	10097805	12	40	379659440	37.60	40	40	40	0	40	40	2400124	2731358	2351765	2614558	0	10215924
59	10094901	12	40	379934140	37.64	40	40	40	0	40	40	2344018	2680463	2287168	2783252	0	10215924
60	10091649	12	40	379743072	37.63	40	40	40	0	40	40	2406484	2692642	2254681	2737842	0	10215924
