filtered/F-50179058-003S_trimmed-single_R1.fastq.gz:1029
filtered/F-50179060-003S_trimmed-single_R1.fastq.gz:230
filtered/F-50179062-003S_trimmed-single_R1.fastq.gz:152
filtered/F-50179064-003S_trimmed-single_R1.fastq.gz:1434
filtered/F-50179066-003S_trimmed-single_R1.fastq.gz:722
filtered/F-50179068-003S_trimmed-single_R1.fastq.gz:823
filtered/F-50179071-003S_trimmed-single_R1.fastq.gz:308
filtered/F-50179073-003S_trimmed-single_R1.fastq.gz:695
filtered/F-50179075-003S_trimmed-single_R1.fastq.gz:1925
filtered/F-50179077-003S_trimmed-single_R1.fastq.gz:131
filtered/F-50179079-003S_trimmed-single_R1.fastq.gz:1088
filtered/F-50179081-003S_trimmed-single_R1.fastq.gz:283
filtered/F-50179083-003S_trimmed-single_R1.fastq.gz:1646
filtered/F-50179085-003S_trimmed-single_R1.fastq.gz:293
filtered/F-50179087-003S_trimmed-single_R1.fastq.gz:252
filtered/F-50179089-003S_trimmed-single_R1.fastq.gz:831
filtered/F-50179091-003S_trimmed-single_R1.fastq.gz:249
filtered/F-50179093-003S_trimmed-single_R1.fastq.gz:1455
filtered/F-50179095-003S_trimmed-single_R1.fastq.gz:312
filtered/F-50179097-003S_trimmed-single_R1.fastq.gz:322
filtered/F-50179099-003S_trimmed-single_R1.fastq.gz:498
filtered/F-50179101-003S_trimmed-single_R1.fastq.gz:894
filtered/F-50179103-003S_trimmed-single_R1.fastq.gz:630
filtered/F-50179105-003S_trimmed-single_R1.fastq.gz:679
filtered/F-50179106-003S_trimmed-single_R1.fastq.gz:310
filtered/F-50179108-003S_trimmed-single_R1.fastq.gz:199
filtered/F-50179110-003S_trimmed-single_R1.fastq.gz:360
filtered/F-50179112-003S_trimmed-single_R1.fastq.gz:223
filtered/F-50179114-003S_trimmed-single_R1.fastq.gz:623
filtered/F-50179116-003S_trimmed-single_R1.fastq.gz:557
filtered/F-50179118-003S_trimmed-single_R1.fastq.gz:308
filtered/F-50179120-003S_trimmed-single_R1.fastq.gz:249
filtered/F-50179122-003S_trimmed-single_R1.fastq.gz:449
filtered/F-50179123-003S_trimmed-single_R1.fastq.gz:968
filtered/F-50179125-003S_trimmed-single_R1.fastq.gz:1011
filtered/F-50179127-003S_trimmed-single_R1.fastq.gz:463
filtered/F-50179129-003S_trimmed-single_R1.fastq.gz:350
filtered/F-50179131-003S_trimmed-single_R1.fastq.gz:182
filtered/F-50179133-003S_trimmed-single_R1.fastq.gz:290
filtered/F-50179135-003S_trimmed-single_R1.fastq.gz:770
filtered/F-50179137-003S_trimmed-single_R1.fastq.gz:421
filtered/F-50179139-003S_trimmed-single_R1.fastq.gz:462
filtered/F-50179141-003S_trimmed-single_R1.fastq.gz:1121
filtered/F-50179143-003S_trimmed-single_R1.fastq.gz:293
filtered/F-50179145-003S_trimmed-single_R1.fastq.gz:306
filtered/F-50179147-003S_trimmed-single_R1.fastq.gz:388
filtered/F-50179149-003S_trimmed-single_R1.fastq.gz:251
filtered/F-50179151-003S_trimmed-single_R1.fastq.gz:156
