	T1_LoCHO_FAT_mean	T2_LoCHO_FAT_mean	theta	prob	log2FC
K00060	158.780026910592	151.324601499831	0.0843089662281066	0.696218765748078	0.0693828940822857
K00063	0.511823243461706	0.514796543172348	-0.00578158978110392	0.417789208134574	-0.0083566999139175
K00065	30.4757973184316	21.8020957966739	0.307927556737569	0.662587436257686	0.483197140254274
K00066	0.505426081739425	0.48916737243062	0.0370367041309981	0.609305999909226	0.0471719352696852
K00067	155.765026235545	202.874065772592	-0.544048053152728	0.639728163612375	-0.381213108337215
K00068	0.585259880361138	0.626384060333091	-0.0623330987842906	0.0621386597906227	-0.0979701155401376
K00073	1.44983499542756	1.79703196984716	-0.135324446066114	0.114277620896383	-0.309727357538593
K00074	652.947413810214	361.443620224646	1.29676045982621	0.940252829810112	0.853196180670466
K00075	786.339696257327	616.13182922029	0.851908732756837	0.810552527432008	0.351913619975739
K00076	138.547542837875	74.9257732336007	0.801298002599122	0.792921891611595	0.886847152092439
K00077	31.7651728668424	28.8198592584197	0.0982865303615791	0.706198862829958	0.14038258020276
K00078	155.654479619707	76.4177598985448	1.05869546333965	0.905984565145788	1.02636722465984
K00081	0.539886200747513	0.530758095274995	0.0160960239660849	0.531261373391677	0.0246008719134831
K00082	0.518777875196138	0.497637424675937	0.0446468356112855	0.63138738371582	0.0600219659366473
K00083	NA	NA	NA	NA	NA
K00085	0.487683849314098	0.476221513218698	0.0253002207714902	0.568624841718476	0.0343133996943527
K00087	467.963428396441	506.043932728199	-0.239412228360797	0.378464013582355	-0.11286685263103
K00088	1497.82633729377	1653.80345692007	-0.441346265113505	0.591825272818805	-0.1429174275059
K00090	0.697961163893219	0.594261255847687	0.127510662746869	0.704405518804503	0.232049439536816
K00091	17.6152418701074	17.5314920868793	0.00319224068997702	0.469121908202246	0.0068754966404988
K00093	7.08411658529842	8.45969183846146	-0.137045012489315	0.121070852046593	-0.256017156068352
K00094	27.3952941229155	18.5919125423098	0.380902377779639	0.661708319248259	0.559252905541538
K00096	15.6506529426059	17.0185264896961	-0.0916084680899029	0.00156090826542754	-0.120883282563579
K00097	1.49956118577621	1.68247506347277	-0.0996825821221052	0.0120106110343862	-0.166044733421397
K00098	0.766785805659948	0.882939209957196	-0.117783126446546	0.0545671185968543	-0.203490481432264
K00099	733.96416871906	583.463372067637	0.816602421842577	0.791145957328226	0.331067543012032
K00100	666.413385171705	370.581749492583	1.34156789370029	0.9524746315467	0.846625545194731
K00101	1.50102745427846	1.36571760665474	0.0741512362426735	0.685675127521108	0.136291160284702
K00102	0.754358721858705	0.638657243260474	0.141621283011253	0.692814475102947	0.240208866213826
K00104	37.4519346009771	31.7167898495711	0.184934558924203	0.659871662735531	0.239793484857277
K00106	2.18785047912599	0.963380333912867	0.430381373651228	0.656361197154886	1.18333676692931
K00107	0.536690732984069	0.46691952584756	0.150380000646367	0.684073598985116	0.200917056270582
K00108	0.590236825322327	0.49130256040207	0.178567366910522	0.6628742633963	0.26468217676224
K00111	656.22340224301	386.717785521064	1.01424522096412	0.902534665495696	0.762905927300978
K00112	1.03709749029931	0.591419175300457	0.463435481199507	0.660085218129687	0.810298593081969
K00113	3.23720231410834	3.76917106724717	-0.0937195463735943	0.00345077983219955	-0.219499742624751
K00116	0.495454661235262	0.487862135107316	0.0163978815612685	0.532569431115215	0.0222795288853176
K00117	0.679509249593899	0.632056560399603	0.0614232316653613	0.667645062602839	0.104439523720594
K00118	0.873980105298421	0.666640916313311	0.22882808773437	0.659505149211243	0.390690571320345
K00121	82.6720467771616	13.1372548602166	1.04926890084182	0.90285571491542	2.65373576127344
K00122	NA	NA	NA	NA	NA
K00123	153.215742287574	123.546182295813	0.393520012380511	0.663121924432122	0.310514105268373
K00124	100.580427646945	48.9116665252842	0.891958315084071	0.840123942641299	1.04009906624283
K00125	0.840993058725747	0.570724917094347	0.300923423018018	0.662367717380065	0.559298342464255
K00127	0.543788892933619	0.48832155673368	0.112735112581785	0.709532486200857	0.155215217645025
K00128	3333.23450476496	1719.01861011253	1.23564434750824	0.919757514545186	0.95533765615511
K00129	0.633694879446508	0.816209480064737	-0.215104828724018	0.337871144726296	-0.365151109305392
K00130	0.823735428940698	0.489730459440345	0.430733827554693	0.656289652479734	0.750193111324874
K00131	0.805124315561725	0.694500035035587	0.109467913698621	0.709501617485044	0.213236793380314
K00133	561.699525327132	484.848978698733	0.368553088823608	0.660181047505522	0.212263138736815
K00134	5091.81512010308	3683.97084317129	0.80321111874671	0.792590464537222	0.466918393792888
K00135	13.9622100852235	23.7768736256239	-0.422067528233197	0.586648388220221	-0.76803170587516
K00137	0.499169097326697	0.493340213427884	0.0129047901322077	0.517061835491692	0.016945732370329
K00138	0.897837462658335	1.36184292740801	-0.332816928695071	0.501408584861814	-0.601034115311698
K00140	0.537369074546679	0.52558080791377	0.0217479022726963	0.554796467004918	0.0320007017761933
K00142	1.83824906578661	1.12899874394284	0.336614128553259	0.661585454741899	0.70328837068182
K00143	NA	NA	NA	NA	NA
K00145	416.445163666264	626.865272109246	-1.13394954658868	0.891195299024305	-0.590028869655578
K00146	0.534961699454469	0.486886006105608	0.104291564446683	0.708566943098384	0.135851569755483
K00147	1274.63766120024	1791.43681389153	-1.0920581283181	0.903345670294698	-0.491029965659255
K00150	9.41548919894628	10.1670984060607	-0.0562882963440191	0.0923045512720544	-0.11080004662969
K00154	0.521414301420904	0.493340213427884	0.0587508014644977	0.662944391591184	0.0798472639441818
K00156	0.730768695259251	0.799095511019926	-0.065896604891355	0.0465133180674953	-0.128953117033391
K00157	0.524804478311356	0.4808707651722	0.0968543925689178	0.705445131672046	0.126130811584965
K00158	1.06848623655242	0.64664842408531	0.275727578912565	0.662121327888822	0.724514871955232
K00161	28.5587899077308	7.04188682131952	0.769671776820828	0.79682892966066	2.01990090562401
K00162	14.0063793026547	2.33147589807951	0.781662839479074	0.796153166217552	2.58676864149204
K00163	12.148343676997	1.0073079246983	1.16736248476093	0.908775703077187	3.59218295369624
K00164	0.644674836584385	0.559039073956899	0.11707278396601	0.708909646615735	0.205622548708856
K00167	2.43379907698923	3.26577059605098	-0.187027235639932	0.27539182372686	-0.424213381545726
K00169	45.3901729084562	47.1894070701113	-0.04507471820111	0.15721422877089	-0.0560830602174938
K00170	13.8254597702881	10.7625565522207	0.207592618556475	0.655667098702329	0.361306640231435
K00171	2.23015526471821	1.14244508443908	0.544161764098947	0.688651703147606	0.965019336077474
K00172	128.941036847284	178.939637144154	-0.467716105437707	0.594189406096855	-0.47276150626364
K00174	139.809621745695	166.583967993086	-0.35913866418354	0.529730959433033	-0.252785911816258
K00175	49.7809787269852	72.6133336748761	-0.52209534822818	0.620289129699301	-0.544639893509372
K00176	0.619992429617412	0.450777441121268	0.262624073249835	0.661358699230085	0.459835281126605
K00177	4.93838728723871	6.42125999709722	-0.218980899863626	0.345338770881961	-0.378816432083194
K00179	124.577653780708	134.910381486998	-0.149941875129849	0.17200494278961	-0.114956062407684
K00180	3.87590267680678	5.07202097213626	-0.232736414409169	0.368534937495307	-0.388028365438506
K00184	2.53689877385891	3.05216806228613	-0.132194744074486	0.102228071868835	-0.266768449022391
K00185	0.586570939505933	0.735460010601406	-0.182673173702137	0.265219920029417	-0.326341302100878
K00186	549.141818820322	687.018830641664	-0.816299692216964	0.774888963132404	-0.323170861630399
K00187	3131.53624991946	3789.7105407654	-0.576172989882419	0.669214797981039	-0.275217079787619
K00188	10.23928854126	14.5112929061143	-0.312279699741483	0.476247498135359	-0.503060588556875
K00189	0.737114760944961	0.683071261497203	0.0570442569771104	0.659749791044262	0.109853153400409
K00192	0.501510351999348	0.480812042030542	0.0447336874697946	0.631618611552885	0.0608064516679213
K00193	199.021658074159	157.519852713859	0.407245792701386	0.662270408340295	0.337391769895059
K00194	3.25738881338789	3.5507163893445	-0.0707375928154713	0.0283459536573061	-0.124394195671118
K00196	19.021335866014	10.0921422897875	0.503747785995505	0.675238434945801	0.914386117823016
K00197	164.877277480816	217.226295239126	-0.540927015924081	0.636771734987962	-0.39780616408966
K00198	911.856570049749	808.507300661779	0.390793108811362	0.662939640950748	0.173546113345795
K00205	0.50894582182897	0.481487936073458	0.0614521771624706	0.66769382589165	0.0800124360102314
K00207	1.46408439222269	2.24179308225837	-0.332180301610931	0.500702672225235	-0.614654408057327
K00208	156.304430159013	178.078618740858	-0.266459341208724	0.417289747028894	-0.18815563820317
K00209	11.816537070584	19.4210412097866	-0.445726447258659	0.592363863125374	-0.716813244969298
K00211	0.536690732984069	0.488523108785629	0.10213964385316	0.707869503830558	0.135664169238401
K00214	0.501697623628301	0.493340213427884	0.0184456784772691	0.541285327674746	0.0242352146569868
K00215	488.682037924596	618.074306966595	-0.858210195425624	0.756127523060925	-0.338884216565435
K00216	NA	NA	NA	NA	NA
K00219	4.11804150426081	1.41765518077738	0.588324013183344	0.691410986468024	1.53845170492163
K00220	1.40930102393005	1.06987556284697	0.221778821185489	0.658314465891277	0.397536794766346
K00222	0.478557473103915	0.49749845857275	-0.0405520077650132	0.185786419351512	-0.0559998578599545
K00223	0.698836463629211	0.46120024613043	0.396320488897241	0.663198235798271	0.599561603705889
K00226	23.8052008745587	0.515169738078643	1.55094615531047	0.964297106305994	5.53008514290951
K00227	2.25112954803193	1.38907364382034	0.242239694039622	0.66036091098772	0.696525995427762
K00228	0.601148116802112	0.466695061930744	0.245412151699354	0.660437578696089	0.365240297845582
K00230	0.677316157898402	0.659744834026814	0.0234274345960445	0.561423515672977	0.0379212638495741
K00231	1.38175978794644	0.62763867256348	0.439316363761698	0.655280087956696	1.13850067897383
K00232	0.55348243325453	0.639549652706971	-0.124075656730057	0.073658697703437	-0.208518841304579
K00233	121.606353802777	146.276030315849	-0.300884756440476	0.461227441912644	-0.26647476998515
K00234	18.9005330884543	20.2331444774716	-0.0655357883183445	0.0480129989250092	-0.0982936235778706
K00235	0.843605075169382	0.557715490990749	0.31502404174323	0.662750636085458	0.597038430945868
K00236	0.771988185741934	0.691089012885269	0.0827783256244867	0.694807201484467	0.159707226125068
K00237	0.545719140535843	0.616889375155777	-0.113071784580704	0.0418131971648878	-0.176853152936898
K00239	1003.2818012727	1440.12463126207	-1.27809827336668	0.932934658495443	-0.521466784474816
K00240	58.8177934471338	76.8507284972519	-0.383045589409503	0.556673849484959	-0.3858062733816
K00241	21.0100959977166	16.499499066818	0.227535575477997	0.659325891130861	0.348660529696468
K00243	67.4305462599456	64.8256405039767	0.0518303980701704	0.648950420959888	0.0568377295257089
K00244	8.5429761307118	6.98846415375083	0.177905319460487	0.663216833436991	0.289763320361517
K00245	16.6812756257301	15.3997427636604	0.0760919476647655	0.687911178322358	0.115323364199386
K00246	0.736729883675662	0.501332985451016	0.330791564567574	0.662138894919807	0.555366603190858
K00247	0.777008869912731	1.03892129928526	-0.215534087848988	0.338717607821867	-0.41908339799725
K00248	1427.77441356967	750.767666391147	1.64868993767259	0.978660305701223	0.927329630003393
K00249	5.26132415191687	5.50648536075412	-0.0389189822021364	0.196395637749864	-0.0657058419638691
K00251	0.508835318799223	0.476983638682294	0.0696616134306582	0.680037886982928	0.0932590328071968
K00252	NA	NA	NA	NA	NA
K00253	0.532307856627952	0.487076266343258	0.096166202995349	0.705058531389368	0.128113172948614
K00254	21.5410431323707	37.6680529509422	-0.64083214210657	0.658643219189831	-0.80625334821461
K00255	3.02588059275955	3.7589487164569	-0.166125180980098	0.224236764867454	-0.312974175673176
K00259	62.5863990452004	131.684021854808	-1.13450751219121	0.890802448751483	-1.07315922665914
K00260	1.91598808202298	0.671017664234189	0.575415374214003	0.686801219300811	1.51366593681149
K00261	0.62451463019167	0.760040226335781	-0.164013183826099	0.2183505286727	-0.283340407978955
K00262	1656.72194919836	1540.22844028137	0.222349307889749	0.658427623622518	0.105187151295341
K00264	176.162688095827	80.3842444136084	1.07364000203628	0.910555112500451	1.13192372743592
K00265	198.157476824491	143.426880932918	0.526264446054114	0.685864506765012	0.466331965766559
K00266	353.079519947972	124.572349065886	1.53343172383641	0.969859075789304	1.50300926793086
K00274	0.511823243461706	0.493340213427884	0.0408374857551593	0.620775997979186	0.0530627761635857
K00275	0.889771325071342	0.639529851565662	0.254766083164677	0.660811853003793	0.476422903219334
K00276	0.518777875196138	0.520235399132154	-0.00309580780019169	0.433860421778356	-0.00404761707231719
K00278	510.233738525793	786.500513965908	-1.44085684385157	0.951723587593588	-0.624289410039245
K00281	114.194431110123	172.118950486903	-0.699526728695177	0.627414045703462	-0.591913651558049
K00282	34.7903144870004	42.0584105317045	-0.20595574752292	0.318710159271916	-0.273708608620563
K00283	269.443685545486	233.089399352489	0.310752417601259	0.662671459083082	0.209100383554591
K00284	15.6651091698136	10.3707292934753	0.404685852876713	0.662667045027862	0.595037472511666
K00285	0.638454481758089	0.571214702206236	0.091599693635655	0.702125377882076	0.160550654845649
K00286	466.45671036335	357.295983658211	0.77982807077196	0.796371270879158	0.384623500830307
K00287	102.739484433423	72.5054355907798	0.467353427222883	0.66150767444208	0.502829678771587
K00288	1.85182528502259	1.68970017948223	0.0549098514405809	0.655517652935135	0.13218071312542
K00290	0.78502568205563	0.498768765105805	0.353260858856533	0.660066731189059	0.654368731770191
K00293	0.607883391111923	0.550853845020006	0.0944469404825978	0.704030668547912	0.142125013966519
K00294	25.0015203471697	24.0999577770008	0.0403797224456753	0.619443249924511	0.0529852092492479
K00295	0.514527928467555	0.493409460257073	0.0445636443249319	0.63116577734186	0.0604640113887213
K00297	138.204264359786	135.26157908913	0.0422667966475515	0.624866332449343	0.0310500299915118
K00298	0.636160691073521	0.566104945492119	0.0937252163361996	0.70356908277246	0.168321702144195
K00306	0.525350399544028	0.482530963832052	0.0934608588359779	0.703396779911698	0.122658473673453
K00311	0.522136016447495	0.505025174642962	0.0370027060759357	0.609199300677477	0.0480703723123934
K00313	87.4534405029295	27.9104067245524	0.995516209303319	0.896219602114632	1.64771199404318
K00315	0.495874469551791	0.477713859189796	0.0399901400151956	0.618294594512021	0.0538282169417552
K00318	0.518777875196138	0.458290271314648	0.134709617258999	0.699118844664276	0.178855292746889
K00320	0.508835318799223	0.563685434152734	-0.0986208616986974	0.0101969203683382	-0.147691475078069
K00322	1.12018061779129	0.688883059814815	0.364273037501879	0.659926952309906	0.701400364461565
K00324	18.4453462520302	20.6036456669285	-0.113210492841964	0.0421723785548085	-0.159642763263304
K00325	9.71487821121351	12.2951623173491	-0.206132575421806	0.319098371062492	-0.339822966167388
K00326	1.7280448592805	0.836045725305749	0.458160634534196	0.658328314752681	1.0474869157536
K00327	0.628754164572539	0.555983464992705	0.0971623464891143	0.705612286235405	0.177454073001715
K00330	61.7658256243062	52.4044589534838	0.180899858216106	0.661716774683947	0.23711925902214
K00331	66.1513859161768	72.1907481318874	-0.119294842926644	0.0589222019461371	-0.126042572869424
K00332	0.536359682303453	0.490650707973064	0.0952632493704317	0.704529145186866	0.128504453324529
K00333	0.558062996057965	0.613808428824754	-0.0777972494030619	0.00943513545565844	-0.137360469453012
K00334	0.61800699737044	0.485542276724179	0.223954533676771	0.65873589568033	0.348026254875315
K00335	0.681332802636538	0.803492960995644	-0.128050711444814	0.0871008115237483	-0.237925718505279
K00336	29.1648721928436	22.3386004908241	0.273055932071131	0.662022094646457	0.38469294786933
K00337	120.025139882079	115.772800875328	0.0592454079913931	0.663843529738173	0.0520402643153863
K00338	14.9800969187763	12.5223783590026	0.182763162555171	0.660838913812842	0.258538360343817
K00339	0.530570078763871	0.588628809988602	-0.0998407998101452	0.0122869934547108	-0.149814837825688
K00340	0.605827708171994	0.560991849957535	0.0626249149516719	0.669642908204797	0.11092775119423
K00341	14.2384104985933	18.6950631421911	-0.266627237564238	0.417523855279749	-0.392869243485076
K00342	17.3812560453344	14.9763590573534	0.13476844512566	0.69906950622454	0.214845412372642
K00343	636.135323116905	1114.21698986307	-1.42438778796253	0.944949252194507	-0.808624616491874
K00344	0.780995150407441	0.700209319177169	0.0929961431401403	0.703086583274446	0.157527327063665
K00346	351.324154365173	549.861512893624	-1.12677774081302	0.895896721151997	-0.646265541213898
K00347	285.356914313385	295.736248131367	-0.0944006509817909	0.00421017554572967	-0.0515435636341881
K00348	17.2020326873721	19.520696237404	-0.125145652548521	0.0771683426691059	-0.182425458055494
K00349	56.7275498953396	69.3568529461159	-0.29834745991232	0.457979884633018	-0.289988883741374
K00350	88.0294575501594	92.0443126108136	-0.0690314859631004	0.0342999470834534	-0.0643422029272637
K00351	171.203604114265	159.143191173142	0.143483836925509	0.690985116534205	0.105387639509783
K00354	4.06357251106926	3.03616437925597	0.245027592751049	0.660427610741081	0.420498737180068
K00355	0.837169178991258	0.879846416484777	-0.0350584549348159	0.221913805036594	-0.0717325142637319
K00362	0.663623876237535	0.504735118803714	0.271842773037942	0.661965245147482	0.394839322384466
K00363	NA	NA	NA	NA	NA
K00364	179.323442637112	178.435795967888	0.00414252332028415	0.47415356492592	0.00715903846705868
K00366	379.590439589562	100.883780850747	1.79740448412309	0.967546954485887	1.91174940683298
K00367	0.517466541455892	0.499306567125793	0.0388431469007663	0.614865555849464	0.0515397014867659
K00370	692.296372915519	458.017767988657	0.881401345500335	0.831466732440999	0.595986223386996
K00371	1.13294220102767	0.908821390656837	0.124544912555103	0.706094894336096	0.318005564859932
K00372	0.545421130127459	0.480365979937875	0.125620951322151	0.705517073395634	0.183236611331834
K00373	0.655832541367295	0.513459735749593	0.223902726906436	0.658726635753311	0.353076339359602
K00374	NA	NA	NA	NA	NA
K00375	311.218759647121	234.983347422607	0.722551112810133	0.778234451083972	0.405370504862965
K00380	NA	NA	NA	NA	NA
K00381	9.99160070220761	8.60316901146706	0.133267613774327	0.70029964817305	0.215847643015741
K00382	174.066589850984	90.8463755388137	0.570636370780165	0.68575821497886	0.938138458169311
K00383	690.723285021976	90.1609777483623	1.09144173164205	0.911202341933821	2.93753279328866
K00384	1296.7215043728	1505.71007354578	-0.696761354303665	0.626018356059525	-0.215575337289614
K00385	15.4934829644233	11.7614386298107	0.277259791080259	0.662163931155873	0.397596963351266
K00390	14.3508357637629	17.9512207958551	-0.239260408836103	0.378243292953207	-0.322947200715866
K00392	11.3853243700018	11.3316487780008	0.00430921985650181	0.475028646353086	0.00681760320786778
K00394	1.01855335652146	1.49764166391401	-0.27954058293517	0.43467108370335	-0.55617091860671
K00404	0.511500413588608	0.481375144965848	0.0645326590167846	0.672672226995877	0.0875737540152044
K00406	0.50965806932091	0.493340213427884	0.0356705218378946	0.60497414207034	0.0469467745595894
K00411	1.1945013241472	0.784328892583887	0.280445381667356	0.662217210878804	0.606877801526936
K00412	6.72512362383706	4.8644546017649	0.173836661581025	0.665435201692699	0.467282727679239
K00413	0.87323009996599	0.577883465292831	0.282856656765245	0.662234057312909	0.595583269077644
K00414	2.07420366478203	1.43161545892021	0.205265557746621	0.655493361117448	0.534913530933718
K00415	1.00005018938432	0.982964171363099	0.0106501852847887	0.506592225883044	0.0248616691587112
K00416	0.627699129892273	0.499746154182726	0.216124286631089	0.657113444959629	0.328877744385705
K00417	0.568508593179314	0.465816078306643	0.206919407101718	0.655602992818761	0.287421718967971
K00418	0.788562184966423	0.751492797510114	0.0360336903032201	0.606135643784246	0.0694652514489105
K00419	0.512150332176346	0.483588907844241	0.0632952917417011	0.670727343712018	0.0827861949656636
K00420	0.54150014925244	0.480639604289074	0.128477925663571	0.703788803946436	0.172006205286909
K00423	0.539303848970839	0.493340213427884	0.0975807790746885	0.705838609289048	0.128515440387068
K00425	607.442415410504	989.633512104742	-1.49974366223453	0.953451613632164	-0.704146705364703
K00426	68.6358409355351	126.37794227959	-0.952644537553023	0.806749371276584	-0.880710641853613
K00427	17.8779070566648	8.11049427504393	0.688395470216866	0.766347817101802	1.14031610807521
K00428	95.4310321824639	132.145943351598	-0.442944725212571	0.592036441005976	-0.469601755463474
K00430	NA	NA	NA	NA	NA
K00432	324.086545130904	415.887409854803	-0.414778770909327	0.582916143591098	-0.359813884426403
K00433	0.501198876011463	0.570943656896388	-0.113639240870592	0.0432855049289881	-0.187965202167334
K00437	2.35325826204727	2.40808789409961	-0.0180721525441578	0.337988964974403	-0.0332283906650897
K00441	0.886376823028076	0.896495463606202	-0.00923402451036029	0.396300529128774	-0.0163761245658282
K00443	0.528696380880118	0.477306640043648	0.111512285764334	0.709572139223336	0.147523044419441
K00451	0.524804478311356	0.493340213427884	0.0689532819607842	0.679086946178206	0.0891971410470016
K00452	0.505426081739425	0.493340213427884	0.0274847988785474	0.576778524834457	0.0349172243695778
K00454	0.518777875196138	0.483695900321325	0.077412494977743	0.689368913884292	0.10101664300717
K00455	0.50891055956855	0.514393653038292	-0.0107245596180157	0.38676717984109	-0.0154607151337869
K00459	11.0416378438353	17.7153067002684	-0.434192827496995	0.590569704650939	-0.682042254788009
K00463	0.506123729061128	0.493340213427884	0.0281789753083907	0.579315395494394	0.0369072252180734
K00467	0.512986119438574	0.473984326099791	0.0832401303675924	0.695237328139177	0.114080437098355
K00483	0.55134077024175	0.502658475538879	0.0882723275969866	0.699602305422296	0.133365775622271
K00484	0.708061150037382	0.651368252791162	0.0660815119933843	0.67501272276521	0.120400555102101
K00507	0.974195350559416	0.497400503000717	0.494752022650357	0.671667624652195	0.969803131300732
K00510	0.493688909808777	0.515777629977777	-0.0452622867061893	0.156050161362638	-0.063146965864149
K00511	0.960150397195782	0.658893014227482	0.248404998381609	0.660522189233921	0.543216175161194
K00520	1.11513791970695	0.659412292515715	0.276861369155647	0.662153850855061	0.757969466441073
K00522	0.502830258304544	0.484961139727345	0.0395977929121729	0.617131151380929	0.0522023201848777
K00523	1.50518540271749	1.70123021612895	-0.0791715728735467	0.00689451951934306	-0.176637181166512
K00525	822.646623174992	605.565006797827	0.666386008585074	0.750582400443549	0.441990998228837
K00526	230.349701513054	93.7883706532572	1.12570187786195	0.905222554029844	1.29634477741683
K00527	6.81756462624969	4.90559580067325	0.272924889494486	0.662016125629727	0.474828103929555
K00528	122.617079802288	210.78317745788	-0.951298990758505	0.806125394100381	-0.78159977897201
K00529	1.03062815013639	0.671658896317667	0.239939828829111	0.660299586350105	0.617723255550889
K00532	163.513897776166	150.632501845608	0.167179536409378	0.669618934210126	0.118380169358623
K00533	63.3145566823278	86.0189302414788	-0.441112457168123	0.591792641569272	-0.442116961035243
K00537	NA	NA	NA	NA	NA
K00545	0.501164499007164	0.476884615008061	0.0527974689358137	0.651072333544272	0.0716439820406502
K00547	2.28307895947562	0.628240820927605	0.707775776181613	0.774850371230269	1.86159116301195
K00548	899.670965260037	1080.55419883194	-0.713303669001959	0.642584983688883	-0.264302067995125
K00549	20.7890748236583	14.7844561284864	0.297737260325087	0.662294655722758	0.491744382928451
K00551	0.635631289798207	0.553808189796292	0.11307545651196	0.709511536525022	0.198803756375204
K00554	750.287887690803	517.124676804661	1.10332603292991	0.908741675592768	0.536932117412651
K00555	0.526021665158202	0.484961139727345	0.0874451700183388	0.698930657547046	0.117253072981813
K00556	12.197279799213	15.5259824663865	-0.24898729169357	0.392269648771764	-0.34812512528823
K00557	0.502361343451602	0.461691121164895	0.0871768624896028	0.69870732575088	0.121797465548396
K00558	128.839784127337	71.7335989479088	0.872896760929892	0.825532260539703	0.844857229399377
K00559	0.799300103942178	0.544349948693131	0.29641852691515	0.662272997118207	0.554202855285977
K00560	909.730162373331	789.668022461221	0.478620746337314	0.665769426103592	0.204192417187095
K00561	2102.64394037478	716.901478883219	0.759790888716796	0.795388387894856	1.55235779279262
K00563	77.7225132816209	73.2098628183138	0.089745764772051	0.700757551620287	0.0862945323316876
K00564	13.7221995534606	16.2622032279013	-0.143565472473323	0.147210329857269	-0.2450109772043
K00565	0.518777875196138	0.489017459522162	0.0655839082422906	0.67427095155914	0.0852309779137664
K00566	1054.00701496594	972.608123793643	0.250127230444381	0.660584723711776	0.115953921919455
