	Prefeed_HiCHO_mean	T2_LoCHO_FAT_mean	theta	prob	log2FC	P	id
K03760	7.538441230126	7.82892955959633	-0.0378533054723095	0.148295588085821	-0.0545488235889544	0.851704411914179	K03760
K03761	0.796784193298729	0.433472710652105	0.495419005507128	0.959564513084611	0.87824785613566	0.0404354869153895	K03761
K03762	7.81097257984903	16.3498230425331	-0.818598060860453	0.971511980716546	-1.06570092001619	0.0284880192834542	K03762
K03763	852.036977952176	521.306206838891	2.13418507919329	0.999719452676966	0.708785006782087	0.000280547323033842	K03763
K03764	0.536139483765926	0.423240985381666	0.306931136214896	0.96307086994609	0.341129045222978	0.03692913005391	K03764
K03765	0.567461743103715	0.433472710652105	0.345076470791694	0.968856233837156	0.388581961481312	0.0311437661628438	K03765
K03767	83.5495454886268	115.336292885159	-0.674933084123234	0.953838024507034	-0.465142672325091	0.0461619754929663	K03767
K03768	280.917801517172	148.992506844252	1.90434467718297	0.998862528494852	0.914908273438469	0.00113747150514776	K03768
K03769	2.24953087600115	3.37036038671755	-0.413644613179196	0.86762919076792	-0.583278695697204	0.13237080923208	K03769
K03770	6.50065315193182	8.32551182846586	-0.206754864888458	0.657864465940988	-0.35695428769926	0.342135534059012	K03770
K03771	331.609414287734	379.017193421192	-0.383946558168126	0.851034970221589	-0.192778330023681	0.148965029778411	K03771
K03772	40.3568567986644	72.0481631225092	-0.847638788749532	0.973101278842753	-0.836147834920284	0.0268987211572472	K03772
K03773	148.108702608664	207.441325317531	-0.806922120573129	0.970995383901207	-0.486046915179385	0.0290046160987926	K03773
K03775	8.96335563167553	24.5533967262714	-1.13522477098045	0.988096372433869	-1.45381177780972	0.0119036275661309	K03775
K03776	4.56776401337144	4.06031614253222	0.112304107259256	0.634250011493441	0.169896055701487	0.365749988506559	K03776
K03777	0.770787445222231	0.448950105248569	0.453945100797592	0.96411128682711	0.779777955077026	0.0358887131728902	K03777
K03778	253.636607746618	254.291993624425	-0.00549307162583566	0.0090517963463802	-0.00372305272025588	0.99094820365362	K03778
K03779	1.36058331684146	1.41345582165957	-0.0230779640929734	0.076538693058177	-0.0550014873080363	0.923461306941823	K03779
K03780	0.753657432924887	0.808508927232991	-0.0660097851876174	0.246109993640504	-0.101354792853368	0.753890006359496	K03780
K03781	15.7118810092575	40.6588892619717	-1.09626991871456	0.987713225648913	-1.37171489467324	0.0122867743510869	K03781
K03782	1.07366239137087	0.920705670632046	0.0906959127933953	0.520401941106341	0.221728478003336	0.479598058893659	K03782
K03783	23.5221572723418	38.7542726919207	-0.694820674740632	0.95730728934735	-0.720334998329837	0.0426927106526499	K03783
K03784	93.1270072336016	91.9518259428797	0.0209296605927838	0.0499503062117198	0.0183213928573379	0.95004969378828	K03784
K03785	474.296913818402	292.950049524156	1.24776514575135	0.990022058173619	0.69513578720131	0.00997794182638123	K03785
K03786	63.5879681112257	76.7012386197692	-0.330772692063405	0.806290571181134	-0.270496065744761	0.193709428818866	K03786
K03787	142.862030908842	209.5656697984	-1.03189916724106	0.985518072023424	-0.552779863995593	0.0144819279765764	K03787
K03788	0.60023017328764	0.46168144079559	0.295395298055213	0.960572531250291	0.378618105928758	0.0394274687497087	K03788
K03789	8.71284714227547	8.97208820580376	-0.0361529276624682	0.140442347539511	-0.0422995710093888	0.859557652460489	K03789
K03790	18.2954157741432	7.90800414409054	0.938477957730748	0.974879338106503	1.21009666994132	0.025120661893497	K03790
K03791	5.37938004416337	22.8191097335148	-0.875818751215572	0.97499758500374	-2.08473068568861	0.02500241499626	K03791
K03796	1.82998796283893	1.86552653586093	-0.0104675881277825	0.0229656045066893	-0.0277487227812648	0.977034395493311	K03796
K03797	417.74180249029	499.82901999862	-0.664220393165001	0.950902935634585	-0.258823148517137	0.0490970643654147	K03797
K03798	2317.2987557114	2457.84968228633	-0.487003626100517	0.903488741152055	-0.0849526313591306	0.0965112588479451	K03798
K03799	297.763280848351	186.248459052417	0.635272252685695	0.95308435073759	0.676937367335096	0.0469156492624095	K03799
K03800	50.4419009635477	22.3539405455106	0.900821716688317	0.971571944970445	1.17409347473543	0.0284280550295547	K03800
K03801	108.132015971158	150.8173670026	-0.770738141630562	0.965460790290228	-0.480008825444952	0.0345392097097723	K03801
K03802	0.592525394662514	0.422440876595017	0.382534656743777	0.969575837478412	0.488127546094145	0.0304241625215881	K03802
K03803	4.56131511498991	7.42470890420411	-0.447515571867959	0.883620889185843	-0.70288462307425	0.116379110814157	K03803
K03805	0.660703240658839	0.692554332220315	-0.0397305509131177	0.156747579881794	-0.0679248368504566	0.843252420118206	K03805
K03806	0.833862471903635	1.11128127478171	-0.254647931361499	0.728250104198738	-0.414342655219184	0.271749895801262	K03806
K03808	0.980640142403981	0.507248542312203	0.607954588123085	0.952231399886258	0.951031005313022	0.0477686001137421	K03808
K03809	3.9097735153157	0.789770829652367	1.23477697053955	0.989336569768015	2.30757905010658	0.0106634302319848	K03809
K03810	0.676814173160472	0.448093340945551	0.426676169704878	0.967107436198297	0.594960493285995	0.032892563801703	K03810
K03811	0.944217172446523	2.39874809499557	-0.840054217371862	0.972598703834842	-1.34509103414142	0.0274012961651583	K03811
K03813	1.30944374448745	2.50902274400884	-0.630736103001655	0.941842985762859	-0.938171467827077	0.0581570142371413	K03813
K03814	48.5731558205439	81.1105689952112	-0.768478108027333	0.965044208862971	-0.73973069300401	0.034955791137029	K03814
K03816	556.114197337632	630.830760962008	-0.487398107812029	0.903663587490123	-0.181871842488492	0.0963364125098773	K03816
K03817	0.62628116940449	0.47908520568466	0.269594295102099	0.952513926393041	0.386528238382363	0.0474860736069589	K03817
