	Prefeed_HiCHO_mean	T2_LoCHO_PROT_mean	theta	prob	log2FC
A0A0H2XHV5	125.828156836405	26.962485126584	3.7450285427975	1	2.22242941264612
A0AMC4	312.686376610844	38.0597380363749	3.20399816581947	1	3.03837882730547
A0K9C0	134.765980006303	38.6388174365341	3.18978983578077	1	1.80233350663774
A0KL51	220.131090692259	56.7529334766404	3.72162495603667	1	1.95559605153166
A0RJ87	3092.94916085109	1318.91931511746	3.64803002350839	1	1.22962680945648
A1A3P5	266.261107731381	42.8221319282191	4.2136146212688	1	2.63641318398267
A1VTR6	373.687940115908	105.346119452065	3.70036403048446	1	1.82669683317049
A2RIX0	605.684671874094	104.718199015199	4.38026792122634	1	2.53205471084484
A4IMI5	69.9934784164788	6.67412557059189	3.78081213889055	1	3.39056977089222
A4IRW1	207.799485981853	40.3987972106075	3.41999325216571	1	2.36280784004662
A4ITI8	66.1953208831867	4.55598001278744	3.07388036324946	1	3.86089591851726
A5D446	464.33073938484	68.6562347271227	4.09750642185301	1	2.75769014890654
A5I3B0	990.782928698254	278.869894257219	3.78380453167621	1	1.82897681614675
A5N2Z2	447.778110580676	76.3149708631997	4.27577110314552	1	2.55274599809611
A6LIG0	197.962748130691	29.3121670526	3.79121167408401	1	2.75565743930668
A6M334	483.612707364864	93.9320989626551	3.43377999426431	1	2.36416200075507
A7GRL1	100.925771450733	16.3134659407226	3.38969274688634	1	2.62915938134963
A7SVT1	134.847233610791	29.3713215728939	3.61728431952406	1	2.1988458382033
A8FFW0	331.306376786498	78.6298103685427	3.44634764833488	1	2.07501769165759
A8MLD3	192.69461121553	56.6964877658634	3.4028994758037	1	1.7649849556615
A9KPL0	806.305983535868	212.763048671324	3.69951281626759	1	1.92207981375457
B3E2S8	192.021930241819	38.070175095486	3.68650818630191	1	2.33453797578756
B3WCW5	202.249519944052	30.651675776969	3.22843607386613	1	2.72209842263416
B3WEQ7	265.977798865319	49.1934861238349	4.25747004509589	1	2.43476662798608
B4LQR5	53.085023351904	6.70990442679285	3.08071116209153	1	2.98394077460993
B7GFA1	135.007086321321	23.5454647791548	3.80949043112377	1	2.51951402786069
B7GKC8	501.533919661832	116.112841925129	3.61696430975296	1	2.11081973508631
B7HXH0	79.1101038002741	7.42394117458574	3.41663999699692	1	3.41360478080705
B8IN25	159.444211480581	12.9267192093964	3.4147284190237	1	3.62462365051231
B9DJJ9	114.966969051677	26.0018799216505	3.06952660094944	1	2.14453158444814
C0M7R5	158.83568642816	33.8984146179542	3.58512976531708	1	2.22824537939499
C0SPA7	68.1964428331294	10.6708356596851	3.10744154930648	1	2.67602332775976
C5BBR6	381.736561132486	49.987710780725	3.17227259958462	1	2.93293200397039
C5CJT4	17.9824045395079	0.586176423490802	3.20861654948325	1	4.93910719249587
C5D7M1	329.872197901259	84.2935369131666	3.41411560887683	1	1.96841326669949
C5D8P2	529.89307356582	131.170630473041	4.10058941736929	1	2.01425653744432
D0MYB4	98.1278655760952	5.30087426429898	3.0322599855159	1	4.2103606540812
E6ER18	824.799578669456	303.95394827976	3.68332553236924	1	1.44019083661198
E7DNB6	212.147141844031	36.8408568511965	3.20314771813466	1	2.52568672063638
E7FI45	925.495353329692	206.38961253179	3.77751244996902	1	2.16485538412662
O05509	468.04104367029	178.285193567851	3.15225789825098	1	1.39244815547841
O29425	271.134252306536	86.6419837837269	3.2030060740583	1	1.64586919904527
O31435	158.382414707803	25.5831710003175	3.09411527639167	1	2.63014516047109
O34863	130.130671384508	43.0200372045658	3.06959777633804	1	1.59688036321325
O68007	492.241573599088	154.549977453153	3.46755053525287	1	1.67129306594447
O87444	440.294600557076	124.393097257333	3.99416789868364	1	1.82356272167909
P03833	3705.71783431194	2538.9012923465	3.1193786897075	1	0.545548727109291
P04393	25.4514703977778	0.72399905505844	3.79153212825634	1	5.13561738238795
P07819	367.299632911555	41.664263615058	4.22170398195146	1	3.14007506733333
P08794	31.162954733647	0.927722905718471	3.44595231464208	1	5.06999425720669
P0A036	71.1068448191488	12.1733044949804	3.18459643980778	1	2.54626759497587
P0A067	106.044992412673	23.0224129722374	3.3878098413749	1	2.2035655415302
P0A535	500.833350738155	191.179738201067	3.21506671888344	1	1.38940100494217
P0A9N8	357.301019715393	66.034864983444	3.71607588414628	1	2.43584018871167
P0AFK9	114.713323162938	29.4954045565493	3.22773269230231	1	1.95947085788246
P0C0G6	781.700285245927	358.165286391636	3.09131245278019	1	1.12599004704318
P0CW87	324.207202364919	38.6985014907964	4.61063331811729	1	3.06656653357169
P0DB18	395.120744504635	117.537453510278	3.41397780912753	1	1.74917304493462
P0DJ98	385.682409509626	123.835713174037	3.41065798215103	1	1.63898591233207
P11901	56.5632528628633	8.92231193483402	3.10786434162107	1	2.66437559716201
P14182	73.0806965931611	13.0944787699795	3.17215561951963	1	2.48053175168007
P16088	36.2995998297642	5.16952389630349	3.03430452702979	1	2.81185032170533
P16095	126.448575730524	36.6092503596865	3.23859237096577	1	1.78827064983606
P18159	1697.42304065987	919.826406883661	3.03296263932714	1	0.883912644597232
P21458	303.117521848409	91.4337396637391	3.45905906418459	1	1.72907871738799
P37586	153.695140238262	30.7895148139672	3.59887806308302	1	2.31956051001204
P37779	170.964258642	49.3457694718993	3.46447782535273	1	1.7926964409563
P39616	2633.91912471264	998.668921832116	3.15467893277649	1	1.39913266695309
P39646	2828.11949390985	635.02813040849	3.36812837628121	1	2.15495067152631
P39661	254.209305603761	52.6848474185618	3.71440601861612	1	2.27055684664974
P39788	377.09611502859	131.366965984952	3.34978538467695	1	1.52132975150087
P40118	99.587212005979	10.2259708036852	3.82693207516001	1	3.28372268563046
P40892	599.840495313535	169.819899460459	3.72551499794414	1	1.82057339853201
P41026	311.237036848645	27.4113768620994	3.76092779591038	1	3.50516704851635
P42403	3646.97476315795	331.364692512588	4.18106789873172	1	3.46020842216545
P42816	511.893073692032	203.314557951148	3.07629458607263	1	1.33212896537712
P44480	550.288010925387	176.018157004113	3.1161356064228	1	1.6444626406191
P45359	390.617325170018	143.30893574045	3.18759426713285	1	1.44662737018711
P46208	657.319458840979	154.09975502545	3.69847782609289	1	2.09273012586843
P46320	467.361321858126	110.163311257188	3.07366706876119	1	2.08489451437126
P47660	48.5571853174337	7.95552538191706	3.11386721275604	1	2.60965568204051
P51182	97.0247497581986	25.1472271219945	3.16847920623179	1	1.94795347814081
P52046	165.228802326344	54.1352114346642	3.23739486867729	1	1.60982601236761
P52048	115.876810751572	25.5866154173407	3.11488503181113	1	2.17913065708626
P53579	249.23276753345	117.749934583856	3.09732966518546	1	1.08176749882014
P55504	726.805860188565	358.500075335282	3.13144044534131	1	1.01959662988012
P55631	1156.44955232468	327.661163021475	3.4530022455646	1	1.81942574425337
P69805	439.102304611058	155.700238368287	3.77157209487126	1	1.49578595330871
P71000	473.696757628045	180.665725491406	3.11378110714243	1	1.39064096177595
P75399	154.148313104507	12.4356153247547	3.39608448090368	1	3.6317693014436
P77216	199.63711105461	11.9844860350229	3.74492325230655	1	4.05813998767622
P83847	294.783627885247	142.520322095	3.05316213007703	1	1.04848875112839
P94551	77.4431728515902	10.8248020744303	3.0936027756048	1	2.83879741482308
P95879	40.9070672148381	5.49966111845024	3.12986504147704	1	2.89493547896529
P96178	43.5440211827003	3.34841948249444	3.20198498640419	1	3.70092246107133
P96349	128.197252615244	21.7468242382437	3.73704430210101	1	2.55948870415418
Q02322	50.2948374772497	2.45958985233586	3.45037147450756	1	4.35392065708502
Q03FR6	148.286902550734	22.2361533631552	3.64505577619211	1	2.73741203465661
Q05646	921.649884022905	339.232120056037	3.05301950661568	1	1.44194602696409
Q07606	35.2710012130886	3.6327520939746	3.06850174866843	1	3.27934770718752
Q07940	1662.31193724803	214.691657165286	3.15478580400735	1	2.95285309823942
Q08853	40.2259123051098	0.739413970995262	3.70566824578499	1	5.76559902769823
Q0AY05	413.332570315245	111.831760653058	3.11315996539858	1	1.88597307419155
Q0T634	112.137912727981	17.3840877691078	3.65306822416465	1	2.68943485298436
Q11SW8	619.845342823356	50.5124827439854	3.20669252258417	1	3.61719643590222
Q24XJ2	83.706413559071	17.5642703510099	3.13201790090426	1	2.25269451999601
Q2FY15	265.101597089431	53.3141720716061	3.72240776586384	1	2.31395437272967
Q2SKC5	182.387880140195	35.5137630808958	4.01923961338332	1	2.36055972087095
Q3A7W6	149.139149061158	34.5281479658468	3.73542875287348	1	2.11081415757303
Q3A944	361.245593572093	68.364681324286	3.72504647828139	1	2.40165689474469
Q45607	98.2764001108224	15.0844804670923	3.46911203489604	1	2.70378000370183
Q47688	997.692122281978	493.365229010702	3.13184314250182	1	1.015938640969
Q49VI3	66.2714116427793	6.65295792416417	3.17376397677127	1	3.31631883577995
Q49VV1	83.2748994189232	14.0454520627059	3.06857464023221	1	2.56777864702366
Q49W57	137.067762372746	29.3310219237318	3.57742571968103	1	2.22439005451797
Q52360	121.521489993937	41.4817537458211	3.04744897409833	1	1.55066267004321
Q59266	1248.47283266245	407.478725907906	3.7672691809024	1	1.61536778327423
Q5HPJ4	430.891268244431	157.003878913749	3.0747818055024	1	1.456523660827
Q5HPP1	189.018295722866	9.65810828856009	3.69183643221409	1	4.29064143495869
Q5HRR2	114.340889316752	17.9785361831931	3.13313971612011	1	2.66899395020911
Q5KWJ8	200.331591966683	36.0006810330491	3.06366150242333	1	2.47629384604126
Q5KWZ3	79.5925329274581	12.9788866929789	3.68735428625574	1	2.61646645219073
Q5V600	140.73285990345	33.9258673855038	3.63388287715844	1	2.05250161796569
Q5WHD9	793.144634491095	271.437249516232	3.35514046716302	1	1.54696525731449
Q5WHM8	120.474526863795	23.5550505993008	3.41210232633102	1	2.35461979901588
Q64PP7	157.880047109721	27.2573913505793	3.21052225250309	1	2.53410945307781
Q65GD8	65.1702435976803	1.54622844566522	4.14320375807834	1	5.39738799819674
Q65H54	142.887193586236	32.8186050975317	3.07781374078982	1	2.12229079336443
Q6DKE0	131.300278162665	28.2282222005798	3.65887995522254	1	2.21765979607289
Q6GJ80	65.8658674443427	8.91645954224345	3.10572447143106	1	2.88498815723034
Q6MS93	39.4726936883856	1.73590917304371	3.22854487904497	1	4.5070916051388
Q6PFE3	81.9145625565362	0.719012892022322	5.43345526510761	1	6.83195850432847
Q71XF9	92.2911678960019	23.5802439637209	3.03700634913382	1	1.96861394640281
Q795M6	801.162535270019	284.674831191388	3.67741886355506	1	1.49278001157242
Q7A6G6	53.8239171672903	4.75359136668242	3.72943661091495	1	3.50115759523604
Q7MFY8	400.187768657612	68.007944002257	3.78076078023825	1	2.55690189096787
