	T1_LoCHO_PROT_mean	T2_LoCHO_FAT_mean	theta	prob	log2FC
K10806	0.731206786042408	0.476471331522466	0.383370997655497	0.949641397811579	0.617890047327238
K10807	0.569367899439924	0.458241355817588	0.23377561082226	0.889267538310951	0.313253490963021
K10808	0.849965369078039	0.661359021770317	0.195116282448585	0.794665486540433	0.361970403407744
K10810	0.597212101925791	0.42947036238471	0.359371872898631	0.951783576931735	0.475684825723051
K10814	0.582440846511793	0.432053121183513	0.32941081991606	0.950130131946217	0.430902831635521
K10815	3.74723184180956	5.77212178952725	-0.31873039003875	0.662382459485806	-0.623276500262972
K10816	22.1598592108523	10.3040436772492	0.511112782828771	0.905375719748231	1.10473810154278
K10820	132.284576822564	142.13484252462	-0.108251976842364	0.111728861715734	-0.103615389716128
K10823	372.341052476538	486.453392232887	-0.75136384548044	0.9019690835772	-0.38567689568191
K10824	1.10393804300649	1.82173905735566	-0.370794095436652	0.711358651513011	-0.722657119753858
K10829	0.797265045654936	0.583858665167951	0.289508989829344	0.938342593583973	0.449440240904453
K10831	26.0711455307224	6.66978188380268	0.889221132448878	0.909826855593618	1.96674248626013
K10834	1.76421590077731	3.58342385444524	-0.472293927842573	0.782173162750925	-1.02231157298163
K10837	0.592925797803983	0.438965176763306	0.296778038048042	0.94149664446426	0.433745073909645
K10838	NA	NA	NA	NA	NA
K10839	0.595499014962972	0.417150072291825	0.393155938784385	0.947665989291912	0.513532626252084
K10841	0.609528808995804	0.433264819029661	0.372028286250425	0.951068314795643	0.492445315559634
K10842	NA	NA	NA	NA	NA
K10843	1.16854092735345	1.79923999691926	-0.260610899449919	0.58086170585567	-0.622679373125576
K10844	42.474424962033	19.8655347956659	0.828352407240338	0.914327020121098	1.09632678326131
K10845	NA	NA	NA	NA	NA
K10846	0.580727759548973	0.435440510226841	0.318309286065046	0.948096587634603	0.415386366752419
K10847	0.621623687847606	0.442827123591837	0.361591739930904	0.951715926202077	0.489297889423305
K10848	0.582440846511793	0.43675130012552	0.320381547405253	0.948541473143094	0.415299537350221
K10849	0.609528808995804	0.433885325528472	0.370808478023904	0.951173255769703	0.490380617059416
K10852	0.609528808995804	0.442827123591837	0.351869001588077	0.951833866566041	0.460950819231033
K10857	0.575154481044199	0.693711691385233	-0.15288209443561	0.175540084489806	-0.270386696747633
K10858	0.582440846511793	0.43866457787597	0.313582999162976	0.94696673855782	0.408993321557727
K10862	NA	NA	NA	NA	NA
K10863	0.582440846511793	0.453371662947226	0.27788173525372	0.932145916382382	0.361417313883382
K10864	NA	NA	NA	NA	NA
K10865	0.582440846511793	0.436141214126911	0.317634972214258	0.947947697498209	0.417316207612954
K10866	0.587565848991283	0.389806714597803	0.402232423604282	0.945197069203651	0.591991602878793
K10868	NA	NA	NA	NA	NA
K10872	0.582440846511793	0.444465830102111	0.296997689299989	0.941584689088218	0.390039024142239
K10873	0.582440846511793	0.453371662947226	0.27788173525372	0.932145916382382	0.361417313883382
K10875	0.631207337106879	0.579943665163729	0.0697459699476607	0.142243360594166	0.122201209360652
K10877	4.6376741066901	5.68790893222271	-0.115767794605194	0.122358203466595	-0.294496922353618
K10884	NA	NA	NA	NA	NA
K10885	NA	NA	NA	NA	NA
K10899	1.49644427311983	3.4710536079095	-0.694928128862503	0.88646225231973	-1.21383509216657
K10900	20.7320227127383	18.245655668607	0.125229945480074	0.413011925096109	0.184307883397033
K10901	21.1749258433375	49.0128287989779	-0.814513543271294	0.917778018115775	-1.21080249788141
K10902	0.582440846511793	0.433921290746721	0.323988490417394	0.949243277769925	0.424678160078544
K10906	7.48408675693921	2.75563651894429	0.567977178247471	0.894708143047324	1.44144068014773
K10907	456.159706484111	359.907519452506	0.384015926460971	0.949532488876387	0.341912771663909
K10908	0.615079360524794	0.610725176181172	0.00579205901681577	0.00010501123570017	0.0102492467463807
K10909	15.0921816220803	43.5903029000348	-0.921889715272908	0.928611790603834	-1.53020586169565
K10912	1.06943201386174	1.50032415766798	-0.224959306156617	0.464716576801645	-0.488429470680728
K10914	63.2630934779719	33.7259763096462	0.693026896779558	0.902172330132981	0.907503896031376
K10916	0.578537116854535	0.442827123591837	0.294807296806719	0.940691936279813	0.38566592911208
K10939	0.596258244169883	0.442827123591837	0.321424651833858	0.948755452025994	0.429193717392101
K10941	1.17722757215489	1.21030844216297	-0.0221535057820178	0.0164836934214641	-0.0399815217706926
K10942	NA	NA	NA	NA	NA
K10943	2.83941770748065	3.81379085816855	-0.192991836776228	0.310495130171125	-0.425630630948078
K10947	38.7194073436653	59.7199792877653	-0.500005832598278	0.799461514473909	-0.625156794858799
K10949	NA	NA	NA	NA	NA
K10955	0.651688627792543	0.589073891452455	0.0901023093470395	0.22557946641354	0.145734207380251
K10956	0.668860351519646	0.471875862734067	0.320901046622858	0.948649879918636	0.503297651187753
K10958	0.582440846511793	0.453371662947226	0.27788173525372	0.932145916382382	0.361417313883382
K10961	NA	NA	NA	NA	NA
K10966	0.600009806693876	0.455691095861867	0.300147506931828	0.942787869740703	0.396929899858788
K10967	0.588881545012973	0.576053036900237	0.0197869531513067	0.00484316326134859	0.0317758155879342
K10969	0.580727759548973	0.457479220059833	0.257645287681975	0.917175421165936	0.344155784620366
K10972	NA	NA	NA	NA	NA
K10973	2.91086873688581	1.5773680350684	0.305078557048561	0.944497158500114	0.883930471573619
K10974	15.0526146239617	43.3973028501142	-1.1530636000751	0.952055615052703	-1.52759127828593
K10976	0.603722349979322	0.467719586867609	0.260130680204108	0.919357052089616	0.368241364834555
K10978	19.0977189290987	20.6794124409987	-0.0672369384861326	0.0662476942168273	-0.114794865217107
K10984	807.828448705316	310.449368531866	0.783632108049346	0.908340579614058	1.37969095608246
K10985	763.983575576862	407.932460663537	0.653032025143319	0.899108531615916	0.905211310793462
K10986	2858.88276122493	1278.54428265026	0.740025417216636	0.903833887022307	1.16094932878928
K10992	0.582440846511793	0.433885325528472	0.323785582460316	0.949206088886708	0.424797741655981
K10998	0.576634940144456	0.433885325528472	0.311490382074767	0.94641124977548	0.410344463489707
K10999	NA	NA	NA	NA	NA
K11003	0.61322036323198	0.425434972620654	0.391669732265465	0.948013231798901	0.527466971388124
K11004	0.593624136128265	0.548679377881813	0.0799374210553245	0.181750473056358	0.113586398478932
K11014	0.582440846511793	0.435964284036837	0.321640614039015	0.94879745821356	0.417901586715766
K11028	0.582440846511793	0.425434972620654	0.342736109542055	0.951501457803822	0.45317290109404
K11031	0.808296815607815	0.501661440624471	0.393383372617921	0.947611426327232	0.688171111984103
K11065	525.220088324535	743.279051352664	-0.77887256661207	0.909042235349902	-0.500981850855261
K11066	13.5181675061432	16.9666219007008	-0.159774132152669	0.188757835046913	-0.327799752851486
K11068	230.828945825223	200.386042385606	0.239450976758663	0.897267030584994	0.204042125414752
K11069	223.353706091621	156.444946668902	0.678539708175847	0.901584338935151	0.5136751345601
K11070	61.9216906421196	65.1712002652998	-0.063117881053066	0.0626518957758145	-0.0737897036876251
K11071	114.27133917441	70.9093056135126	0.580500757862899	0.894686007075567	0.688416727495637
K11072	1030.35824682351	398.479800286641	2.53130539222857	0.996265491857845	1.3705675392873
K11073	11.2241029575639	5.46536007261916	0.481297087508449	0.915709839034513	1.03821169505717
K11074	34.2319835403885	18.0361231067918	0.509371439615506	0.90596165395847	0.924455628054256
