	T1_LoCHO_FAT_mean	T2_LoCHO_PROT_mean	theta	prob	log2FC
K07078	2.20995150325119	41.5102018508566	-1.81429598071528	0.97326923333787	-4.23137933177404
K19267	1.24056597042055	21.844917167132	-1.8155529805935	0.973228105068764	-4.13822727373629
K02825	12.5304823150091	91.3684862107023	-1.82233880669881	0.972912864045788	-2.86625470596174
K04078	151.6738106428	453.702937889452	-1.671466454416	0.972854856208016	-1.58077600323208
K01281	54.8371293982537	289.048108104325	-1.7483042684576	0.97282880226417	-2.39808467323818
K01911	6.00769190876948	74.4152256161361	-1.95070362745241	0.972325351467192	-3.63071509757151
K03426	272.205650251993	655.262713479355	-1.65465267517499	0.972163182309376	-1.26737642655934
K03322	111.88164763086	507.218792867503	-1.82778131043626	0.972161925931303	-2.18063479448233
K01776	439.305483862993	840.241938484657	-1.66799898214726	0.972061817372507	-0.935580287234578
K02982	4759.04325468771	7574.42562660601	-1.66790209627159	0.972044654629199	-0.670464925137933
K09790	2.98980950764233	29.972558704428	-1.65597898354623	0.971900511460989	-3.32551677666911
K03294	192.908795037638	711.280995597628	-1.94937873312383	0.971757652566503	-1.88250069753627
K03652	1.50876269110369	18.4474982896559	-1.65744239235634	0.971672544002778	-3.61198737063573
K03604	86.2066780692815	259.759992453743	-1.60365185990351	0.971602867252274	-1.59130770954358
K07456	877.473609880914	1366.53092817456	-1.66427989513208	0.971538475880816	-0.63909047023449
K02343	482.581130712032	907.153654979009	-1.73932734689268	0.971285858354158	-0.910575431006946
K07097	1.11130891480288	14.820127333471	-1.73562926119127	0.970910286936269	-3.73722603416541
K03650	881.978851093505	1625.13642242296	-1.72828753608901	0.970857222795658	-0.881744863535808
K03657	952.625692226747	1818.9451832855	-1.73088859656716	0.970755805826107	-0.933120702116538
K22394	6.35771647464152	173.161657521462	-1.73192742567255	0.970753362828307	-4.76746702488519
K05919	1679.86230150999	4352.44785005774	-1.73113255812343	0.970752790811323	-1.37348403198262
K04077	2996.22893433296	6721.54230747397	-1.60211962065228	0.970465814551654	-1.16564444729523
K06216	10.138818690097	280.077088884749	-1.59843235949407	0.967704678177117	-4.78786249791133
K02967	2546.34078071375	3902.08053153823	-1.84374342305627	0.965570905505944	-0.615818042479717
K03799	130.221470710681	620.345122864049	-1.84499500848729	0.964868921394661	-2.25210373054647
K02837	579.491142944995	1776.6955211693	-1.8466128219296	0.963961867153833	-1.61633794652442
K00687	125.751371433538	831.214136103874	-1.8490349204591	0.962635021319803	-2.72464605572582
K02902	324.753917454089	628.925363252927	-1.85074610625478	0.961744193011042	-0.953541888879292
K01916	97.9978469446415	486.977064693138	-1.85297096289385	0.96066715319865	-2.31303186881011
K00784	296.977446895891	757.377013830627	-1.85360656352819	0.960377662520616	-1.35065826268594
K02959	629.249279053443	1074.08916560339	-1.91262738556438	0.959736793173209	-0.771410200177997
K03621	325.689526821824	1250.85101128256	-1.89557750563951	0.958421828248267	-1.94134072756321
K01807	37.2116951191127	325.697140750404	-1.86014477203928	0.958085902908344	-3.12970303783876
K05833	152.490937422032	595.805840961004	-1.88707657400768	0.957906713974487	-1.96611876160166
K00600	828.887102118114	1567.51190779611	-1.5766535530013	0.95515763924108	-0.91922888354815
K02986	3684.09590627845	4898.26644303941	-1.57655079323072	0.95512578340474	-0.41096063307688
K10109	2.00027700684306	31.6161276909209	-1.5450801036749	0.955029649733483	-3.98238896931468
K07173	284.725675157325	537.989385150398	-1.54692473476939	0.955026512159652	-0.918005113763362
K21575	1424.40524785221	2522.75212059904	-1.54403064395909	0.954994938323365	-0.824638801562138
K00789	1641.90432421063	2274.73578970753	-1.54023855672631	0.954604836367833	-0.470328924237894
K03439	631.61246852702	1107.43808492911	-1.55788145869766	0.953949587446802	-0.810114485763307
K03703	1329.77280278287	3126.99105055122	-1.53527687858514	0.953383184921215	-1.23359531394587
K07448	25.6477363794253	131.702799458025	-1.53438094238361	0.95307034741373	-2.36038260462824
K02687	289.298967062228	581.056875829065	-1.53095850692083	0.951622489811647	-1.00611821429846
K26212	1.90676489460929	18.2758018702119	-1.53004996447955	0.951170715581086	-3.26073583288049
