	T2_LoCHO_FAT_mean	T2_LoCHO_PROT_mean	theta	prob	log2FC
K00001	0.517416819609999	0.854039443642624	-0.375290532506374	0.920879049711024	-0.722975749659976
K00002	2.37426413706793	8.70245417472477	-1.02932543134438	0.959213376570712	-1.87394186820071
K00003	127.871596171786	151.103441975973	-0.362370241690816	0.928386690628879	-0.240840686716008
K00004	2.26158888311542	2.01624739341026	0.0598684093177105	0.033740827373071	0.165664028426709
K00005	27.5745849601877	20.9944720432583	0.299494945164529	0.698341796308452	0.393329662630731
K00006	0.475640249044872	0.56887535072353	-0.181978043252063	0.91316015582832	-0.25824176842863
K00008	38.9171042117449	44.7195283209104	-0.161888091193734	0.88296723994332	-0.200500607024303
K00009	1.62089221514787	1.0270377098263	0.22089356873521	0.65716034473506	0.658299004633829
K00010	57.4568437494556	40.1386480663304	0.441878978357967	0.82371247845337	0.517486718890171
K00011	4.29216929102973	3.83493472353599	0.0673627078176333	0.0627128653382875	0.162504958697867
K00012	256.286384534588	256.114303874492	0.00172478547954424	0.132313933810089	0.000969006989656175
K00013	1260.13656343061	1200.12289028953	0.141921822895746	0.502921499435076	0.0703979472307826
K00014	29.8288558974947	24.9514757598776	0.204742047288983	0.643617597963072	0.257583496792221
K00015	97.2865027078481	58.2984006283628	0.721824310044633	0.91818417083642	0.738783358154293
K00016	889.631682564941	2019.79301228039	-2.1192027414289	0.995386586852374	-1.18292738067295
K00018	33.5951407231723	42.2170771714176	-0.267151298172842	0.95601088344505	-0.32957412613554
K00019	5.96314505510363	1.77723734173674	0.955561052304424	0.95286532597947	1.74643707172366
K00020	0.623453441699562	0.893444650559492	-0.283970441298327	0.95561161454749	-0.519096529803482
K00021	0.42995057870312	0.913194233197606	-0.541974494811279	0.899980414064331	-1.08675091234499
K00022	19.0383006885841	9.48889047570995	0.440917905488118	0.823220883609557	1.00459340335323
K00023	0.429070251808798	0.562914880435099	-0.283180185536206	0.955675180382984	-0.391702905807529
K00024	866.454176863606	419.826969126806	2.00334539996065	0.981351213452209	1.04532860687818
K00025	7.28922737319401	6.97606469052331	0.0374222374036253	0.00152475646605621	0.0633524845826637
K00026	9.71431309285677	15.3124819118462	-0.303878719910163	0.952741950252061	-0.656524249540055
K00027	234.731816898499	294.150424876003	-0.562728072238597	0.902217732913524	-0.325540713820187
K00029	771.23843166941	680.902541420162	0.406059841931783	0.798570621633178	0.179728626502849
K00030	59.106743550998	64.6020742243322	-0.111369005341971	0.742792135962797	-0.128257748890472
K00031	331.39842789649	268.59140638491	0.605348536096425	0.89123376687823	0.303153612352283
K00033	198.558332304913	1901.5176271812	-2.28350979200019	0.999567375527265	-3.25951650437687
K00034	1.57169183040052	0.812008820820849	0.524842232217604	0.857800999053655	0.952751064232192
K00036	10.261066134203	40.027163342884	-1.01712157148112	0.957628733049667	-1.96379874192611
K00040	2115.22635054147	2974.61662317993	-0.834067262752542	0.94535619705973	-0.491891687355263
K00041	1356.51823998619	2014.89855860188	-1.10980339152213	0.966068025595583	-0.570798760662281
K00042	15.1446171361496	9.03297913718423	0.456273715302422	0.829978604647432	0.745531324696027
K00046	3.32736367955846	3.71936023931794	-0.0794995342137894	0.594331682656257	-0.16067492636314
