	Prefeed_HiCHO_mean	T1_LoCHO_FAT_mean	theta	prob	log2FC	P	id
K00049	0.542680890818388	0.676820006175121	-0.174156790208024	0.553531396619848	-0.318668105229045	0.446468603380152	K00049
K00052	507.092914020525	383.87702984789	0.971474561535229	0.95893801583399	0.401605878874389	0.0410619841660104	K00052
K00053	1092.82475990654	685.708774002104	1.48634815977297	0.986740172156161	0.6723941884852	0.0132598278438391	K00053
K00054	0.597866302868215	0.572109135536276	0.0349988846070198	0.412859452323255	0.0635325177939355	0.587140547676745	K00054
K00055	0.619953029492762	0.69388989063489	-0.0893663764184945	0.280176862108776	-0.162547833656235	0.719823137891224	K00055
K00057	714.845091149151	561.322683755821	0.818064142005843	0.936767657872593	0.348800278271699	0.0632323421274071	K00057
K00058	303.269124153542	417.776150046791	-0.883188883765704	0.962865049140719	-0.462131509783764	0.0371349508592813	K00058
K00059	563.865530832581	525.182011568744	0.269961852210095	0.920079783155137	0.102533651356695	0.0799202168448626	K00059
K00060	83.577952634692	138.237669589129	-0.831456577671452	0.957276529621729	-0.725956478602123	0.0427234703782706	K00060
K00063	0.749601275396928	0.450534963733322	0.499607688648716	0.870947036107772	0.734484337021433	0.129052963892228	K00063
K00065	18.9589992094505	26.2871179324113	-0.316762672492033	0.756629555554276	-0.471473165835452	0.243370444445724	K00065
K00066	0.571038432686487	0.443212607560674	0.280416428098596	0.915910841070117	0.365588926117693	0.0840891589298833	K00066
K00067	184.582900533347	138.655013047705	0.621601717167017	0.899699820650685	0.412769132490488	0.100300179349315	K00067
K00068	0.549782664819896	0.515227194697032	0.0691646819082093	0.613027866449172	0.0936526742730057	0.386972133550828	K00068
K00073	1.27787689210558	1.2743835746826	0.00185481285768126	0.180571042947056	0.00394927942121039	0.819428957052944	K00073
K00074	686.206613874347	571.689129004462	0.471230082963053	0.865585089874454	0.26341217424769	0.134414910125546	K00074
K00075	718.279760675165	688.693787902939	0.179368814645857	0.916415333194001	0.0606832007476602	0.0835846668059989	K00075
K00076	98.5180918351302	121.152347387592	-0.317047590083364	0.756920879885031	-0.298361767872004	0.243079120114969	K00076
K00077	26.2193329530844	27.7070381038415	-0.0616248073953522	0.0863952811894048	-0.0796215118700659	0.913604718810595	K00077
K00078	204.520793586202	134.790166768361	0.845634883129047	0.939472893505882	0.601532276463815	0.0605271064941179	K00078
K00081	0.569424634648073	0.474246712015061	0.183526402081302	0.918713085272178	0.263867137440812	0.0812869147278216	K00081
K00082	0.525567093495307	0.456642739289861	0.162408905699263	0.903070833138631	0.202809054962987	0.0969291668613689	K00082
K00083	0.531767665085262	0.456642739289861	0.175961869494731	0.914277038739607	0.219730160336928	0.0857229612603934	K00083
K00085	0.531452887223514	0.430708982175228	0.233741436096377	0.928212143653199	0.303228393500741	0.0717878563468006	K00085
K00087	413.73866526161	409.871558034676	0.0295797521447417	0.379223266041152	0.0135479071535681	0.620776733958848	K00087
K00088	1385.57344896623	1319.00423845694	0.226551412280853	0.928323858509275	0.0710339892976626	0.0716761414907249	K00088
K00090	0.780289273525512	0.610967280590544	0.176236779150111	0.914455911165204	0.352913946902301	0.0855440888347961	K00090
K00091	0.688050446731284	15.3250475019014	-2.35629575099312	1	-4.47723339066987	0	K00091
K00093	5.55601000898761	6.14051566450492	-0.0824770785862918	0.234512719556594	-0.144310616159006	0.765487280443406	K00093
K00094	18.6708005610032	24.2682413245782	-0.268724334708436	0.702129691603514	-0.378285774447928	0.297870308396486	K00094
K00096	7.32652435024711	13.6276616577725	-0.638220624544677	0.926580633773419	-0.895337172579967	0.0734193662265805	K00096
K00097	1.70384527082553	1.31034525223628	0.234885980934793	0.92815324258023	0.378847341990254	0.0718467574197698	K00097
K00098	1.24756433585891	0.672322335402576	0.528655244459838	0.875359735174696	0.891889232427279	0.124640264825304	K00098
K00099	695.992958568134	639.960121174913	0.35028229747564	0.878045945509156	0.121090703229151	0.121954054490844	K00099
K00100	928.862992144954	580.956980643073	1.43825482572369	0.985329636103574	0.677034476628833	0.0146703638964263	K00100
K00101	0.988314293838141	1.31950763113134	-0.233745121525466	0.664006962850941	-0.416957882899426	0.335993037149059	K00101
K00102	1.01760905570298	0.666297529134354	0.367730209154846	0.87144554161625	0.61094496562735	0.12855445838375	K00102
K00104	24.1139355213694	32.633301723461	-0.332701370332473	0.772406717144584	-0.436477836067835	0.227593282855416	K00104
K00106	17.4811946066007	2.05737011398934	0.93997644513846	0.956481007309489	3.08693051885348	0.0435189926905105	K00106
K00107	0.634107369052973	0.472374372411887	0.305334572936457	0.904210231711765	0.424796445959786	0.0957897682882352	K00107
K00108	0.836910031378369	0.523488230992592	0.310199353173205	0.901399088810815	0.676915437024556	0.0986009111891846	K00108
K00111	341.109319539008	570.910994347396	-0.930932155819048	0.964043218174566	-0.743031673626359	0.0359567818254343	K00111
K00112	0.620155704661361	0.90546435472444	-0.322833380384086	0.762764474071824	-0.546027364472057	0.237235525928176	K00112
K00113	1.13833557949929	2.83409052861553	-0.688054189353093	0.938171542744441	-1.31595991809821	0.0618284572555585	K00113
K00116	0.576504626738569	0.436150517584198	0.283264051029986	0.914724027898745	0.402506084533386	0.0852759721012546	K00116
K00117	0.637396855640387	0.598021878805028	0.0536063240596232	0.522028803204402	0.0919936353273391	0.477971196795598	K00117
K00118	0.732029102321046	0.772303343148104	-0.0466470407597968	0.0149905761892317	-0.0772666115483922	0.985009423810768	K00118
K00121	18.0369467174788	81.1016453305521	-0.899782124188338	0.96470623161453	-2.16877604228535	0.0352937683854698	K00121
K00122	0.529816260603659	0.456642739289861	0.171686544584381	0.911226522775396	0.214426227842874	0.0887734772246039	K00122
K00123	100.811953179419	133.025846403169	-0.5282968629908	0.889426373342792	-0.400039874994202	0.110573626657208	K00123
K00124	89.5353708935914	87.6134360529195	0.0329446192642047	0.400309351773538	0.0313055979318887	0.599690648226462	K00124
K00125	0.678960015431729	0.740970978717128	-0.0717723722513486	0.156489009558292	-0.126090422880308	0.843510990441708	K00125
K00127	0.72125957929041	0.478088098460536	0.321367260978412	0.894351816106895	0.593242083163129	0.105648183893105	K00127
K00128	3194.84905057127	2883.2817225957	0.255555839521955	0.924866512055918	0.148035960667423	0.0751334879440817	K00128
K00129	0.649895657160663	0.565858299440488	0.115637256284726	0.816145890968755	0.19976728453675	0.183854109031245	K00129
K00130	0.819339114396578	0.725932744860458	0.078768543431087	0.666425106903114	0.174624795484815	0.333574893096886	K00130
K00131	0.854460809457907	0.713195083227144	0.135917690100741	0.864908494543798	0.260717565988312	0.135091505456202	K00131
K00133	416.589614569911	505.708031596687	-0.457692646816935	0.858321502000868	-0.279677817408049	0.141678497999132	K00133
K00134	4906.14832030445	4619.80945466235	0.153624716592763	0.893119976697497	0.0867575009073595	0.106880023302503	K00134
K00135	95.54799941334	12.1769328534301	2.08723085333963	0.998477858725996	2.97207487581028	0.00152214127400363	K00135
K00137	0.535926599089934	0.438967751212319	0.227512908689382	0.928332042802527	0.287920465624535	0.071667957197473	K00137
K00138	0.902946736740365	0.795393763333854	0.114007021606454	0.811359961419571	0.182971638096143	0.188640038580429	K00138
K00140	0.59834235723082	0.47439811669337	0.225013901400865	0.928292248206442	0.334872913817309	0.0717077517935577	K00140
K00142	1.95568068768381	1.61785452455288	0.132557323086555	0.858133833802031	0.27358894627994	0.141866166197969	K00142
K00143	0.605684566487503	0.456642739289861	0.287317254794104	0.912994620133201	0.407500756061469	0.0870053798667987	K00143
K00145	536.961807259035	364.86421529117	1.14794295698658	0.968078543845157	0.557459813624464	0.0319214561548425	K00145
K00146	0.562333385243547	0.470872231705631	0.19532302484177	0.923570622500379	0.256090054488434	0.0764293774996213	K00146
K00147	1824.82674438176	1120.12256529358	2.17356277745361	0.99858401341863	0.704102893314563	0.00141598658137032	K00147
K00150	2.38361963633986	8.14912092915743	-0.946512668685413	0.963501005747724	-1.77349040218334	0.0364989942522762	K00150
K00154	0.514010849476462	0.458043853649386	0.126883287360431	0.845550977465652	0.166313081174975	0.154449022534348	K00154
K00156	0.610981090614455	0.646360586441637	-0.0427107345707385	0.00553948384909231	-0.081211498144014	0.994460516150908	K00156
K00157	0.531452887223514	0.461684181432089	0.163053852856603	0.903713688093357	0.203035501386313	0.0962863119066427	K00157
K00158	0.934005854659544	0.91912128978982	0.00914446380212825	0.235373958629932	0.023176337147423	0.764626041370068	K00158
K00161	8.4534577001594	27.4307137140886	-0.621643407769296	0.92268320340632	-1.69817869009354	0.0773167965936804	K00161
K00162	2.40264558596478	13.817497802311	-0.795091620655971	0.95177182003198	-2.52380062563126	0.04822817996802	K00162
K00163	8.79057895218723	10.9550979577888	-0.094736353868955	0.31106967305407	-0.317572294339536	0.68893032694593	K00163
K00164	1.28917812477537	0.563020595800636	0.713414297060004	0.921025538972636	1.1951920100967	0.0789744610273641	K00164
K00167	3.23414602895969	2.11568870379833	0.302505470779835	0.905751887232918	0.612257452034897	0.0942481127670816	K00167
K00169	36.9940561815081	39.4507053531532	-0.0749475113057405	0.179874624099831	-0.092757602732862	0.820125375900169	K00169
K00170	13.9225298228744	12.1323881501886	0.118172223645036	0.823316657626396	0.198557823175242	0.176683342373604	K00170
K00171	1.62097792504388	1.97432567662928	-0.163120626321062	0.5196090072815	-0.284495546512524	0.4803909927185	K00171
K00172	76.6291827003915	111.77749420936	-0.551107498700017	0.897467412465087	-0.544663914994243	0.102532587534913	K00172
K00174	147.095700138432	122.575832001152	0.245500889997371	0.927027898799972	0.26308052058174	0.0729721012000275	K00174
K00175	28.1792012065125	43.1434395435996	-0.546796037145897	0.896081224478955	-0.614510481431018	0.103918775521045	K00175
K00176	0.533981206279444	0.550528220852907	-0.0256016264648717	0.0185409196293895	-0.0440275537938302	0.98145908037061	K00176
K00177	2.28757082668986	4.24860848936081	-0.550605732868292	0.89730839981417	-0.893173992831965	0.10269160018583	K00177
K00179	63.8155419596425	108.654256209767	-0.939027461826327	0.963673666426921	-0.767764955807655	0.036326333573079	K00179
K00180	2.99087184607761	3.36003961965799	-0.105618651785015	0.360073352306471	-0.167912149855745	0.639926647693529	K00180
K00184	2.24516085878395	2.2582548202897	-0.00402216205001859	0.137752674880602	-0.0083894749717026	0.862247325119398	K00184
K00185	0.537935920957533	0.516699102073613	0.0407011762964746	0.446812338642869	0.0581099522427003	0.553187661357131	K00185
K00186	496.625266383029	477.826278493927	0.138250002923429	0.869333514232898	0.0556714638440371	0.130666485767102	K00186
K00187	1752.07788143465	2717.70924917806	-1.37950343142748	0.986096169189625	-0.633324213930798	0.0139038308103748	K00187
K00188	4.52467339972248	8.98487262781262	-0.643467635972444	0.92774203607399	-0.989684392568232	0.0722579639260102	K00188
K00189	2.74768695373966	0.644422059920717	0.670700332423658	0.913145155922706	2.09213985958836	0.0868548440772936	K00189
K00192	0.518284712238037	0.442900706161548	0.172776556773483	0.912042162530857	0.226761541943196	0.0879578374691433	K00192
K00193	125.283160571406	174.583563354348	-0.596468701026795	0.913797969989605	-0.478725225221941	0.0862020300103945	K00193
K00194	2.1601223552052	2.8519320682617	-0.244236208562639	0.677186028410621	-0.400826584970409	0.322813971589379	K00194
K00196	10.5705213988396	16.7856197269883	-0.393240670299409	0.822193925337541	-0.667179262000704	0.177806074662459	K00196
K00197	175.47660748228	144.638593468933	0.391076650607413	0.865180419170293	0.278826166366918	0.134819580829707	K00197
K00198	501.797305005845	807.808840813753	-1.44739034208353	0.984357955259777	-0.686909212746152	0.015642044740223	K00198
K00205	0.528356328068563	0.448114576252578	0.190571659082057	0.921886091078062	0.237643568630095	0.0781139089219385	K00205
K00207	0.86619608691283	1.27701501842076	-0.325727796991637	0.765643987612861	-0.560009931971388	0.234356012387139	K00207
K00208	87.8414874074269	136.390257369568	-0.856436774373176	0.959697541216869	-0.634766204821117	0.0403024587831313	K00208
K00209	42.6158877534359	10.5369242328329	0.948290070749964	0.957375115118803	2.01593758567509	0.042624884881197	K00209
K00211	0.557341375568364	0.472374372411887	0.182718906543031	0.918292576686333	0.238630562556523	0.0817074233136665	K00211
K00214	0.553373404984408	0.441516444775039	0.251103421995646	0.925959345716288	0.32578613630881	0.0740406542837122	K00214
K00215	407.31676097373	425.963918240792	-0.149314151304032	0.477214044520481	-0.0645800484281107	0.522785955479519	K00215
K00216	0.654774671986972	0.456642739289861	0.31591548644049	0.897868000828886	0.519932622187082	0.102131999171114	K00216
K00219	1.21056569256033	3.65583903828207	-0.620525450059568	0.922368708008266	-1.59452118110226	0.0776312919917339	K00219
K00220	1.23844438884726	1.23854272488592	-6.42365128475347e-05	0.166396797364157	-0.000114549578880537	0.833603202635843	K00220
K00222	0.556063683718846	0.421778382487109	0.299788028385019	0.907167942449907	0.398764964206901	0.0928320575500932	K00222
K00223	0.830376637148833	0.615443247399881	0.270452508845919	0.919892625019059	0.432140027796856	0.0801073749809408	K00223
K00226	2.85166153184646	23.8577479511081	-0.910100284921153	0.964827185324092	-3.06458320512502	0.0351728146759085	K00226
K00227	4.11125303003493	1.99779698836961	0.406183526648741	0.863277656765878	1.041168179184	0.136722343234122	K00227
K00228	1.13118372961835	0.528347259895186	0.642388960155554	0.907697791369777	1.09827490665319	0.0923022086302234	K00228
K00230	1.17709299945403	0.589671153949803	0.41641009739928	0.862905706709652	0.99724578297116	0.137094293290348	K00230
K00231	5.47208912090955	1.29664231808277	0.622749278492387	0.900134830891131	2.07731116324044	0.0998651691088687	K00231
K00232	0.864185239079839	0.48696038948337	0.465465955899489	0.864861120967219	0.827536164011372	0.135138879032781	K00232
K00233	71.8244520326382	106.756914705137	-0.521862608961109	0.88674107397289	-0.571782530819651	0.11325892602711	K00233
K00234	12.6777451481183	16.5082455809078	-0.244599725045892	0.677607038172726	-0.380888633615313	0.322392961827274	K00234
K00235	1.44257398121817	0.735647492798778	0.509890816078202	0.87235206652196	0.971558781116932	0.12764793347804	K00235
K00236	1.69039261572718	0.679374299559303	0.763269195966029	0.929610978222491	1.31507982234045	0.0703890217775093	K00236
K00237	0.782446089086725	0.478848326209325	0.454905151783532	0.864205075030979	0.708422594152761	0.135794924969021	K00237
K00239	1608.7309699071	880.491621270925	1.98108285754501	0.998074747896942	0.869541901939508	0.00192525210305816	K00239
K00240	38.0882479097706	51.3466662544432	-0.369552407916482	0.803035319021123	-0.430924686543287	0.196964680978877	K00240
K00241	15.8610790346548	18.8733891982672	-0.172355640879972	0.548279577277706	-0.25086259746365	0.451720422722294	K00241
K00243	75.4791829049725	60.6706133933374	0.22933269282523	0.928330828193748	0.315080907809832	0.0716691718062517	K00243
K00244	8.01802337015145	7.44063197564704	0.0646132856553149	0.586610313061729	0.107821459600632	0.413389686938271	K00244
K00245	30.3154341394014	14.597546295632	0.791101471748604	0.932649237209936	1.05432659644806	0.0673507627900642	K00245
K00246	0.562059422248034	0.647400187628778	-0.125568559725745	0.418056231416358	-0.203935120034857	0.581943768583642	K00246
K00247	0.891666654178837	0.684184530496242	0.206220632212365	0.926322557639464	0.382118980528275	0.0736774423605362	K00247
K00248	1485.15505518618	1243.16869092569	0.575135739783152	0.886392262235184	0.256591485916023	0.113607737764816	K00248
K00249	4.50751729158726	4.55222065188863	-0.00882686769169245	0.104845577644833	-0.0142374625046515	0.895154422355167	K00249
K00251	0.526716854274526	0.448378379749311	0.183482670210283	0.918690964249514	0.232310909800215	0.0813090357504856	K00251
K00253	0.527753036155199	0.4685411013385	0.134647450740136	0.862403725801668	0.171687363942795	0.137596274198332	K00253
K00254	23.5524817226268	18.7836315854659	0.265773258110037	0.921628877349838	0.326403067076248	0.0783711226501617	K00254
K00255	1.80056062641445	2.68487147432211	-0.317967759786222	0.757856262218828	-0.576406850458466	0.242143737781172	K00255
K00259	192.220367893892	54.6667785785204	1.52948808822845	0.989818869337064	1.81402494629855	0.0101811306629361	K00259
K00260	15.0715984383392	1.76933163994449	0.952832262701655	0.957830400163922	3.09055603765563	0.0421695998360776	K00260
K00261	0.698341156504802	0.548894834188276	0.221923820247851	0.92817209656826	0.347402238235808	0.0718279034317399	K00261
K00262	1141.01504492383	1485.40687846647	-0.711790240334906	0.94281497611143	-0.380540349623443	0.0571850238885701	K00262
K00264	122.645416179036	152.803057785397	-0.383027546818086	0.814314279792791	-0.317180099061469	0.185685720207209	K00264
K00265	236.347266579608	179.287651763008	0.507317349000983	0.872016326932446	0.39863205201615	0.127983673067554	K00265
K00266	142.426670465897	309.391881134712	-1.22026431578216	0.978863933344979	-1.11921601189108	0.0211360666550209	K00266
K00274	0.528519885574952	0.450534963733322	0.183588694764164	0.918744594998508	0.230318683441159	0.0812554050014918	K00274
K00275	1.11724214516791	0.776234162263992	0.28711056488456	0.913084590206393	0.525378068811169	0.0869154097936068	K00275
K00276	0.770326280416253	0.456642739289861	0.380872145242793	0.867469124966524	0.754403750740399	0.132530875033476	K00276
K00278	580.48351924758	444.915790211941	0.902008821061282	0.950575876844218	0.38372280635144	0.0494241231557819	K00278
K00281	83.6230123222183	99.5441236238552	-0.289890128906923	0.726684968989093	-0.251436138006892	0.273315031010907	K00281
K00282	11.841325770857	30.349732321344	-0.999292113715644	0.968668106792346	-1.35785317615231	0.0313318932076535	K00282
K00283	178.518793592329	233.663105440874	-0.45349114980098	0.856340937875051	-0.388353993591848	0.143659062124949	K00283
K00284	15.6673071506464	13.8233019158507	0.139201542754696	0.871066990740915	0.180654967477471	0.128933009259085	K00284
K00285	1.11187031710862	0.561285751134395	0.379477735726024	0.867842076681185	0.986181188818658	0.132157923318815	K00285
K00286	429.305342874521	407.250949052355	0.18483870773189	0.919370794449801	0.0760860670143436	0.0806292055501989	K00286
K00287	207.042678273875	88.725550325604	1.64197560272869	0.990762591611099	1.22250666222625	0.00923740838890119	K00287
K00288	3.26590119519648	1.64814974877265	0.423341722718557	0.863002947949525	0.986633815148697	0.136997052050475	K00288
K00290	0.686567871492398	0.694229001712667	-0.00865230528561538	0.105990129821581	-0.0160092888511235	0.894009870178419	K00290
K00293	0.731067567397473	0.53539467947963	0.251131274321735	0.925953288361579	0.449401948252947	0.0740467116384209	K00293
K00294	10.6078154388948	21.9799630698807	-0.768056745630834	0.950114877069669	-1.05106138240134	0.0498851229303312	K00294
K00295	0.57287255621609	0.451953388731022	0.249995193335106	0.926198334658791	0.342040235331299	0.0738016653412088	K00295
K00297	82.614115147306	122.013173474917	-0.738678926687533	0.946811579995328	-0.562576719136674	0.0531884200046723	K00297
K00298	0.539362985275812	0.559732007126148	-0.0327011181688691	0.00243635015124322	-0.0534797301366577	0.997563649848757	K00298
K00306	0.531452887223514	0.462650713681841	0.159439306196241	0.899968035119125	0.200018387569324	0.100031964880875	K00306
K00311	0.561480624021883	0.459798890803989	0.225635340185164	0.928306314240775	0.288233252150019	0.0716936857592251	K00311
K00313	368.949079408185	76.6183243547991	1.61351438731011	0.989008493603032	2.267660336705	0.0109915063969676	K00313
K00315	0.535926599089934	0.437357553658041	0.22777361831091	0.928333906356636	0.293222210599445	0.0716660936433644	K00315
K00318	0.530308186495383	0.456642739289861	0.172761100455311	0.912030614452729	0.215765125549375	0.0879693855472714	K00318
K00320	0.525864969095534	0.448378379749311	0.178838936077279	0.916102560778296	0.229975678915185	0.0838974392217045	K00320
K00322	2.43495700217396	0.989346048700458	0.398609419641119	0.864015600992788	1.29934916332176	0.135984399007212	K00322
K00324	27.0222633770527	16.2155310028672	0.563491530223769	0.883295960724487	0.736772251580959	0.116704039275513	K00324
K00325	12.9556307705525	8.49752130372125	0.385992989324091	0.866218603195797	0.608465278899879	0.133781396804203	K00325
K00326	3.74661421211117	1.50758729698519	0.634189845691393	0.904660270173655	1.31334588744539	0.0953397298263454	K00326
K00327	1.0407644748487	0.55269185639565	0.488616934215165	0.868979265119156	0.913096362957168	0.131020734880844	K00327
K00330	43.7074017573402	53.6439635874166	-0.247078123081262	0.680382139374571	-0.295538219666164	0.319617860625429	K00330
K00331	31.3173683144705	57.6391779478641	-0.776287004626337	0.950632680376864	-0.880086775841014	0.0493673196231362	K00331
K00332	0.523282415638611	0.473342441308612	0.111058322343463	0.802340934931412	0.144705495243198	0.197659065068588	K00332
K00333	0.533329388544737	0.492560883409673	0.0865892195484275	0.70611164683514	0.11472476722978	0.29388835316486	K00333
K00334	0.612952050766929	0.542430490787382	0.115869842360853	0.816817512881606	0.176335944329705	0.183182487118394	K00334
K00335	0.596712901818414	0.61281157960437	-0.0215554335669536	0.0339624095872936	-0.0384065880522891	0.966037590412706	K00335
K00336	11.417434284283	25.4921701426329	-0.804149753496458	0.952653602636747	-1.15881570891705	0.0473463973632527	K00336
K00337	48.0871519746617	104.534662401503	-1.14454117714166	0.980866142221715	-1.12025801314337	0.019133857778285	K00337
K00338	9.55655299077181	13.0547896599965	-0.33317305304345	0.772853333691372	-0.450016970002704	0.227146666308628	K00338
K00339	0.497810237988079	0.467272808404297	0.0665375873349156	0.597837291217781	0.0913308149948568	0.402162708782219	K00339
K00340	0.530851417831216	0.531465866322989	-0.00101609650074903	0.159385395623402	-0.00166892114821316	0.840614604376598	K00340
K00341	9.97475037763334	12.3388561970579	-0.222168816845582	0.647200064943577	-0.306856021067869	0.352799935056423	K00341
K00342	8.44519348588654	15.1416436518233	-0.513702359289282	0.883015578577739	-0.842319439114415	0.116984421422261	K00342
K00343	1100.68075219474	557.597513577365	2.05744015303039	0.999837601629174	0.981100048859772	0.000162398370825989	K00343
K00344	1.01159619571373	0.684497314797601	0.34088929218839	0.882507568336744	0.563516729530251	0.117492431663256	K00344
K00346	490.981894750127	307.345705654335	1.36049435155008	0.984125954153094	0.675807497928913	0.0158740458469055	K00346
K00347	208.828284571693	248.840746352234	-0.441868565447344	0.850578323539021	-0.252905608710891	0.149421676460979	K00347
K00348	14.9653213955539	14.9264875892574	0.00254190768436004	0.185722537151706	0.00374854337593658	0.814277462848294	K00348
K00349	61.6631459976955	49.7631779091334	0.336509669712623	0.884899110219191	0.309329876452634	0.115100889780809	K00349
K00350	52.5269499132507	76.9350511408417	-0.550269721418347	0.897201246584441	-0.550583217203341	0.102798753415559	K00350
K00351	110.021126183012	149.055087482822	-0.590089396527505	0.911257118515511	-0.43806504191674	0.0887428814844892	K00351
K00354	6.59705267209692	3.54440968046484	0.581529335633803	0.888149359377861	0.8962762563209	0.111850640622139	K00354
K00355	0.714056827238254	0.725416085775154	-0.0127733319915422	0.0798529416137974	-0.0227698430364314	0.920147058386203	K00355
K00362	0.75206336200409	0.583235000708881	0.224585652113324	0.928279307453557	0.366776915045049	0.0717206925464425	K00362
K00364	47.3774097893457	175.795278909757	-0.8756828533437	0.961656138434857	-1.89162509550013	0.0383438615651429	K00364
K00366	367.719825583835	332.585013417546	0.196339431812906	0.923892005481411	0.144883800478994	0.076107994518589	K00366
K00367	0.52828706457449	0.45612191463192	0.164823006127612	0.905408620968835	0.211902598120535	0.0945913790311645	K00367
K00370	1168.11719673111	603.301090010215	1.90244056629588	0.995279657820724	0.953234932436857	0.00472034217927642	K00370
K00371	0.642555741171863	1.05831827844088	-0.293664673421639	0.731270308248409	-0.719880051110102	0.268729691751591	K00371
K00372	0.53420625246629	0.478133003190878	0.115775612353684	0.816545694872635	0.159984870358865	0.183454305127365	K00372
K00373	0.595943491638974	0.582414506478696	0.0213009679571877	0.324108368533235	0.0331292485256547	0.675891631466765	K00373
K00374	0.6271570369367	0.456642739289861	0.327990491556907	0.890064516301115	0.457760837439877	0.109935483698885	K00374
K00375	316.651830410485	271.700896070787	0.433898282744764	0.863466750810974	0.220878095367357	0.136533249189026	K00375
K00380	0.523403212524541	0.456642739289861	0.157178010362265	0.897434929879648	0.196856884999946	0.102565070120352	K00380
K00381	22.5536114936387	8.67045825848641	0.936145124576663	0.956056113074871	1.37917831857268	0.0439438869251285	K00381
K00382	143.025947412693	166.304424464696	-0.149014195304865	0.476358003417693	-0.217549650573279	0.523641996582307	K00382
