	T1_LoCHO_PROT_mean	T2_LoCHO_FAT_mean	theta	prob	log2FC	P	id
K03790	11.0739333827485	8.05465632455499	0.265766322174202	0.923919634949931	0.459272809655075	0.0760803650500688	K03790
K03791	14.8656675682459	24.7942343552851	-0.24234937180498	0.532681224913775	-0.738020424298255	0.467318775086225	K03791
K03796	3.02468387551913	1.97464601370569	0.301315052287041	0.943213587382333	0.61519031642703	0.0567864126176671	K03796
K03797	400.254875681135	514.619303944582	-0.732123713801585	0.898316812240329	-0.362586598235231	0.101683187759671	K03797
K03798	4312.49483983783	2511.94088381664	2.17077322294817	0.999136857864426	0.779720218358626	0.000863142135574146	K03798
K03799	556.56268643433	189.709516887175	1.42306854922433	0.965708224285017	1.55275213528804	0.0342917757149825	K03799
K03800	1406.65824116355	22.9479768996317	4.26358359454419	0.999999999999997	5.93776107583044	3.21964677141295e-15	K03800
K03801	133.766844180529	156.347227769248	-0.271477061766231	0.601025635847021	-0.225033068801723	0.398974364152979	K03801
K03802	0.627521935871259	0.431650627142156	0.398818664470748	0.946193442477339	0.539801806711374	0.0538065575226609	K03802
K03803	9.55188537047867	7.7238749255877	0.182708567831796	0.744397218514655	0.306460720726091	0.255602781485345	K03803
K03805	0.608727658909701	0.714940992912074	-0.127589325173829	0.139347937647494	-0.232027255715688	0.860652062352506	K03805
K03806	0.778503661567734	1.19341395264407	-0.320071849836149	0.663664920908482	-0.616318819266758	0.336335079091518	K03806
K03808	1.29152432502615	0.51490002377893	0.719492685417303	0.902997332988343	1.32671057406667	0.0970026670116567	K03808
K03809	0.982612369220755	0.785284548182085	0.152035965923124	0.578200735948026	0.323406890104146	0.421799264051974	K03809
K03810	2.54796390490533	0.457479220059833	0.921549146156038	0.912815308675275	2.47756672126245	0.0871846913247247	K03810
K03811	1.63233934324308	2.49060790710384	-0.288193846709364	0.626225870659582	-0.609556910988552	0.373774129340418	K03811
K03813	4.47075577558544	2.58373271497085	0.451392376668947	0.926184731269967	0.791061905656589	0.0738152687300326	K03813
K03814	59.4868955152418	84.4256799811854	-0.435150162550224	0.75576727102747	-0.505110004727446	0.24423272897253	K03814
K03816	630.357113921855	644.990556742078	-0.0701931966319451	0.068800755114365	-0.0331086533120833	0.931199244885635	K03816
K03817	0.658209869230992	0.493682789507022	0.273401973558668	0.92933539422293	0.41496330693553	0.0706646057770705	K03817
K03818	30.4640655545824	33.292535424922	-0.0871445219901834	0.0851570051623992	-0.128090256236593	0.914842994837601	K03818
K03819	2.7660728225183	0.97975219411206	0.671590990679017	0.901174604904362	1.49735033508686	0.0988253950956376	K03819
K03820	1.59535587431168	0.933044707333234	0.374986924631258	0.950775187322732	0.773860164968211	0.0492248126772675	K03820
K03821	0.568632328048026	0.442827123591837	0.278119100740115	0.932287343858721	0.360752530559165	0.0677126561412786	K03821
K03823	4.59707394827163	3.91851015744064	0.14705338576174	0.547486595162817	0.230410636720407	0.452513404837183	K03823
K03824	18.3414658403358	5.33913199802411	0.8609392871632	0.911354575384453	1.7804318210276	0.0886454246155469	K03824
K03825	3.36565541954379	3.52305460157442	-0.0345674646505235	0.0306412420704878	-0.0659393553005907	0.969358757929512	K03825
K03826	26.6107243439855	29.1511395657199	-0.0851776421514263	0.0830277066715465	-0.131544500779332	0.916972293328454	K03826
K03827	6.60288785317647	13.5847180946513	-0.636856483166726	0.860586911877359	-1.04081557976333	0.139413088122641	K03827
K03828	14.2829747598088	20.9938278273325	-0.311669340340314	0.655281989420035	-0.555668753492492	0.344718010579965	K03828
K03830	5.42505461801288	6.08974217741635	-0.111205621662622	0.115860742875485	-0.166743487465876	0.884139257124515	K03830
K03831	9.51710677000726	5.23313153546708	0.537338081826463	0.897882613625455	0.862848534672712	0.102117386374545	K03831
K03832	505.074648213627	374.672180529149	0.73021555573102	0.903445337181214	0.430867767452818	0.0965546628187858	K03832
K03833	0.795356810918236	0.67808275698041	0.128664807705183	0.433686750850177	0.230140865128843	0.566313249149823	K03833
K03834	0.6208702858238	0.442827123591837	0.360047399955902	0.951764515482447	0.487548296234469	0.0482354845175526	K03834
K03835	0.854087037137229	0.557261951551267	0.310450113928302	0.946124017782729	0.616027444357768	0.0538759822172711	K03835
K03837	0.751065525789825	0.442827123591837	0.476872233308199	0.917161069168729	0.762195188088558	0.0828389308312715	K03837
K03838	0.840843921830277	0.433264819029661	0.58899495686402	0.894282428561275	0.956588936069883	0.105717571438725	K03838
K03839	39.8393002271045	42.9636785482309	-0.0698644450056403	0.0685160064922608	-0.108925215246418	0.931483993507739	K03839
K03840	0.622147622108024	0.90757794975799	-0.271142963622997	0.600463383587029	-0.544764616999128	0.399536616412971	K03840
K03841	1.33633789023856	1.18660306324107	0.0839197404254432	0.19830396021339	0.171447424095152	0.80169603978661	K03841
K03842	0.587991398040783	0.418210061406526	0.374434219752544	0.950834387019323	0.491567278380571	0.0491656129806773	K03842
K03843	0.582440846511793	0.44920911723136	0.286832714585059	0.937048321895849	0.374724325886128	0.0629516781041508	K03843
K03844	0.580727759548973	0.433264819029661	0.321897027970727	0.948847369046143	0.422612903433973	0.0511526309538567	K03844
K03845	0.582440846511793	0.429722779812605	0.333099746067556	0.950621956302955	0.438705278025705	0.0493780436970447	K03845
K03846	0.635687803765018	0.457725408036426	0.344948440643848	0.95162607403925	0.473836032096923	0.0483739259607503	K03846
K03848	0.580727759548973	0.444429864883861	0.293681712516588	0.940218419423688	0.38590623192071	0.0597815805763116	K03848
K03849	0.594742774961115	0.423013566312628	0.358802611341701	0.951795861591398	0.491561908416434	0.048204138408602	K03849
K03850	0.582440846511793	0.429102273313795	0.334364875334501	0.950771121301049	0.440789990857927	0.0492288786989512	K03850
K03851	0.771849455410284	0.418145676008719	0.578747617955869	0.894718393308021	0.88431384162903	0.105281606691979	K03851
K03854	0.741398352226728	0.830391671294125	-0.084850545579691	0.0826805379681189	-0.16354306500921	0.917319462031881	K03854
K03855	0.728318551856573	0.598208497635458	0.161970156706761	0.637382261591478	0.283921189906806	0.362617738408522	K03855
K03856	650.273477977497	537.065474211876	0.537297807373849	0.897891770127512	0.275948603899244	0.102108229872488	K03856
K03857	0.639250313057876	0.456694549773513	0.313668677218382	0.946989170254476	0.485151389403387	0.0530108297455243	K03857
K03858	0.569367899439924	0.442827123591837	0.273446930968083	0.929365095839499	0.362617565945743	0.0706349041605007	K03858
K03860	0.582440846511793	0.433264819029661	0.325041772671181	0.949433302109246	0.426862440156199	0.0505666978907542	K03860
K03865	0.582440846511793	0.433264819029661	0.325041772671181	0.949433302109246	0.426862440156199	0.0505666978907542	K03865
K03868	0.570345415010846	0.442827123591837	0.281330996861902	0.934143967334487	0.365092323754547	0.0658560326655125	K03868
K03869	0.582440846511793	0.423609820252835	0.351512525405534	0.951828458502976	0.459375500410242	0.0481715414970243	K03869
K03875	0.780072702253243	0.452449881623331	0.53434199408298	0.898588092585079	0.785850596340427	0.101411907414921	K03875
K03883	0.599128594282734	0.433264819029661	0.356583540893622	0.951833458266873	0.467616594892259	0.0481665417331268	K03883
K03885	159.999596066404	112.698771856918	0.499737014984053	0.909324379401843	0.505596469180402	0.0906756205981566	K03885
K03892	3.42532203919006	1.1049015709655	0.84391288256408	0.913225917621835	1.63232177828093	0.0867740823781653	K03892
K03893	0.599128594282734	0.442827123591837	0.336321467342054	0.950980072795995	0.436122098563659	0.0490199272040047	K03893
K03894	0.599160213285778	0.442827123591837	0.318818887772219	0.948209255182583	0.436198234764901	0.0517907448174169	K03894
K03896	0.565081595318116	0.442827123591837	0.264022624469378	0.922563262883812	0.351715610142253	0.0774367371161883	K03896
K03897	0.55767591097396	0.442827123591837	0.256808338356703	0.916414785499644	0.332683363256086	0.0835852145003562	K03897
K03902	1.03532826978791	0.510079868993589	0.578882124509037	0.894716076923028	1.02129320412247	0.105283923076972	K03902
K03910	0.582440846511793	0.425434972620654	0.342736109542055	0.951501457803822	0.45317290109404	0.0484985421961783	K03910
K03911	0.642216049194563	0.876597319569852	-0.27166666564997	0.601344913785642	-0.448855548497019	0.398655086214358	K03911
K03912	0.582440846511793	0.440474212885299	0.308695697268601	0.945618481465916	0.403053974622868	0.0543815185340843	K03912
K03913	0.615079360524794	0.545083838601323	0.106811164348317	0.308536276122122	0.174294420067089	0.691463723877878	K03913
K03919	0.604404689864849	0.442827123591837	0.345144519784856	0.951634645755731	0.448771263806812	0.0483653542442688	K03919
K03923	0.656056186205783	1.06392185074639	-0.395316147993131	0.72916996002052	-0.697500902025779	0.27083003997948	K03923
K03924	937.124785178516	1120.04999172042	-0.607240240339685	0.8489547193954	-0.257250054779183	0.1510452806046	K03924
K03925	235.523081550529	153.713295993028	0.896940903366252	0.910405564883806	0.615626491044312	0.0895944351161945	K03925
K03927	0.950512435921622	0.975304877048273	-0.016803734131875	0.0115865481187545	-0.0371477686834119	0.988413451881246	K03927
K03928	0.778034061192912	0.476272312376206	0.404524754945705	0.944486542932147	0.708046634193852	0.0555134570678534	K03928
K03929	121.773683994183	115.160122650037	0.0855629643376114	0.205367567976762	0.0805611615440913	0.794632432023238	K03929
K03931	77.2794842457551	87.4696844524906	-0.15687768666443	0.182777846635908	-0.178697623479722	0.817222153364092	K03931
K03940	0.582440846511793	0.426780335757738	0.346753944461986	0.951705121668811	0.448617830751163	0.048294878331189	K03940
K03943	0.55767591097396	0.4483095286674	0.242853364547927	0.901599526583816	0.314931790846157	0.0984004734161844	K03943
K03946	0.576634940144456	0.442827123591837	0.291991609924827	0.939481513529436	0.380914665661324	0.0605184864705641	K03946
K03949	0.553736553316396	0.442827123591837	0.245772008400383	0.905065977907349	0.322456169050961	0.094934022092651	K03949
K03953	0.582440846511793	0.479799460785969	0.195745698082397	0.796928613133723	0.27967999884201	0.203071386866277	K03953
K03955	0.582440846511793	0.435158979333697	0.324528562974509	0.949342391252065	0.420568969120615	0.0506576087479346	K03955
K03969	45.9511275705824	44.1842521892992	0.0361571016775273	0.0322989903870187	0.0565679965066416	0.967701009612981	K03969
K03972	43.6696663205201	63.2255340789203	-0.450259740179472	0.765895789777054	-0.533875811135818	0.234104210222946	K03972
K03974	0.713869940085636	0.442827123591837	0.494214765485322	0.911286025103697	0.688917662387182	0.0887139748963026	K03974
K03975	11.7552677421859	6.67584406858582	0.460486373628394	0.922708819659623	0.816285236330029	0.0772911803403767	K03975
K03976	119.682618056929	72.3232955742417	0.797039347513317	0.911167431990734	0.726681315613106	0.088832568009266	K03976
K03977	4412.32569495561	2901.37324688091	1.25425293744779	0.957748127931541	0.604803384272299	0.0422518720684595	K03977
K03978	217.915387087731	198.202639262044	0.179100697513048	0.727771483981042	0.136791895743693	0.272228516018958	K03978
K03979	3554.28390239036	2237.26549864068	1.66591552419057	0.983439372303525	0.667822450155986	0.0165606276964747	K03979
K03980	51.4103671882847	36.0683295671994	0.396147206678579	0.946917962458649	0.511326707159277	0.0530820375413514	K03980
K03981	1.01249932079035	2.07350189622411	-0.55284311574235	0.833288556672733	-1.03414842639172	0.166711443327267	K03981
K03982	0.719030393626201	0.490417634401573	0.347887975383252	0.951744315863914	0.552041898812579	0.0482556841360863	K03982
K03987	0.674073418588227	0.58324502556043	0.121323466062293	0.389901581303516	0.208803637465617	0.610098418696484	K03987
K04008	0.579448750181821	0.442827123591837	0.297840938108774	0.941916080487588	0.387937475232866	0.0580839195124118	K04008
K04014	8.10663769766237	6.92235294515728	0.129042251517282	0.435971803406432	0.227841166438436	0.564028196593568	K04014
K04015	0.860134106559476	0.447982244154679	0.626897768166022	0.893948071815152	0.941120061077274	0.106051928184848	K04015
K04016	0.708810660215342	0.523691467957334	0.274693083150179	0.930170398274102	0.436683201162692	0.0698296017258984	K04016
K04019	23.6825128783582	29.1422733755444	-0.231299486684896	0.491882655995863	-0.299291256771454	0.508117344004137	K04019
K04020	0.659917960564718	0.900253923724416	-0.256219948821562	0.571199491751442	-0.448045299170179	0.428800508248558	K04020
K04021	186.750809376806	66.0476280309511	1.36251157204708	0.960730960257431	1.49953583966376	0.0392690397425692	K04021
K04022	1.41331213837009	4.99632576598754	-1.0453064728695	0.945923705556122	-1.82178741671025	0.0540762944438784	K04022
K04023	106.325071058792	63.0408044256293	0.810284326064216	0.913388502851973	0.754123969756367	0.0866114971480265	K04023
K04024	66.5314524774493	58.5514498037735	0.169433634872407	0.67893271496852	0.184331636155151	0.32106728503148	K04024
K04025	0.641076698068233	0.442827123591837	0.380809218364838	0.950038990538204	0.533753379121951	0.0499610094617963	K04025
K04026	4.46840549720247	8.16124769647281	-0.361538570660686	0.703551713547114	-0.869029616230901	0.296448286452886	K04026
K04027	37.5328306689319	30.3728809512083	0.245668497804784	0.904946396999933	0.305369341606811	0.0950536030000675	K04027
K04029	0.777722612470613	0.515035899665753	0.368261383980663	0.951367155862413	0.594582689792221	0.0486328441375867	K04029
K04030	72.090234998425	34.3934231441987	0.891104373876707	0.90992784760116	1.06767113901205	0.0900721523988396	K04030
K04031	53.3862166786824	35.8728062696233	0.495801221661733	0.910724931987963	0.573576703817723	0.0892750680120374	K04031
K04032	48.9854202403265	25.5914348277896	0.712666522712835	0.902755780678098	0.936691380223248	0.0972442193219017	K04032
K04034	0.975133183133275	0.497898752849839	0.529671260271799	0.899784894806981	0.969746873077017	0.100215105193019	K04034
K04039	0.582440846511793	0.438950683896383	0.313158576708074	0.946855643070931	0.408052673031156	0.0531443569290686	K04039
K04041	1250.24535833569	1256.75050831816	-0.0194843512244154	0.0139434490834702	-0.00748702365867681	0.98605655091653	K04041
K04042	877.756710772319	479.476476071117	1.27281502274864	0.959311194685967	0.872361085166633	0.0406888053140328	K04042
K04043	14034.7650933598	8871.39849431768	1.76536573952863	0.986443341184106	0.661771461807994	0.0135566588158943	K04043
K04044	13.2294710105475	17.450799160904	-0.225229954281517	0.465918675082712	-0.399537730674533	0.534081324917288	K04044
K04045	6.27489087287355	8.16498854546059	-0.221771430306778	0.450239857477134	-0.379860492595924	0.549760142522866	K04045
K04046	0.621623687847606	0.442827123591837	0.361591739930904	0.951715926202077	0.489297889423305	0.0482840737979233	K04046
K04047	147.236939081407	56.1969369370905	1.1944523092186	0.954107239731826	1.38957626050826	0.045892760268174	K04047
K04061	0.86207886681947	2.30962356806014	-0.833722455482979	0.921706303153437	-1.42176596979373	0.0782936968465627	K04061
K04062	1.91342721619949	0.635467467818652	0.812591311674163	0.913660666941319	1.59026884940305	0.0863393330586814	K04062
K04063	8.52367088989055	0.481738568915926	1.58061858958471	0.981179313163123	4.14515255124881	0.0188206868368771	K04063
K04064	0.922203215552368	0.463723760893152	0.591305749905003	0.894106274640549	0.991819044841388	0.105893725359451	K04064
K04065	2.81104171588203	0.520542003497131	1.29203358118531	0.960476572448521	2.43301837641745	0.039523427551479	K04065
K04066	780.141440421513	557.635702093361	1.0739172734755	0.939689171760275	0.484412778403066	0.0603108282397248	K04066
K04067	0.587716942093908	0.442827123591837	0.313387393958319	0.946915532559337	0.408377896141419	0.0530844674406625	K04067
K04068	297.826440797497	318.83041058672	-0.1329524477451	0.146862832153443	-0.0983174016591782	0.853137167846557	K04068
K04069	748.291438747654	626.769540459373	0.410733765408984	0.942414370448275	0.255665199346585	0.0575856295517252	K04069
K04070	37.1054642451537	37.2592863876715	-0.00488258656671535	0.00356899921332454	-0.00596838574198298	0.996431000786675	K04070
K04072	5116.11990431017	1612.84830832084	1.66500984289506	0.983382762329539	1.66543931998393	0.0166172376704614	K04072
K04074	849.907452634419	5.42704518728696	4.64296502781799	0.999999999999998	7.29099502185036	2.44249065417534e-15	K04074
K04075	431.356304361495	211.374568674264	1.41299913644508	0.966194046845529	1.02907823070747	0.033805953154471	K04075
K04076	1.80062114860557	1.36904316549817	0.186706413421319	0.761764360904101	0.395326734539832	0.238235639095899	K04076
K04077	5725.63730013077	4721.83719744566	0.581366912206104	0.894663183673792	0.278087983100202	0.105336816326208	K04077
K04078	343.624142575715	408.550550608216	-0.323086724312003	0.666498513611115	-0.249683194488973	0.333501486388885	K04078
K04079	2855.33005776774	3162.67589779158	-0.382720107137119	0.720062588071553	-0.147488198580653	0.279937411928447	K04079
K04080	2.26460014163685	0.442758164977996	1.13386588563496	0.943449495825074	2.35466552010452	0.0565505041749256	K04080
K04082	0.672914762461404	0.389785254932109	0.50014916900965	0.909177556185408	0.78774425510327	0.0908224438145925	K04082
K04083	432.040838794372	259.820062683978	1.04452845686812	0.932562728839908	0.733654853482418	0.0674372711600921	K04083
K04084	259.36532376246	257.46958281214	0.0164099829908004	0.00234297715972187	0.0105836053203149	0.997657022840278	K04084
K04085	6.6808984049871	9.50343688442153	-0.298131689164428	0.6394835666363	-0.508407233127357	0.3605164333637	K04085
K04086	11967.3800736999	115.991934813665	4.22212157570012	0.999999999999999	6.6889390435833	7.7715611723761e-16	K04086
K04087	7.16298033411645	8.25441884925029	-0.132220963475211	0.145845368360592	-0.204606664898628	0.854154631639408	K04087
K04088	28.8306143188803	45.1447517649102	-0.548830499411369	0.831685606705866	-0.646956701202626	0.168314393294134	K04088
K04091	0.569759912826155	0.442827123591837	0.279011798403988	0.932817086306741	0.36361052878014	0.0671829136932591	K04091
K04093	0.552101835147476	0.434238276430223	0.261592934258735	0.920591020819018	0.346447496989349	0.0794089791809822	K04093
K04094	795.455502477065	138.033295557393	2.72925645218608	0.998453154363055	2.52676492176014	0.00154684563694452	K04094
K04095	679.495596740454	454.609356009122	0.640506734079152	0.896672763016772	0.579836826490421	0.103327236983228	K04095
K04096	558.058951779914	504.572144305438	0.255548940453404	0.915248778980467	0.145356970079874	0.0847512210195328	K04096
K04104	38.5555793351516	37.463404839018	0.0328347602707035	0.024618416094539	0.0414576220368129	0.975381583905461	K04104
K04107	4.7603217991399	7.43873156451909	-0.363148331138173	0.705001812429154	-0.643997533813962	0.294998187570846	K04107
K04108	295.776629219531	232.177322773327	0.416148844012646	0.940461282912067	0.349280994285337	0.059538717087933	K04108
K04109	0.570345415010846	0.432053121183513	0.306494910058199	0.944949920881219	0.40062721156247	0.0550500791187811	K04109
K04112	0.582440846511793	0.446950464207196	0.291797151351639	0.939393786872712	0.381996589630851	0.0606062131272878	K04112
K04119	0.582440846511793	0.43866457787597	0.313582999162976	0.94696673855782	0.408993321557727	0.0530332614421798	K04119
K04123	0.582440846511793	0.433264819029661	0.325041772671181	0.949433302109246	0.426862440156199	0.0505666978907542	K04123
K04125	0.563566557936512	0.442827123591837	0.265331920192126	0.923586085008907	0.34784241330279	0.0764139149910933	K04125
K04281	0.578154542389985	0.433885325528472	0.314167409269228	0.94711551823844	0.414141387383342	0.0528844817615602	K04281
K04309	0.582440846511793	0.437726450608473	0.315925864667122	0.947548575440537	0.412081970413079	0.0524514245594628	K04309
K04333	0.613337589610438	1.41379690996396	-0.487421270633632	0.791765425841896	-1.20482161658967	0.208234574158104	K04333
K04345	0.607505043613832	0.54068404477931	0.104105352760599	0.294221286289236	0.168110602183805	0.705778713710764	K04345
K04348	0.609528808995804	0.44920911723136	0.334272529995301	0.950760993932567	0.440307201289563	0.0492390060674328	K04348
K04352	0.582440846511793	0.435158979333697	0.324528562974509	0.949342391252065	0.420568969120615	0.0506576087479346	K04352
K04354	0.647999145639071	0.454298909137181	0.338314465214952	0.95116848745853	0.512350069776908	0.0488315125414696	K04354
K04373	0.583102125376573	0.511226674551511	0.122246132267673	0.395283756135404	0.189785466787606	0.604716243864596	K04373
K04382	0.603210490818445	0.428247454518057	0.362290839620359	0.951688707977112	0.494216848628606	0.048311292022888	K04382
K04393	0.580727759548973	0.450744067030859	0.269672712993592	0.926793734902044	0.365553496257125	0.0732062650979564	K04393
K04398	0.582440846511793	0.448270989963862	0.289088322889309	0.938143922086403	0.377740397303477	0.0618560779135969	K04398
K04402	0.582440846511793	0.458241355817588	0.263191467879196	0.921899702737585	0.346003868844876	0.0781002972624147	K04402
K04409	0.747204626609689	0.588565507638071	0.198267291170615	0.805734350723434	0.34430039119931	0.194265649276566	K04409
K04413	0.582440846511793	0.432011272258749	0.329327236978841	0.950117980645108	0.431042578711616	0.0498820193548918	K04413
K04416	0.676984894736046	0.442827123591837	0.369100513185826	0.951306870224799	0.612380052644581	0.0486931297752012	K04416
K04432	0.582440846511793	0.435158979333697	0.324528562974509	0.949342391252065	0.420568969120615	0.0506576087479346	K04432
K04441	0.560524430320457	0.443301204897497	0.246163807019079	0.905517152278174	0.338489970142873	0.0944828477218256	K04441
K04450	0.579448750181821	0.442827123591837	0.297840938108774	0.941916080487588	0.387937475232866	0.0580839195124118	K04450
K04456	0.582440846511793	0.4657745542794	0.237710716926551	0.894921546409869	0.322479709270358	0.105078453590131	K04456
K04459	0.579589917446271	0.43675130012552	0.314337406491936	0.947157668427958	0.40822050019441	0.0528423315720418	K04459
K04460	0.612229521117023	0.430516492541773	0.381327251791484	0.949963882622144	0.508004105404306	0.0500361173778555	K04460
K04464	0.607624168449149	0.486556460483183	0.214830199504158	0.853266972758876	0.320572028195192	0.146733027241124	K04464
K04467	0.705703282820405	0.705622039833586	8.74780590941733e-05	0.00142877436290356	0.000166097571466072	0.998571225637096	K04467
K04477	167.9508941594	142.017513724051	0.347802269800582	0.951741339317865	0.24197062128951	0.0482586606821352	K04477
K04478	2.59279517417832	4.16870089474049	-0.300628345302447	0.64261679124598	-0.685089621589752	0.35738320875402	K04478
K04479	0.587991398040783	0.442827123591837	0.315595682283785	0.947469941444553	0.409051458158759	0.052530058555447	K04479
K04480	6.87193099597737	7.01895913829662	-0.014169867708448	0.00947627997562261	-0.0305415551547975	0.990523720024377	K04480
K04482	0.580727759548973	0.442827123591837	0.301240155474873	0.943187260410991	0.391118407105373	0.0568127395890095	K04482
K04483	0.576441455427165	0.420994016366746	0.342561425529603	0.951490041435426	0.453374364001434	0.0485099585645735	K04483
K04485	393.189141539624	445.820959156301	-0.338499652137161	0.68089297389842	-0.181240962672133	0.31910702610158	K04485
K04486	74.146571318827	71.6957674433538	0.0489746887572546	0.0694903794079555	0.0484920292079311	0.930509620592044	K04486
K04487	1206.6101977917	875.918385090957	1.13101417407667	0.943965289170782	0.462091324523759	0.056034710829218	K04487
K04488	101.188274272643	133.444670944662	-0.463129686860904	0.775589034702911	-0.399199573439533	0.224410965297089	K04488
K04491	0.583105234772975	0.419478212345787	0.358608816216878	0.951800024851008	0.475160395297238	0.0481999751489923	K04491
K04496	0.579448750181821	0.472264819088644	0.203168771596305	0.821623838119943	0.295084999214271	0.178376161880057	K04496
K04497	0.582440846511793	0.448884850778406	0.288749978096633	0.937983841003114	0.375766126946142	0.0620161589968863	K04497
K04498	0.569759912826155	0.433885325528472	0.298636100354542	0.942221533802901	0.393040326608522	0.0577784661970993	K04498
K04499	0.573153442638012	0.447206827417819	0.275767525988167	0.930851928025244	0.357979210281971	0.0691480719747557	K04499
K04508	0.711870027736225	0.433921290746721	0.45180516440199	0.926020455532228	0.714180484883029	0.0739795444677723	K04508
K04513	0.76983164491538	0.788563046566338	-0.0166155568543336	0.0114258277537143	-0.034683128640588	0.988574172246286	K04513
K04517	112.770515529901	59.5002008269484	0.833875469611851	0.914080200611369	0.922423473532552	0.085919799388631	K04517
K04518	1.81551577468911	1.05606903630135	0.408879578604391	0.943053732424136	0.781675317296068	0.0569462675758643	K04518
K04520	0.582440846511793	0.457479220059833	0.260762169496863	0.919896449148536	0.348405321342592	0.0801035508514638	K04520
K04523	0.635370108444084	0.494288016824544	0.248937265453485	0.90859127805207	0.362245287562511	0.0914087219479304	K04523
K04553	0.594712643497559	0.442827123591837	0.323718239577696	0.949193752164415	0.425449156210849	0.0508062478355847	K04553
K04554	0.566162132163687	0.429364686760525	0.303296934587359	0.943903712203042	0.39901171645448	0.0560962877969579	K04554
K04555	0.609528808995804	0.442827123591837	0.351869001588077	0.951833866566041	0.460950819231033	0.0481661334339593	K04555
K04562	1.44964154172401	2.46501453991785	-0.431023096977425	0.753313060937991	-0.76589995263186	0.246686939062009	K04562
K04563	1.67406483885171	1.14746814287109	0.248090452422433	0.907673953653296	0.544901305859827	0.0923260463467036	K04563
K04564	1747.13278599056	550.937523545481	1.83036506508994	0.991272241636838	1.66502862926211	0.00872775836316164	K04564
K04565	1.44141223142348	3.22569472289865	-0.629393276003204	0.857447366696032	-1.16212691665969	0.142552633303968	K04565
K04566	0.582440846511793	0.432410000233924	0.328794760040733	0.950040685472761	0.429711646834876	0.0499593145272388	K04566
K04567	3301.79035039547	2466.45791207223	1.28971220550373	0.96037319678338	0.420807848952899	0.0396268032166198	K04567
K04568	0.62613309173903	0.434448480015878	0.394625111255356	0.947306904981247	0.527284248894991	0.0526930950187533	K04568
K04569	3.06539505130575	2.35892457218603	0.179370736478164	0.729047434749421	0.377943724117264	0.270952565250579	K04569
K04573	7.60354160385655	15.7160477015067	-0.547245811361678	0.830986331119197	-1.04749498810508	0.169013668880803	K04573
K04574	0.582440846511793	0.418210061406526	0.363343250725508	0.951645699328811	0.47788376404941	0.0483543006711888	K04574
K04618	2.28069642838591	3.54305506211137	-0.343681060461647	0.685998791030396	-0.635519456535791	0.314001208969604	K04618
K04646	1.31628958301253	1.5269489519275	-0.0992355270448874	0.0996501405309411	-0.214174915458618	0.900349859469059	K04646
K04649	0.561962215095768	0.425596674771522	0.308289565481307	0.94549915608042	0.400986251611343	0.0545008439195802	K04649
K04651	11.6764767565166	4.62153652082908	0.85569791962666	0.911943462840415	1.33716053424748	0.0880565371595852	K04651
K04652	8.3232637606219	5.2368962807636	0.420222897610857	0.938921600809199	0.668437324441597	0.0610783991908007	K04652
K04653	0.683663164438502	0.440789131197153	0.43635729994567	0.932401059451645	0.633197044504413	0.0675989405483547	K04653
K04654	1.6879223380194	1.45561941095846	0.113870882912458	0.347166587137053	0.213615331567299	0.652833412862947	K04654
K04655	2.27568144709141	2.35271284712753	-0.0286394218002252	0.0234778789630422	-0.0480266263475273	0.976522121036958	K04655
K04656	12.8437720993874	9.42511749735126	0.287614979614026	0.9374339049597	0.446486462312016	0.0625660950403004	K04656
K04688	0.587370002824869	0.467159248516649	0.22744934554419	0.879013045548629	0.330355158876238	0.120986954451371	K04688
K04691	3.75378602563236	1.46337101637584	0.642930177551944	0.897188183446489	1.35905082546729	0.102811816553511	K04691
K04692	0.579448750181821	0.442827123591837	0.297840938108774	0.941916080487588	0.387937475232866	0.0580839195124118	K04692
K04705	0.582440846511793	0.425596674771522	0.345519620875924	0.951651084986911	0.452624656161715	0.0483489150130891	K04705
K04708	0.580816698992568	0.422962140470722	0.336533657039275	0.951000999403233	0.457554399835558	0.0489990005967674	K04708
K04711	0.746623257161021	1.15835143288909	-0.313415461115186	0.657100606207132	-0.633620665685366	0.342899393792868	K04711
K04712	0.569759912826155	0.433264819029661	0.299918924965116	0.942703701306456	0.39510502510874	0.0572962986935437	K04712
K04713	0.791720108239196	0.832362064078253	-0.0369201736753973	0.0336023255752668	-0.0722207203163587	0.966397674424733	K04713
K04718	0.900811341386504	0.977810274972966	-0.0600932593437487	0.0599182649300807	-0.118329574137521	0.940081735069919	K04718
K04719	0.761678600422075	0.753792777785223	0.008290806334412	1.15635901105637e-05	0.0150143909807233	0.999988436409889	K04719
K04720	41.8163818723572	48.2119693129125	-0.192367641810525	0.307520166230515	-0.20532312132058	0.692479833769485	K04720
K04727	0.795323077922755	0.434788138180516	0.487856178706563	0.913505211177525	0.871228452745631	0.0864947888224752	K04727
K04728	0.582440846511793	0.415944377390338	0.367033881794364	0.951448344414544	0.485720919809965	0.0485516555854556	K04728
K04729	0.582440846511793	0.432410000233924	0.328794760040733	0.950040685472761	0.429711646834876	0.0499593145272388	K04729
K04734	0.582440846511793	0.441786915704014	0.302711271041286	0.943703728955415	0.398760843750671	0.0562962710445851	K04734
K04739	0.797019222749729	0.612691993900934	0.216463973638185	0.857058457770185	0.37945252037096	0.142941542229815	K04739
