	Prefeed_HiCHO_mean	T2_LoCHO_FAT_mean	theta	prob	log2FC
A6L6D1	35.6782154781007	72.3703011725214	-1.86607794403621	0.99703816482989	-1.02035431786664
P39453	4.36213663408845	14.3167435207092	-1.88045663362405	0.997036306479588	-1.71459651026178
Q8KAY6	2.24626571340119	9.88351855313475	-1.86577813157962	0.997034479795679	-2.13749613976622
A6M1Z5	16.0236890334436	37.116434087338	-1.91671794322339	0.997034198025184	-1.21185178347341
A9KHD4	13.120955878107	29.0308280582915	-1.86554755747143	0.997031305613876	-1.14571289720821
Q9ZHY3	1.30042262159418	5.83902880312415	-1.88080208519062	0.997031110694724	-2.16674786990034
A6KYI5	57.83121500638	127.209922364923	-1.91647347014868	0.997027836711782	-1.1372908872315
Q8A2F6	16.295141150881	48.8698406362431	-1.86514537798857	0.997025022608114	-1.58450255102242
O53181	20.9442095279271	46.7527910894601	-1.86503163358053	0.997023246760752	-1.15850105952465
B7HJ16	1.07894999787002	6.09458263828097	-1.86490032144101	0.997021197244725	-2.49789942026867
O05409	4.11375668822962	16.2311916055381	-1.86484004583	0.997020256683412	-1.98024054654594
Q46WG8	0.592012232575573	4.38176926265137	-1.91616309729571	0.997019759015938	-2.8878146249269
Q58138	62.6209791374116	118.739981605059	-1.88209730748074	0.997009263897656	-0.923087823071985
C4Z1I4	34.9189913482066	58.5614439877394	-1.86409907203038	0.997008705502881	-0.745939240901796
P73410	23.5843197402442	58.0321359918449	-1.86390573935766	0.997005695015532	-1.29902404245878
Q75JN8	12.2728962177776	26.543122630802	-1.91551609704699	0.997002694269231	-1.11286236128068
O83790	7.75227868271804	20.4993213256689	-1.86327921900514	0.996995713816438	-1.40288380747731
Q5L8C4	6.15769757777353	22.9536410452597	-1.88303465726619	0.996991063197003	-1.89826010146261
A9KLV5	12.0133781661745	31.568070887101	-1.86293165920197	0.996989480679591	-1.39382420634727
A9KJI0	64.8115616186524	117.808377098871	-1.86282437340642	0.996987557687996	-0.862119028769316
Q9V3N8	3.24476505255327	12.9916064976831	-1.91487477344881	0.996984869937955	-2.00139391632307
P12955	129.40083314526	266.791513442926	-1.86248323059171	0.996981446397283	-1.04386586943097
Q8L2J6	7.26083677003706	26.5182741057263	-1.88362159256831	0.996979651885365	-1.86877915799643
Q8A602	66.8878497547417	147.919588766991	-1.86235612741215	0.996979170754012	-1.14499704623466
C5D5L5	6.65994908415834	20.5656608881238	-1.91461135318302	0.996977546417458	-1.62665438140002
C4Z157	25.8133173347419	58.3456318833759	-1.88399953549946	0.996971637095103	-1.17650909312101
Q2IFT1	15.8740427138905	48.8859205742054	-1.9143721904068	0.996970896149619	-1.62274942794
P40710	8.56153573156354	31.0779307362871	-1.86187018805854	0.996970477065499	-1.85994893849249
Q9HYT3	15.8428809585535	33.7168847974788	-1.91434011457804	0.996970004151732	-1.08963654053169
O51323	92.1206438864322	174.377058373623	-1.86184333485789	0.996969996950146	-0.920613846696962
B1W3Y1	10.716045045189	30.5738256507246	-1.91431989547567	0.996969441867898	-1.51252453477921
A9BFW1	4.73048417160975	16.045562448508	-1.86165919186043	0.996966705459077	-1.7621146035307
P49052	8.19124380813418	21.8078954040674	-1.86141101940879	0.996962271808422	-1.41269610658169
A0A7H0DN16	18.4674553307257	43.6318713821686	-1.91392144218928	0.996958359476369	-1.24039726455264
A6KZW5	18.5460297631456	46.0912124635249	-1.88479516131149	0.996953061326473	-1.31338134403079
D2RJU7	17.403026042988	45.6164094779513	-1.88488859076738	0.996950878518211	-1.39021471077061
P42604	88.9212897710583	129.81509983883	-1.79453318757366	0.996943325163073	-0.545857425168889
Q97FS3	9.56921975103102	24.5228438714014	-1.79543262421823	0.996943105639037	-1.35765309448988
P56957	13.5605750132466	33.6468478164389	-1.79425733200914	0.996943051931125	-1.31105299838367
Q9KR66	20.6135131445508	47.0113383061231	-1.88523883140625	0.996942693022098	-1.18941834817699
A9KRX7	35.8468966054501	58.8121080316422	-1.79327862574144	0.996942084601396	-0.714264977619018
Q64MP7	17.86199611489	43.0945108246512	-1.79289197941234	0.996941466014625	-1.27061080371976
A0K2X0	21.2713164619532	54.5300046899551	-1.79594954825831	0.996941085185126	-1.35814095642559
Q5L8E4	7.50653264599445	67.1175422500928	-1.79607338725251	0.996940600627887	-3.16047131804917
Q87L95	2.69652850680066	9.92300429531748	-1.79621056714867	0.996940063635848	-1.87967369242787
A6L050	137.920379242497	203.990959561216	-1.79266118671245	0.996939908398984	-0.564669569931706
P54496	2.71562381235953	12.2283643987839	-1.8853610795027	0.996939834926058	-2.17087590342927
P94408	31.5228292477006	60.8308072290352	-1.79637245298394	0.996939429614851	-0.948405123138475
Q8D5Z6	5.99396234174961	26.7340159337816	-1.79640313326958	0.996939309417692	-2.15709464782951
C4Z3N5	12.3266986048336	24.3514795236297	-1.79652495992162	0.99693883201153	-0.982222966827353
A0A0H3JSM9	3.84525199894207	13.1027048898314	-1.79678822953035	0.996937799662466	-1.76871461533709
Q9KDZ8	47.5254100634615	102.303773481718	-1.88584043254501	0.996928622768263	-1.10608837992568
Q9CKY6	8.74797810064169	23.5217930472323	-1.85959872593119	0.996927685674837	-1.42697652592577
B4U1S0	6.01682832168354	17.6726737035243	-1.79848816584092	0.996927313463042	-1.55444522410681
Q5HK04	6.87796298758838	20.391565838831	-1.8860112591397	0.996924625122664	-1.56791930465529
Q4L977	0.830741873502855	4.27392245726963	-1.79887781213609	0.996924306848919	-2.36308855275335
A0PXS5	1.24266558463401	7.94784746527075	-1.79932253636953	0.996920870520616	-2.67712608164903
A9KPI9	63.1015583958318	104.814990150079	-1.91248773116811	0.996917713256468	-0.732097518667773
Q9APC2	8.02283154496354	25.2423308210441	-1.88634579653548	0.996916162195424	-1.65366172125811
Q53479	19.3111932349135	56.7335593016492	-1.79994316004753	0.996915430684801	-1.55476506652729
A4XID4	1.26844875888706	6.1348796869049	-1.78953728999198	0.996912588818166	-2.27396981051447
P46450	0.687464341538751	4.37590453723685	-1.85880145852321	0.99691230762631	-2.67022447664285
Q9VWA2	12.8189172626282	30.9848739788984	-1.78939036456541	0.99691077885531	-1.27328968934917
Q97I93	1.39550876844908	6.73139889981427	-1.8584926727975	0.996906294191522	-2.27011516332774
O28440	1.39442899983372	5.98416267925368	-1.80078959824395	0.996906067512624	-2.10147491686587
C4ZI07	15.6717865694985	31.1317691026155	-1.91208121673862	0.996906049754231	-0.990217907012477
P19337	1.61851204757675	8.25034177753559	-1.78868898095021	0.996902151322774	-2.34978578103469
O34798	19.6937689662162	35.8912724097454	-1.78864847030668	0.996901653655584	-0.865893831537339
Q8R603	20.4748292721412	50.7390183770924	-1.85821198227428	0.996900831851145	-1.30924418644845
E1WTS4	17.9454933612578	42.8149573448319	-1.8015486028069	0.996897649748677	-1.25449330158365
Q5UQ70	17.6078412900299	88.1781141533477	-1.80167350194876	0.996896262573006	-2.32420257614002
Q9KNC5	25.8757805893313	53.1592878472212	-1.8018523252775	0.996894275520849	-1.03871939280868
Q5LD55	1.33211063943118	6.56150015042465	-1.7878168917517	0.9968879492062	-2.30031178325906
Q5LHP5	8.07394351237944	25.2876605731149	-1.8575311788243	0.996887598791139	-1.64708817726599
Q8A7D1	14.0061960617381	32.071472231454	-1.88759329049718	0.996883704994845	-1.19522539390265
Q8RIR4	1.21381789432112	6.49172239030721	-1.88765924671027	0.99688198744579	-2.4190493119548
Q6CCT1	23.7675842365305	58.9692408093564	-1.80296396649005	0.996879746948538	-1.31096734690128
Q04850	14.9980302936449	47.4032948807176	-1.8030693668061	0.996878329859546	-1.66021429804297
G3XD94	3.34788122655481	10.789866366707	-1.78723329802822	0.996877237224631	-1.68835674592063
Q8RC24	16.5579220692333	33.6793097530009	-1.80346759020566	0.996872971561513	-1.02434093744423
Q45791	26.0310550425564	60.4584512370111	-1.80354334827669	0.996871951435964	-1.2157102363748
P31828	10.9070230754527	29.5188080080687	-1.91076255589065	0.996868332926952	-1.43637707417718
A6L2V8	12.9403812730531	30.2216152692607	-1.85651842656297	0.99686797984709	-1.22370064571938
A0A0H3C8X0	8.35876561853556	27.2515987215741	-1.7867206071237	0.996867844788128	-1.70497905539436
P45424	7.95189491718492	22.3615331903703	-1.91071405576018	0.996866959978624	-1.49164851094977
E6W4K8	9.23158281397502	25.7116395237723	-1.80392319183387	0.99686683294771	-1.47777167424391
Q9CZV8	1.68744321791419	47.3712016047133	-1.80428846504077	0.996861905005794	-4.81109940565592
Q9I4V0	12.2773999412195	27.4774939839932	-1.78624247862216	0.996859100752447	-1.16224536791356
Q8R832	2.9400251020327	10.5135093501163	-1.7862314962776	0.996858900079124	-1.83834393515084
O28783	40.3020864801575	74.6339203765875	-1.78622719143681	0.996858821421644	-0.888976939633793
Q9S3R9	93.0957475250575	198.861168280197	-1.80457892794817	0.996857450625011	-1.09497441364783
P26700	16.3135307958849	90.3096061129115	-1.88865525265907	0.996855905150631	-2.46881038992574
C4Z4L9	15.2585476268733	33.1005084871803	-1.88869774791681	0.996854777838616	-1.11723573287156
C4ZEK2	28.6137944118129	59.019599392859	-1.8887978899543	0.996852121056646	-1.04448330529023
A6V1P1	1.69143385611315	7.09342262270364	-1.80500044822494	0.996850961320378	-2.06823514389584
O53182	52.4408977369947	100.814724713312	-1.88890365184399	0.996849314845081	-0.942942081766448
P30726	66.3820529248637	153.635168777881	-1.8053169965415	0.996846082513039	-1.21064335074287
B8I2B3	2.27660556127127	12.3894305998875	-1.80553739375316	0.996842682823204	-2.44415362418131
Q3B6C3	12.7690699755985	34.3593541861872	-1.8550687041532	0.996840830507392	-1.42804946863359
Q9CJ30	6.98827926500305	19.6658882645015	-1.78537984146816	0.9968398671173	-1.49268618371177
Q9MAH3	13.2418568511085	43.1498144770798	-1.80576188743051	0.99683921756708	-1.70424891701966
A6L0W8	22.7766077547148	49.9788686989694	-1.85492426380422	0.996838130800503	-1.1337653509958
Q5LG30	307.670427767389	517.183143789873	-1.78525026142888	0.996836892818569	-0.749289471697387
C4ZBS5	73.7934039348336	141.016252007117	-1.85477580558503	0.996835356988738	-0.934297670574666
Q0TQY9	10.3276383747235	22.2132259489772	-1.80602489581015	0.996835154747821	-1.10490853539263
O31990	24.2444948531811	47.1498747175573	-1.85461584793167	0.996832369445379	-0.959596742768445
Q32LQ6	8.08677581951889	24.2843713721807	-1.90944945818376	0.996831149865359	-1.58639161815812
C4Z176	7.74368841192254	24.2736202730464	-1.90943903776737	0.996830854692537	-1.64829648614661
Q2SL36	31.2145787365518	65.6030118198664	-1.80651708689912	0.996827542761005	-1.07154205446964
Q9X079	62.6034340066215	108.241571606181	-1.7848353946991	0.996827379385847	-0.789940990628714
P69451	3.45573189911999	17.3100248238431	-1.85352550764276	0.996813016002579	-2.32454459313272
P00449	4.00100721399237	25.4816550651179	-1.85352142600155	0.996812945229751	-2.67102385042943
P29281	0.971857149741192	4.78304036327255	-1.89028777663659	0.99681255778005	-2.29911178876478
P69935	9.78697133836121	28.3123258491137	-1.85333285614733	0.996809676324636	-1.53249589134008
O07627	3.63027427313049	12.2142266031164	-1.85325657957126	0.996808354476761	-1.75041206057558
O31902	0.972330058593688	6.1836027937442	-1.89050299559191	0.996806837095383	-2.66892962350564
E1WNR6	132.293254441199	244.055716457954	-1.7838788747676	0.996805498182302	-0.8834710427425
A6TWJ0	64.268008914193	101.860962851962	-1.78376191848613	0.996802545457167	-0.664428577570817
Q18CE8	15.4774906794867	47.4562241546258	-1.89068566084666	0.996802062951744	-1.61642572685056
Q9JXH2	6.63059714568934	22.3467076316307	-1.80800554846335	0.996802025219399	-1.75285158386585
C1KVV7	2.5078556113959	11.0876550639479	-1.80800571927306	0.996802022274804	-2.14442808800283
Q87S51	99.8002023698751	161.568190100674	-1.78367172996377	0.99680017525374	-0.695028538982961
Q8RGA3	2.02190403558623	9.35578216391587	-1.85271800414256	0.996799028109724	-2.21014374587901
A6M320	10.8467277388026	22.9151600651025	-1.80823651338432	0.996798042226779	-1.07904248978478
Q8XHE4	9.20387731682471	21.005123558797	-1.90820003765993	0.996797397804362	-1.19042761385432
P58381	6.83962756873168	18.7571323996195	-1.80861810866433	0.996791455557024	-1.45544960996581
A6KXY5	13.6404273017416	33.6088038929442	-1.89117075941333	0.996790166788377	-1.3009503602263
P44053	1.68886227631985	9.16643312875747	-1.85219324441734	0.996789952709571	-2.44030877324055
Q59112	4.57082691702794	14.8560832750832	-1.78323229520416	0.99678863752689	-1.70052671264519
Q8RE44	19.2107799062186	73.4277169935738	-1.89127088023844	0.996787710829411	-1.93440865480849
A5FMG4	7.63230262411913	22.381620584475	-1.80893631648517	0.996785838188362	-1.55212422014165
P45736	2.85202536120007	10.3464932179084	-1.89148738808596	0.996782399109903	-1.85908315574973
Q9HMH9	8.66054757155782	26.8282645915201	-1.78293623184265	0.99678087427981	-1.63122358694701
Q845S7	50.7629456618651	169.843043574071	-1.85152099407905	0.996778971059494	-1.7423544364355
B1Y8C7	0.576035436724402	4.39859295373196	-1.85126142592743	0.996774822839527	-2.93281262860418
P20054	98.0861564605928	172.283513575657	-1.80996464048805	0.996766763269688	-0.812663212572134
E3PRJ5	55.7410634869905	204.280226874784	-1.80996555425935	0.996766746294142	-1.8737371333497
Q2S6K8	23.5974886297696	57.3752709017827	-1.90689870166928	0.996763943238359	-1.28179573186051
Q8A0Y3	12.7671804204892	34.7851089729949	-1.90689511525259	0.996763851017283	-1.44602989338662
Q64XE8	2.7481433598661	10.5115458714473	-1.90688144887302	0.996763499599053	-1.93544568263092
Q8JV21	8.55002986828649	40.2484712865634	-1.85031892785922	0.996759782359538	-2.23493262300281
Q5WH73	3.21565434102486	11.4751244096152	-1.85018123421675	0.996757587888299	-1.83532555400583
A1K5I5	0.594814052281293	3.52072936233454	-1.85017390790148	0.996757471146665	-2.56536369573437
Q8A9M2	3.39533105085837	12.5917697146491	-1.85005384648537	0.996755558313833	-1.89085690959182
P55071	55.0420572493902	127.723651522506	-1.7818081734503	0.996751369404411	-1.21441940590569
P9WGN0	5.55900936453895	14.5037399077485	-1.81098906375487	0.996747703548585	-1.38352524138495
A9KJJ4	66.3005099753208	120.672276795891	-1.81110120532263	0.99674561364358	-0.864002397411536
Q5JDS2	19.9479755527785	38.8646067221363	-1.78154682664224	0.996744500848357	-0.962214577402183
Q1JPJ2	1.80687707721394	8.10668224365229	-1.84909104041949	0.996740966775235	-2.16561323284022
P44326	0.949954531260909	5.60942638092949	-1.89324997636066	0.996740707775796	-2.56192288172787
Q57998	26.0210354833896	52.7777988454941	-1.81160967602264	0.996735649916432	-1.02025280884811
Q48452	23.7225906615324	62.2155800332874	-1.9055972845408	0.996734865027838	-1.39101433528098
C4Z9E3	5.4306134570135	15.7786440844308	-1.84795589058019	0.996724215383855	-1.53878615156778
C4ZBV1	69.8055568192576	110.222389418671	-1.78079491870926	0.996723385101338	-0.659003516816021
Q4L8X9	5.17454560565242	16.3226466703438	-1.89413888483508	0.996723122358628	-1.65737091978345
P15645	0.69674320687901	6.56380345660784	-1.84777401243	0.996721535631484	-3.23583310363487
P38376	94.8998804460296	144.499318586074	-1.89430495582067	0.996719835651841	-0.606584514573448
A6L0V0	25.0602789993642	53.0085852485645	-1.78056730964643	0.99671700429716	-1.08082356043042
Q9LQ02	1.02072553686835	10.040843777323	-1.81279700112495	0.996712302593096	-3.29821361368246
Q7ZV90	10.5351647750723	42.4605435680358	-1.89481864615579	0.996709666630217	-2.01090996156117
P54309	1.36661755372151	8.47906371064959	-1.90431048694073	0.996707678869186	-2.63329540294519
O67125	9.74746984209089	30.3802606962225	-1.84668303464055	0.996705913580753	-1.64003455865461
A4IRD9	0.823547765931927	4.59336326019968	-1.81313206809769	0.99670569960495	-2.47962664765791
A5FQS4	18.6305819529922	36.7090099857581	-1.84636332919069	0.996701391583668	-0.978461466932164
Q8RIM0	4.37827613426975	17.7854528543448	-1.81348802065775	0.996698646585649	-2.02226285677245
Q8A5K8	30.2903567424441	69.7563705944919	-1.77983971817755	0.996696641507255	-1.20346640955835
A6KXH3	714.131775793391	1076.70151999803	-1.77974633638039	0.996694031874729	-0.592356147164794
Q8RC54	29.2392130830278	50.6589818339042	-1.81376165254525	0.996693160671744	-0.792913596972784
O22190	10.4213771627087	27.6492897029938	-1.90323160835036	0.996692592009679	-1.40769647951231
A6L9S4	18.9417431039264	43.707592276953	-1.84522075696879	0.996685258727115	-1.20631480630847
P25152	7.96156333213886	18.8495257991148	-1.81417708287374	0.996684823967584	-1.2434045785964
Q97F13	16.8654970990733	32.5573234829851	-1.89657970293983	0.996684062142136	-0.948907259990999
P13251	2.01174610225985	7.77109020808541	-1.81427952653033	0.996682766692231	-1.94966877137312
A8MLM9	12.5935321113892	30.6890181257446	-1.89682100485224	0.99668089256569	-1.28503951561322
Q0HGW9	1.10690812174253	5.18026540859647	-1.84484625670143	0.996679997870016	-2.22649053860888
P66928	7.21333469752127	32.1571644565337	-1.77899907934745	0.996673057514428	-2.15640192736805
A7GJ70	2.87932914118722	12.4525733078058	-1.81483840973338	0.99667153290925	-2.11263928367137
C4Z2T1	11.9763458296665	29.6518927373092	-1.90112305185075	0.996671174542721	-1.3079364112508
Q9SG80	3.85945697670012	12.9103160553854	-1.89783081456407	0.996671093584529	-1.74205453891333
Q8A4N6	76.1791967215471	141.239219461888	-1.8981045994206	0.996670078647312	-0.890671772921451
Q7NX86	1.6132619736323	6.60405010308484	-1.89814860107874	0.996669915521758	-2.0333703324111
B2TKP6	3.10593191755589	10.2103471525254	-1.8440891258311	0.996669378388238	-1.71693380766735
Q84R21	12.3446667733181	30.9938700065511	-1.9002139930258	0.996666494322596	-1.32809501277473
Q5L8K8	3.89466348129025	14.2274411693898	-1.81509266555183	0.996666416504529	-1.86910563132031
Q5L9H9	1.89460232882535	8.71347818862264	-1.90011140720063	0.996665966208139	-2.20135365632241
A5FIR0	10.4058360848104	42.6229379068455	-1.89945475172074	0.996665072183334	-2.0342371514612
Q9S281	0.973155461858916	5.40896776569499	-1.77869954643653	0.996664592273765	-2.47461110042416
Q5L9Y0	14.9088367622785	36.6914177484116	-1.84346550877426	0.996660645770269	-1.29927495300635
P63755	3.4973251326143	12.2579734704216	-1.84339145705603	0.996659609662062	-1.80939665843686
O50499	19.6640713208982	39.0972761183309	-1.81543400111427	0.996659542118151	-0.991506045976249
O05495	8.06104269142463	18.8642821392607	-1.84328197657142	0.996658078176375	-1.2266188331819
Q92834	0.635937264742572	3.88335412334348	-1.84326418362812	0.996657829314125	-2.61034691703927
A1TSW8	4.85720533032999	21.2590978954214	-1.77816110533943	0.996649397754814	-2.12988199880415
P57793	4.04230071180294	14.4600182072161	-1.8425653918616	0.996647967694833	-1.83882081413811
Q46508	161.80122754467	250.952730034415	-1.84249047489347	0.996646901715493	-0.633193087631362
B9K883	1.13952243913503	7.16195952416432	-1.84246664580429	0.99664656269513	-2.65192503128399
T2KNC8	43.5548315115139	88.5843807564913	-1.84239988013597	0.996645612909835	-1.02421957947036
P44507	15.6541754866701	31.5030521392656	-1.77761740081279	0.996634084127141	-1.00894408633747
A1TJ12	0.54927028375675	3.17485243741236	-1.77745805083402	0.996629601569435	-2.53110139166167
B1YI76	3.74228850031948	12.0595002827639	-1.81721683840042	0.996624382569621	-1.68817743844507
B2RKV3	0.934189952626231	6.25010830297153	-1.84080997465649	0.996623039284289	-2.74209335536307
A0Q2Y4	2.15344635812423	7.9060129495165	-1.84052187746582	0.99661894460783	-1.87630293138595
O34878	1.11198986965453	7.19790335707429	-1.840502340074	0.996618665957179	-2.69443308697565
P57653	1.84117582744271	30.6303770101528	-1.81754064857507	0.996618000573684	-4.05626381232068
A5G4T3	2.15750338383553	8.21786268441633	-1.77695544632582	0.996615511024958	-1.92940040199964
A0LXQ1	24.2960841728223	84.1503419453908	-1.77687659323539	0.996613332509144	-1.79224532218004
Q7MH14	3.80572783177696	17.1173879140094	-1.81781547510154	0.996612579615629	-2.16921827010899
Q3AEP2	1.66054761193213	7.07250451121286	-1.83969597573888	0.99660717633201	-2.0905621028445
Q895L1	16.7770942675718	34.8157604898909	-1.77646682009436	0.996602021285235	-1.05324766910053
P44776	25.648054330866	66.5488674211668	-1.83889269365041	0.996595752112028	-1.37556472677089
B4TVB1	3.19462056460145	13.7498099374046	-1.77616983717008	0.996593833733033	-2.10569518359703
D7AF64	49.5224451633271	85.1792646860192	-1.83872616023279	0.996593386364143	-0.782419726646907
Q181C1	4.70246504713695	15.7569651103618	-1.83859505088642	0.996591524491445	-1.74450056397824
Q0S0Z3	1.08558106002292	5.71962289006851	-1.77605066091134	0.99659055056987	-2.39745257382721
P50442	5.42430944225049	18.2903414524068	-1.81919771121923	0.996587648942639	-1.7535706204221
B2V4D4	2.08923324366213	11.828552452057	-1.83826250040907	0.996586859480378	-2.50122806102558
C4Z3J8	27.9435600372768	50.1751040102696	-1.77579382304563	0.99658347969932	-0.844455868983224
P52964	5.37361934486487	25.0935643942502	-1.77578975924932	0.996583367872663	-2.22335137890231
Q8R9L8	21.2746633963306	44.6744276217188	-1.81987680750131	0.996575473035292	-1.07031293922321
O34437	19.5549333548094	36.1357770640269	-1.83704443048507	0.996570166720957	-0.885895299127699
Q13FD9	149.19415930154	253.598227397933	-1.77527507454207	0.996569217872499	-0.765353603722969
B7NTV6	6.46137426873208	34.266997006556	-1.82026422339051	0.996568709425628	-2.40690681733776
A8MLC4	4.71114244576897	18.343327962363	-1.83686198249458	0.996567670488844	-1.9611065465187
P74214	10.2090647551658	27.0655479183883	-1.82055733165613	0.99656434581873	-1.40660688640107
P24072	3.71219020816945	13.4491809334728	-1.77506935295921	0.99656356925583	-1.85717577467161
A6LR05	17.817862658047	38.2722471876794	-1.83623853637602	0.996559148584116	-1.10297432382909
Q8EU34	15.446658406352	31.3849566286404	-1.83613361442468	0.996557715620052	-1.02277844325905
P52076	0.584484972698307	6.3874322355154	-1.83603215157361	0.996556458005039	-3.44999824235058
Q9ZJD1	74.4273537459104	276.711101164332	-1.82135020668988	0.996552525569391	-1.8944756763482
A5N4N9	2.38485342821326	9.11182399976344	-1.77461369869608	0.996551179795544	-1.9338392791048
Q182B9	18.0858463656286	36.7895597779155	-1.82158183289461	0.99654906792835	-1.02443529964056
P14941	1.12933899843517	6.10231335686953	-1.82163592046827	0.996548260230642	-2.43387765398046
Q928V0	30.2120497245377	59.4692352969401	-1.83513743601093	0.996545750399052	-0.977019458045553
P13629	3.84894597841144	14.0582322525503	-1.83489560917703	0.99654286015963	-1.86887986706987
Q1H2I8	1.81516555150527	7.35016723872642	-1.77420805418539	0.996540381001124	-2.01767594134422
A0A2I1D2N1	1.2386166956308	5.67159886785453	-1.83453004683939	0.996538494176247	-2.19502570170952
P0AC13	23.6387548474269	55.278451867787	-1.82241202910454	0.996536658131573	-1.22556316736785
Q9T1W5	1.15960059530393	9.59536194182468	-1.82300397141905	0.996529984719379	-3.0487092474733
P77965	0.857819822343473	5.48236077083191	-1.83371165537384	0.996529074752244	-2.67605070990445
O34992	11.0909277415511	26.6570464731479	-1.8234025041081	0.996525659400955	-1.26513689257615
P39701	1.02141198661919	4.89323411643371	-1.83303583966831	0.996522879335615	-2.26022341528025
Q6LYX4	10.2832566981092	53.5512589805876	-1.77348630398692	0.996521205193959	-2.38062325576489
A1KQF8	6.39175791070028	23.1321192365801	-1.82408525736394	0.99651823936167	-1.8556127717469
P11290	10.989490378432	31.7765326758946	-1.82432986241788	0.99651557794669	-1.53183722738279
B2RI48	25.3788001406047	56.4627939143279	-1.82434034223176	0.996515463885043	-1.15367665553344
Q4L5V2	30.4902677740899	118.724358472331	-1.83218182133563	0.996515064387765	-1.96119523493865
T2KM18	1150.31485766359	1686.98427550974	-1.82492165380953	0.996510100921598	-0.552417724700891
P96653	5.62763623858694	16.9377683954083	-1.83114422019913	0.996507354879219	-1.58964282435432
Q5LIN1	9.2078369944859	27.3784940734632	-1.82562020753659	0.996506349870239	-1.57210889588039
P08874	9.08402269646474	25.5421536036904	-1.82568755586285	0.996505987887321	-1.49147695622128
P52986	21.1263422872966	40.8262567723544	-1.83059505265372	0.996504656809294	-0.950454289924106
A6L3D5	24.2469739183917	51.039244428249	-1.83056700046276	0.996504519083043	-1.07380226531025
Q18BJ5	8.73579047304989	22.7119410492819	-1.83046109897816	0.996503999227398	-1.37844085063833
Q68BJ6	123.159217661594	228.156422659988	-1.82622798057278	0.996503081051282	-0.889498658417276
C4Z2U3	11.1428392517152	29.3450709881293	-1.82726117409773	0.996498760577661	-1.39700131261469
A9KKU7	26.0625584549996	50.5090379546059	-1.82788698677393	0.996498608359589	-0.954562848683376
B1WWL8	3.23342032439061	11.8485629497316	-1.77216359430285	0.996486342586134	-1.87357912670636
Q5LB17	40.0672792940486	88.5864882893338	-1.77101369463507	0.99645658687375	-1.14466211843452
O06913	5.48046444293131	22.4294125836472	-1.77100000502897	0.996456233351896	-2.03302177245024
Q6GH61	2.28647246516819	8.14847674221285	-1.77019840450869	0.996435563384227	-1.83340684480255
Q0SRL7	28.3086024240549	47.2910699070924	-1.77019477655211	0.99643547034986	-0.740327255357819
C5G6D7	4.86911806934399	18.1856311789007	-1.76873675063287	0.996398176101595	-1.90106660959552
Q97DD9	6.81797668477977	17.8129249369028	-1.76863317058254	0.996395533859655	-1.38550885978111
C5DAG6	1.75669904465414	7.83118999932105	-1.68628554344579	0.996394335724707	-2.15636449897898
Q92HD6	5.23946681577128	24.6467602756213	-1.686411699373	0.996393852348194	-2.23390611093451
B9MJX0	12.5817661206913	26.9584809790396	-1.6866465694491	0.996392951649662	-1.09940475811126
P23989	2.34697198637136	9.44860899716911	-1.68490053923043	0.996392910099881	-2.00930133281669
P37197	9.77129800101595	40.0102184385566	-1.68484341936217	0.996392816686574	-2.03374638024162
A0PXN4	2.02223024565137	8.17596095605012	-1.68441012939105	0.996392108918712	-2.01544103882637
Q9LIK7	3.37848278158633	10.2316547945292	-1.6840568926303	0.996391532999461	-1.59859208754584
Q8D4U6	5.74978100229215	15.2998753484927	-1.68404978730602	0.996391521424868	-1.41194098617149
P53606	5.20118996420799	18.2534281591507	-1.68397131748783	0.996391393623434	-1.8112538047581
Q9XAD5	2.23696770532688	9.29013651263881	-1.68749697361438	0.996389681991304	-2.05415536761225
A6L064	81.6546030431368	160.168596309867	-1.68759320958822	0.996389311142978	-0.971985190388537
P40983	7.73474559978493	31.2753626746978	-1.6834102653716	0.996387999073341	-2.01560086773709
Q5LH04	4.90773809528169	13.5583595067657	-1.68338760922643	0.996387836934301	-1.4660524644136
C0CMQ8	283.065306554222	465.896098280433	-1.68823862435858	0.996386819599817	-0.718873309949777
P10121	6.28097424182609	21.8188306064267	-1.68837844219042	0.996386278835247	-1.79651352361651
Q180E5	2.55545479926344	8.45295148135953	-1.68315202289577	0.996386152001173	-1.72587509583501
O94586	0.855725273685385	4.85176688972468	-1.76798902655758	0.996379123601891	-2.50329062966582
Q5B1Q2	0.530239469537342	2.82827271590969	-1.68216601991253	0.996379120632179	-2.41520526909455
P54113	63.6700243746007	103.465550305926	-1.68213121578518	0.996378873043533	-0.700464269025175
Q64WA9	35.9802737825321	72.6746376883323	-1.68200956625994	0.99637800798023	-1.01424580953322
Q43843	1.70436272034251	7.82186449175323	-1.68189675904338	0.996377206245172	-2.19828014182669
C4Z1Q7	16.0084952961373	35.2590359439611	-1.68174518966279	0.996376129703102	-1.1391553194603
B8I816	9.3894748641726	27.4837305999475	-1.68957294542413	0.996375905724047	-1.54946146868338
Q72XD6	1.54617764069942	8.04305510180527	-1.68991219656174	0.996372914400091	-2.37903752342502
P49008	343.278183408464	603.117291826834	-1.68137365872413	0.99637263905593	-0.813060427313068
Q795Y4	7.95686481163241	23.8332489780071	-1.68999439960105	0.996372188853172	-1.58270364220548
P0AAI5	20.8586699688345	46.2979147225755	-1.69020595314167	0.996370320316332	-1.15030004650375
