	T1_LoCHO_FAT_mean	T2_LoCHO_PROT_mean	theta	prob	log2FC
P94360	713.263974665543	404.130835126613	2.33784346783981	0.979011371602418	0.819613675017302
Q92A41	186.084100186195	38.751300628478	2.33060020769479	0.978930204815527	2.26363815250999
G2K265	863.958814243281	270.178125727139	2.3295640627663	0.978891348308517	1.6770516640319
Q8RGC8	155.514606519638	35.2325149493765	2.34215620917447	0.978683404461611	2.14207072474962
O68185	595.442941511673	149.946699584679	2.32011730508241	0.978308490204019	1.98951350006515
A0A5P3XKL4	1223.21193467142	451.979721377829	2.31887899460541	0.978142300093437	1.43634443708065
P0A4M9	137.626470472599	55.4485523235102	2.31771969963271	0.977947346402457	1.31153627893327
Q8XKQ2	261.321106572067	71.688968024108	2.31607856116243	0.977578226871741	1.86600062440183
B8FPU4	403.358155893009	104.876545625172	2.1697143698882	0.976477877118893	1.9433693548514
Q59754	186.720947465914	92.902520486938	2.1703624424797	0.976451266089574	1.0070941435364
A8FHQ2	374.234658185992	101.070792065289	2.16432527428577	0.976230167261367	1.88857703360487
A6LE88	202.381443570839	91.0155697129372	2.17326647904453	0.976208319697254	1.1528917465613
O32125	137.581713271267	31.7862443414265	2.17389828932583	0.976127132669088	2.11381425431762
P64324	163.723308563867	31.5941552131851	2.17424891307301	0.976080605028913	2.37353013091131
G2K3G6	250.602108052699	91.5862191679813	2.16288162735349	0.976067884147713	1.452196110843
O86233	314.608455774624	159.921824068588	2.16210600932611	0.975972972434216	0.976190614116188
P0A535	530.560712875753	212.482545018207	2.16019696495365	0.975730148250498	1.32017351855307
O59196	164.575500198598	46.6144881018643	2.1595939814232	0.975653581666212	1.81989925340374
P39661	271.08691033833	57.8454694241409	2.15031730591417	0.975110947335509	2.22847957906796
P0DJ98	407.78788658883	137.85829860475	2.14850305156029	0.975102408464512	1.56463280514096
O34751	1821.58020165349	976.945767114337	2.14848310394561	0.975102228976172	0.898840134694349
P0A4G0	98.7099402624776	28.9970159884247	2.18723896493449	0.972637885767386	1.76729093021284
Q97K30	1340.35728528606	723.086699391033	2.1895082391551	0.971806397420998	0.890377071977187
P52040	353.951749726955	118.023394218421	2.1903052718111	0.971503363388632	1.58447985296089
Q08432	663.264610138278	385.274593782159	2.36133872317187	0.97076960660405	0.783697496648722
O05253	461.309936376723	225.387845959319	2.19408093962027	0.970013508866471	1.03332664737039
Q8Q0U0	118.129753678415	34.2042538025372	2.13272593628781	0.969847041969803	1.78812472447487
P24828	386.49263014991	202.123330869796	2.19633947345609	0.969113014979109	0.935205044321735
Q8NXE7	86.9367395148373	22.5288969952187	2.30235507661855	0.968614970160535	1.94818930804052
