	Prefeed_HiCHO_mean	T1_LoCHO_FAT_mean	theta	prob	log2FC
K05245	1.01950102627199	3.03684410810116	-0.919236844850707	0.964574938136321	-1.57470962415904
K05275	2.68701992346528	0.892636621304933	0.704173564118552	0.919280706059063	1.58986211763659
K05283	0.512763866604906	0.437467127966746	0.177751436001199	0.915428951276818	0.22911998741419
K05284	0.528213118483922	0.447717730105201	0.186183564378456	0.920011712206041	0.238530680478023
K05285	0.821719029078249	0.531523754131139	0.384281045050519	0.866615793366095	0.628511008425481
K05286	0.721191988086342	0.450534963733322	0.443934531876045	0.863894079708387	0.678744298948438
K05288	0.602062038746178	0.488876078323149	0.206169186518691	0.926312414781389	0.300443342248899
K05289	0.531432602818641	0.469308640684378	0.138399103950567	0.869606302775638	0.17934971551655
K05290	0.982807390431405	6.15835749488784	-1.302344942515	0.983576569595668	-2.64756500727548
K05291	0.754292993908029	0.540039359374481	0.310217954690685	0.901387958944673	0.482060467605551
K05292	0.749139641723618	0.496734754093498	0.380802687736609	0.867487206176439	0.592758977540333
K05293	0.839573352064579	0.479580836841939	0.50757776858295	0.87205036257797	0.807882363933217
K05294	0.693084117623627	0.513136154976338	0.27430695996265	0.918387887798538	0.433688779007377
K05297	0.509199160751367	0.407203330004387	0.23920957657557	0.927826790190536	0.322480681977448
K05299	0.604896625228641	1.03055906325019	-0.463688497034955	0.861029724776284	-0.768666673873576
K05302	0.539248608613384	0.456642739289861	0.189737452260262	0.921551107058253	0.239884654569845
K05304	0.539085635240806	0.431149803808799	0.246334360918471	0.926888573964615	0.322325243752604
K05305	6.49586203899197	9.01264428573455	-0.269507413824136	0.702940034826504	-0.472429458541958
K05306	0.80451440242792	1.09633716910885	-0.262527545633647	0.695943778347605	-0.446501401606272
K05308	0.546591941108801	0.45377619536715	0.212039112298904	0.927264696687371	0.26848326038547
K05310	0.540041416918819	0.462650713681841	0.170878901364402	0.910598872682572	0.223146638496922
K05311	49.1730235849226	159.213542044973	-1.29238270233835	0.982884143529403	-1.69502407833974
K05334	0.526602175455584	0.458992876851506	0.150101902567398	0.888436114508117	0.198241716830438
K05337	0.520674892705918	1.14202213070581	-0.678869049101772	0.935962345866168	-1.13313586248404
K05338	0.64225920688008	0.798276630151498	-0.204367720400769	0.618672439671115	-0.313733109740052
K05339	279.97495899077	131.965957551965	1.50073805947373	0.98864166051587	1.08513198365025
K05340	11.4164179764046	7.51315195455945	0.247434212351693	0.926696332198978	0.603619874271767
K05343	16.08564255521	3.98661368680418	1.31775026455899	0.981828972428013	2.01253785053692
K05346	14.6768756482854	4.19915273583947	0.761605141069892	0.929333052459786	1.80537471659109
K05349	3235.17929411893	1846.72344954605	2.40961002440319	0.999766028142493	0.808877832720631
K05350	2.70416029406295	1.54050493514922	0.515684941910498	0.873141095822395	0.811777368359502
K05351	13.4514312669112	17.2318865101234	-0.282319133325651	0.717422981994247	-0.35732096596513
K05352	2.1765676769536	5.40076961562961	-0.789833108275891	0.951409874523244	-1.31111012840107
K05355	0.547735191159929	0.456642739289861	0.20467009953952	0.926013957059212	0.26241267999218
K05356	0.517423313253063	0.444721906583757	0.168886535541133	0.90899701974316	0.218441585947726
K05359	1.50413756189372	2.3487859624945	-0.359026421131649	0.794588953570661	-0.642978735384325
K05362	35.4561727843337	400.557178536424	-1.28209064633866	0.98251750476911	-3.49789947630361
K05363	1.81440882294764	1.27811640698464	0.175031888634536	0.913643824656887	0.505480322241659
K05364	78.2826419324345	122.312901489012	-0.866768491393238	0.960495693253201	-0.643812235580282
K05365	1.61987528002072	1.3234509398057	0.130053498546563	0.852757753606231	0.291578023882222
K05366	1308.50666304158	1088.91359133267	1.09923400887872	0.966147875058983	0.265031794470999
K05367	42.4185313857482	35.1422642373424	0.235897196540151	0.928092172263464	0.271487524695111
K05389	0.738202174992748	0.462865961936817	0.449304037212402	0.86404687787115	0.673421514091587
K05391	NA	NA	NA	NA	NA
K05394	0.524374743774233	0.456642739289861	0.159677071834173	0.90022782644968	0.199532306274573
K05396	6.81739191302458	7.24439208660936	-0.052680556933163	0.037603326521818	-0.0876447090826728
K05402	0.531452887223514	0.452030639724351	0.185713696296247	0.919789640557356	0.233521238630608
K05463	NA	NA	NA	NA	NA
K05499	27.0267737486698	36.3587935957862	-0.367070396123085	0.80099911120728	-0.427915026777736
K05501	2.88750372345806	1.24529707754633	0.684641860475568	0.914816507456264	1.21333285482256
K05502	0.531452887223514	0.465906666360528	0.152306185787656	0.891415668152973	0.189900830731683
K05515	213.380844147687	369.611001194706	-1.51827632548286	0.987631496967301	-0.792577031310385
K05516	408.987466374613	127.20199849285	2.93144689815209	0.999999999999997	1.68493529449914
K05517	0.934642671513996	0.818630015926642	0.0715240975061226	0.626489107579169	0.191203339895257
K05519	0.522190595652149	0.478834941201085	0.0932037776372637	0.736286313248975	0.125048044355049
K05520	0.531452887223514	0.53054161486786	0.00162670813570242	0.178891296978137	0.00247588556904648
K05522	0.527667902714763	0.456642739289861	0.166829597549999	0.907232985873529	0.208564334787701
K05523	0.573888546086475	0.470724500152042	0.209084998054027	0.926826895345004	0.285887636751635
K05524	0.53185907795379	0.442226404713738	0.208825531006506	0.926783286074499	0.266258869069465
K05528	0.507150288999936	0.447717730105201	0.140933067120511	0.874136782452392	0.179823887420398
K05529	0.554136770893349	0.475316615076358	0.166350689504448	0.906806579109709	0.221353270143359
K05530	0.529779076820624	0.456642739289861	0.171535487700925	0.911112350564749	0.214324972472048
K05531	0.531452887223514	0.438967751212319	0.21792813623919	0.927905445331072	0.275826847935744
K05532	0.52247286024397	0.445075526768857	0.18301782423721	0.918451862091249	0.231305924670448
K05533	0.626951352151638	0.509485682553099	0.210301879186362	0.927015621591306	0.299311897781404
K05534	0.519969048715187	0.436150517584198	0.197005365814467	0.924090678946905	0.253599647293452
K05535	0.549167672134676	0.438967751212319	0.248076327667065	0.926578276026567	0.323131744833522
K05536	0.524830608280796	0.456642739289861	0.160649196780519	0.901262682502424	0.200785966490912
K05537	0.528193815695166	0.456642739289861	0.167976303293238	0.908227513583223	0.210001515619779
K05539	6.13973816552986	10.5776830287258	-0.360719629503298	0.79591877352547	-0.784774612246044
K05540	819.566575169758	390.711309511812	2.34012173081332	0.999771244792627	1.06875813101983
K05541	2.52592610651028	2.73533579992933	-0.0677215563060431	0.127286909125203	-0.11490551934881
