	Prefeed_HiCHO_mean	T2_LoCHO_PROT_mean	theta	prob	log2FC
K01442	3599.821324767	1277.01875977106	3.52363557302284	0.999999999999984	1.49514558212512
K07284	6287.7705570341	731.011305701443	3.97529095942965	0.999999999999982	3.10458295015726
K07444	70.4498897471829	579.562161880515	-3.59573694369295	0.999999999999966	-3.04029405427196
K02761	3670.7740826352	1028.02560619348	4.00396420539544	0.999999999999965	1.83620812685862
K03366	54.2152700194221	925.884409476939	-3.47649008575497	0.999999999999959	-4.09406093716184
K02796	3834.24178302006	993.822585645657	4.20118780670871	0.99999999999995	1.94788108050894
K21591	357.860852437607	73.5070464055494	2.33791469779723	0.999999999999732	2.28344427245245
K01207	437.988120808627	156.196890159359	2.33634860835967	0.999999999999482	1.48752601125483
K06902	815.898934383928	330.606831061865	2.33358474701739	0.999999999998437	1.30327392206877
K04074	26.7608832805786	417.885686005241	-2.17212848565513	0.999999999987483	-3.96491070227748
K01491	842.138947678365	484.090137301307	2.3243624319812	0.999999999954103	0.798782587134585
K11717	1793.51957571195	978.644703708815	2.31608961113524	0.999999999230083	0.873936401405377
K14983	30.8896580198745	354.488855239899	-2.15894319221669	0.999999998878978	-3.52054446729339
K01878	84.5000718920239	327.553117437114	-2.15275142788777	0.999999992754928	-1.95470440537755
K01568	98.5873775108692	5.03066501904326	2.30310154134563	0.999999960829313	4.29258191306637
K03657	813.719415154548	1741.51177994047	-2.14040933472083	0.999999787530866	-1.09773691305371
K01495	54.9285473945484	213.893472376926	-2.1366355764075	0.999999469417144	-1.96126440998112
K03741	20.63555725665	112.158972682904	-2.12348491301469	0.999991399815579	-2.44234073669161
K26115	347.971539378163	85.4726295912747	2.27820098924075	0.999987385704771	2.02543489962186
K17810	34.8506085669105	135.710014170315	-2.12012084757486	0.999984143176927	-1.96127142851826
K01428	1313.97210518996	325.626108738874	2.18144529289837	0.999923888814644	2.01264636365859
K00560	1086.56411628907	641.47803255095	2.17708686911962	0.999909611194594	0.760301541890724
K07484	1442.90945783701	938.157668427372	2.17667146198406	0.99990674830388	0.621078463865727
K15780	324.342483999184	120.907043642899	2.18763991560986	0.999890671674109	1.42361971391814
K03696	1673.99431013722	5840.34065125575	-2.10740805575737	0.999888823736612	-1.80275789584071
K03856	975.034153636578	527.95558159973	2.17406932997297	0.999882318662941	0.885036198012384
K15192	31.3168369046256	2.45386939138378	2.18839822621127	0.99988172047234	3.67380813553907
K00773	1132.09509239266	753.401278735269	2.18862823344849	0.999878813376175	0.587504757999558
K01347	7.59143579467323	0.519669516945726	2.1734550419096	0.999874716158509	3.86870643316388
K00844	62.0102876278474	3.85917742225794	2.19097733797917	0.999843795619575	4.00614230414013
K09810	1328.88856966147	626.925543759259	2.25704320080646	0.999714866703093	1.08385411846273
K08884	186.4732950316	37.7690082770347	2.1989370177851	0.999633111970099	2.3036942282281
K07240	617.848009735085	254.874292405904	2.161723380024	0.99960925875536	1.27746611463296
K00656	2048.15530060663	3776.70254705848	-2.09593807494376	0.999601052358358	-0.882802050353565
K09963	138.638279259421	31.495957143203	2.25125253673816	0.999495714735804	2.1380870937467
K24085	188.294368872654	522.478857596135	-2.09292991213112	0.999482393071592	-1.47238280350963
K01626	627.807432557841	287.598183983054	2.11307117810065	0.999441375698224	1.12626754294539
K00864	2435.66475603403	1029.59221955318	2.11431130529073	0.999433405392785	1.24224251839426
K22230	166.456640164058	43.5341120476446	2.11820001916356	0.999373250275599	1.93492822000859
K25288	144.362467098546	22.3257285654383	2.1200059864669	0.999331582077144	2.69291654232009
K03310	467.55515867988	853.728784727092	-2.08888457955199	0.999300367667348	-0.868641249215722
K03442	1119.10261348414	587.449841025234	2.12227493752327	0.999271126798968	0.929804748322064
K01625	925.721215939023	502.817457951555	2.12395935036734	0.999222706497299	0.880543045053687
K01443	1060.49504051099	633.477289180094	2.14839971555102	0.99913743748685	0.743373070719066
K25026	718.597868090222	364.786795299369	2.14701425363739	0.999095803807198	0.978131148025166
K07305	633.128074740999	276.949967098384	2.14605358962988	0.999069247670932	1.1928720031663
K14575	28.419760870827	1.10973886471512	2.13004991982432	0.999056029281681	4.6786022778948
K03654	1944.81057382012	1039.60307693741	2.14505344444047	0.999044835230856	0.903596833441117
K00609	2088.35032728224	998.937642258653	2.14190745727727	0.998985276647803	1.06389722174116
K02895	103.580547474718	360.458341937518	-2.08228585246564	0.998974604034553	-1.7990794483042
K02528	1283.99406367576	785.440232850007	2.23925062261873	0.998887499445203	0.709065127797181
K01006	888.959579772437	481.095722922656	2.21510714006217	0.998858724196554	0.885793848934293
K03215	1706.70090261503	1053.34643395935	2.09532808090691	0.998731074335481	0.696230249052884
K00688	3007.1084989021	1909.58991485514	2.22525372372055	0.998545132970224	0.655114070226439
K03492	516.347167015227	208.948531038198	2.22715542870744	0.998538830806275	1.30519377450325
K02992	1735.85659085915	2649.59813332682	-2.0663960345842	0.998362759199244	-0.610125798220592
K23509	196.562824956984	494.824940883336	-1.98696368987983	0.998352333710007	-1.33192772189951
K01552	91.5152190060076	302.162289923181	-2.06223305653658	0.998254890464211	-1.72324003328921
K06153	143.997446752173	376.688548849337	-2.06200842026244	0.998249165978556	-1.38732894553968
K00925	2148.8383165949	3811.73760046584	-2.06096020193258	0.998221798486569	-0.826891872477035
K01819	19.7398193270574	472.438332335846	-1.97672637814026	0.998183806307892	-4.58094533536736
K01870	2175.5948339162	4493.21834772906	-2.05930252790904	0.9981770497001	-1.04633926610904
K00613	78.0514284262169	273.895367279579	-2.05344412068534	0.997989084163135	-1.81112792377114
K02926	1188.72907167091	2439.22909462686	-2.05103696280774	0.997891589928055	-1.03700532198656
K02357	1494.43101707929	2283.880807198	-1.97077630938453	0.997743170719069	-0.61189105650228
K02834	301.585797794468	121.287270689372	2.08603840665003	0.997670838905684	1.31414034611759
K01520	584.701891771629	294.898031605833	2.08589866784348	0.997651441317816	0.987485066399033
K00287	199.509738698531	61.8759527720632	2.0855686944193	0.997605630073916	1.68900843052919
K02867	1005.55471063669	1607.32409496985	-2.04219541576824	0.997440812559039	-0.676669279585236
K05592	707.912449751287	1357.87821461179	-2.00535276277972	0.997307065247125	-0.939711240122355
K03217	572.408049359246	1254.55909651456	-2.03871314780711	0.99724269229064	-1.13206456618832
K10440	290.602162181478	617.307740987542	-1.8201043207249	0.99720340995357	-1.08694444558457
K00655	28.7328013426403	139.86941921734	-1.81779387594752	0.997201056835829	-2.28331000658178
K02967	2556.2051882475	3691.18636720852	-1.81740839838256	0.997197839222895	-0.530080933786632
K07652	86.1944798099412	251.796792828871	-1.82191781508878	0.997192241359546	-1.54659252511658
K04564	236.691365316613	780.610463897248	-1.82209493725281	0.997190525756108	-1.72159572548395
K06920	59.7985493500773	217.993338110672	-1.82260405251028	0.997185598671772	-1.86610165513396
K03697	468.518684960442	1388.20050101529	-1.82291306876389	0.997181878470064	-1.56703746459038
K22457	5.88651180030194	73.2035099075483	-1.81582546437009	0.997181172061155	-3.63642793607849
K00878	75.5933156976423	280.744249364917	-1.96566531031442	0.997173764612931	-1.892925895844
K13953	97.2710481215723	391.034187631579	-1.82351492243676	0.997172815823905	-2.00721237765117
K02990	355.982782051204	704.083177576785	-1.82658256129029	0.997113232268878	-0.983938409642322
K01805	219.872693366021	2655.54192753333	-2.03597487639762	0.997092078466411	-3.59426595997147
K08998	90.9422881390413	213.64292876739	-1.8287521087217	0.997054100786564	-1.23217835860373
K03798	2177.97840766788	3582.05940070008	-1.82993481351717	0.997017019278819	-0.717799610152419
K01005	360.520587896601	733.233625981356	-1.83011784916111	0.997010747402673	-1.02419130077447
K01635	34.2044845224482	493.195035324571	-2.01060307087797	0.996976740435715	-3.84990088392524
K01595	164.004014635243	538.671721064651	-1.96395834636887	0.99695002062708	-1.7156751983973
K01928	999.991318731203	1997.90349109016	-1.83321878358584	0.996895735654844	-0.998499419776106
K10010	43.1326400426586	168.973439377226	-1.83379787388776	0.996871712873516	-1.9699445620629
K02950	1098.47411149409	1659.56051753157	-1.80679095570502	0.996871664543886	-0.59530037052976
K02878	667.26575722645	1359.66719511637	-1.80641114839905	0.996850596929506	-1.0269201925533
K02890	382.587289170026	754.317775544617	-2.01371566724305	0.996826410113612	-0.979383480198739
K00627	18.6789535995677	208.535655253277	-1.8364202471613	0.996756437207015	-3.48080853333431
K01738	366.288482521315	876.857356327305	-1.83722624210221	0.996718367866642	-1.25936183182073
K03111	1609.99648389249	2781.6523164269	-2.01773661373652	0.996698641517459	-0.788884568570941
K03621	331.201942378604	1209.51005439465	-1.90201440454791	0.996690058144498	-1.86863972332358
K15580	434.959183402382	1125.90858093479	-2.01861654990261	0.996682227508177	-1.37213776154269
K02965	348.660926944429	756.395514875464	-2.02505158453089	0.996680621761795	-1.11731611267785
K00610	118.360408938023	315.976395774039	-1.90399391648495	0.996666722835622	-1.41663020330603
K00383	202.199233602108	621.125193781792	-1.83917468815279	0.996623537863513	-1.61910655788575
K00690	83.1020170243317	316.878952644086	-1.83969449691651	0.996597695367406	-1.93097643878862
K06949	491.460228903128	1245.63345414921	-1.9086079029502	0.996533654738817	-1.34173301945763
K00790	1251.05868751891	2462.40821841691	-1.88565975546341	0.996444745213606	-0.976920483531431
K05833	150.939880676366	579.894366950421	-1.96019540187695	0.99641049178437	-1.94181608529246
K00954	123.964510238318	309.703533006896	-1.84381571719946	0.996385723858105	-1.32096068994528
K01533	85.7118850192762	819.908872187545	-1.95969401578332	0.996335182736065	-3.25789640104968
K01919	68.6976865068039	305.239373386436	-1.88182192425078	0.996326302408001	-2.15160764990659
K25261	9.99028723233899	88.3783398531682	-1.84561284957213	0.996293489433422	-3.1450947680992
K02952	455.616435565096	837.09929064294	-1.84690017592473	0.99622887918785	-0.877578964258951
K02348	0.654595914538	10.0568267978403	-1.87883813074895	0.996224572394186	-3.94142675895943
K02119	81.1435541178905	214.191854443891	-1.84760463028005	0.996194243547706	-1.40035521689659
K02892	117.749385176851	302.5015629777	-1.87430613238882	0.996065547699369	-1.36122306969336
K03778	238.38749911065	719.386830946104	-1.91634944236094	0.995999791171533	-1.59345916605254
K02518	135.742004731287	357.678139515161	-1.91659457266631	0.995977045289737	-1.3977947216385
K09790	2.73723292413464	29.2239996606754	-1.91676811736563	0.995960917917167	-3.41636353125703
K00926	343.32248516512	626.628089161071	-1.85548402397681	0.995886065973328	-0.868045094658893
K00849	333.408475550456	614.103733474288	-1.86662803349762	0.99584794517389	-0.881191594618738
K00566	658.313925270068	1340.07279233437	-1.95640490043404	0.995832035641954	-1.02546374913161
K06960	12.790355084262	87.8805672719721	-1.86562018040225	0.995831504039454	-2.78048786573802
K12556	6.46877802617018	123.931442710578	-1.92020489168862	0.995602418871783	-4.25990524256891
K01879	246.970703169938	660.709192495322	-1.79130907574311	0.995533856169944	-1.41967550450927
K00867	7.91387712031505	86.2371330434851	-1.95443557136065	0.995531464225566	-3.44585264673591
K03604	80.3568164143181	251.293171907022	-1.78946456930622	0.995332931999178	-1.64487915764393
K05808	1899.75853422297	1047.46005648026	2.070647550291	0.995025641361609	0.8589208290733
K01772	246.42298018611	84.8277490988811	2.00032786415517	0.994993254884544	1.53852861520977
K08659	1417.94480632791	827.622259795518	2.00292164978072	0.994982247682052	0.776757022917032
K24949	203.170667061986	668.697481855825	-1.92579143424132	0.994957264210292	-1.71866155768747
K01226	168.443013365809	41.7504805242556	2.07018075799962	0.994935732300473	2.01239588258892
K03521	335.43100703289	130.889304692184	1.99322618590905	0.994892824043428	1.35766884118568
K02337	2160.91988743569	1507.54089840434	1.99284364791155	0.994882912851419	0.519448445790678
K01803	2508.3644433198	1524.62074564483	2.00805971933622	0.994866273451345	0.718296562051961
K07738	47.5731929271776	257.062209523995	-1.92704051411324	0.994816601505943	-2.43389677477801
K06915	515.415567313846	229.010490853553	2.01028404303461	0.994774504856741	1.17032242322405
K25133	2849.88523117646	1504.75490468956	2.0123330221677	0.994667724723117	0.921375301965934
K05878	367.995478803318	133.874685086598	1.98667021365922	0.994662154471802	1.45880486009512
K02823	153.960663371904	53.8126851186987	1.85150567722809	0.99448092139127	1.51654359184615
K11635	173.129515866057	62.4944497330171	1.85205673852694	0.994474373799385	1.47005173082554
K01493	49.8236620497939	173.653955589005	-1.94611283245081	0.994458473836582	-1.80131230464421
K12267	348.481168292976	105.033079581823	1.84841525400278	0.994456881877365	1.73023692764871
K13566	428.414249755939	209.861868958909	1.8481117716775	0.994450385213272	1.02956640860592
K22522	144.821326259868	39.2089530272997	1.97967585475603	0.99432356936989	1.88501904397765
K00873	2173.896274223	1386.61336154264	1.85829698607082	0.994232268290852	0.648717537273412
K05311	47.3839363373543	192.205458337431	-1.9423791722397	0.994178691136503	-2.02017934897105
K03969	151.392018459478	31.0617941209714	1.97681948893155	0.994174212378888	2.2850760800585
K01802	110.902292639301	28.3591596516237	1.8621239990377	0.993943653195337	1.96740250218515
K10112	2571.94915134207	1572.95481939373	1.83921635288137	0.993772829003861	0.709384887934886
K01224	13.4646910259067	99.1904284358821	-1.77239614987387	0.993685364052345	-2.88101978708374
K12573	2600.01645705583	1646.21485498163	1.96568849401319	0.993653748529623	0.659368114226626
K09685	2.66707155581865	43.2926631611317	-1.77127871244225	0.993603419291625	-4.02079411399425
K01804	1633.99288990164	8156.79507748914	-1.77095719152181	0.993579907684168	-2.31960070202136
K06180	1552.97412420222	1015.08412352711	1.96076908044751	0.993486492115237	0.613434498122312
K00078	197.07960903029	64.9928970424123	1.96040606956308	0.993475532826243	1.60042455241824
K02810	1137.11522867046	524.575282750074	2.02704636373604	0.993360542925345	1.11615671944178
K25619	12.8167296525886	71.4680965271113	-1.76724585090681	0.993325182767013	-2.47927117682001
K18118	947.716739868951	209.692297187237	1.83517518332199	0.993133707491357	2.17618205426963
K02117	471.405009142776	716.764319373209	-1.57393903773425	0.992560363398194	-0.604531732898591
K11069	369.947919216064	170.14992868555	1.87589044432069	0.992457136438587	1.12051563768607
K02770	1437.78662036688	653.814439433559	1.87631288010929	0.992408876583618	1.13689643921842
K27271	228.057371929126	421.025941052658	-1.75246019058663	0.992387242976148	-0.88451232020072
K07030	2748.18211341626	1628.82880010984	2.0535128220746	0.992330117886746	0.754642634462391
K27540	26.2928391181367	3.34782458081668	1.8772031682576	0.992310066472131	2.97337409282871
K01486	657.885303401285	363.793306112394	1.93139502293186	0.992259496077971	0.8547170872263
K13730	372.99786514167	152.032291732138	2.03880001678421	0.992253851850753	1.29478958788027
K15711	3.76262361888233	0.453027928872324	1.93043585460347	0.992190310632348	3.0540670822636
K11253	9.98370126757836	0.752391232038619	2.04026385694208	0.992164961009604	3.73001982482648
K11254	7.95396941012942	0.703463310856273	1.87859297702828	0.992158147297575	3.49912792700098
K26905	149.201267567834	38.6285561844896	2.04075861722702	0.992138618840785	1.94952013210786
K01216	54.1092258143565	0.871164152884505	2.05070117743251	0.992131636019116	5.95678619889578
K00788	41.3696576456508	127.126416115719	-1.74856533466597	0.992129651311078	-1.61961892125054
K07455	173.987512770192	43.241643646787	2.04232294828945	0.992070431275748	2.00849049922504
K24213	101.700899226521	14.9150905227888	2.04414113371056	0.992019711432559	2.76948779655053
K27043	174.163065985942	42.182280213498	2.04501026369705	0.992005767244075	2.0457297212716
K00762	1048.74181632959	538.425781347942	1.82933153619927	0.991838301699049	0.961840155864371
K18881	63.4833935824036	201.850095796423	-1.7437789878779	0.991815522207948	-1.66883311513597
K06148	363.843738560593	170.53199812311	1.88228353143564	0.991783032249884	1.09327651566445
K03292	275.432432776512	1885.83066771713	-1.5980631577245	0.991734913405874	-2.7754297844156
K02232	238.562601777036	61.2556129042971	1.92352742397889	0.991686480169252	1.96145394626478
K10762	1.29847459265945	17.1567145675605	-1.74146036073908	0.991669921485318	-3.72388361968526
K07718	63.9170368680711	158.778918316917	-1.59894888801838	0.991617436086592	-1.31274694008475
K03613	667.190442554028	342.65118743842	1.92145917368395	0.991545514097005	0.96135793586124
K01208	1915.24722278457	848.207304181681	1.92066090654457	0.99149331218295	1.17504181765547
K16209	35.2247348396543	186.834908795295	-1.73690852873405	0.991406926850985	-2.40710328615658
K25434	1.24489746195091	28.4693163431135	-1.56684558436547	0.99140353055839	-4.51530902656078
K17759	7.13924948723454	42.3469654379402	-1.69685275922011	0.991366257146486	-2.56841426627557
K20118	82.4780259739329	401.276185564	-1.69952038758314	0.991351075613774	-2.28251383058043
K15555	248.220472640353	452.954347166286	-1.67032229489474	0.991341955053874	-0.867743539284026
K00691	9.88342371779896	67.6944496696107	-1.66798966172402	0.991327790095208	-2.77595475311399
K03106	845.903091366496	1195.60213847008	-1.67646748821709	0.991323530198829	-0.499173083143111
K15582	102.638952822113	236.002073345683	-1.66716568612713	0.991315819421582	-1.20122117766781
K02913	169.661905772845	326.383240650784	-1.68357615378907	0.991310190041614	-0.943904306134495
K03702	1004.42608110283	1832.27568809372	-1.66632250758008	0.99130274565292	-0.867265195249127
K06413	180.664722424798	64.1220003910642	1.88915742957048	0.991237824684304	1.49442348668418
K01754	797.159820505566	529.767167657069	1.91629934148243	0.991237654286647	0.589510560011482
K11921	98.4362437294084	23.1946561856382	1.91491372125916	0.99116779408508	2.08539714515197
