	Prefeed_HiCHO_mean	T1_LoCHO_PROT_mean	theta	prob	log2FC
K00001	1.99017279203854	0.652558065361901	0.855306984354641	0.815263383640005	1.60871550962727
K00002	4.14219540951527	6.06030064905119	-0.354826330035599	0.384129004388505	-0.548993752181693
K00003	76.0065158387137	132.322812739933	-1.02420839573299	0.870271295824618	-0.799866799391466
K00004	12.6732489914625	1.45384154439005	1.65222600188416	0.985488395228406	3.12384448780574
K00005	23.4942482330447	17.3373917682722	0.34308141883105	0.24555578653571	0.438420728945854
K00006	1.71944325685927	0.534913436043879	1.04800834760787	0.874887551212297	1.68456415934051
K00008	32.9497356244809	53.6850418753953	-0.647434139059458	0.664083202759183	-0.704253280135633
K00009	5.46445554226183	2.12365221124643	0.479229225387335	0.42871320433064	1.3635302418441
K00010	61.0022057442446	43.6777358163392	0.421205233401106	0.351371957170441	0.481963338009674
K00011	6.43445354200001	2.85051550958778	0.598162912109872	0.574492299672195	1.17459477891207
K00012	166.099748324098	175.661959836849	-0.119192122843258	0.237745454429358	-0.0807519175948284
K00013	1364.42687068498	1298.64463957578	0.163636385986666	0.0358436285329096	0.0712883659322242
K00014	11.7162000088781	19.9342762992758	-0.596296524615695	0.617695493075836	-0.766746503208524
K00015	42.1518217690098	41.4502168448169	0.0238119756773395	0.177852062209332	0.024215335543822
K00016	2319.70832225765	2790.86438273868	-0.592528579382197	0.614657753278435	-0.266768607055939
K00018	56.2826555194975	27.5057975292354	0.765937981337622	0.759217799153776	1.03295466473244
K00019	1.13900587128141	1.80019942294413	-0.350129025356233	0.379476282505555	-0.660381550855771
K00020	0.611432380495268	0.780297094263761	-0.222894146852749	0.177770984193243	-0.351830570478638
K00021	1.47219089738103	0.576698113451287	0.876599505843771	0.822481616993981	1.35207654817369
K00022	14.7668441788292	11.2273491028407	0.222685189821514	0.116225818930215	0.395344208571031
K00023	0.502952321597201	0.509584289235479	-0.0157042301864696	0.178066054484525	-0.0188991559361054
K00024	901.132723330634	376.488913552191	1.55797766823713	0.97100108079958	1.25913222646034
K00025	5.0927331263536	5.05744854265806	0.00515992925372222	0.183629967373964	0.0100303818452249
K00026	27.3206780720458	9.6308414929458	0.916541991675065	0.83858649828389	1.50425952643396
K00027	310.011605309335	181.666187379585	1.36709824164954	0.936770758703017	0.771032300981612
K00029	632.323252004746	608.59739418896	0.124365252963494	0.0337670276872124	0.0551741150311344
K00030	83.6762710658598	41.7489592107356	0.986779861786384	0.85583237899243	1.00307832894541
K00031	245.245695205719	254.778391885254	-0.0894036043820882	0.272448888206302	-0.0550151127206612
K00033	227.379316001627	789.253240999219	-1.68532987144233	0.975891964261971	-1.79538725719127
K00034	0.673914430766881	0.683681810772996	-0.0128171651041162	0.177286464718805	-0.0207596241179898
K00036	15.5522601987777	68.5660800197618	-0.990016572299371	0.847712183405656	-2.14037078305301
K00040	6797.05995214091	2527.09742132087	2.86890865484141	1	1.42742956565309
K00041	1667.3122978731	1453.18424843778	0.534472513933783	0.493843685935099	0.198306722226281
K00042	14.7384839801057	10.3072591556596	0.325543239766729	0.222638891012149	0.515927383632159
K00046	10.0902964388188	5.5666442688076	0.510765737610773	0.470860209567381	0.858088762246914
K00048	2208.21914963329	1302.97958290365	1.33878058851781	0.938276518117669	0.761068878464828
K00049	0.513578193825398	0.478977925861306	0.075270326556824	0.00122731257130826	0.100624778363561
K00052	479.898716336917	505.36515165309	-0.168144736296175	0.192449151743908	-0.0745962300786736
K00053	1034.21914398733	1338.73112291233	-0.830096450546491	0.789223828448974	-0.372324316773338
K00054	0.565804142307423	0.52842564822608	0.0677013052977566	0.0123761732670856	0.098602246427866
K00055	0.586706409844878	0.682207468358648	-0.141469232845854	0.210994227158421	-0.217571794985254
K00057	676.509633909691	494.336149261796	1.1363396729038	0.886387761004767	0.452618069078266
K00058	287.005515876751	292.140735953311	-0.044552925185974	0.214901055641247	-0.0255850769351716
K00059	533.626751531056	332.56025182155	1.43386686468444	0.960024955491004	0.682215247346092
K00060	79.0958640408706	128.174484563645	-0.871027428053553	0.800020239803776	-0.696434933548465
K00063	0.709401925921886	0.517246564144986	0.319849334038062	0.215037762973541	0.45575109009266
K00065	17.9422727710994	7.61818738772309	0.871793301579267	0.821022237590396	1.23584296987541
K00066	0.54041498756616	0.543231661265984	-0.00573173006568821	0.178063869004802	-0.00749988076713703
K00067	174.684154667783	264.347081350872	-1.03068885809063	0.874837000282245	-0.597684648517751
K00068	0.520299116427169	0.525890215347521	-0.0125808987998132	0.177253705813638	-0.0154203971218198
K00073	1.20934736653262	1.18223078758155	0.0179123487526159	0.184543127592739	0.0327169994287892
K00074	649.406970665878	224.325912242263	2.35603788027324	1	1.53352659239899
K00075	679.760110205066	455.7809216438	1.52424575376209	0.969770318624476	0.576685167238222
K00076	93.2347987921753	45.2374789208719	0.700940785907477	0.695777020170025	1.04334999399948
K00077	24.8132519297759	20.1294329243652	0.161713855130131	0.0334644628286574	0.301804291710899
K00078	193.552825512867	69.3825931538116	1.80406058235072	0.987415119873215	1.48008170141699
