	Prefeed_HiCHO_mean	T2_LoCHO_PROT_mean	theta	prob	log2FC
K00656	2048.15530060663	3776.70254705848	-2.09593807494376	0.999601052358358	-0.882802050353565
K24085	188.294368872654	522.478857596135	-2.09292991213112	0.999482393071592	-1.47238280350963
K03310	467.55515867988	853.728784727092	-2.08888457955199	0.999300367667348	-0.868641249215722
K02895	103.580547474718	360.458341937518	-2.08228585246564	0.998974604034553	-1.7990794483042
K02992	1735.85659085915	2649.59813332682	-2.0663960345842	0.998362759199244	-0.610125798220592
K23509	196.562824956984	494.824940883336	-1.98696368987983	0.998352333710007	-1.33192772189951
K01552	91.5152190060076	302.162289923181	-2.06223305653658	0.998254890464211	-1.72324003328921
K06153	143.997446752173	376.688548849337	-2.06200842026244	0.998249165978556	-1.38732894553968
K00925	2148.8383165949	3811.73760046584	-2.06096020193258	0.998221798486569	-0.826891872477035
K01819	19.7398193270574	472.438332335846	-1.97672637814026	0.998183806307892	-4.58094533536736
K01870	2175.5948339162	4493.21834772906	-2.05930252790904	0.9981770497001	-1.04633926610904
K00613	78.0514284262169	273.895367279579	-2.05344412068534	0.997989084163135	-1.81112792377114
K02926	1188.72907167091	2439.22909462686	-2.05103696280774	0.997891589928055	-1.03700532198656
K02357	1494.43101707929	2283.880807198	-1.97077630938453	0.997743170719069	-0.61189105650228
K02867	1005.55471063669	1607.32409496985	-2.04219541576824	0.997440812559039	-0.676669279585236
K05592	707.912449751287	1357.87821461179	-2.00535276277972	0.997307065247125	-0.939711240122355
K03217	572.408049359246	1254.55909651456	-2.03871314780711	0.99724269229064	-1.13206456618832
K10440	290.602162181478	617.307740987542	-1.8201043207249	0.99720340995357	-1.08694444558457
K00655	28.7328013426403	139.86941921734	-1.81779387594752	0.997201056835829	-2.28331000658178
K02967	2556.2051882475	3691.18636720852	-1.81740839838256	0.997197839222895	-0.530080933786632
K07652	86.1944798099412	251.796792828871	-1.82191781508878	0.997192241359546	-1.54659252511658
K04564	236.691365316613	780.610463897248	-1.82209493725281	0.997190525756108	-1.72159572548395
K06920	59.7985493500773	217.993338110672	-1.82260405251028	0.997185598671772	-1.86610165513396
K03697	468.518684960442	1388.20050101529	-1.82291306876389	0.997181878470064	-1.56703746459038
K22457	5.88651180030194	73.2035099075483	-1.81582546437009	0.997181172061155	-3.63642793607849
K00878	75.5933156976423	280.744249364917	-1.96566531031442	0.997173764612931	-1.892925895844
K13953	97.2710481215723	391.034187631579	-1.82351492243676	0.997172815823905	-2.00721237765117
K02990	355.982782051204	704.083177576785	-1.82658256129029	0.997113232268878	-0.983938409642322
