	Prefeed_HiCHO_mean	T2_LoCHO_FAT_mean	theta	prob	log2FC
K02904	26.0709381237838	53.7568355120952	-1.05283520265479	0.98704321654357	-1.0440057168749
K07263	134.826197383498	222.281227936555	-1.04987431655024	0.986908817468851	-0.721285268832931
K06193	2.58738509494278	11.0693994230544	-1.04947693275824	0.986889034704512	-2.0970102504937
K03321	188.351143407719	282.332153450635	-1.04813875073122	0.986816278540618	-0.583968648379929
K01753	5.66269827613415	13.6621662934328	-1.04732938788227	0.98676996164066	-1.27062469134418
K07493	528.338208506603	694.554837362254	-1.04728131746646	0.986767213712626	-0.394626857290522
K00824	9.97197690682114	26.7524037157064	-1.04615542413475	0.986697257448173	-1.42371707720481
K01273	36.4647492897098	72.978629045001	-1.04175808145946	0.986387101203443	-1.00097157413893
K03480	0.791225309378027	2.97543529752784	-1.04146930101819	0.986365076806707	-1.91094026568639
K27323	6.08692377946385	24.4118512529586	-1.04123364687667	0.986347115928251	-2.003796499281
K02884	230.827798208061	322.6386623481	-1.04111449344119	0.986337836003307	-0.483102353679248
K08300	139.925967693538	224.291133933921	-1.0402208636099	0.98626497516229	-0.680708867769505
K07688	1.18605990826559	4.09629169370499	-1.04002953008794	0.986249396090618	-1.78814156946073
K15872	0.818313039356032	2.7713657019419	-1.03951928716371	0.986207886457574	-1.75987235177331
K07405	127.6636909272	204.071131855237	-1.03771000063131	0.986052936545125	-0.676723847706972
K03561	94.6485309420203	157.546551856806	-1.03719213747287	0.986007983462663	-0.735126160281304
K14440	4.1198806445951	15.1135544701543	-1.03281268927009	0.985604944371944	-1.87516855218754
K03787	142.862030908842	209.5656697984	-1.03189916724106	0.985518072023424	-0.552779863995593
K15530	4.61423005415072	14.4283154894793	-1.03111015411316	0.985442789742747	-1.6447410343964
K18855	1.41517234649286	4.04097325370949	-1.03087031755	0.985419719585614	-1.51372504058426
K00281	85.7350665536356	152.690376696954	-1.03064913699833	0.985398456024551	-0.832651831454289
K05995	1.60642294905361	5.24706357680911	-1.03035147455274	0.985369857987027	-1.70765848609465
K12146	2.93822727079797	11.4892004234857	-1.02774644755148	0.985119558626874	-1.96726050166976
K02588	3.59836882996874	12.9808242578075	-1.0268536018996	0.985034322667181	-1.85096702026855
K15894	5.2292417443714	17.0226145273839	-1.02668793966244	0.985018553374694	-1.70277896793715
K01531	49.0126541687974	87.3374456816499	-1.02519070233061	0.98487683730677	-0.833446063161444
K18119	25.9364996120502	74.9162042013856	-1.02305443753352	0.984679354492914	-1.53029401731367
K12113	2.5354518848285	8.22119229076782	-1.0228189005132	0.984658119622666	-1.69710474140006
K02517	5.01925725506091	15.0631492009346	-1.02274201217563	0.984651190390262	-1.58547762441097
K00952	1.09911718447287	4.57749336296245	-1.02204985069293	0.984588870849444	-2.05821258405156
K20801	5.38045374161185	13.3612698226863	-1.02137362863153	0.984528990460837	-1.31225737693742
K01728	2.03160668797151	9.93910938102717	-1.02054376952561	0.984457297912525	-2.29049545287811
K00014	12.6927992704943	28.2034384857109	-1.0205013117828	0.984453633839253	-1.15186078646639
K07735	10.2920681636366	24.786434601126	-1.02027229524629	0.984433876417182	-1.26801784513612
K15460	2.98937847680929	8.08863991464246	-1.01900481359133	0.984327878761604	-1.43605157319988
K15024	71.1747515554294	114.30567533182	-1.01810558419736	0.984254751473951	-0.683459578656684
K04940	5.67894966592313	14.8241714502206	-1.0138310520205	0.983941580289699	-1.38425544225379
K10901	18.7988198144654	46.1484585555361	-1.01358309315383	0.983926227621737	-1.29564036728775
K01468	78.7299056044635	156.566053254257	-1.01305953361165	0.983893841276636	-0.991787786953118
K18138	6174.46140485654	7683.03076457784	-1.01242043443556	0.983854363828657	-0.315362233915074
K02585	1.59331870412391	4.8233706441723	-1.01058331586147	0.983750289608717	-1.59800680464146
K00060	85.6888688001503	132.883678364829	-1.01009525650564	0.983723694120468	-0.632984202431555
K23235	1.27397776044053	4.33471400531034	-1.0090306608698	0.983672770092462	-1.76659671781729
K00188	4.63895241615928	12.8220961062603	-1.0081864069487	0.983633424298402	-1.46676117439622
K04487	682.896409180388	856.199289127056	-1.00808007327644	0.983628474432668	-0.326279889794771
K11176	3.56926769300175	9.33156367428234	-1.00735921964589	0.983600044219981	-1.38649074455888
K17318	21.5088462064863	47.5200225623976	-1.007264710794	0.983596416842808	-1.14360538441013
K20712	0.563806002449461	1.67353246651189	-1.00673613345914	0.983576144734368	-1.56962579709316
K10974	20.4573644491585	43.1200165864717	-1.00671999432115	0.983575526173588	-1.07573744039793
K06994	281.966475627384	450.524252211435	-1.00590069641239	0.983545163868241	-0.676081126220833
K18367	28.4236105053308	66.6016493580542	-1.00503644241045	0.983518450311185	-1.22846808102709
K16870	24.6207536629973	48.6907517982375	-1.00381745734264	0.983482992437139	-0.983772851709831
K13252	1.90740278073934	6.47868683389893	-1.00019020367588	0.983412994899439	-1.76409189707732
K21416	9.67771153540903	26.220222258187	-0.997701538697679	0.983389935920258	-1.43794207235046
K16203	2.56887195316922	6.70138510578395	-0.997089659458871	0.983386714639669	-1.38332433616905
K09760	191.514764967732	282.702175362532	-0.995929589668836	0.983381750115629	-0.561827362549814
K02426	16.9899932484026	36.3227489774773	-0.994406376332403	0.983378607300485	-1.0961881135602
K17716	49.7706285866172	90.0222995848348	-0.993982061898667	0.983378402407119	-0.854987810388814
K24727	0.784598153264381	2.15674609984125	-0.993652833001943	0.983378350101289	-1.45883050226701
K11637	2.25663930251528	6.21474832865777	-0.992793897062841	0.983378213837758	-1.4615201303655
K06373	47.7270244562361	85.1349362294731	-0.992044472322585	0.983378099015446	-0.834944887812422
K05539	6.29480863730783	22.7624780954593	-0.990402112545042	0.983377810672489	-1.85442320320664
K01487	163.553976319522	233.863723256421	-0.989320729842043	0.983375965996551	-0.515901254800185
K27612	0.897684912532421	3.52913528218011	-0.989223544931131	0.983375800454235	-1.97503368107214
K01119	16.3819260056903	41.7243793148767	-0.987187962730471	0.983367311784185	-1.34878560537074
K13632	2.52402666168751	6.64098426022084	-0.986414900607779	0.983362415081211	-1.39566992942499
K01733	348.706130156019	489.994572401225	-0.985270941554062	0.983350259044127	-0.490754042280782
K02120	87.1656010385516	135.603490731916	-0.984350611216897	0.983338927608244	-0.637563508655825
K02454	4.20531776693791	10.5443385994087	-0.98034704197314	0.983247046888458	-1.32618187971907
K17103	14.4171803048226	33.1275482964918	-0.979859928128113	0.983230229543956	-1.20024240483168
K05658	7.66406723952789	18.4190791377089	-0.977832341615172	0.983150957705213	-1.26501881215228
K00876	284.794131491341	391.487401567244	-0.97744463597163	0.983133554237239	-0.459046462750165
K13889	99.0116531266862	155.296666182322	-0.975117735530116	0.983012762779492	-0.649356621562737
K08122	8.00406365015064	20.8698869686049	-0.9746149917346	0.982983197120664	-1.38261824183264
K26141	18.144957565482	36.2829141522702	-0.973337290327763	0.98290086374922	-0.999721651274343
K26043	4.39384371706211	14.2356296441543	-0.973307672996889	0.98289895836972	-1.69595084400044
K21816	26.6799719156863	49.9035812182054	-0.972573572719264	0.982848620599014	-0.90338620315085
K17879	1.26236644452812	3.77483550668526	-0.972454147289775	0.982839707619893	-1.58028301639993
K20742	4.418196676813	11.9911843373423	-0.971919624131003	0.982799847726159	-1.44044460987405
K14195	14.7413268428434	32.0635927189474	-0.970761967956818	0.982712315427846	-1.12106970332083
K03608	4.62574568489211	11.1546855243982	-0.970656621252525	0.982703593762182	-1.26989198483628
K08479	2.2916836725095	7.49054359267085	-0.970393393815902	0.982681811243049	-1.70866250100155
K00951	8.30896202399204	19.8571969026915	-0.970203827174552	0.98266613321888	-1.25692181403733
K08321	11.3364944633509	28.0189933664942	-0.969716580895403	0.982625870034782	-1.30543053454242
K00533	37.6512331977107	75.5801018204376	-0.968975381424697	0.98256471618201	-1.00530934365244
K05364	80.2598152074517	122.125043736304	-0.967358236523709	0.982418365428747	-0.605609339331072
K03446	2.66062796306134	11.4519113600897	-0.965476742581345	0.982238494204176	-2.1057497119603
K22926	693.916747758224	983.763834563105	-0.962850382868601	0.981973265270906	-0.503549432503771
K02907	47.8746628061159	86.7669851252584	-0.961492145371275	0.981830488866949	-0.857883875212266
K15550	1.05121902576262	4.93209369634588	-0.961464200980301	0.981827556553541	-2.23013691527426
K01034	6.58975871461436	24.4744990933271	-0.961380400836138	0.981818764326557	-1.89298178651803
K05967	1.10844293370576	3.49523871885048	-0.961116615645413	0.981790967065918	-1.65685649515629
K20038	42.6146831957295	88.5784153766668	-0.958329788671642	0.981491767493703	-1.05560458129868
K03574	46.9582005706081	80.3237157828523	-0.957388550764113	0.981390234696508	-0.774448884339163
K22293	16.1802780280739	31.9594303856456	-0.956049450265448	0.981245579468985	-0.982005297257031
K06606	0.663764844338425	1.79878820401615	-0.955652865487162	0.981202815942893	-1.43828120272492
K05367	43.4898900490617	84.9974570874794	-0.954739264436042	0.981104552562481	-0.966739618656767
K03610	8.14512106337559	19.1697437425175	-0.953791873447623	0.981002948402949	-1.23482300423091
K12529	1.4727111274667	4.02085069148666	-0.952910898468432	0.980908946968753	-1.44902629147443
K07813	1.92147541409945	8.62087087220107	-0.952798968365042	0.980897049442722	-2.16561909959287
K12452	13.5329362430246	32.0231895597234	-0.952440440997381	0.980858963135388	-1.24264211467378
K03546	131.471551927131	212.971580953126	-0.951024757242129	0.980709148620634	-0.695910269163576
K01918	50.3113775878218	86.4631110960917	-0.950654065352939	0.980670167210681	-0.781200054953119
K10440	309.191324606038	416.198354566566	-0.950102074527206	0.980612189768908	-0.42877142120415
K05814	5.70611000901335	14.2971342147474	-0.949341985624936	0.980532542486517	-1.32514652910935
K13746	7.15058896583634	16.8613640436936	-0.949011691711091	0.980498096127752	-1.23758727054783
K22604	6.76347230325925	17.2272222505362	-0.948741869598846	0.980469978244216	-1.34885408955796
K00794	22.198269736287	43.800259181582	-0.947729637264461	0.9803646694679	-0.980492177966749
K02471	18.317803144394	37.4559057269186	-0.947048440204964	0.980293919053272	-1.03194671715904
K11136	1.52218006889788	3.84723218875006	-0.946338036829943	0.98022025104812	-1.33768186699829
K03685	158.040590321105	226.475206562477	-0.946145942126354	0.98020035436307	-0.519057979202163
K03569	577.832088547135	758.919488017077	-0.945767090908555	0.980161142947534	-0.393296518830147
K01479	4.22068845695497	9.51208128551329	-0.944904304872948	0.980071573743219	-1.1722827005812
K01992	6.26954662816043	14.5169943196586	-0.944776111417779	0.980058263921569	-1.21130975471895
