	T2_LoCHO_FAT_mean	T2_LoCHO_PROT_mean	theta	prob	log2FC
A0A031WDE4	468.710926329458	125.419567699871	3.63666229872275	1	1.90193597453891
A3DE77	368.627969107628	128.194691960429	2.9991138347604	1	1.52382901064797
A4IJL4	849.506511741262	248.547215226555	2.99083421942739	1	1.77310506705142
A5N6A9	260.60772866813	110.484899569341	3.05977113902369	1	1.23803066561733
B8I1Z8	141.224709940797	53.0147478819973	2.90567769598395	1	1.41352688150414
C0MFY0	163.956017799407	54.8163220999951	2.89891295847691	1	1.58063141608023
G2SYC0	215.278397291383	46.6470149902906	2.91624705317822	1	2.20634688651932
P0A283	337.014826659428	89.274334159896	2.92985078787174	1	1.91649468902829
P0A4M9	177.301802393371	57.0706579572311	3.60487841916338	1	1.63538610149565
P19079	457.722510210734	142.430013219121	3.45078962499697	1	1.68422005683668
P37419	234.706297759432	59.8839299262186	2.89752350317749	1	1.97061574599032
P56149	142.955871564788	37.7456222972206	2.96058195997513	1	1.92118863957626
P80907	1434.69007899622	628.557369689721	2.98446428530575	1	1.19062278689271
Q06065	590.485598929651	222.527215947183	2.96400158431041	1	1.40792008074806
Q0P9C4	146.990478272988	12.2454256829978	3.0804476970229	1	3.58540787167076
Q59977	221.076510829746	84.6794492446889	3.01821674844901	1	1.38446195711553
Q8VC12	166.837533898507	25.3176170531402	3.30987520376463	1	2.72023036555946
Q94BZ7	95.0041152324185	2.08369886160692	2.89656765209572	1	5.51077130913415
Q9ZB70	109.182618490971	27.9491105168762	3.10915050247511	1	1.96586892729082
T2KLZ8	316.699310314982	117.980957290035	4.06555257028487	1	1.42455970530878
A3DHF8	445.180640141828	160.621763628111	2.87975949742088	1	1.47072346893122
Q9EYM2	215.503304158636	34.3988248734191	3.23770190704419	1	2.64727880351062
B8I807	601.368285539957	188.065687411574	3.28112752859437	0.999999999999999	1.67701213313657
O33259	486.372421615061	193.847535437036	2.95488541686962	0.999999999999999	1.32713903423239
O86234	243.993120971496	81.8854301056312	3.77498747855014	0.999999999999999	1.57516179295276
A7LXU3	1903.8338940349	459.691740420619	3.70538199251306	0.999999999999999	2.05016896201492
A8DEZ8	1863.7335540818	852.952146993427	3.39581917123725	0.999999999999999	1.12765891227542
P13604	2912.40309641924	981.498858682951	3.16729838552467	0.999999999999999	1.56915155297847
A7GZK6	280.105164847032	81.2171628090955	3.27840144661179	0.999999999999998	1.78611205042402
Q3AE81	302.156068632216	103.463695838717	3.17674572537829	0.999999999999998	1.54616928578302
P0DG48	13205.3427747714	3246.40844768384	3.27134871836687	0.999999999999998	2.02420532097691
Q0SQE0	391.8415187012	135.95821384878	3.14025724116139	0.999999999999998	1.52710695692093
P59852	329.027180650711	83.2767456438119	3.67801040333311	0.999999999999998	1.98222117262754
Q97LR2	251.160419669165	102.407077947671	3.12654026820591	0.999999999999997	1.29429369624491
C3JXY0	307.482896713555	101.713033645222	3.19082633034569	0.999999999999996	1.59600160495374
Q3A221	356.715380467369	112.827658164626	3.29794367093212	0.999999999999996	1.66065265356511
O86233	443.14296192398	168.066291810296	3.74075608716207	0.999999999999994	1.39874180064835
P26257	336.946443314523	106.888428686245	3.71418661284603	0.999999999999993	1.65641361621062
P24295	293.460046685646	104.048219749225	3.23429319583062	0.99999999999999	1.49591181905332
Q8R7V4	1023.56618106161	200.749771894215	3.98253250028654	0.999999999999966	2.35013413262766
P73090	89.8324988206191	2.21785032290341	2.85942574290678	0.999999999709783	5.34000355500428
P80875	99.8116400963785	26.5631610673971	2.76325270518349	0.999992856773881	1.90978123298563
B1HM47	67.9929599190363	20.4178780904705	2.75544269624189	0.999985859408747	1.73555243231646
P0ADT5	67.4046618460493	3.05196380042269	2.67852956898744	0.999969919066787	4.46503861916576
A0R5R7	266.551818717615	119.154888771995	2.69539040398209	0.999962411716971	1.16157788115018
Q9R4G7	657.424986740731	264.928070599888	2.7504219412353	0.999952671578269	1.31122557659171
B2UY96	107.445136721795	37.541947372437	2.62313101645844	0.999947478630914	1.51702479111908
A1USC1	159.623330457923	59.0021956082836	2.62028096396328	0.999942324781345	1.4358309838747
Q59677	245.376757119202	79.331025255223	2.61996734538568	0.999940381362666	1.62904149946148
A5EYL9	31.3915030805176	1.25893777363761	2.62679022518372	0.99992801585205	4.64009522848058
P0A4G0	126.153181063751	31.9558669982069	2.77635113295696	0.999884600158896	1.98102385065694
Q5UPA5	25.988446996738	0.800697200977818	2.61464210680414	0.999877573711122	5.0204698514514
Q05592	111.148751588817	43.8946604116509	2.77700237667109	0.999871536826518	1.34037438608299
P15078	123.541195143815	43.2499512086366	2.63222035989935	0.99983942008546	1.51422178225462
O06724	119.743629000209	49.418323296124	2.51905729826547	0.999809358474276	1.27683093121797
Q9R4G8	629.017476556638	215.526536109667	2.78086087330015	0.999762602438569	1.54523459325779
P62031	34.6824809754389	6.07498778193923	2.51519985018998	0.999757128223218	2.5132536916752
C4L3L1	593.097170052796	225.824918425312	2.81748147691979	0.999725338891402	1.39306380038468
Q9X1Y4	203.631667801073	94.548140480688	2.63662732618473	0.999713343667646	1.10684095028092
Q8RQE9	77.1952991729889	6.86058424246189	2.70645454043109	0.999703173734224	3.49210965127034
P18766	330.908424716983	147.938092228074	2.70773788164427	0.999646815518363	1.16143844582092
Q72LL6	98.3453841627418	29.0764795366234	2.60616645657231	0.999637425009094	1.75800473714096
P57795	460.480268458033	231.726663693426	2.60578719591741	0.999623340520291	0.990715280413292
Q76EC9	440.230202121486	54.8466756531299	2.57078089513819	0.999607646915655	3.0047820408581
A3DE94	70.691552781647	22.5152309460562	2.56521493763668	0.999575876182374	1.65063655594442
P54529	635.506148119077	362.264469377349	2.56454010949023	0.999562196471195	0.810862768156283
Q890U0	292.647916785028	120.429808893814	2.57421503982494	0.999556488901125	1.28097347541224
P54935	655.94615320703	311.461712151312	2.57444963137734	0.999551743315174	1.07452256419281
P39853	501.733052236317	232.497333058862	2.78605451550266	0.999546032386427	1.10970581302915
Q2YJJ9	14.7981801274429	1.05583661902193	2.603226608204	0.999523974517039	3.80896125154208
O05103	214.839197056706	66.517211140088	2.66058155191665	0.999523278887039	1.69145764737871
P38939	167.087136743199	46.4689958086216	2.81239384256604	0.999496267800854	1.84626029756306
P9WJV2	207.480385796826	53.4199282785611	2.5591162216203	0.999411980570064	1.95752501328902
Q2QVG9	31.9701463942876	1.50162119483812	2.53466747311415	0.999405106531595	4.41213252671433
Q76IQ9	273.977171348685	81.4893513960575	2.64716197389664	0.999367483577671	1.74937223534341
A0PXM8	258.292386387044	106.109666604764	2.65131880957187	0.999321594189809	1.28344902621143
