	Prefeed_HiCHO_mean	T2_LoCHO_FAT_mean	theta	prob	log2FC
K08304	0.771229574050529	0.481217828610015	0.394416569586919	0.969412076397809	0.680470281288134
K15014	0.573033815901466	0.427386370355464	0.357285189850869	0.969411412415079	0.423079377692611
K11122	0.580065569439583	0.414294355910185	0.394473205883393	0.969410665270793	0.485559822722602
K09007	17.8858593535257	11.264524686419	0.394489926474772	0.969410248496009	0.667032997044048
K04499	0.581928676067491	0.438159020947074	0.357167965162475	0.96940839731116	0.409387778612327
K15292	0.576125114447683	0.431164286897008	0.357120087114487	0.969407166483319	0.41814446375957
K08202	0.545292165149712	0.415589308880631	0.357102206761813	0.969406706916752	0.391870885622549
K12389	0.552502276124387	0.417260963896611	0.357083023228103	0.96940621391205	0.405030449777461
K11140	0.534370537667964	0.406124293964219	0.357038665557492	0.969405074172402	0.395919137048185
K12507	0.616209998548454	0.456901689982597	0.357013296852967	0.969404422481935	0.431538312781683
K22072	0.558919498784699	0.425100079669598	0.356991840673426	0.96940387137934	0.394837977203437
K03850	0.554175697959058	0.418926525704678	0.356910566990132	0.969401784526744	0.403646210232085
K10018	0.544875715319377	0.417056107714322	0.35684790414824	0.96940017625931	0.385685706077798
K20221	0.691663214558248	0.468719613294279	0.394929175423503	0.969397759793611	0.561344565318151
K10526	0.548977440724586	0.414203619861472	0.356670278442254	0.969395620813916	0.406406703599706
K08164	0.627123167847818	0.437280842525221	0.395020347631137	0.969395070878687	0.520188673464421
K21973	0.62764057317855	0.433472710652105	0.395054337234714	0.9693940677213	0.533997445660493
K14797	0.569425489100127	0.418926525704678	0.395116432507161	0.96939223406321	0.44280983759102
K17878	0.54545574970721	0.413765265372315	0.356488111587452	0.969390954105098	0.398649622743004
K06654	0.592273140611154	0.421108692144187	0.39516087153089	0.969390920995888	0.492070007260176
K11871	0.586353337757224	0.438311707524552	0.35645174437906	0.969390023088076	0.419813083285629
K20369	0.575228451759667	0.433472710652105	0.356404328969932	0.969388809546659	0.408193864452195
K10753	0.570712850965519	0.433472710652105	0.356393929617093	0.969388543435093	0.396823877915868
K13479	113.28612533372	96.2204966184155	0.356205163169827	0.969383716018346	0.235555027896408
K05657	80.4406406366756	64.0963508316234	0.35619771469835	0.969383525650466	0.327682348563547
K07152	0.610220973453466	0.43595369661139	0.395434284005664	0.969382827703614	0.485156854543823
K22834	0.604300098727524	0.433472710652105	0.395501038141714	0.969380847887619	0.479324006542526
K00557	0.557589566911189	0.406257547967633	0.395528155069743	0.969380043215284	0.456808949618794
K23094	0.538841264957025	0.407988404810297	0.356034721164076	0.969379362058647	0.401332187113684
K25308	20.6109349273483	14.1290514311532	0.356029304713545	0.969379223769997	0.544745336020308
K02873	0.569480835543624	0.420991259435279	0.355997509301853	0.969378412087306	0.435857011889531
K05016	0.552842141864468	0.417147743074892	0.355907102334636	0.969376105022436	0.406309153281431
K14106	0.544875715319377	0.398206350259438	0.395685106008999	0.969375380943606	0.452410964440776
K27055	0.751277833149083	0.479587213819664	0.395704159415088	0.969374814389386	0.647553339554678
K19985	0.551126747360139	0.413765265372315	0.355828617885748	0.969374103248641	0.413571606544537
K24101	0.515192547529967	0.389180887634313	0.355800216547783	0.969373379101439	0.404670862186249
K08518	0.600439531703494	0.433472710652105	0.395773033278442	0.969372765394597	0.470077792963608
K02435	13.2538830013825	6.18302784194228	0.85990107043762	0.969366511038489	1.1000296820693
K02781	0.793910082392428	0.537136219380978	0.395992399086503	0.969366228537282	0.563687611691137
K22139	1.16985392689264	0.731306344236054	0.35552508393325	0.969366060478708	0.677780616930238
K10543	2.20544956455838	1.39443905002233	0.396023532869549	0.969365299458891	0.661387891928195
K02265	1.91695007426019	1.20791284480003	0.396155475333544	0.969361358432534	0.666296400575527
K01655	0.60347614444415	0.433472710652105	0.396198187233682	0.969360081386005	0.477355570833219
K12525	0.816587851503739	0.50132009690492	0.355322146405963	0.969359564517402	0.703876034543917
K19803	0.682137247517816	0.448093340945551	0.396225528157039	0.969359263590365	0.606262754923388
K07250	0.593906993476857	0.441336405969679	0.355297795579747	0.969358785578744	0.428358260439788
K14439	0.549682525328926	0.413677035133827	0.355296818488272	0.969358754325702	0.410093746111349
K11689	0.699587165598705	0.450235936666899	0.396250484398779	0.96935851689998	0.63582260871158
K03544	1566.49385627385	1428.49830730723	0.39631658249722	0.969356538216493	0.133039784767744
K14543	0.581133142533239	0.425100079669598	0.39635079820547	0.969355513362707	0.451066205815198
K03133	0.548865673554851	0.418710581056349	0.355152995875188	0.969354156011465	0.39049973870215
K08770	0.560397134081629	0.425964993247423	0.355140745705497	0.969353764527914	0.39571470629437
K04748	11.010669904866	7.74190438374336	0.355072442021282	0.969351582238626	0.508141852324512
K03482	3.26982652527075	2.10883249836667	0.355033172062539	0.969350327969304	0.632769589757886
K16044	0.541968094685675	0.408223833936156	0.355029137238538	0.96935019911484	0.408847507717698
K07218	0.567760040973605	0.410282597406358	0.396566371062308	0.969348905004763	0.468663353558292
K01126	344.399685809057	240.982366006768	0.859451949758046	0.969346842299497	0.515156246127318
K00243	77.3855496240294	57.180022816039	0.354880872409876	0.969345466317114	0.436552998227227
K05835	0.585497900109708	0.443109450304476	0.354869440940407	0.969345101582211	0.402000900640158
K00013	1478.15813794147	1185.9524465643	0.859374382667245	0.969343448090817	0.317754458795009
K01254	0.607841613789287	0.420598180720658	0.396799195026621	0.969340751522029	0.531252837636484
K06244	0.560643346064778	0.426270329292905	0.354660471611229	0.969338438492321	0.395314650991367
K18608	0.549030377413934	0.409912757141527	0.354442671441969	0.969331502554321	0.421569084955838
K09971	0.637737445149001	0.45752637557391	0.354430285047098	0.969331108371732	0.479107677844919
K26040	0.550547815729027	0.418718519462467	0.354386282978222	0.969329708289626	0.394887140687827
K05349	3316.88974591668	3038.60792050039	0.39712156041953	0.969329426033212	0.126420525281245
K07266	6.36227230685087	4.22975075813435	0.397153141554106	0.969328314237325	0.588969467160884
K03860	0.559053082879813	0.423240985381666	0.354331539772678	0.969327966946437	0.401505935046936
K12428	0.605693594694141	0.433472710652105	0.397222664119824	0.969325865302119	0.482646983546898
K19610	0.532395249369215	0.402910786353772	0.354166168904669	0.969322710021335	0.40203726945851
K16087	1.10323669459356	0.747902922353785	0.354042004407359	0.969318766354546	0.560819422173501
K18052	0.559280349873435	0.425964993247423	0.354037399971471	0.969318620165547	0.3928367711813
K02504	0.584871250631218	0.425964993247423	0.397461203358264	0.969317447738909	0.457384203662623
K12960	218.483398511466	194.386982780273	0.353924781974825	0.969315045821543	0.168592049129571
K06383	0.673508420973234	0.48551718798566	0.353894860623306	0.969314096555993	0.472173614059918
K10283	0.582834369651513	0.433472710652105	0.353876186540299	0.969313504198687	0.427144784216251
K15219	0.571073763979802	0.433472710652105	0.353867390618741	0.969313225207337	0.397735935259028
K03169	561.70466315573	522.709972479237	0.353771025102977	0.96931016960526	0.103801096022446
K25140	0.544875715319377	0.413972359848575	0.35376732527924	0.969310052324048	0.396392747646642
K00915	0.557306109496785	0.423240985381666	0.353723095175529	0.969308650465498	0.396990628663821
K17972	0.558358320333093	0.425821034151071	0.353553178845519	0.969302795849804	0.390944037070623
K19947	0.544875715319377	0.415505338525696	0.353547266049806	0.969302567770218	0.391060179314568
K22013	1.60513711484648	0.900485089039343	0.397889505070261	0.969302275261425	0.833922249117567
