	Prefeed_HiCHO_mean	T2_LoCHO_PROT_mean	theta	prob	log2FC	P	id
K00026	27.8184962612353	13.5510504663037	0.562348356302803	0.749281031593285	1.03763974414252	0.250718968406715	K00026
K00027	315.660418840823	256.478893595179	0.611825179549104	0.779706354562916	0.299533263092794	0.220293645437084	K00027
K00029	643.845001774839	586.833610233484	0.323254992856822	0.566230176010073	0.133761915911824	0.433769823989927	K00029
K00030	85.2009612521825	56.6145088083339	0.570890495839989	0.751765418630579	0.589697882078042	0.248234581369421	K00030
K00031	249.714389854214	237.045700943379	0.1366310405877	0.595251550174068	0.0751137307144495	0.404748449825932	K00031
K00033	231.522462048463	1662.43674803196	-2.25406455870115	1	-2.84407537633016	3.33066907387547e-16	K00033
K00034	0.68619402575747	0.704521656703249	-0.0229940128761734	0.32664958124046	-0.0380274897149546	0.67335041875954	K00034
K00036	15.8356425507655	34.1766397500141	-0.545358064125646	0.728360467001565	-1.10983515040569	0.271639532998435	K00036
K00040	6920.91120020525	2559.56161775067	3.05285311820522	1	1.43506525659692	1.11022302462516e-16	K00040
K00041	1697.69289043203	1720.25328026963	-0.0436457366075764	0.194611860520885	-0.0190454931710725	0.805388139479115	K00041
K00042	15.0070382739276	7.83689249437002	0.589413297208729	0.762380240081223	0.937285669280283	0.237619759918777	K00042
K00046	10.2741547269737	3.23862925952344	0.939733689682328	0.899857372169248	1.66556447479685	0.100142627830752	K00046
K00048	2248.45576658346	1480.74434981013	1.15099656055369	0.93813854968314	0.602611921296499	0.06186145031686	K00048
K00049	0.522936254624004	0.460625751641235	0.126273504085386	0.591667146064958	0.183040025816719	0.408332853935042	K00049
K00052	488.643093373651	433.805177316184	0.416095379806766	0.638175152857937	0.171733829128002	0.361824847142063	K00052
K00053	1053.06395816533	878.252022415104	0.588420553215143	0.76165020438552	0.261886162790933	0.23834979561448	K00053
K00054	0.576113827624039	0.443154478314017	0.268853498626249	0.539811909811742	0.378544192577497	0.460188090188258	K00054
K00055	0.597396961586113	0.783133692805355	-0.241622141180723	0.257463051049695	-0.390568718485154	0.742536948950305	K00055
K00057	688.836516867502	471.018447959443	1.4131318852992	0.954540004182799	0.548378059774276	0.0454599958172005	K00057
K00058	292.235128620051	287.124688242737	0.046979176984196	0.530076996843527	0.0254522250340803	0.469923003156473	K00058
K00059	543.35012305389	345.052724385128	1.56267954157133	0.961484458256598	0.655065315211996	0.0385155417434022	K00059
K00060	80.5370932704441	114.340250112971	-0.636081737819184	0.7982345475748	-0.505608042344286	0.2017654524252	K00060
K00063	0.722328149101218	0.491019694274122	0.380831396796543	0.608231792398977	0.556873502593277	0.391768207601023	K00063
K00065	18.2692042519835	19.7102544269357	-0.0608186302072662	0.0936395235915581	-0.109532603160246	0.906360476408442	K00065
K00066	0.550262049553846	0.487352407802452	0.131564230535256	0.593671012853721	0.175153460224008	0.406328987146279	K00066
K00067	177.867126529882	176.766604921878	0.0151112633442708	0.501482657628325	0.00895415197244004	0.498517342371675	K00067
K00068	0.529779641152566	0.510422045580954	0.0424234728456211	0.529483617107453	0.0537017618660647	0.470516382892547	K00068
K00073	1.23138324406541	0.790992909857746	0.394517817927573	0.620203274764748	0.63854317432805	0.379796725235252	K00073
K00074	661.240007947433	213.196352347797	2.7609228316039	1	1.63299126198125	0	K00074
K00075	692.146221056822	513.489869423465	1.21653596055248	0.951416235639405	0.43074103608207	0.0485837643605949	K00075
K00076	94.9336577510111	33.1457050019798	1.29490104600989	0.955125038805336	1.51809773161234	0.0448749611946645	K00076
K00077	25.26538156254	22.9900424119271	0.102169124480423	0.576753367129977	0.136152840436108	0.423246632870023	K00077
K00078	197.07960903029	64.9928970424123	1.96040606956308	0.993475532826243	1.60042455241824	0.00652446717375721	K00078
K00081	0.548706967154214	0.485267256782264	0.131457307437143	0.593632480361828	0.177256376301977	0.406367519638172	K00081
K00082	0.506445117335145	0.496596953937544	0.0227552405731928	0.515436133531903	0.0283305226588301	0.484563866468097	K00082
K00083	0.512420090360065	0.482881580162435	0.0678819729942618	0.537698731592131	0.0856576082643612	0.462301268407869	K00083
K00087	398.685399957167	411.125068775228	-0.100362772034759	0.00595256350469164	-0.0443265702563137	0.994047436495308	K00087
K00088	1335.16142205816	1738.4153527518	-1.33791045743653	0.969497926198097	-0.380758645382515	0.0305020738019025	K00088
K00090	0.751899610110411	0.648266665833184	0.11125033778009	0.583944770016777	0.213952662516491	0.416055229983223	K00090
K00091	0.663016755691223	0.902105730416529	-0.194105865620735	0.179234192725306	-0.444251202607198	0.820765807274694	K00091
K00093	5.35386285736342	5.81649012212771	-0.0756180071123107	0.0272376286754087	-0.119568658091179	0.972762371324591	K00093
K00094	17.9914912822501	67.7002695877727	-1.45001078587347	0.978527697069111	-1.91184680480177	0.021472302930889	K00094
K00096	7.05995967050177	14.3572888477394	-0.670961213035815	0.83552433624021	-1.02405149685908	0.16447566375979	K00096
K00097	1.64185339756602	1.63847331443709	0.00186895610769809	0.461344632151458	0.00297313732555577	0.538655367848542	K00097
K00098	1.20217356504427	0.565009481845184	0.67439056961557	0.819119735059953	1.08929821788197	0.180880264940047	K00098
K00099	670.670291060795	544.729063077088	0.764899267697597	0.854960490838588	0.300064854121689	0.145039509161412	K00099
K00100	895.067695194897	296.700395748584	2.98620149024514	0.999999999999999	1.59298994837112	1.33226762955019e-15	K00100
K00101	0.952355949795262	0.90475965674889	0.0454660052257179	0.529911960008261	0.0739662908757713	0.470088039991739	K00101
K00102	0.980584865367727	0.564134884755902	0.491181709799004	0.687750482973461	0.797602342298211	0.312249517026539	K00102
K00104	23.2365858815723	29.6193575163151	-0.276547365069641	0.335448953688762	-0.350142235782829	0.664551046311238	K00104
K00106	16.8451673692494	1.50871363515346	1.10775226233118	0.92913663096058	3.48094385985193	0.0708633690394199	K00106
K00107	0.611036316576355	0.488619291496916	0.237877869036459	0.538099118644687	0.322547303591743	0.461900881355313	K00107
K00108	0.806460305993573	0.519594632585097	0.29622190033697	0.552089576342207	0.634216997808053	0.447910423657793	K00108
K00111	328.69856483811	190.028100195499	0.828611792116929	0.873720847809125	0.790552386077224	0.126279152190875	K00111
K00112	0.597592262720473	0.540666181384706	0.0987242522081189	0.573377146375263	0.144423350253512	0.426622853624737	K00112
K00113	1.09691893434998	2.90074349717507	-0.595876056933633	0.764085468746925	-1.40296581846524	0.235914531253075	K00113
K00116	0.555529364274165	0.482881580162435	0.144225453571625	0.596577754989762	0.202193739869205	0.403422245010238	K00116
K00117	0.614206120092126	0.583555066780764	0.0466055754495818	0.530038024034262	0.0738540864311308	0.469961975965738	K00117
K00118	0.705395313378831	0.573972337876178	0.206701397237856	0.551312782221989	0.297450781504109	0.448687217778011	K00118
K00121	17.3806992670535	22.9120908440148	-0.29329284479746	0.376885801910057	-0.398622991471264	0.623114198089943	K00121
K00122	0.510539684825005	0.496596953937544	0.0320819182377952	0.525298936973357	0.0399476955387176	0.474701063026643	K00122
K00123	97.1440603657046	74.6761706653286	0.423394345055338	0.645872090693887	0.379477839266451	0.354127909306113	K00123
K00124	86.2777597362182	34.009272920596	1.12868329200157	0.934033424995969	1.34306055317185	0.065966575004031	K00124
K00125	0.654257066199416	1.82082990666777	-0.812569712929031	0.884010926238091	-1.47666665278208	0.115989073761909	K00125
K00127	0.695017623408515	0.496596953937544	0.266275760016954	0.539084188625722	0.48497414816547	0.460915811374278	K00127
K00128	3078.60922479746	1269.08917366146	2.90336390173063	1	1.27848530931541	0	K00128
K00129	0.626250171329024	0.752450584690916	-0.149125806454487	0.0832346610141543	-0.264857746597668	0.916765338985846	K00129
K00130	0.789528680664164	0.487703792039952	0.334932271275984	0.572091216325605	0.69498648503148	0.427908783674395	K00130
K00131	0.823372525144703	0.648610140098399	0.195380486651918	0.55852896284377	0.344193730173373	0.44147103715623	K00131
K00133	401.432621719772	632.30557328037	-1.1231851906126	0.959234370231336	-0.655464076246165	0.0407656297686644	K00133
K00134	4727.64541861942	4032.33437543729	0.549801169947797	0.746238562786609	0.229506557834561	0.253761437213391	K00134
K00135	92.0716277197051	132.642519520485	-0.477663798669491	0.680150950757061	-0.526714758895469	0.319849049242939	K00135
K00137	0.516427707743371	0.482248592241661	0.0772628487921311	0.547394053404303	0.0987893803826159	0.452605946595697	K00137
K00138	0.870094364155513	0.898729998096044	-0.0270486124533333	0.300475992982942	-0.0467158839199313	0.699524007017058	K00138
K00140	0.576572561457476	0.479276336026123	0.17871035482506	0.573466534613905	0.266644472438469	0.426533465386095	K00140
K00142	1.88452615774916	0.886890989237338	0.593867127256899	0.76575196620898	1.08737312612836	0.23424803379102	K00142
K00143	0.583647635362447	0.487352407802452	0.184117609215623	0.56798630101367	0.260132263838459	0.43201369898633	K00143
K00145	517.425251404599	439.865429222416	0.474285628352804	0.676078151662512	0.234288243643742	0.323921848337488	K00145
K00146	0.541873722300844	0.496596953937544	0.0965452200708063	0.571071790943947	0.125881274333334	0.428928209056053	K00146
K00147	1758.43314034079	1538.18908959324	0.6547126422335	0.805608707822242	0.193057616722415	0.194391292177758	K00147
K00150	2.2968951849328	6.04743082809368	-0.713895341524093	0.861839964831852	-1.39663733923977	0.138160035168148	K00150
K00154	0.495309330048398	0.496596953937544	-0.00299626778263643	0.4406599313619	-0.00374561523172395	0.5593400686381	K00154
K00156	0.588751453345234	0.661480435115531	-0.105909747625367	0.0145609299432925	-0.168039769885638	0.985439070056708	K00156
K00158	0.900023442314296	1.62704542339184	-0.298336456903847	0.389972191903811	-0.854220044356701	0.610027808096189	K00158
K00161	8.14589122841105	44.9121487826438	-1.07962572632194	0.952593605269677	-2.46296129289286	0.0474063947303228	K00161
K00162	2.31522890370907	3.16473740561613	-0.218880400665216	0.218719224167524	-0.450930958919513	0.781280775832476	K00162
K00163	8.47074682563639	4.95211704492514	0.240186963692437	0.537637915077309	0.774443757225266	0.462362084922691	K00163
K00164	1.24227329821134	0.572217342707457	0.691526160976752	0.831652158567912	1.11834747066508	0.168347841432088	K00164
K00167	3.11647644113798	1.67063720483042	0.465972491645733	0.673118633615523	0.899517334695309	0.326881366384477	K00167
K00169	35.6480825291893	19.7472257543363	0.664585172673388	0.81193615190808	0.852174491416718	0.18806384809192	K00169
K00170	13.4159793050488	6.45283142000855	0.664473109961723	0.811857740492201	1.05594812784271	0.188142259507799	K00170
K00171	1.56200105677632	1.18771945061304	0.206222426984332	0.551583757153066	0.395201329939658	0.448416242846934	K00171
K00172	73.8411439839176	45.6168497565334	0.717259838403344	0.843528270484982	0.69485808476239	0.156471729515018	K00172
K00174	141.74384210523	67.1619198081802	0.869680226300062	0.892628495558315	1.07757068525089	0.107371504441685	K00174
K00175	27.1539429276889	28.3093510498784	-0.0468620990656599	0.174808563434331	-0.060116976098894	0.825191436565669	K00175
K00176	0.514553095153721	0.480834946514185	0.0745888431691686	0.544294024992408	0.0977781988454167	0.455705975007592	K00176
K00177	2.20434096821122	2.68391109304358	-0.169383689514305	0.128683553674373	-0.283989484035764	0.871316446325627	K00177
K00179	61.4937084828079	85.0882676544136	-0.547811308055565	0.730267889045981	-0.46852140684656	0.269732110954019	K00179
K00180	2.88205342717996	3.23333122194088	-0.107305018185833	0.0170349227995995	-0.165924224209138	0.9829650772004	K00180
K00184	2.16347402384177	2.94975642096021	-0.237646907178332	0.249676245377857	-0.447246028555803	0.750323754622143	K00184
K00185	0.518363923426571	0.506949788083543	0.0233483291506374	0.5162641389655	0.0321224549550938	0.4837358610345	K00185
K00186	478.55629550977	467.584135276829	0.0820741291851144	0.553355725630884	0.0334626664416193	0.446644274369116	K00186
K00187	1688.33113645348	1285.5663787672	1.2315103971999	0.950939742585907	0.393193787028818	0.0490602574140926	K00187
K00188	4.36004989503043	6.05239899860522	-0.285531459381957	0.357107934251674	-0.473162454136184	0.642892065748326	K00188
K00189	2.64771645506257	0.512210789806754	0.780646931777491	0.858914720339877	2.36993908268737	0.141085279660123	K00189
K00192	0.499427694676908	0.476400852695701	0.0532049307559529	0.530804750230204	0.0680998295597851	0.469195249769796	K00192
K00193	120.724919312838	159.341885462803	-0.567823127373744	0.743881439884983	-0.400402051995823	0.256118560115017	K00193
K00194	2.08152951959869	3.22197988041803	-0.409151411518764	0.597352741136242	-0.630303466723673	0.402647258863758	K00194
K00196	10.1859287165908	8.24706526800423	0.213103781888612	0.547828795419462	0.304624795734531	0.452171204580538	K00196
K00197	169.092152392776	161.72125512716	0.085937656900383	0.558290290931756	0.0643003998820294	0.441709709068244	K00197
K00198	483.540157208138	854.718341075478	-1.6448015348326	0.989666388034962	-0.821813372850633	0.0103336119650381	K00198
K00205	0.50913286976145	0.496596953937544	0.0288563637542767	0.522667394042874	0.035966797172286	0.477332605957126	K00205
K00207	0.834680832002526	1.11334598331952	-0.245083158040321	0.264639456739145	-0.415605448487162	0.735360543260855	K00207
K00208	84.6455056786108	81.2042254037662	0.06581535137563	0.536098772627181	0.059878670129937	0.463901227372819	K00208
K00209	41.0653721299295	17.0607033095952	0.623330752169541	0.787968472190429	1.26724525020871	0.212031527809571	K00209
K00211	0.537063339464901	0.496596953937544	0.0883912309774568	0.561406728171649	0.113016832667631	0.438593271828351	K00211
K00214	0.533239737582581	0.472199995881156	0.132979090516173	0.594147178650737	0.175386266592938	0.405852821349263	K00214
K00215	392.497147094986	450.178745866191	-0.494597161027466	0.693839519546187	-0.197815777268435	0.306160480453813	K00215
K00216	0.630951670465427	0.496596953937544	0.211708702214416	0.548563188092271	0.345454089882925	0.451436811907729	K00216
K00219	1.16652106229343	2.09274582367693	-0.493002233596122	0.6924265364093	-0.84318474206138	0.3075734635907	K00219
K00220	1.19338543372561	0.940805464954974	0.207290608700009	0.550977061081594	0.343091727160146	0.449022938918406	K00220
K00222	0.535832134530924	0.496596953937544	0.0853801967284427	0.557579512643835	0.109705691787046	0.442420487356165	K00222
K00223	0.800164619585262	0.508563350281877	0.43220705839984	0.655148232371069	0.653869341612714	0.344851767628931	K00223
K00226	2.74790807295662	4.7429771374968	-0.327220615468145	0.460405216255601	-0.78745917241555	0.539594783744399	K00226
K00227	3.96167120993678	0.823217964655185	1.07112522191651	0.928020554529625	2.26676278107195	0.071979445470375	K00227
K00228	1.0900272938783	0.654143835266433	0.417149120139554	0.639244458252232	0.736684459823765	0.360755541747768	K00228
K00230	1.13426622328705	0.608837335257951	0.370663741717668	0.598210663121393	0.897630558615605	0.401789336878607	K00230
K00231	5.27299530584511	1.21930137487518	0.696362263234527	0.834802951777763	2.11256795124379	0.165197048222237	K00231
K00232	0.832743145873911	0.577665420364786	0.281057412459426	0.544396424068863	0.527637438360982	0.455603575931137	K00232
K00233	69.2112262875658	45.0345081977236	0.501632551812933	0.700318972036934	0.619975160221375	0.299681027963066	K00233
K00234	12.2164842672768	9.76256903976636	0.2015744808012	0.554370014166906	0.323496406525213	0.445629985833094	K00234
K00235	1.39008807481435	0.6333781161	0.640208500191449	0.797889693840097	1.13403736712883	0.202110306159903	K00235
K00236	1.62889019729325	0.839911413165446	0.490852840714219	0.687415199630595	0.955580278145192	0.312584800369405	K00236
K00237	0.753977953148793	0.748731615158254	0.005444839883464	0.474450562869937	0.0100736652158687	0.525549437130063	K00237
K00239	1550.19968886724	1136.32606556837	1.0079850151327	0.91983416745088	0.448077196600521	0.0801658325491201	K00239
K00240	36.7024637206022	32.5444812354458	0.129806488783697	0.59303506328607	0.173463992279488	0.40696493671393	K00240
K00241	15.2839972901375	28.0555153140692	-0.634714086295487	0.796976915310514	-0.876262504961018	0.203023084689486	K00241
K00243	72.7329852187768	84.116621318516	-0.156292743630501	0.0987965788679654	-0.20978111221238	0.901203421132035	K00243
K00244	7.72629952816585	4.70423114538241	0.372861396024101	0.60036370530816	0.715818658466855	0.39963629469184	K00244
K00245	29.2124522060324	29.2270270740174	-0.000493420072085227	0.451710696335702	-0.000719619355224385	0.548289303664298	K00245
K00246	0.541609727041009	0.531361963818854	0.0207627817800176	0.512368446188166	0.0275586893239906	0.487631553811834	K00246
K00247	0.859224690602646	1.0471351494856	-0.158953987997016	0.104869816230428	-0.285340300896751	0.895130183769572	K00247
K00248	1431.1198998066	495.847329725813	3.1570775172979	0.999999999999998	1.52917665515786	2.33146835171283e-15	K00248
K00249	4.34351798634534	4.16617319315739	0.0380123593778611	0.528355699479334	0.0601411963779321	0.471644300520666	K00249
K00251	0.507553045780334	0.496596953937544	0.0252111570118148	0.518714625979345	0.0314831980141914	0.481285374020655	K00251
K00252	0.512116765222131	0.507604694533908	0.0101903066284303	0.489164082982569	0.0127673776549887	0.510835917017431	K00252
K00253	0.508551527726089	0.491019694274122	0.040188390716459	0.529002065922338	0.0506130683429756	0.470997934077662	K00253
K00254	22.6955597433272	26.3068077795241	-0.167239421764899	0.12385071386036	-0.213026124073117	0.87614928613964	K00254
K00255	1.73504990894498	1.37559766342326	0.205464941390883	0.552025194669665	0.334918592286392	0.447974805330335	K00255
K00259	185.226716012227	74.2498195975278	1.14831598778631	0.937708366652573	1.31883277369543	0.0622916333474266	K00259
K00260	14.5232407698315	0.865471980437471	1.34875065000641	0.959879439947158	4.06873249410541	0.0401205600528421	K00260
K00261	0.672933053311858	0.519473107796141	0.256466650611582	0.537186525155907	0.373413920287407	0.462813474844093	K00261
K00262	1099.5009114146	1637.73525012469	-1.0493420765129	0.949774413113646	-0.574853355296201	0.050225586886354	K00262
K00264	118.183145322747	80.6996622545905	0.65604493141271	0.806394418135885	0.550389759739096	0.193605581864115	K00264
K00265	227.748123191467	202.942602904055	0.247445521177928	0.536834332850269	0.166367409319479	0.463165667149731	K00265
K00266	137.244688125436	77.0749768074165	0.758451872063169	0.852832247446396	0.832415857378351	0.147167752553604	K00266
K00274	0.509290476471496	0.496596953937544	0.0292239350883588	0.523022109693474	0.0364133274323208	0.476977890306526	K00274
K00275	1.07659295321994	0.994734316217702	0.0528483431655745	0.530741185054342	0.114089734900576	0.469258814945658	K00275
K00276	0.742299105671156	0.496596953937544	0.295136502347489	0.551492311351456	0.579925218436242	0.448507688648544	K00276
K00278	559.363490703559	526.070460579837	0.214681095876662	0.547028220687879	0.0885300496322709	0.452971779312121	K00278
K00281	80.5805135283309	59.9471490435782	0.418117758972087	0.640240933073025	0.426739855786232	0.359759066926975	K00281
K00282	11.4104967636808	23.0461559684648	-0.670909172840411	0.835475916928445	-1.01416453170359	0.164524083071555	K00282
K00283	172.023653090836	123.733603434711	0.473309909962605	0.675670506762454	0.47536958873522	0.324329493237546	K00283
K00284	15.0972755076146	7.28322415117991	0.790050481288695	0.860280532354273	1.0516390688004	0.139719467645727	K00284
K00285	1.07141657112627	0.537139637423018	0.391066309362383	0.617441935644992	0.996150422793383	0.382558064355008	K00285
K00286	413.685707182946	300.326449766346	1.09903282533382	0.928298891962874	0.462003574685481	0.0717011080371257	K00286
K00287	199.509738698531	61.8759527720632	2.0855686944193	0.997605630073916	1.68900843052919	0.00239436992608444	K00287
K00288	3.1470762429327	1.47907756587495	0.450121681282033	0.667944962097336	1.08931441832286	0.332055037902664	K00288
K00290	0.661588121744941	0.509904605564225	0.268501083067594	0.539704671633921	0.375705963626341	0.460295328366079	K00290
K00293	0.704468762471787	0.541370710614555	0.213908086605924	0.54742141500643	0.37991889943753	0.45257858499357	K00293
K00294	10.221865868527	11.4149563015663	-0.111731404581538	0.025133659634954	-0.159266771176606	0.974866340365046	K00294
K00295	0.55202944122972	0.491019694274122	0.126186759982189	0.591631685906018	0.168964321247385	0.408368314093982	K00295
K00297	79.6083235749428	152.317096120859	-1.13787350444637	0.955407997067628	-0.93608669243469	0.0445920029323718	K00297
K00298	0.51973906613444	0.509792920058619	0.0224854793517101	0.515045747007337	0.0278761655806411	0.484954252992663	K00298
K00306	0.512116765222131	0.459450682373767	0.123184760505317	0.590364919881669	0.156562779181258	0.409635080118331	K00306
K00311	0.541051987526521	0.496596953937544	0.0974853643088194	0.572074174048612	0.123691811287772	0.427925825951388	K00311
K00313	355.525416496115	115.653787753361	1.26719577917785	0.956135724234625	1.62014018557972	0.0438642757653754	K00313
K00315	0.516427707743371	0.482881580162435	0.0767959790335491	0.546836385681869	0.0968969752101455	0.453163614318131	K00315
K00318	0.511013712725606	0.538218851849616	-0.057333611204355	0.112918589625523	-0.0748309187459996	0.887081410374477	K00318
K00320	0.506732155175176	0.496596953937544	0.0229785795145156	0.515748340418434	0.029147967129161	0.484251659581566	K00320
K00322	2.34636471714917	0.893908865599536	0.433786731222175	0.656674230684544	1.39222762159127	0.343325769315456	K00322
K00324	26.0390985585456	17.7049991183032	0.420724757871937	0.642993585793457	0.556522733162695	0.357006414206543	K00324
K00325	12.4842594350932	12.659036820021	-0.0125754483215582	0.390780844235847	-0.0200573962418893	0.609219155764153	K00325
K00326	3.6102992324787	1.56231632594052	0.508377760195665	0.709813090985537	1.20843182799302	0.290186909014463	K00326
K00327	1.0028978090648	0.528272066403622	0.555242396749531	0.74767306945969	0.924821577861673	0.25232693054031	K00327
K00330	42.1171730219981	18.7631462708287	0.75611512583018	0.852035223713435	1.16650683905679	0.147964776286565	K00330
K00331	30.1779324979591	54.1838679049815	-0.689533789445212	0.850025981554169	-0.84436941407899	0.149974018445831	K00331
K00332	0.504243564080522	0.496596953937544	0.017662037654518	0.506820441939054	0.0220453528639934	0.493179558060946	K00332
K00333	0.513924992836775	0.50153057785688	0.0269207502100581	0.520699897296242	0.0352201506686476	0.479300102703758	K00333
K00334	0.590650703047198	0.522721280171866	0.114755080270939	0.586121664277923	0.176263313486938	0.413878335722077	K00334
K00335	0.575002391354093	0.612231106236537	-0.0608553349100329	0.0934408125610356	-0.0905083911378704	0.906559187438964	K00335
K00336	11.0020279376978	20.2893047455395	-0.618390343575088	0.783921657056068	-0.882949957481234	0.216078342943932	K00336
K00337	46.3375725488376	86.4426466026838	-0.769881015705616	0.876570110548706	-0.899560774855618	0.123429889451294	K00337
K00338	9.20885203931472	8.20391897082602	0.124712049276627	0.591021282923741	0.16670808092819	0.408978717076259	K00338
K00339	0.479698153687319	0.521609226209714	-0.0849668171617479	0.00487165553943725	-0.120842501391313	0.995128344460563	K00339
K00340	0.511537179398122	0.724204401104444	-0.290993258089304	0.370953421074087	-0.50155784299884	0.629046578925913	K00340
K00341	9.61183393692514	10.9816103156109	-0.122286199464895	0.0427063343515292	-0.192205994573225	0.957293665648471	K00341
K00342	8.13792769526961	13.7497797388307	-0.417253421377298	0.607063285977539	-0.756675140558797	0.392936714022461	K00342
K00343	1060.63412187121	862.56510352482	0.711946023615104	0.842201012715829	0.298221811777242	0.157798987284171	K00343
K00344	0.974790774336409	1.07103597608161	-0.0686709811935865	0.0545206337850486	-0.13584243879387	0.945479366214951	K00344
K00346	473.118249551102	454.239655267409	0.122834405852218	0.590207455166038	0.0587471515973844	0.409792544833962	K00346
K00347	201.23037836986	206.934843207346	-0.0667590460571381	0.063333349127743	-0.0403284679263884	0.936666650872257	K00347
K00348	14.4208304590081	10.3523428793777	0.309980860794866	0.559624415431324	0.478196941457797	0.440375584568676	K00348
K00349	59.4196242431528	52.7548845466396	0.182390948161891	0.569674134192393	0.17163480354189	0.430325865807607	K00349
K00350	50.6158350500137	42.1161313492809	0.23177006350739	0.539770667925464	0.265215878250115	0.460229332074536	K00350
K00351	106.018171321447	89.2754490395535	0.29499088622892	0.55141282770426	0.247976170843784	0.44858717229574	K00351
K00354	6.35702873322317	8.05857734504749	-0.200179794429563	0.189791696473807	-0.342172559672604	0.810208303526193	K00354
K00355	0.688076932765327	0.861839102981952	-0.172063353069216	0.134629623576726	-0.324848677916325	0.865370376423274	K00355
K00362	0.724700656353072	0.937985296385808	-0.176641529897959	0.144570019730086	-0.372180106649085	0.855429980269914	K00362
K00363	0.512116765222131	0.503982419353066	0.0186181856244798	0.508611093309391	0.0230993811054663	0.491388906690609	K00363
K00364	45.6536532761724	378.946046869329	-2.6393189930642	1	-3.05319024005746	0	K00364
K00366	354.340887241883	99.2092677097571	2.51268570953372	1	1.83659114453631	0	K00366
K00367	0.50906612631648	0.455981969432002	0.122374165069255	0.590002112384051	0.158876292604792	0.409997887615949	K00367
K00370	1125.61699178179	301.587028136184	3.26484941451447	1	1.90006973025119	3.33066907387547e-16	K00370
K00371	0.619177307254799	1.44047193485211	-0.691795536657427	0.851493203963092	-1.21811704927941	0.148506796036908	K00371
K00372	0.514769953370138	0.487302267638327	0.060230099532903	0.532852703536049	0.0791109112265486	0.467147296463951	K00372
K00373	0.574260975018428	0.501915311641233	0.15080788739017	0.596045830375711	0.194262565772674	0.403954169624289	K00373
K00374	0.604338861945521	0.524469521553222	0.146262270814813	0.596609524388146	0.204498781329417	0.403390475611854	K00374
K00375	305.130925035851	190.298543187773	1.19884752773364	0.951397672503425	0.681163887306668	0.0486023274965754	K00375
K00380	0.504359965951617	0.496596953937544	0.0179255996305743	0.507315512236214	0.0223783526957891	0.492684487763786	K00380
K00381	21.7330319203653	8.62396868581395	0.862470079637778	0.890966197549371	1.33346561060527	0.109033802450629	K00381
K00382	137.822161272809	138.99005963127	-0.0130449481416501	0.388067162500421	-0.0121738206663566	0.611932837499579	K00382
