	Prefeed_HiCHO_mean	T1_LoCHO_FAT_mean	theta	prob	log2FC
P42403	3807.81572031801	893.027950997735	3.08480828088429	1	2.09218642467685
P43158	127.485161388749	41.2403055810772	3.21827324852591	1	1.62820240674642
P47492	299.867145116734	11.5894809863989	3.93369435086214	1	4.69343559781591
P51181	239.827311527046	61.6758231121891	3.09242919587876	1	1.9592189925134
P51184	120.638710618814	19.1126013887273	3.29813954343247	1	2.65809685439831
P54482	129.18994583453	22.9063065895883	3.7383188846864	1	2.49567703461503
P54524	31.8723558454012	1.30097199818111	3.04897647139712	1	4.61464384460105
P56103	53.0743697230772	1.9276070400513	3.2958322675107	1	4.783132453361
P58812	422.03265367797	167.923592562312	2.976505733432	1	1.32954969089098
P71012	1367.10465775857	401.475896863243	3.16760804839972	1	1.76773841035098
P75809	76.0067359316718	13.8578517037921	3.11883269718828	1	2.45542365712603
P77212	167.894259056728	22.5900043277635	3.1474788504795	1	2.89379644765457
P77216	208.441620576054	23.9243097393939	3.17686273656214	1	3.12309417047848
P80866	360.003908234812	155.979440244443	3.01061041792596	1	1.20665668965745
P96349	133.851080830406	38.3532648344367	3.09693279809798	1	1.80320749064029
P96554	743.390927481671	286.021257028657	3.00993336535649	1	1.37799870959169
Q00054	65.2537643033019	7.1462629885334	3.03181343189153	1	3.19080021662703
Q03CI6	103.890098358588	6.19094300496951	3.01002009080303	1	4.0687551714148
Q03D58	201.404980057498	10.1817250146312	3.18387715626645	1	4.30604544428583
Q06319	147.130892656283	52.1932466924213	3.03193758915156	1	1.49516514395945
Q08853	41.9999783894574	0.892629487769801	3.66525931711879	1	5.55618330893519
Q1WSA7	26.0448565985901	1.13920848508687	2.96311439718427	1	4.51489479162443
Q1WSG2	621.932602037038	178.319074256857	3.7916597356943	1	1.80229721400927
Q1WSX9	31.3329208380563	1.48151767817998	3.03719373159029	1	4.40253151679065
Q1WTB5	60.6880035282068	2.19545197841897	3.28022714816321	1	4.78882147706711
Q2FJ97	129.746430602164	21.0474344038972	3.24982405895543	1	2.6239785592695
Q2YWN2	561.700131175561	144.675683501552	3.88904500732774	1	1.9569776798832
Q38806	390.606836555104	16.6009914876671	3.23384580827273	1	4.55637588641386
Q38UV5	112.568844478594	5.5117146867113	3.20516090597308	1	4.3521625707238
Q38V83	209.518003696867	58.7335840025094	3.17702378396199	1	1.83481663792966
