	T1_LoCHO_PROT_mean	T2_LoCHO_FAT_mean	theta	prob	log2FC
K17745	0.613557766203527	0.43675130012552	0.367057452985711	0.951446798255422	0.490387181632014
K15528	0.612370688381473	0.437726450608473	0.36709965107395	0.951444029011026	0.484375664010595
K08852	0.580727759548973	0.424358986184546	0.341835519198588	0.951442770807005	0.452576770256643
K08967	0.580727759548973	0.424358986184546	0.341835519198588	0.951442770807005	0.452576770256643
K13058	0.591662170251446	0.413197273651387	0.367163638153242	0.951439826807299	0.51794291979506
K03675	0.778944744171555	0.511758794584267	0.367173461025214	0.95143918138613	0.606057001579933
K26774	0.582440846511793	0.417874502912623	0.367182645550362	0.951438577829432	0.479041801457912
K02480	0.596277665217212	0.427058451191721	0.36721614528123	0.951436375765586	0.481550754699083
K07901	0.582440846511793	0.415980342608587	0.367276833834555	0.951432383897573	0.485596180537775
K12536	0.582440846511793	0.415980342608587	0.367276833834555	0.951432383897573	0.485596180537775
K26931	0.602548650368562	0.439120014801911	0.34162704208502	0.951429245482047	0.456462437601268
K15138	0.603302052392368	0.442827123591837	0.341554512525698	0.951424545269498	0.446136899023055
K18664	0.603302052392368	0.442827123591837	0.341554512525698	0.951424545269498	0.446136899023055
K13339	0.703951318627218	0.485366725494377	0.341539742781306	0.951423588462697	0.536400456160166
K07243	0.617450956488623	0.442827123591837	0.367413020986919	0.951423413890059	0.479580958125452
K21742	0.617450956488623	0.442827123591837	0.367413020986919	0.951423413890059	0.479580958125452
K06208	0.632367799515543	0.442458591489257	0.341476370899803	0.951419484413231	0.515221463253248
K19166	14.6170544585808	9.9694236148347	0.341455801679787	0.95141815276815	0.552070614991952
K20409	0.596455861923935	0.423609820252835	0.367525944845854	0.951415963381476	0.493679346892495
K25575	0.619064992947836	0.442827123591837	0.341388008582704	0.951413765408801	0.4833472883844
K01758	0.612134483664794	0.447206827417819	0.341373082172514	0.951412799736116	0.452906428775939
K00467	0.582440846511793	0.426534677381726	0.341341661049229	0.951410767303821	0.449448497328359
K11095	0.582440846511793	0.426534677381726	0.341341661049229	0.951410767303821	0.449448497328359
K11211	0.593615190117561	0.435440510226841	0.341340172051308	0.951410671002659	0.447052378141124
K14012	0.580727759548973	0.426253146488581	0.341336004179363	0.951410401450994	0.446151514633718
K21864	0.582440846511793	0.427188995563344	0.341293846697333	0.951407675474079	0.447237051609947
K20037	10.650581044051	5.4918760568976	0.367662371321134	0.951406946760369	0.955561167461632
K03603	0.599988739079674	0.438950683896383	0.34125637295237	0.951405253124271	0.450876561581084
K07308	0.666580636869311	0.452620192509036	0.36771878607602	0.95140321327606	0.558478461766499
K03064	0.654404458782808	0.461148835805977	0.367733661715472	0.951402228334441	0.504950122415067
K17053	0.608550740775737	0.43953868315968	0.341203652838152	0.951401457054709	0.469387418981413
K17725	0.582440846511793	0.426952448200149	0.3411969058439	0.951400937506995	0.448036136396276
K13648	0.577735663219002	0.422005734652562	0.341159586897565	0.951398064264912	0.45314695007871
K19880	0.582440846511793	0.426498712163476	0.341125188525467	0.951395416599184	0.449570149874858
K22617	0.581687444487988	0.425434972620654	0.341099489669428	0.951393438989697	0.451305530420732
K21842	0.580727759548973	0.414084651784113	0.367871468275557	0.951393094319952	0.48793626878422
K11599	0.582440846511793	0.42908315586738	0.341089605402864	0.951392678465796	0.440854267514703
K17866	0.582440846511793	0.42908315586738	0.341089605402864	0.951392678465796	0.440854267514703
K18883	0.582440846511793	0.419093404569194	0.341067368841882	0.951390967728227	0.474839717715511
K23240	0.609016397185782	0.442827123591837	0.341050947420004	0.951389704554247	0.45973748054317
K06694	0.582440846511793	0.417879016420785	0.36793339732313	0.951388983919383	0.479026218835304
K15429	0.619910600884786	0.445930060978971	0.341011883758926	0.9513867003156	0.475242717542407
K10352	0.601961435786038	0.420888013375173	0.36817212346643	0.951373106096266	0.516234641534822
K01043	0.582440846511793	0.426615613083175	0.340809285992974	0.95137113348228	0.449174769389056
K16857	0.605515778738641	0.439329191900498	0.340799495587292	0.951370381827484	0.462862189957995
K04029	0.777722612470613	0.515035899665753	0.368261383980663	0.951367155862413	0.594582689792221
