	T1_LoCHO_PROT_mean	T2_LoCHO_FAT_mean	theta	prob	log2FC
Q2T0V9	0.578097289098026	0.42497382485095	0.322034448709652	0.981920336854511	0.443938322098593
Q39YQ1	0.580499550087768	0.409480002962068	0.354739209974527	0.981919784695079	0.503501949654917
O58968	0.788557009926818	0.517948195796788	0.354741677387057	0.981919549716475	0.606407251129532
A6TSF8	0.5521300870875	0.389578537768733	0.354742541369276	0.981919467434327	0.503094019449011
Q9KGH4	0.617568438447822	0.441739587396334	0.322025805829042	0.981919454585909	0.483402895647
Q3Z8W4	0.594251657307492	0.422163067155796	0.354742918752231	0.981919431493472	0.493273651359748
Q6NHU6	4.69661629304739	3.08880867069857	0.354745251668305	0.981919209307395	0.604571223016466
A6LPS5	0.625478176137572	0.442430060891121	0.354746357756474	0.98191910396039	0.499510134742525
P22480	0.995556938118552	0.620302757694702	0.354746838362667	0.981919058185364	0.682531290500324
Q30Y16	0.596233485052907	0.438203826975604	0.322015749891766	0.981918428057701	0.444275316857105
Q92AV4	0.594251657307492	0.419599700617634	0.354759467942643	0.981917855133749	0.502060373143618
A1JI79	0.60097591306077	0.430361356920242	0.354759599984973	0.981917842554255	0.481758628305932
C5B7S4	0.580499550087768	0.424105728235	0.322008481993493	0.981917686128011	0.452870979940347
Q3IFI3	0.580499550087768	0.424105728235	0.322008481993493	0.981917686128011	0.452870979940347
A7GJZ7	0.587568000136487	0.411929593857246	0.354766708245193	0.981917165311621	0.512358050560461
Q4WK60	0.608478821986625	0.43068995916015	0.354779082470678	0.981915986125377	0.498557361159901
Q5B934	0.594251657307492	0.42352218365029	0.35478234277896	0.981915675390514	0.48863648330494
Q21IS6	0.606249987783835	5.64343190434385	-1.63800642239956	0.981914896205571	-3.21858804822567
A0A0H2ZLL3	0.594251657307492	0.42076981506692	0.354792316828621	0.981914724655459	0.498042808554032
Q5F786	0.594251657307492	0.436873490964032	0.321979299900204	0.981914707048529	0.443858454522636
Q4UN31	0.922385887904555	5.81721144542744	-1.63815370267145	0.981914281478906	-2.65688539887569
Q8CX97	0.618288174584282	0.432427816753656	0.354800601748427	0.981913934787539	0.515820082592939
Q67JT3	34.7670988805132	68.0993881854101	-1.63748269482972	0.981913912395145	-0.969919149643116
Q1MQP3	3.25489167933351	2.35239764851313	0.321965563846781	0.981913304746891	0.468477578765586
Q3T930	0.594251657307492	0.434677008088497	0.321964475204994	0.981913193607184	0.451130234331854
Q604V6	0.560316736977662	0.409158997830246	0.321963715530808	0.981913116051754	0.453581008693527
Q6YRM6	1.2763879890511	0.846469302723917	0.321959768519624	0.981912713098459	0.592537283144834
P94521	40.545226408069	70.3265474979193	-1.63624155956759	0.981911585319154	-0.794537324868262
A6LEJ4	1.7743425925196	8.70375895222174	-1.63622693776253	0.981911557940441	-2.29435400808414
O83346	21.4081939431591	62.7915368926261	-1.63619529162588	0.981911498687294	-1.55240703335869
A4T7J3	0.561675761694756	0.410544515636174	0.321946144644045	0.981911322208785	0.452198883899253
P53628	0.594251657307492	0.436437300539165	0.321942519133398	0.98191095206816	0.445299613434883
Q12259	0.594251657307492	0.436437300539165	0.321942519133398	0.98191095206816	0.445299613434883
Q8TZL4	0.594251657307492	0.436437300539165	0.321942519133398	0.98191095206816	0.445299613434883
Q9KQ06	0.594251657307492	0.436437300539165	0.321942519133398	0.98191095206816	0.445299613434883
Q96331	0.594251657307492	0.43424509309474	0.321941558437915	0.981910853987181	0.452564474915792
Q4L482	0.610977644781116	0.433156870390752	0.354833502890754	0.981910796783198	0.496229993514367
Q1MBS9	0.589272185907347	0.419185548642984	0.354834389655366	0.981910712178275	0.491345190455917
Q5HLK5	0.622036567644981	0.451581440031479	0.321939259261541	0.981910619255135	0.462013201864058
Q9S1G2	4.42568163301425	121.043329544849	-1.63847834385128	0.981910310992002	-4.77348009448596
Q02SL4	0.56489691071382	0.413896856709586	0.321934422110947	0.981910125408609	0.448716318706497
A8FGK6	0.571085024572596	0.41517051728135	0.321926563952093	0.98190932312617	0.460001557155465
P48360	0.589125305213173	0.432692259687972	0.32192090158269	0.981908745018095	0.445233210651642
Q5SKU3	0.574158779296043	0.397364449932933	0.354858168305058	0.981908442939772	0.530986950379695
A8GKG7	0.61666719531642	0.426117918211174	0.354862680281197	0.981908012233735	0.533239383728232
Q38XN4	2.05158435651056	1.28440092236515	0.354864141030558	0.981907872784717	0.675642869591114
B7NRG1	4.91632323979874	3.49595001939168	0.354865264823381	0.981907765500191	0.491895214363877
Q46864	0.595852771849486	0.436210273474996	0.321906623518741	0.981907287256241	0.449932153653941
Q5L264	0.591254013652762	0.420773896993014	0.354871252848973	0.981907193804451	0.490732863240716
Q06385	0.616475578277049	0.440290495431135	0.354876304605056	0.98190671144478	0.485588042201334
