	T1_LoCHO_FAT_mean	T2_LoCHO_FAT_mean	theta	prob	log2FC	P	id
K02280	0.822039262839863	0.76841408950772	0.0453774993705849	0.633322446210692	0.0973233303547203	0.366677553789308	K02280
K02283	98.8287309599522	42.5779403630807	0.793109547206668	0.794369366823563	1.21482435186125	0.205630633176437	K02283
K02297	0.550500508030573	0.493340213427884	0.119219322072539	0.708323902802481	0.158161005280773	0.291676097197519	K02297
K02299	0.513799805992532	0.522389699973132	-0.0177245081620295	0.340349766289129	-0.0239201058691123	0.659650233710871	K02299
K02302	104.330619341781	56.1144792680952	0.713497306249249	0.776023493850166	0.894717643713699	0.223976506149834	K02302
K02303	6.0002091097821	5.90048958939599	0.0158298127786462	0.530101803351831	0.0241781139686453	0.469898196648169	K02303
K02307	0.508108807370271	0.484961139727345	0.0512149407376002	0.647572601302696	0.0672683237184997	0.352427398697304	K02307
K02309	0.511823243461706	0.493340213427884	0.0408374857551593	0.620775997979186	0.0530627761635857	0.379224002020814	K02309
K02313	1658.70697923654	2070.68409006166	-0.710245738038374	0.638087961809863	-0.320048420477286	0.361912038190137	K02313
K02314	662.882400227183	744.884004674352	-0.301325407951484	0.461796429284071	-0.168262833456711	0.538203570715929	K02314
K02315	133.24940441983	159.19545832455	-0.334361094640395	0.503100844782723	-0.256670093292942	0.496899155217277	K02315
K02316	737.637651109639	578.854309752922	0.664760547819263	0.749510790015404	0.349712010917436	0.250489209984596	K02316
K02319	0.533092842991265	1.49160240910653	-0.7316023935919	0.676793189995701	-1.48440431383445	0.323206810004299	K02319
K02320	0.518777875196138	0.645621670557493	-0.168909791759179	0.231675948967107	-0.315572051141413	0.768324051032893	K02320
K02322	0.51199541134933	0.486226243042174	0.0543802988932486	0.654427444849462	0.0745031185252973	0.345572555150538	K02322
K02324	0.653525116777101	0.474106386602785	0.303487127809456	0.662442831207526	0.463031856361971	0.337557168792474	K02324
K02325	0.526186267807581	0.481487936073458	0.0933420244461017	0.703317280049988	0.128073947075012	0.296682719950012	K02325
K02327	0.515508473427703	0.489123279885073	0.0575861155021122	0.660777239175491	0.0757980098435982	0.339222760824509	K02327
K02328	0.518777875196138	0.484961139727345	0.0751910211035446	0.686886790278295	0.0972478051642278	0.313113209721705	K02328
K02331	0.57019570106878	0.505025174642962	0.114728020670587	0.709339536425917	0.175101856725285	0.290660463574083	K02331
K02332	0.646002032817509	0.542232178502307	0.158394714552189	0.676502408833275	0.252627973005918	0.323497591166725	K02332
K02334	0.656747952062433	0.692010146272422	-0.0397860509787678	0.19075297869359	-0.0754533942437091	0.80924702130641	K02334
K02335	1206.54682661684	981.53284741151	0.71221036172133	0.775768246405251	0.297775454262719	0.224231753594749	K02335
K02336	0.571031154951048	0.493340213427884	0.146430395701022	0.68803683245196	0.21098656998778	0.31196316754804	K02336
K02337	1731.01414620768	1923.06773502952	-0.513018866385196	0.61272961715805	-0.151792063974241	0.38727038284195	K02337
K02338	204.266613688183	238.501972969081	-0.363566766775717	0.534766172665171	-0.223547778376931	0.465233827334829	K02338
K02339	0.515202010371132	0.672149956438665	-0.252374638476856	0.397153344872589	-0.38364491070436	0.602846655127411	K02339
K02340	64.3216696715686	56.6409382156456	0.19054789041558	0.657709653703187	0.183459693892367	0.342290346296813	K02340
K02341	24.0711749582393	23.0954239420116	0.0516080111623531	0.648452913962465	0.0596995354338678	0.351547086037535	K02341
K02342	12.2833278695473	18.1415876041444	-0.367573354267759	0.539385835701283	-0.562599237453499	0.460614164298717	K02342
K02343	508.891884963271	682.902537625457	-1.07136088299541	0.894927157559108	-0.424320509303872	0.105072842440892	K02343
K02344	0.582488114931452	0.493340213427884	0.165810579057127	0.67058163724494	0.239645723460852	0.32941836275506	K02344
K02346	901.426525511227	470.11252555807	1.70601461519082	0.961281645634641	0.939203783795133	0.0387183543653588	K02346
K02347	13.4245608728907	6.57126731134965	0.50923768167843	0.677722258802734	1.03063136183152	0.322277741197266	K02347
K02348	0.705285652170725	0.830927592680076	-0.140994095624561	0.136894201276195	-0.236515074674674	0.863105798723805	K02348
K02349	4.46038956815087	3.29340271581709	0.197336047437462	0.65597098865044	0.437590785070918	0.34402901134956	K02349
K02350	0.508108807370271	0.493340213427884	0.0323605539068175	0.594025427085089	0.0425545815912883	0.405974572914911	K02350
K02352	0.489478464847831	0.483588907844241	0.013485740958746	0.519699047339709	0.0174642346035983	0.480300952660291	K02352
K02355	14574.3714139282	13805.2813586343	0.333570513449237	0.661887455005123	0.0782133708984456	0.338112544994877	K02355
K02356	1148.36100577854	1041.03035667304	0.497342743788739	0.672644504876682	0.141564109185854	0.327355495123318	K02356
K02357	2163.19523608134	1811.15558119396	0.713588110871098	0.776041639259594	0.2562533980976	0.223958360740406	K02357
K02358	12138.0024657369	10999.6969012938	0.679863366885671	0.760169136411921	0.142067248235978	0.239830863588079	K02358
K02361	1.50826371818938	3.4322625754458	-0.513106781200369	0.612801998812999	-1.18627122207991	0.387198001187001	K02361
K02363	0.525350399544028	0.493340213427884	0.0697773915247333	0.680193585875828	0.0906971063238336	0.319806414124172	K02363
K02364	0.525350399544028	0.493340213427884	0.0697773915247333	0.680193585875828	0.0906971063238336	0.319806414124172	K02364
K02372	22.7751705839266	10.2335926986407	0.479062194596709	0.665934733939331	1.15414913999601	0.334065266060669	K02372
K02377	88.0978514626095	107.266271762011	-0.301534328141411	0.462066720219621	-0.284017773889807	0.537933279780379	K02377
K02379	6.52885947742343	14.8343652894866	-0.65983431780708	0.642157598298724	-1.18404030491628	0.357842401701276	K02379
K02380	0.967799399057741	1.34137652591835	-0.196738869549955	0.29792235059395	-0.470934311725946	0.70207764940605	K02380
K02387	0.487683849314098	0.540072827372537	-0.096668814887904	0.00715961905687357	-0.147207768695592	0.992840380943126	K02387
K02388	3.27323959368199	6.23115896038257	-0.588102577724365	0.674929873352675	-0.928781313099676	0.325070126647325	K02388
K02389	5.90462839461664	6.81291058788858	-0.109218838122085	0.0322131879039546	-0.20642500601757	0.967786812096045	K02389
K02390	15.0944421703186	21.4189145706548	-0.348248718757815	0.517845920576398	-0.504867929979487	0.482154079423602	K02390
K02391	1.06143831821316	1.38277625778378	-0.206952626381217	0.320887046765026	-0.3815472014189	0.679112953234974	K02391
K02392	6.00669369296809	8.01808607513976	-0.246149797160281	0.388186896354234	-0.416686808538036	0.611813103645766	K02392
K02393	0.512561879376145	0.563975457161349	-0.0947170019234825	0.00457566160602174	-0.137906195957481	0.995424338393978	K02393
K02394	9.38291502506365	14.3093152735639	-0.351889627260359	0.521742807794273	-0.608846533249317	0.478257192205727	K02394
K02395	29.5970943045868	146.842831379575	-1.41695248481603	0.94016795405429	-2.31074538613254	0.05983204594571	K02395
K02396	32.6077291226589	50.0874370470645	-0.528388448995731	0.625597150985996	-0.619234819410307	0.374402849014004	K02396
K02397	3.04964075439152	3.92454012384425	-0.208589335906794	0.324419082879628	-0.363884305249478	0.675580917120372	K02397
K02398	0.575648580450697	0.493340213427884	0.160046950832971	0.675080808157902	0.222605460023405	0.324919191842098	K02398
K02400	20.7067260711064	27.6641018304719	-0.294316344810529	0.452918072141636	-0.417915616724284	0.547081927858364	K02400
K02401	4.36306717854752	5.67818510029499	-0.229840584223008	0.364026711944499	-0.380087192323618	0.635973288055501	K02401
K02404	1.5857724025646	1.12147918267995	0.269609200234404	0.661843365338839	0.499782882770542	0.338156634661161	K02404
K02405	1.45424144657615	1.46334209419929	-0.0049461407726017	0.422849916796097	-0.00900025764013093	0.577150083203903	K02405
K02406	351.941421051687	550.634232824523	-1.08935756677656	0.902785302813078	-0.645758985566596	0.0972146971869219	K02406
K02407	16.5478530532169	25.0051685207658	-0.419077325199054	0.585245415076136	-0.595582276581544	0.414754584923864	K02407
K02408	1.62965231963585	1.58354717636186	0.0224629168370273	0.55763735959422	0.0414043554112666	0.44236264040578	K02408
K02409	5.08546186054911	6.09096482644216	-0.162612480855128	0.214301724865628	-0.260291968014241	0.785698275134372	K02409
K02410	24.9110323306606	41.8199951115922	-0.531668383931264	0.628420618581793	-0.747408084176061	0.371579381418207	K02410
K02411	0.518777875196138	0.477324960759615	0.092098740998888	0.702472873288094	0.120145171709737	0.297527126711906	K02411
K02412	10.0036609799946	12.096934391367	-0.195062687807051	0.294056528008814	-0.274113414509991	0.705943471991186	K02412
K02414	0.729571162652078	0.567754838914602	0.180948973866612	0.66169298799714	0.361780609114095	0.33830701200286	K02414
K02415	0.682279273198991	0.64086565343192	0.0547056797593591	0.655097470393717	0.0903404375737091	0.344902529606283	K02415
K02416	36.3324979629954	57.464051836156	-0.502313263677509	0.604416735541467	-0.661399163468177	0.395583264458533	K02416
K02417	5.01782605131339	8.60859900676791	-0.47160747606971	0.594457333038638	-0.778716008597066	0.405542666961362	K02417
K02418	0.550143422123341	0.456745139539484	0.196428054289074	0.656136530035753	0.26841840109644	0.343863469964247	K02418
K02419	15.3125699132574	22.1323561906375	-0.375193098281991	0.548125654107785	-0.531440616220226	0.451874345892215	K02419
K02420	0.50423841469543	0.467339325575735	0.0805471056849806	0.692636736987434	0.109635590155387	0.307363263012566	K02420
K02421	2.02664826581507	3.83128988200765	-0.458164467228156	0.59349735497166	-0.918734462559593	0.40650264502834	K02421
K02422	5.86929702188623	8.15413536146654	-0.287625809510111	0.444690022080928	-0.474344187214627	0.555309977919072	K02422
K02424	209.191939036465	174.688501031889	0.437894453169206	0.655339039297146	0.260042614938132	0.344660960702854	K02424
K02426	52.5452409091409	41.1992357355373	0.264416810346523	0.661492316211414	0.35094252832585	0.338507683788586	K02426
K02427	1.1963336569666	1.03674331319754	0.0910772154403403	0.701746163805167	0.206561070554138	0.298253836194833	K02427
K02429	353.652316354628	395.8085897582	-0.260532151349519	0.408907965889245	-0.162471211092977	0.591092034110755	K02429
K02430	1.56356724838028	1.43675190295873	0.0641101387946488	0.672016945615089	0.12203031030909	0.327983054384911	K02430
K02431	98.6594694225163	93.8845536978916	0.079572758945875	0.691651438163992	0.0715697098994129	0.308348561836008	K02431
K02433	174.585616178843	169.530624922223	0.0396203187899762	0.61719805639135	0.0423887895155726	0.38280194360865	K02433
K02434	776.547193174722	386.093776436321	1.88522651297234	0.979265733130664	1.0081223050921	0.0207342668693361	K02434
K02435	6.63921181085911	6.97565529215597	-0.0457977201959241	0.152748893408425	-0.071316770980873	0.847251106591575	K02435
K02437	36.2034545181752	40.9400416588092	-0.155929265252784	0.193325384273866	-0.177385205164299	0.806674615726134	K02437
K02438	5.9106764476825	4.32388156559681	0.242881009379044	0.660376442888601	0.450996242062885	0.339623557111399	K02438
K02439	8.39403558101531	16.2713294291441	-0.536109352606591	0.632347932238455	-0.954895645756423	0.367652067761545	K02439
K02440	27.9083929515586	23.2485807508642	0.182541720627776	0.660940517037515	0.26355640497825	0.339059482962485	K02440
K02441	30.0140365244438	16.6155321697706	0.556277631837841	0.686342261881194	0.853104855937944	0.313657738118806	K02441
K02443	0.519072332364669	0.447508566918096	0.148909898739958	0.685540928619445	0.214020290135876	0.314459071380555	K02443
K02444	3.99718916641501	2.13900135275348	0.435133684749537	0.655582862155788	0.902048454817179	0.344417137844212	K02444
K02445	33.8852018899239	31.0804408558958	0.0797058139699455	0.691789885036598	0.124648399551098	0.308210114963402	K02445
K02446	14.401772783113	21.0286909868405	-0.338340912780933	0.507381892499333	-0.546112635833082	0.492618107500667	K02446
K02448	0.536273001291645	0.568001276751818	-0.0556696869668425	0.0956134884548726	-0.0829265500305147	0.904386511545127	K02448
K02453	0.518777875196138	0.488225515398911	0.066402615438902	0.675482560744426	0.0875692584411418	0.324517439255574	K02453
K02454	8.01657022095351	12.002986104573	-0.393126458296916	0.566505202223552	-0.58233632775167	0.433494797776448	K02454
K02455	0.551125630959057	0.734924745622879	-0.234862526269537	0.371755547408349	-0.415215305783706	0.628244452591651	K02455
K02456	0.756751787064545	0.708193017533113	0.0514947340615605	0.648199347406781	0.0956775575018694	0.351800652593219	K02456
K02459	0.526793181791896	0.493340213427884	0.0685814666854165	0.67857396015664	0.0946537832179247	0.32142603984336	K02459
K02466	0.518777875196138	0.512096899540499	0.0141183646508618	0.522545178686278	0.0187001285367538	0.477454821313722	K02466
K02467	0.554774867312023	0.48503929776786	0.131542932505477	0.701635910180147	0.193800792608842	0.298364089819853	K02467
K02468	34.7239468797737	19.6482848538963	0.668024312153467	0.751675780554866	0.821527558645553	0.248324219445134	K02468
K02469	2432.40854798206	2296.90395087982	0.218694037836979	0.657666445827819	0.0826950354530536	0.342333554172181	K02469
K02470	2807.2630219223	4188.70683104014	-1.52171153591864	0.946574525883309	-0.577340671902643	0.053425474116691	K02470
K02471	25.1077052312223	42.3890948180335	-0.572476538207019	0.666497586033253	-0.755562982588693	0.333502413966747	K02471
K02472	27.1274500980372	44.3626768915453	-0.518497292032524	0.617280511267939	-0.709592977068038	0.382719488732061	K02472
K02477	43.6991510778049	50.5001460040962	-0.190356054412384	0.283142466500182	-0.208682305473478	0.716857533499818	K02477
K02478	23.3438286492461	26.351953541696	-0.130178980585004	0.0947367654190961	-0.174868718128296	0.905263234580904	K02478
K02480	0.529567264183164	0.477281424361158	0.113243895466463	0.709501121017287	0.149973754770412	0.290498878982713	K02480
K02481	0.503631466205692	0.484398151643882	0.0426058916676955	0.625813508683054	0.0561750634494681	0.374186491316946	K02481
K02483	234.352151149548	179.58093188653	0.603373486261943	0.697930195976115	0.384043866403498	0.302069804023885	K02483
K02484	26.2638427396341	21.7505166856818	0.211354844331526	0.656182870231389	0.272028343872551	0.343817129768611	K02484
K02488	0.676797452133282	1.24930007990225	-0.492112665670328	0.598579449915681	-0.884324009215157	0.401420550084319	K02488
K02490	0.508835318799223	0.487783459218064	0.0458226934412396	0.634481953354848	0.0609579760488137	0.365518046645152	K02490
K02491	0.547948827415105	0.678282347355515	-0.160341839178125	0.207500792145577	-0.307844779299569	0.792499207854423	K02491
K02492	61.6841243203408	36.628686985874	0.628420831486318	0.718064642807238	0.751925243617939	0.281935357192762	K02492
K02493	616.581817653014	342.26354543436	1.59255867095531	0.968997162177882	0.849184707754653	0.0310028378221184	K02493
K02494	0.502830258304544	0.477547849624673	0.0560595749478224	0.657831421618723	0.0744261715509164	0.342168578381277	K02494
K02495	124.624445617436	108.048223275779	0.285264328909513	0.662236990778161	0.205911737923858	0.337763009221839	K02495
K02496	2.9279399913348	2.69448655064111	0.0653161969648805	0.673869608276092	0.119875600001694	0.326130391723908	K02496
K02498	1.25637768966454	1.07849885464695	0.104213222438371	0.708543667159889	0.22024558505913	0.291456332840111	K02498
K02499	112.409756800999	96.6969670251907	0.255909348207282	0.660881274931705	0.217224717943316	0.339118725068295	K02499
K02500	266.279690759748	296.890412304526	-0.304126621027389	0.465445735871545	-0.156988106173275	0.534554264128455	K02500
K02501	7.29864656262212	7.36007637547573	-0.0087837513427812	0.399152890546196	-0.0120917771001899	0.600847109453804	K02501
K02502	38.7114690193644	28.6554004088235	0.341056789153618	0.661123425120097	0.433954000410966	0.338876574879903	K02502
K02503	135.517620659628	128.925166562585	0.102173540777522	0.707882119010215	0.0719465405934536	0.292117880989785	K02503
K02504	0.518777875196138	0.484398151643882	0.0762809637929013	0.68812185607321	0.0989235929028815	0.31187814392679	K02504
K02505	0.51856793569722	0.498768765105805	0.0426067430956715	0.62581588328874	0.0561618829795479	0.37418411671126	K02505
K02507	0.611993795151694	0.909862772451865	-0.287055934961878	0.443992187272785	-0.572131945333448	0.556007812727215	K02507
K02510	0.7844097511649	1.20167852736802	-0.294604924975882	0.453276800585658	-0.615371623172592	0.546723199414342	K02510
K02515	0.48850002950083	0.493340213427884	-0.0106883042529391	0.387001636982357	-0.0142242405847527	0.612998363017643	K02515
K02516	0.659598120456153	0.486143650382843	0.264593512190718	0.661505181774049	0.440204609601863	0.338494818225951	K02516
K02517	12.4585771795305	17.0264299478155	-0.289928007917085	0.447509146327292	-0.450636650541106	0.552490853672708	K02517
K02518	202.152986474523	183.498984065753	0.155268673197266	0.679338354989511	0.139675441517968	0.320661645010489	K02518
K02519	3665.49728760716	3118.71188552565	0.810850105744411	0.791472960852263	0.233058658916719	0.208527039147737	K02519
K02520	920.446092905	648.593872975705	1.22194462113272	0.918878907105239	0.505017835524694	0.0811210928947611	K02520
K02521	0.554913010615602	0.473830397582201	0.167579053062486	0.669342008663117	0.227890874557444	0.330657991336883	K02521
K02523	48.0064883141067	73.242367696685	-0.585540550051831	0.674150549091313	-0.609449023332597	0.325849450908687	K02523
K02525	3.14062284863253	3.56168867477334	-0.115408320857903	0.0479902015177348	-0.181510713864845	0.952009798482265	K02525
K02526	2.49359971528152	1.88607527461776	0.225494134923682	0.659006325488868	0.402842639192947	0.340993674511132	K02526
K02527	84.0796094154084	74.7051726694742	0.16524581774165	0.670991734880437	0.170547827113252	0.329008265119563	K02527
K02528	1258.09648188298	810.686076114408	1.60023002609709	0.972164611060925	0.634027295499304	0.0278353889390746	K02528
K02529	1645.90104433344	1115.23518935099	1.41575004871991	0.948896563376317	0.561529611123703	0.0511034366236827	K02529
K02530	27.7588691062711	22.3628670859989	0.143446656142944	0.691021927897574	0.31184362957178	0.308978072102426	K02530
K02532	0.518777875196138	0.498768765105805	0.0436620076150904	0.62873037569379	0.0567458322757791	0.37126962430621	K02532
K02535	15.8534401689634	18.6766353089052	-0.16279123704638	0.21482687831487	-0.236438632934833	0.78517312168513	K02535
K02536	234.396902475521	350.175325826366	-1.00789903078274	0.844662264248138	-0.579123926821679	0.155337735751862	K02536
K02537	0.595117131303615	0.482485460303324	0.201183878715319	0.655521425824698	0.302688181025372	0.344478574175302	K02537
K02538	6.04254449878716	6.84352852959178	-0.113944843876577	0.0440884092096704	-0.17958417943875	0.95591159079033	K02538
K02540	0.502547864236123	0.483588907844241	0.0422731695495219	0.624884386611726	0.0554798559991894	0.375115613388274	K02540
K02541	0.6338193179243	0.556466968404527	0.104291570042341	0.708566944761938	0.187775579245761	0.291433055238062	K02541
K02543	0.609337612477692	0.485791347817862	0.218755008573143	0.657679681037979	0.326905000995315	0.342320318962021	K02543
K02546	0.549248709299246	0.568079116046052	-0.0318201337216489	0.243725423185806	-0.0486322926088282	0.756274576814194	K02546
K02547	12.2899075336798	10.4305060704882	0.12876122884777	0.703602960063701	0.236664904583862	0.296397039936299	K02547
K02548	64.718712027723	69.6275300216607	-0.0949630373581469	0.00487013120588442	-0.105474949048552	0.995129868794116	K02548
K02549	20.9932957002298	21.6008846555687	-0.0290044136754045	0.262945341641194	-0.0411617280520276	0.737054658358806	K02549
K02550	0.549263925873669	0.504218709852906	0.0905660060764212	0.701375303242187	0.123449890043028	0.298624696757813	K02550
K02551	225.995861334505	410.139058525057	-1.47656260953061	0.953590926901376	-0.859816788725292	0.0464090730986242	K02551
K02552	1.08015035272115	0.492954357255408	0.585552345752737	0.690316885751843	1.13170616542482	0.309683114248157	K02552
K02553	0.516940898714365	0.465131361327868	0.111832930830415	0.709566301210149	0.152361131850627	0.290433698789851	K02553
K02555	0.511823243461706	0.481487936073458	0.0672236983700159	0.676671797129524	0.0881460150079616	0.323328202870476	K02555
K02556	9.45245634282033	11.5536844457689	-0.190362725501653	0.283158003573451	-0.289591811342279	0.716841996426549	K02556
K02557	148.769818821135	157.091700664427	-0.0949078984382285	0.00479977568057566	-0.0785250891993493	0.995200224319424	K02557
K02558	105.482989927872	72.806022616499	0.531165431243687	0.687559619605174	0.534880668022867	0.312440380394826	K02558
K02560	5.74644150606838	14.0079808385934	-0.642308221200686	0.657584940083657	-1.28550826918361	0.342415059916343	K02560
K02563	382.943447290748	306.240464171558	0.625518110334422	0.715048481142196	0.322466430460275	0.284951518857804	K02563
K02564	1885.11674275194	1938.07618713876	-0.124662327462151	0.0755715520158942	-0.0399714147952705	0.924428447984106	K02564
K02565	35.4389392992004	40.1122325357888	-0.160882303658483	0.209155297653711	-0.178706840664846	0.790844702346289	K02565
K02566	23.3443520531763	24.6548558084969	-0.0610036856311115	0.0684301367448279	-0.0787982697722348	0.931569863255172	K02566
K02567	139.107947261834	75.5446930513188	0.857843963883737	0.81529548962455	0.880802527663293	0.18470451037545	K02567
K02569	0.652396908659166	0.493340213427884	0.237732807995743	0.660222503028121	0.403167056044543	0.339777496971879	K02569
K02573	6.06875424325203	8.60026727892408	-0.341298659722602	0.51051273846572	-0.502981097297759	0.48948726153428	K02573
K02574	4.79935835956648	4.67808008087757	0.0221336761600471	0.556333270031709	0.0369249821341008	0.443666729968291	K02574
K02575	2.05833058765225	1.8158228906728	0.0613715486899553	0.667557997193743	0.180851217701236	0.332442002806257	K02575
K02584	5.69847688268967	4.50850805319543	0.141891130907682	0.69255152029035	0.337926261488837	0.30744847970965	K02584
K02585	3.09666330231568	5.44580205372623	-0.455224753419778	0.593257926389691	-0.8144300151761	0.406742073610309	K02585
K02587	0.513085970201409	0.50716024421709	0.0123460984324628	0.514503435863921	0.016758918591169	0.485496564136079	K02587
K02588	8.48589913760405	14.721720333041	-0.438209468756639	0.591345937854321	-0.794806833823177	0.408654062145679	K02588
K02594	1.73876754278847	4.60988773776127	-0.73612097275284	0.68539381082141	-1.40666654737564	0.31460618917859	K02594
K02598	44.5413397948172	53.4438926280775	-0.224822853634927	0.355780599262022	-0.262880136706328	0.644219400737978	K02598
K02600	1743.10644437022	989.326079623835	2.00789830970857	0.985519922251095	0.817142658150985	0.0144800777489047	K02600
K02601	1994.52197997644	1787.59746583376	0.500929684757038	0.674060018769676	0.158021117633436	0.325939981230324	K02601
K02603	0.51916963440555	0.474396424473225	0.0983717746387883	0.706242625165186	0.130112868013561	0.293757374834814	K02603
K02605	0.496181172664213	0.493340213427884	0.00627716358564975	0.485176835220136	0.00828410405439551	0.514823164779864	K02605
K02608	0.529090648181926	0.486248701827651	0.0946224895536219	0.70414144478045	0.121820519512073	0.29585855521955	K02608
K02611	0.52008961133453	0.493340213427884	0.0588089983060745	0.663051389722657	0.0761773308301841	0.336948610277343	K02611
K02613	0.697750996737215	0.46172151796158	0.317004253341494	0.66275846591556	0.595689311206382	0.33724153408444	K02613
K02614	152.268830571061	98.8608006504361	0.722077615773109	0.778086059806992	0.623150156692229	0.221913940193008	K02614
K02615	0.525350399544028	0.493340213427884	0.0697773915247333	0.680193585875828	0.0906971063238336	0.319806414124172	K02615
K02616	0.518777875196138	0.499995491617167	0.0409129059478629	0.620995091735604	0.0532018665551078	0.379004908264396	K02616
K02617	0.518777875196138	0.506807390521805	0.0254832267425644	0.569317672238676	0.0336793901995261	0.430682327761324	K02617
K02618	0.518777875196138	0.486886006105608	0.0702913568077687	0.680869703094052	0.0915329171358273	0.319130296905948	K02618
K02619	1.68300407260189	1.54921840299916	0.0667988633988641	0.676062948859554	0.119498123564126	0.323937051140446	K02619
K02621	368.403058378998	430.525427763727	-0.487617610390641	0.596931988888775	-0.224813410501576	0.403068011111225	K02621
K02622	748.778971412555	705.593204567215	0.224361358558211	0.658808805548706	0.0857032524330212	0.341191194451294	K02622
K02635	0.534051650549945	0.493340213427884	0.0880542565312711	0.6994266108916	0.114396388317673	0.3005733891084	K02635
K02636	0.518777875196138	0.478117435734946	0.0905080611417808	0.701331462965894	0.117751934852517	0.298668537034106	K02636
K02637	0.518905241559499	0.480225310646617	0.0843127725619844	0.696222217932282	0.111759664953596	0.303777782067718	K02637
K02639	0.525812629912649	0.496335411544037	0.0630718983672787	0.670372697294987	0.083233406793277	0.329627302705013	K02639
K02646	0.690322979000076	0.539997464291012	0.189634771517092	0.658023213693311	0.354318875815821	0.341976786306689	K02646
K02647	157.419003364359	172.685104190943	-0.200761274644099	0.307114963576984	-0.13353393028505	0.692885036423016	K02647
K02650	0.624131703159583	0.464281610004988	0.289631008076885	0.66223123667773	0.426850358643033	0.33776876332227	K02650
K02652	0.754141643133952	1.31386477529065	-0.427082306133168	0.588598540926036	-0.800909377691018	0.411401459073964	K02652
K02653	7.52489385373602	9.93871690360283	-0.260152042577405	0.408362644634582	-0.401388379373379	0.591637355365418	K02653
K02654	3.00826914698913	1.79959250343379	0.426366775983237	0.657301864656007	0.741263387143489	0.342698135343993	K02654
K02658	0.508108807370271	0.500208070000707	0.0171067140123003	0.53561626122597	0.0226091383741755	0.46438373877403	K02658
K02660	0.544269022734031	0.81168970714601	-0.308134116617148	0.470740890487175	-0.576608392243632	0.529259109512825	K02660
K02666	0.518777875196138	0.482530963832052	0.0798851068499629	0.691971919231828	0.104495430386636	0.308028080768172	K02666
K02667	2.30625550067391	3.44622635751508	-0.348710855116345	0.518337163663815	-0.579465112642995	0.481662836336185	K02667
K02668	0.577483856475601	0.713483376689179	-0.173789142191628	0.244009938690634	-0.30509920037615	0.755990061309366	K02668
K02669	65.6818571786794	63.1334732524711	0.0570589788312398	0.65977842996694	0.0570897980862854	0.34022157003306	K02669
K02670	0.509324835002554	0.542704447168648	-0.0543189886961622	0.102955834774255	-0.0915806651548802	0.897044165225745	K02670
K02677	0.803130406775795	0.591270924984295	0.237599442466637	0.660217064272849	0.441814925528357	0.339782935727151	K02677
K02684	0.521774534719022	0.484961139727345	0.0810522897384944	0.693138326366273	0.105557387158714	0.306861673633727	K02684
K02686	0.729042800775168	0.772404783729316	-0.0444514929084174	0.161068510561564	-0.0833535843125684	0.838931489438436	K02686
K02687	305.071805126329	452.477642568709	-1.01846707858226	0.851915192081408	-0.56869765721379	0.148084807918592	K02687
K02688	1.04158138762638	0.690531278276764	0.277475205844651	0.662168490984019	0.592996904503962	0.337831509015981	K02688
K02689	0.534051650549945	0.493340213427884	0.0880542565312711	0.6994266108916	0.114396388317673	0.3005733891084	K02689
K02697	0.518777875196138	0.502259224326943	0.0350587988038033	0.602998433496581	0.0466847976784475	0.397001566503419	K02697
K02712	0.518777875196138	0.48916737243062	0.0653304343064711	0.673890945642139	0.0847887739371237	0.326109054357861	K02712
K02724	0.508108807370271	0.630696007773702	-0.195468538198998	0.294995636408304	-0.311807329665062	0.705004363591696	K02724
K02725	0.632293018662655	0.53909921769878	0.145465859881881	0.68900620350086	0.230042474332725	0.31099379649914	K02725
K02726	0.542717336099287	0.477713859189796	0.137741133098068	0.69647003832023	0.184054261489277	0.30352996167977	K02726
K02727	0.536690732984069	0.493340213427884	0.0918134503548278	0.702274162965278	0.121508087468785	0.297725837034722	K02727
K02728	0.562571565553703	0.499207545872378	0.118295123737765	0.708597953188737	0.172396893642559	0.291402046811263	K02728
K02729	0.582329168550819	0.475209834143702	0.193368854210796	0.656851357068385	0.293270192352887	0.343148642931615	K02729
K02730	0.813043132314432	0.478805091205104	0.443765660751679	0.655381199601845	0.763893397218097	0.344618800398155	K02730
K02732	0.587357417337222	0.493340213427884	0.176576699920511	0.66391528019083	0.251655786002004	0.33608471980917	K02732
K02734	0.583703754560028	0.483588907844241	0.191701349791014	0.657338548597348	0.271455194462426	0.342661451402652	K02734
K02736	0.582170177589047	0.482930048346852	0.186009400234746	0.659417579605481	0.269626705356331	0.340582420394519	K02736
K02737	0.562860144403732	0.512156568376366	0.0988643016278606	0.706481894131385	0.136191580466554	0.293518105868615	K02737
K02738	0.573771565893785	0.493340213427884	0.143205198574304	0.691260333555053	0.217893585068588	0.308739666444947	K02738
K02739	0.742802380850464	0.545469204218372	0.247283590161906	0.660487867416627	0.445480691431906	0.339512132583373	K02739
K02742	0.502547864236123	0.499995491617167	0.00557344249601008	0.481583662749664	0.00734592325432174	0.518416337250336	K02742
K02745	895.964922740925	324.866718009343	1.42349804430892	0.954918072279759	1.46359430168761	0.0450819277202407	K02745
K02750	3.89960901794964	2.57387615009183	0.347830487014693	0.660464707834331	0.599386848385863	0.339535292165669	K02750
K02753	29.0170297224793	19.2542999051161	0.320495858163125	0.662716733743151	0.59171918094979	0.337283266256849	K02753
K02757	333.666957556547	177.939444292968	1.18549034850861	0.916484503965554	0.907022474111868	0.0835154960344456	K02757
