	Prefeed_HiCHO_mean	T1_LoCHO_PROT_mean	theta	prob	log2FC
K13310	195.460177640782	51.664865076648	2.00049318383294	0.994492273784091	1.91961930006106
K00937	1801.97832673434	1163.62356124747	1.99789538168083	0.994316642387102	0.630957245483364
K09693	132.987667446352	33.8142241594421	2.03448591391568	0.994233000696159	1.97559030647112
K06902	801.29824115226	365.652457990886	2.03497788583797	0.994190098756099	1.13186624983482
K22230	163.477861497991	43.9388623309191	1.99577852326179	0.994185876014893	1.89552585531211
K16786	364.48253051271	165.033467521768	1.99548335957069	0.994168448699471	1.14309104683854
K01347	7.45558535958273	0.636015955444009	2.0391768306693	0.993881365874928	3.55118676380544
K19294	1271.85245384274	638.093959318576	2.04554951272137	0.993766020027316	0.995090533366433
K01752	614.243325724662	339.313602344471	1.98145834503833	0.993758298906146	0.856191010850716
K00864	2392.07799250321	976.666065864306	2.04477397041713	0.993746357903298	1.29232715220752
K00248	1405.50969031345	629.620528956562	1.97402726944438	0.993732487041344	1.15853891423372
K00703	2740.55645866308	1459.83674049248	1.97193436436969	0.99371277615361	0.90866182054992
K01520	574.238521133475	251.318457816161	1.95985576169561	0.993194767988751	1.19213348051466
K01491	827.06868356192	484.946688315558	1.95689800138369	0.992944596474661	0.770180986255204
K11921	96.6747052140332	21.7841103200342	1.94857260001034	0.992086005642802	2.14986226649615
K02014	106.620702743159	25.1288589624537	1.91237776338331	0.991445340849765	2.08507052740985
K08176	47.4274135070607	4.82067514260513	1.91576150009035	0.991413634905334	3.29841407473531
K01631	55.9151736175975	6.87594793789551	1.91877236687653	0.991345964343823	3.02360931178569
K02788	293.439074264354	75.1209170276452	1.90432982396919	0.991318578515938	1.96577441296645
K26550	44.0049873341759	3.97256407491172	1.90380308610403	0.991301901801903	3.46952464718726
K02027	345.748467046885	127.014222109494	1.92268407741201	0.991226460847826	1.44473280655826
K15780	318.538302977125	131.779581424805	1.92323517280899	0.991208885053949	1.27334001190145
K12264	835.776989316393	389.835730862903	1.90035538875595	0.991185474161896	1.10025171019804
K24139	6.55338456375036	0.646816010299687	1.93665260173801	0.991141091227701	3.34081289936565
K08170	54.5894276711023	6.72255094751331	1.89875810723543	0.991128391070446	3.02154088273788
K11694	196.686913144867	57.0363338461266	1.89677297653663	0.991057884965211	1.78594781193732
K06915	506.192090890436	234.026873108359	1.83092370351757	0.991005340240857	1.11301076314393
K02232	234.293470861054	58.387852574208	1.8951175879988	0.991001083185114	2.00457659381105
K26605	298.483409072599	122.927492867334	1.83277993383385	0.990999797121969	1.27984313072289
K22337	6.61828162985668	0.730546675361578	1.89211043294965	0.990904288866679	3.1794083280978
K09810	1305.10781260073	697.601684030216	1.83733317050166	0.990756397027209	0.903693562212958
K03442	1099.07602285429	605.207408886618	1.88350655490467	0.99063263091681	0.860789626547964
