	T1_LoCHO_FAT_mean	T1_LoCHO_PROT_mean	theta	prob	log2FC
A0AK49	77.7429881839689	1199.06137953366	-3.01019449240357	1	-3.94704914029257
A1K3W9	372.815896152243	74.0290494498386	2.81215570557162	1	2.33229996576517
A5VLI3	0.834533830833405	38.3119182690728	-2.96801313995273	1	-5.52067891714804
A6LE88	194.29711804052	60.2460785505461	2.97034469873257	1	1.68932525823527
A7MX59	576.933938031388	110.982187656574	2.87674152088439	1	2.37807798569149
B7GH81	176.307668365645	38.361638236506	2.89840856489308	1	2.20035898774827
C4Z281	40.9084197184421	1.6279252736679	2.72699436348825	1	4.6512914248788
O34833	220.368925367236	57.3835265237054	2.7610709437396	1	1.94121226388827
P0A4M9	132.12884594113	40.4737142237871	2.83715932680261	1	1.70688831089955
P24183	485.494234834718	105.763345138186	2.9565024864935	1	2.1986144509863
P25718	387.602611895397	50.8279542446888	2.78145778296099	1	2.93088422194264
P39651	62.5795240210108	454.079279701569	-3.01248436256349	1	-2.85918161537491
P53561	147.311868476534	32.6250814121146	2.86169104339648	1	2.17482026180153
P73940	426.912900928439	102.180830788992	2.75471618106406	1	2.06281718936686
P9WKH6	791.187562626168	198.033789884813	2.96471464919053	1	1.99827313344102
Q1MTR1	0.583417315448769	92.2782923123841	-4.21879895194252	1	-7.30531929062664
Q1WVA2	1.41028817731995	97.0649068107985	-3.08654812457583	1	-6.10488789567508
Q5KYR3	44.7984033503295	1.90913447718341	2.96267596909339	1	4.5524566812617
Q88VM1	0.895644007272833	62.1723815766808	-3.00147289865119	1	-6.11720461718
A5VLI1	0.932190390435665	38.3561733312835	-2.97947611606659	1	-5.36269034358303
A5VII1	18.6653292762725	544.678228563241	-2.9611306249651	1	-4.86697133743978
A5VKQ1	9.2176949760902	352.264837543643	-3.03779098379282	1	-5.25611063645305
Q1WS96	0.860181894358951	54.8507165116027	-3.03778318775102	1	-5.99472489150086
Q8RY11	335.221624716669	160.578258461728	3.09712261177682	1	1.0618386464656
Q1WT66	4.13074459117451	96.1148991805202	-2.96965881166033	0.999999999999999	-4.5402863221238
C6VKW6	25.8139077354861	509.885521220433	-2.96520365007764	0.999999999999999	-4.30395291186824
P34038	20.1087785007486	380.752285774194	-3.0312204581518	0.999999999999999	-4.24295534416788
A5VIG0	5.52822566669535	153.564512961169	-2.93053423925986	0.999999999999999	-4.79588454476501
Q1WS97	1.35750735437217	65.6002407585347	-2.98507507794105	0.999999999999999	-5.59466919062347
A0AK01	2.42606315328419	76.8492596072304	-3.02537172805274	0.999999999999999	-4.98534234943935
A6LEG5	74.5420112218823	7.24422523981496	3.09818712097028	0.999999999999998	3.36315043617879
B3WAJ7	0.663163021303373	58.2164171772181	-2.95179568855128	0.999999999999998	-6.45591868112282
O07016	0.492865075821867	26.8498104823284	-3.02812556482763	0.999999999999998	-5.76757533888442
A0R574	198.759528749619	1683.40968670483	-3.07509114807922	0.999999999999998	-3.08229039250471
A0M5A0	28.8376113605097	1.94167747232766	2.7839311052898	0.999999999999998	3.89257618714324
Q1WST3	1.28317311574583	119.534322243516	-3.1005628611037	0.999999999999997	-6.54156529199567
A5VKP4	12.3552805027713	371.791503658192	-3.16210932158547	0.999999999999997	-4.91129413178247
A5VJE0	3.12924529702876	114.425336194821	-3.19686646312778	0.999999999999997	-5.19244796672725
A5VLL0	1.21109968337402	65.2996959311386	-3.05576012980077	0.999999999999995	-5.75268675326823
Q1WS93	1.44020754111035	98.4655352743937	-3.14395433026028	0.999999999999995	-6.09527021212428
Q8VM67	0.626392732181393	59.2527321820984	-3.04597389877922	0.999999999999995	-6.56367039529439
A5VIQ9	7.92353586075847	315.500977540626	-2.94756040017951	0.999999999999995	-5.31535629146137
Q1WS91	5.37493183893971	194.011658725134	-2.94748775881757	0.999999999999995	-5.17375308094894
A5VIP9	10.9938306904496	475.502330477305	-3.15555432200814	0.999999999999994	-5.43468634020379
Q8YQ14	99.7584680027078	21.105943697617	2.91031948798048	0.999999999999994	2.24078997266543
A5VLK9	2.14574475971031	103.854709923899	-3.2020554338079	0.999999999999994	-5.59694436015895
Q1WS90	0.618325489746865	67.2363997737761	-3.14972986484636	0.999999999999993	-6.76473218592553
A5VLJ4	1.28800205665375	78.3309283051148	-3.05986475703435	0.999999999999993	-5.9263752537183
A5VLJ9	8.6728308430276	397.392226848248	-3.20862252759428	0.999999999999991	-5.51791687180267
B3WAJ2	179.783525231	54.9525390865164	2.90926096709409	0.999999999999986	1.71000277542809
A5VJ57	1.79340032875245	106.845575619526	-3.11893043842533	0.999999999999985	-5.89668579097423
A5VLJ8	2.54351220728435	176.476002043359	-3.16971854150472	0.999999999999985	-6.11650618454652
P18029	0.852502171083151	263.108179890446	-3.28389380964343	0.999999999999983	-8.26973687818876
A5VLK2	6.67247617015383	351.13794696753	-3.2885997616064	0.999999999999975	-5.71767185638828
A5VIU4	2.47380966979371	165.603828165724	-3.41367873054202	0.999999999999967	-6.06485770655093
A5VLK5	5.19704115837919	408.581093844882	-3.32303327799596	0.999999999999951	-6.29678815339006
P23737	1.24827712950999	83.9432934376648	-3.51748608706373	0.99999999999982	-6.07140490011766
A5VLH9	3.93190192939129	304.458220887018	-3.6051374875793	0.9999999999998	-6.27487312042991
B2G6L2	1.50331807060668	54.3921248646856	-2.91138934845254	0.99999999999955	-5.17717559604261
Q839E5	238.153520221292	52.6608141621761	2.71400842223103	0.999999999999139	2.17709014233752
A5VLL3	11.1908723782296	365.45190261052	-2.90559492343823	0.999999999989947	-5.02928713423262
O34447	1.59152446056779	52.7180478123329	-2.9055473923856	0.999999999989631	-5.04981571186282
Q9S3Q0	350.151483560817	113.205694478063	2.70648505901576	0.999999999951649	1.6290326695542
Q0SSL4	420.920209374574	88.4946971559218	2.70499844156365	0.999999999900057	2.24988386587311
A5VIR6	0.69191871651551	27.8941621086474	-2.7421170187146	0.999999999827936	-5.33321683927981
Q88UU5	21.1945816864472	468.349979086492	-2.74691885193935	0.999999999760137	-4.46581960315741
P55154	5.62425360453708	153.451140084028	-2.74712068686619	0.999999999739843	-4.76997390552107
O32135	0.984058889632122	64.1525257720516	-2.74010490494433	0.999999999606991	-6.02661760284961
A5VLJ3	2.64184131792627	150.239618589171	-2.89810281647635	0.999999999593595	-5.82957768155995
G9MAP1	2.36750908812935	81.7857883148863	-2.73837329434871	0.999999999170412	-5.11040830303541
A5VKY3	10.1236762127505	263.851054259643	-2.89403408795659	0.999999997527969	-4.70391857161226
A5VIY5	3.8824949622937	80.7234805400603	-2.73405354049719	0.999999994976107	-4.37793242244595
A4IQR7	379.784756651977	89.9840117136753	2.69511412953141	0.999999990450429	2.07744140903629
Q1WSC1	2.11379729108287	93.0447948750931	-2.75653166314722	0.999999986521357	-5.46001650818623
Q1WV14	0.680870881669651	27.0283623809333	-2.73061686701124	0.999999980999544	-5.31094905719693
P50840	160.440356489074	992.625226018234	-2.88869506666992	0.999999976227868	-2.62921204208735
P27127	1.50564626004064	53.7097447496813	-2.75918508367248	0.999999961111805	-5.15672910036595
Q5FHT1	7.39883137235407	253.114245903735	-2.7592270609604	0.999999960583701	-5.09634747948026
P42399	1.24322041658243	41.7142507744542	-2.72757524073701	0.999999941885319	-5.06838632694803
Q88VQ7	4.64778371383213	166.625692461164	-2.72713163056231	0.999999932269119	-5.16392412662834
Q38UX8	19.9751589328815	452.036651846217	-2.72619478257304	0.999999905830159	-4.50016086622436
P00350	18.3910821642772	305.022406277673	-2.72494416380515	0.999999853621839	-4.05183694565969
P9WQM4	1.16133423626768	59.2376251805691	-2.88361936672283	0.999999834486635	-5.67265865453466
A5VIR1	2.78893485428861	163.445997484523	-2.88338338312017	0.999999818198302	-5.87295600278305
B2G5T2	3.99995386744211	110.774617931924	-2.7642499989081	0.999999759262522	-4.79150017956745
B2GB54	7.81085251644708	183.194192637943	-2.72299642669851	0.999999726231149	-4.55174993957912
