	T1_LoCHO_PROT_mean	T2_LoCHO_FAT_mean	theta	prob	log2FC
A3DCK9	1.25820927087355	5.50246764363023	-1.42639776823773	0.975000333922724	-2.12870685907825
P46330	6.56046561385529	21.8441988301154	-1.42628718636143	0.974989562081044	-1.73538007814394
A4ISB8	29.8202016465578	55.5297825179221	-1.42593953444678	0.974955713147106	-0.896971732361667
O32044	169.627904814706	286.643419236626	-1.42549815013788	0.974912773025297	-0.756883636534043
Q9Y315	6.47729847015401	18.0848979490187	-1.42524047261138	0.974886733849373	-1.48132132777986
Q9F326	2.91834855855292	18.648834495294	-1.42455199059364	0.974816098179905	-2.67586135882221
P0AFS9	7.40444950464401	20.9792703770321	-1.42439567898325	0.974800074269211	-1.50250011913457
Q0SNE8	2.52189673737926	10.1656456160521	-1.42388508909669	0.974747766036717	-2.01112073426853
Q7MVE5	1.81661812422163	8.01814859719079	-1.42379669709512	0.974738715801789	-2.14201397567655
Q8A3X5	9.58953124946351	29.1812446978299	-1.42345398259933	0.97470364071014	-1.60550922033058
Q92IF9	3.73224357455224	13.0966537857737	-1.42340098716415	0.97469821896506	-1.81108320027315
A4XLQ2	1.61954257264961	11.9830023310696	-1.42300878805631	0.974658077895784	-2.88733112180372
P40720	26.9808560441264	77.6188233944224	-1.42282499891631	0.974639251604501	-1.52447044121128
A6TR67	1.83212440604117	7.74311769291702	-1.42281994940378	0.974638734449758	-2.07939710129449
Q2NZY2	1.95440309078408	8.83371837195183	-1.42178116076346	0.974532445003662	-2.17629278824134
P09152	84.1697223527919	182.186014901056	-1.42168859372372	0.974522983132624	-1.11403895465798
Q99XS1	1.52002178604447	6.94347777543026	-1.42106224927488	0.974459001836426	-2.1915664440447
Q822J9	1.03511568002988	5.92744623794559	-1.42081406332037	0.974434006915798	-2.51761866643176
Q8A0X7	14.5039430769272	36.9616988922376	-1.42039652832477	0.974393126869735	-1.34958590160047
Q64ZV9	3.01328727234803	10.9836305238495	-1.41995337053671	0.974349769102988	-1.8659448766605
A0MTQ2	15.9817160163663	34.8289427829386	-1.41980178625961	0.974334945678978	-1.12386435710094
A6L991	2.19905012165924	10.3334374989894	-1.41976254041923	0.974331108435907	-2.23236786567884
Q1EMV2	20.1756133896256	41.6950588418576	-1.41959514095057	0.974314743836745	-1.04726388853166
Q9KVZ8	3.16743814107633	18.3950229450048	-1.41893325148506	0.974250083441336	-2.53792712641514
Q9KTU5	10.7360074645198	30.6093753678373	-1.41845154405618	0.974204815023165	-1.51151602499074
B2UF70	45.1317098111613	107.962381833302	-1.41774917248111	0.97414304999617	-1.25831536948578
